day,ad_equity,small_equity,ddbudget_equity,turtle_equity
217,1.007508,0.803127,1.035000,2.329163
218,1.007979,0.792197,1.034006,2.329163
219,1.008450,0.781415,1.032076,2.329163
220,1.008922,0.770781,1.030149,2.329163
221,1.009393,0.760291,1.028225,2.329163
222,1.009865,0.749944,1.026305,2.329163
223,1.009865,0.749944,1.024389,2.329163
224,1.016335,0.761321,1.022769,2.329163
225,1.022846,0.772871,1.029121,2.329163
226,1.029398,0.784595,1.035513,2.329163
227,1.035993,0.802344,1.041944,2.329163
228,1.042630,0.820495,1.048138,2.329163
229,1.049309,0.839056,1.054369,2.329163
230,1.056031,0.858037,1.060637,2.329163
231,1.062796,0.877448,1.066942,2.329163
232,1.069605,0.897298,1.075929,2.329163
233,1.076457,0.917596,1.084991,2.329163
234,1.083353,0.938354,1.100838,2.329163
235,1.090293,0.959582,1.116917,2.329163
236,1.097278,0.981289,1.133230,2.329163
237,1.104307,1.003488,1.149781,2.329163
238,1.111382,1.026189,1.166574,2.329163
239,1.118502,1.049403,1.183613,2.329163
