vl,universe,window,bar_idx,equity
8,LargeCaps5,2,25,0.978345
8,LargeCaps5,2,30,0.978345
8,LargeCaps5,2,35,0.978345
8,LargeCaps5,2,40,1.098633
8,LargeCaps5,2,45,1.098633
8,LargeCaps5,2,50,1.098633
8,LargeCaps5,2,55,1.098633
8,LargeCaps5,2,60,1.098633
8,LargeCaps5,2,65,1.098633
8,LargeCaps5,2,70,1.033036
8,LargeCaps5,2,75,1.273949
8,LargeCaps5,2,80,2.094234
8,LargeCaps5,2,85,2.094234
8,LargeCaps5,2,90,2.094234
8,LargeCaps5,2,95,2.094234
8,LargeCaps5,2,100,2.094234
8,LargeCaps5,2,105,2.391687
8,LargeCaps5,2,110,2.367051
8,LargeCaps5,2,111,2.482281
8,LargeCaps5,3,0,1.000000
8,LargeCaps5,3,5,0.992395
8,LargeCaps5,3,10,1.496097
8,LargeCaps5,3,15,1.782871
8,LargeCaps5,3,20,2.109094
8,LargeCaps5,3,25,2.109094
8,LargeCaps5,3,30,1.905607
8,LargeCaps5,3,35,2.350711
8,LargeCaps5,3,40,4.057023
8,LargeCaps5,3,45,4.057023
8,LargeCaps5,3,50,4.057023
8,LargeCaps5,3,55,4.057023
8,LargeCaps5,3,60,4.057023
8,LargeCaps5,3,65,4.057023
8,LargeCaps5,3,70,3.557633
8,LargeCaps5,3,75,3.034699
8,LargeCaps5,3,80,3.034699
8,LargeCaps5,3,85,3.034699
8,LargeCaps5,3,90,3.034699
8,LargeCaps5,4,0,1.000000
8,LargeCaps5,4,5,1.064632
8,LargeCaps5,4,10,1.312729
8,LargeCaps5,4,15,1.275325
8,LargeCaps5,4,20,1.568285
8,LargeCaps5,4,25,1.568285
8,LargeCaps5,4,30,1.568285
8,LargeCaps5,4,35,1.568285
8,LargeCaps5,4,40,1.568285
8,LargeCaps5,4,45,1.568285
8,LargeCaps5,4,50,1.568285
8,LargeCaps5,4,55,1.568285
8,LargeCaps5,4,60,1.568285
8,LargeCaps5,4,65,1.568285
8,LargeCaps5,4,70,1.568285
8,LargeCaps5,4,75,1.815764
8,LargeCaps5,4,80,1.732385
8,LargeCaps5,4,85,1.732385
8,LargeCaps5,4,90,1.732385
8,LargeCaps5,4,95,1.732385
8,LargeCaps5,4,100,1.732385
8,LargeCaps5,4,105,1.732385
8,LargeCaps5,4,110,1.732385
8,LargeCaps5,4,112,2.049052
8,LargeCaps5,5,0,1.000000
8,LargeCaps5,5,5,1.000000
8,LargeCaps5,5,10,1.000000
8,LargeCaps5,5,15,1.000000
8,LargeCaps5,5,20,1.037412
8,LargeCaps5,5,25,1.318547
8,LargeCaps5,5,30,1.158591
8,LargeCaps5,5,35,1.158591
8,LargeCaps5,5,40,1.158591
8,LargeCaps5,5,45,1.158591
8,LargeCaps5,5,50,1.158591
8,LargeCaps5,5,55,1.125481
8,LargeCaps5,5,60,1.068295
8,LargeCaps5,5,65,1.068295
8,LargeCaps5,5,70,1.068295
8,LargeCaps5,5,75,1.068295
8,LargeCaps5,5,80,0.913840
8,LargeCaps5,5,85,0.913840
8,LargeCaps5,5,90,0.913840
8,LargeCaps5,5,95,0.913840
8,LargeCaps5,5,100,0.854713
8,LargeCaps5,5,105,0.854713
8,LargeCaps5,5,110,0.816968
8,LargeCaps5,5,115,0.860302
8,LargeCaps5,5,120,0.860302
8,LargeCaps5,5,121,0.839332
8,Legacy3,0,0,1.000000
8,Legacy3,0,5,1.000000
8,Legacy3,0,10,1.492100
8,Legacy3,0,15,1.492100
8,Legacy3,0,20,1.492100
8,Legacy3,0,25,1.492100
8,Legacy3,0,30,1.762074
8,Legacy3,0,35,1.762074
8,Legacy3,0,40,1.762074
8,Legacy3,0,45,1.621832
8,Legacy3,0,50,1.913506
8,Legacy3,0,55,1.913506
8,Legacy3,0,60,1.913506
8,Legacy3,0,65,2.399444
8,Legacy3,0,70,2.980678
8,Legacy3,0,75,2.733847
8,Legacy3,0,77,3.840940
8,Legacy3,1,0,1.000000
8,Legacy3,1,5,0.813849
8,Legacy3,1,10,0.829946
8,Legacy3,1,15,0.829946
8,Legacy3,1,20,0.735813
8,Legacy3,1,25,0.735813
8,Legacy3,1,30,0.735813
8,Legacy3,1,35,0.735813
8,Legacy3,1,40,0.735813
8,Legacy3,1,45,0.735813
8,Legacy3,1,50,0.735813
8,Legacy3,1,55,0.930359
8,Legacy3,1,60,1.173558
8,Legacy3,1,65,1.074514
8,Legacy3,1,70,1.313225
8,Legacy3,1,75,1.313225
8,Legacy3,1,80,1.313225
8,Legacy3,1,85,1.313225
8,Legacy3,1,90,1.313225
8,Legacy3,1,95,1.335969
8,Legacy3,1,100,1.495485
8,Legacy3,1,105,1.436500
8,Legacy3,1,109,1.253653
8,Legacy3,2,0,1.000000
8,Legacy3,2,5,0.925472
8,Legacy3,2,10,0.978405
8,Legacy3,2,15,0.978405
8,Legacy3,2,20,0.978405
8,Legacy3,2,25,0.855273
8,Legacy3,2,30,0.855273
8,Legacy3,2,35,0.855273
8,Legacy3,2,40,0.855273
8,Legacy3,2,45,0.855273
8,Legacy3,2,50,0.855273
8,Legacy3,2,55,0.855273
8,Legacy3,2,60,0.767053
8,Legacy3,2,65,0.742542
8,Legacy3,2,70,0.607434
8,Legacy3,2,75,0.607434
8,Legacy3,2,80,0.607434
8,Legacy3,2,85,0.607434
8,Legacy3,2,90,0.495716
8,Legacy3,2,95,0.566125
8,Legacy3,2,100,0.560293
8,Legacy3,2,101,0.587569
8,Legacy3,3,0,1.000000
8,Legacy3,3,5,0.992395
8,Legacy3,3,10,3.618634
8,Legacy3,3,15,3.618634
8,Legacy3,3,20,4.204569
8,Legacy3,3,25,4.204569
8,Legacy3,3,30,3.798908
8,Legacy3,3,35,3.798908
8,Legacy3,3,40,3.798908
8,Legacy3,3,45,3.382381
8,Legacy3,3,50,2.681766
8,Legacy3,3,55,1.942984
8,Legacy3,3,60,1.942984
8,Legacy3,3,65,1.942984
8,Legacy3,3,70,1.703817
8,Legacy3,3,75,1.703817
8,Legacy3,3,80,1.516428
8,Legacy3,3,85,1.516428
8,Legacy3,3,90,1.419626
8,Legacy3,4,0,1.000000
8,Legacy3,4,5,1.106238
8,Legacy3,4,10,0.902824
8,Legacy3,4,15,0.902824
8,Legacy3,4,20,0.771772
8,Legacy3,4,25,0.815541
8,Legacy3,4,30,0.788783
8,Legacy3,4,35,0.789270
8,Legacy3,4,40,0.789270
8,Legacy3,4,45,0.789270
8,Legacy3,4,50,0.789270
8,Legacy3,4,55,0.789270
8,Legacy3,4,60,0.789270
8,Legacy3,4,65,0.789270
8,Legacy3,4,70,0.783271
8,Legacy3,4,75,0.783271
8,Legacy3,4,80,0.783271
8,Legacy3,4,85,0.783271
8,Legacy3,4,90,0.783271
8,Legacy3,4,95,0.619113
8,Legacy3,4,100,0.619113
8,Legacy3,4,105,0.619113
8,Legacy3,4,110,0.619113
8,Legacy3,4,115,0.619113
8,Legacy3,4,120,0.655551
8,Legacy3,5,0,1.000000
8,Legacy3,5,5,0.859497
8,Legacy3,5,10,0.859497
8,Legacy3,5,15,0.789449
8,Legacy3,5,20,0.782814
8,Legacy3,5,25,0.782814
8,Legacy3,5,30,0.782814
8,Legacy3,5,35,0.716200
8,Legacy3,5,40,0.716200
8,Legacy3,5,45,0.879519
8,Legacy3,5,50,0.742796
8,Legacy3,5,55,0.742796
8,Legacy3,5,60,0.742796
8,Legacy3,5,65,0.620551
8,Legacy3,5,70,0.620551
8,Legacy3,5,75,0.580400
8,Legacy3,5,80,0.580400
8,Legacy3,5,85,0.580400
8,Legacy3,5,90,0.456950
8,Legacy3,5,95,0.456950
8,Legacy3,5,100,0.456950
8,Legacy3,5,103,0.517543
8,LowVolume5,0,0,1.000000
8,LowVolume5,0,5,1.000000
8,LowVolume5,0,10,1.492100
8,LowVolume5,0,15,1.492100
8,LowVolume5,0,20,1.492100
8,LowVolume5,0,25,1.492100
8,LowVolume5,0,30,1.830996
8,LowVolume5,0,35,1.922706
8,LowVolume5,0,40,1.821676
8,LowVolume5,0,45,3.023493
8,LowVolume5,0,50,2.277660
8,LowVolume5,0,55,2.779325
8,LowVolume5,0,60,2.779325
8,LowVolume5,0,65,2.838480
8,LowVolume5,0,70,2.565949
8,LowVolume5,0,72,2.972230
8,LowVolume5,1,0,1.000000
8,LowVolume5,1,5,0.929906
8,LowVolume5,1,10,0.906637
8,LowVolume5,1,15,0.803806
8,LowVolume5,1,20,0.803806
8,LowVolume5,1,25,0.803806
8,LowVolume5,1,30,0.803806
8,LowVolume5,1,35,0.803806
8,LowVolume5,1,40,0.803806
8,LowVolume5,1,45,0.803806
8,LowVolume5,1,50,1.016328
8,LowVolume5,1,55,1.174254
8,LowVolume5,1,60,1.469218
8,LowVolume5,1,65,1.469218
8,LowVolume5,1,70,1.469218
8,LowVolume5,1,75,1.469218
8,LowVolume5,1,80,1.469218
8,LowVolume5,1,85,1.494664
8,LowVolume5,1,90,1.272886
8,LowVolume5,1,95,1.017822
8,LowVolume5,1,98,0.888267
8,LowVolume5,2,0,1.000000
8,LowVolume5,2,5,0.925472
8,LowVolume5,2,10,0.925472
8,LowVolume5,2,15,0.982015
8,LowVolume5,2,20,1.380998
8,LowVolume5,2,25,1.207354
8,LowVolume5,2,30,1.207354
8,LowVolume5,2,35,1.207354
8,LowVolume5,2,40,1.207354
8,LowVolume5,2,45,1.082819
8,LowVolume5,2,50,1.023436
8,LowVolume5,2,55,1.094776
8,LowVolume5,2,60,2.087944
8,LowVolume5,2,65,2.309903
8,LowVolume5,2,70,2.309903
8,LowVolume5,2,75,2.309903
8,LowVolume5,2,80,5.474781
8,LowVolume5,3,0,1.000000
8,LowVolume5,3,5,1.000000
8,LowVolume5,3,10,1.962264
8,LowVolume5,3,15,2.679960
8,LowVolume5,3,20,2.421550
8,LowVolume5,3,25,1.951160
8,LowVolume5,3,30,1.951160
8,LowVolume5,3,35,1.951160
8,LowVolume5,3,40,1.951160
8,LowVolume5,3,45,1.951160
8,LowVolume5,3,50,2.403393
8,LowVolume5,3,55,2.403393
8,LowVolume5,3,60,2.786189
8,LowVolume5,3,65,5.697839
8,LowVolume5,3,70,5.697839
8,LowVolume5,3,75,5.697839
8,LowVolume5,3,80,5.697839
8,LowVolume5,3,81,5.334114
8,LowVolume5,4,0,1.000000
8,LowVolume5,4,5,0.888733
8,LowVolume5,4,10,0.888733
8,LowVolume5,4,15,0.797243
8,LowVolume5,4,20,0.814919
8,LowVolume5,4,25,0.696627
8,LowVolume5,4,30,0.696627
8,LowVolume5,4,35,0.738132
8,LowVolume5,4,40,0.738132
8,LowVolume5,4,45,0.738132
8,LowVolume5,4,50,0.506011
8,LowVolume5,4,55,0.506011
8,LowVolume5,4,60,0.506011
8,LowVolume5,4,65,0.506011
8,LowVolume5,4,70,0.506011
8,LowVolume5,4,75,0.506011
8,LowVolume5,4,80,0.502165
8,LowVolume5,4,85,0.502165
8,LowVolume5,4,90,0.622982
8,LowVolume5,4,95,0.622982
8,LowVolume5,4,100,0.622982
8,LowVolume5,4,105,0.622982
8,LowVolume5,4,110,0.516118
8,LowVolume5,4,115,0.516118
8,LowVolume5,4,120,0.516118
8,LowVolume5,4,125,0.493759
8,LowVolume5,4,127,0.501207
8,LowVolume5,5,0,1.000000
8,LowVolume5,5,5,0.763764
8,LowVolume5,5,10,0.763764
8,LowVolume5,5,15,0.763764
8,LowVolume5,5,20,0.763764
8,LowVolume5,5,25,0.577303
8,LowVolume5,5,30,0.438288
8,LowVolume5,5,35,0.509822
8,LowVolume5,5,40,0.468409
8,LowVolume5,5,45,0.453495
8,LowVolume5,5,50,0.306375
8,LowVolume5,5,55,0.230265
8,LowVolume5,5,60,0.230265
8,LowVolume5,5,65,0.230265
8,LowVolume5,5,70,0.211798
8,LowVolume5,5,75,0.211798
8,LowVolume5,5,80,0.200998
8,LowVolume5,5,85,0.287507
8,LowVolume5,5,90,0.287507
8,LowVolume5,5,91,0.276312
8,OldGuard4,0,0,1.000000
8,OldGuard4,0,5,1.000000
8,OldGuard4,0,10,1.000000
8,OldGuard4,0,15,0.997686
8,OldGuard4,0,20,0.997686
8,OldGuard4,0,25,0.997686
8,OldGuard4,0,30,1.110870
8,OldGuard4,0,35,1.119816
8,OldGuard4,0,40,1.322800
8,OldGuard4,0,45,1.080833
8,OldGuard4,0,50,0.934062
8,OldGuard4,0,55,1.891877
8,OldGuard4,0,60,2.281822
8,OldGuard4,0,63,3.011000
8,OldGuard4,1,0,1.000000
8,OldGuard4,1,5,0.889053
8,OldGuard4,1,10,0.896404
8,OldGuard4,1,15,0.891624
8,OldGuard4,1,20,0.790496
8,OldGuard4,1,25,0.790496
8,OldGuard4,1,30,0.790496
8,OldGuard4,1,35,0.790496
8,OldGuard4,1,40,0.790496
8,OldGuard4,1,45,0.790496
8,OldGuard4,1,50,0.790496
8,OldGuard4,1,55,0.790496
8,OldGuard4,1,60,1.051760
8,OldGuard4,1,65,1.051760
8,OldGuard4,1,70,1.017826
8,OldGuard4,1,75,1.017826
8,OldGuard4,1,80,1.017826
8,OldGuard4,1,85,1.017826
8,OldGuard4,1,90,1.017826
8,OldGuard4,1,95,1.017826
8,OldGuard4,1,100,1.017826
8,OldGuard4,1,105,0.820920
8,OldGuard4,1,109,0.716428
8,OldGuard4,2,0,1.000000
8,OldGuard4,2,5,0.951980
8,OldGuard4,2,10,0.951980
8,OldGuard4,2,15,0.951980
8,OldGuard4,2,20,1.015747
8,OldGuard4,2,25,1.015747
8,OldGuard4,2,30,1.015747
8,OldGuard4,2,35,0.888029
8,OldGuard4,2,40,0.888029
8,OldGuard4,2,45,0.888029
8,OldGuard4,2,50,0.888029
8,OldGuard4,2,55,0.888029
8,OldGuard4,2,60,0.770982
8,OldGuard4,2,65,0.731161
8,OldGuard4,2,70,0.630699
8,OldGuard4,2,75,0.630699
8,OldGuard4,2,80,0.630699
8,OldGuard4,2,85,0.514702
8,OldGuard4,2,90,0.514702
8,OldGuard4,2,95,0.697062
8,OldGuard4,2,99,0.610073
8,OldGuard4,3,0,1.000000
8,OldGuard4,3,5,0.992395
8,OldGuard4,3,10,3.618634
8,OldGuard4,3,15,3.618634
8,OldGuard4,3,20,4.204569
8,OldGuard4,3,25,4.204569
8,OldGuard4,3,30,3.798908
8,OldGuard4,3,35,3.798908
8,OldGuard4,3,40,3.798908
8,OldGuard4,3,45,3.382381
8,OldGuard4,3,50,2.681766
8,OldGuard4,3,55,1.942984
8,OldGuard4,3,60,1.942984
8,OldGuard4,3,65,1.942984
8,OldGuard4,3,70,1.703817
8,OldGuard4,3,75,1.703817
8,OldGuard4,3,80,1.516428
8,OldGuard4,3,85,1.516428
8,OldGuard4,3,90,1.419626
8,OldGuard4,4,0,1.000000
8,OldGuard4,4,5,1.275467
8,OldGuard4,4,10,1.275467
8,OldGuard4,4,15,1.090323
8,OldGuard4,4,20,1.152157
8,OldGuard4,4,25,1.114355
8,OldGuard4,4,30,1.115043
8,OldGuard4,4,35,1.115043
8,OldGuard4,4,40,1.115043
8,OldGuard4,4,45,1.115043
8,OldGuard4,4,50,1.115043
8,OldGuard4,4,55,1.115043
8,OldGuard4,4,60,1.115043
8,OldGuard4,4,65,1.106568
8,OldGuard4,4,70,1.106568
8,OldGuard4,4,75,1.106568
8,OldGuard4,4,80,1.106568
8,OldGuard4,4,85,1.106568
8,OldGuard4,4,90,0.874653
8,OldGuard4,4,95,0.874653
8,OldGuard4,4,100,0.874653
8,OldGuard4,4,105,0.874653
8,OldGuard4,4,110,0.849384
8,OldGuard4,5,0,1.000000
8,OldGuard4,5,5,0.859497
8,OldGuard4,5,10,0.859497
8,OldGuard4,5,15,0.789449
8,OldGuard4,5,20,0.649665
8,OldGuard4,5,25,0.649665
8,OldGuard4,5,30,1.128330
8,OldGuard4,5,35,1.128330
8,OldGuard4,5,40,1.048860
8,OldGuard4,5,45,0.885812
8,OldGuard4,5,50,0.885812
8,OldGuard4,5,55,0.804556
8,OldGuard4,5,60,0.740031
8,OldGuard4,5,65,0.740031
8,OldGuard4,5,70,0.632429
8,OldGuard4,5,75,0.600010
8,OldGuard4,5,80,0.497912
8,OldGuard4,5,85,0.497912
8,OldGuard4,5,90,0.497912
8,OldGuard4,5,91,0.563937
20,Base5,0,0,1.000000
20,Base5,0,5,1.240081
20,Base5,0,10,0.746117
20,Base5,0,15,0.746117
20,Base5,0,20,0.746117
20,Base5,0,25,0.746117
20,Base5,0,30,0.746117
20,Base5,0,35,0.656735
20,Base5,0,40,0.588750
20,Base5,0,45,0.588750
20,Base5,0,50,0.588750
20,Base5,0,55,0.588750
20,Base5,0,60,0.746444
20,Base5,0,65,2.712578
20,Base5,0,70,3.327457
20,Base5,0,75,3.327457
20,Base5,0,80,3.854288
20,Base5,0,85,3.432477
20,Base5,0,90,3.432477
20,Base5,0,95,4.822486
20,Base5,1,0,1.000000
20,Base5,1,5,1.000000
20,Base5,1,10,1.000000
20,Base5,1,15,1.000000
20,Base5,1,20,1.000000
20,Base5,1,25,1.000000
20,Base5,1,30,1.000000
20,Base5,1,35,0.994667
20,Base5,1,40,0.994667
20,Base5,1,45,0.994667
20,Base5,1,50,0.994667
20,Base5,1,55,0.994667
20,Base5,1,60,0.994667
20,Base5,1,65,1.248506
20,Base5,1,70,1.401264
20,Base5,1,75,1.401264
20,Base5,1,80,1.276421
20,Base5,1,85,1.276421
20,Base5,1,90,1.276421
20,Base5,1,95,8.087757
20,Base5,1,100,8.087757
20,Base5,1,105,8.087757
20,Base5,1,110,9.393275
20,Base5,1,115,9.393275
20,Base5,1,120,10.514843
20,Base5,1,125,8.474586
20,Base5,1,130,8.474586
20,Base5,1,135,8.474586
20,Base5,2,0,1.000000
20,Base5,2,5,1.000000
20,Base5,2,10,1.247379
20,Base5,2,15,1.369861
20,Base5,2,20,1.467880
20,Base5,2,25,1.467880
20,Base5,2,30,1.467880
20,Base5,2,35,1.467880
20,Base5,2,40,1.467880
20,Base5,2,45,1.380236
20,Base5,2,50,1.702118
20,Base5,2,55,1.467133
20,Base5,2,60,1.027369
20,Base5,2,65,1.027369
20,Base5,2,70,1.027369
20,Base5,2,75,1.027369
20,Base5,2,80,1.027369
20,Base5,2,85,1.391369
20,Base5,2,87,1.217733
20,Base5,3,0,1.000000
20,Base5,3,5,0.992395
20,Base5,3,10,1.496097
20,Base5,3,15,1.782871
20,Base5,3,20,2.109094
20,Base5,3,25,2.109094
20,Base5,3,30,1.905607
20,Base5,3,35,2.350711
20,Base5,3,40,3.532102
20,Base5,3,45,3.532102
20,Base5,3,50,3.532102
20,Base5,3,55,3.532102
20,Base5,3,60,3.097326
20,Base5,3,65,2.642051
20,Base5,3,70,2.642051
20,Base5,3,75,2.642051
20,Base5,3,77,2.642051
20,Base5,4,0,1.000000
20,Base5,4,5,1.106238
20,Base5,4,10,1.364031
20,Base5,4,15,1.325165
20,Base5,4,20,1.428281
20,Base5,4,25,1.516787
20,Base5,4,30,1.516787
20,Base5,4,35,1.516787
20,Base5,4,40,1.516787
20,Base5,4,45,1.516787
20,Base5,4,50,1.516787
20,Base5,4,55,1.516787
20,Base5,4,60,1.516787
20,Base5,4,65,1.516787
20,Base5,4,70,1.516787
20,Base5,4,75,1.756140
20,Base5,4,80,1.675499
20,Base5,4,85,1.675499
20,Base5,4,90,1.675499
20,Base5,4,95,1.675499
20,Base5,4,100,1.675499
20,Base5,4,105,1.675499
20,Base5,4,110,1.675499
20,Base5,4,112,1.981767
20,Base5,5,0,1.000000
20,Base5,5,5,1.000000
20,Base5,5,10,1.000000
20,Base5,5,15,1.000000
20,Base5,5,20,1.037412
20,Base5,5,25,1.318547
20,Base5,5,30,1.158591
20,Base5,5,35,1.158591
20,Base5,5,40,1.158591
20,Base5,5,45,1.158591
20,Base5,5,50,1.158591
20,Base5,5,55,1.158591
20,Base5,5,60,1.033498
20,Base5,5,65,1.309730
20,Base5,5,70,1.389582
20,Base5,5,75,1.389582
20,Base5,5,80,1.389582
20,Base5,5,85,1.389582
20,Base5,5,90,1.389582
20,Base5,5,95,1.188676
20,Base5,5,100,1.188676
20,Base5,5,105,1.188676
20,Base5,5,110,1.111766
20,Base5,5,115,1.111766
20,Base5,5,120,1.214138
20,Base5,5,125,1.062670
20,Base5,5,130,1.062670
20,Base5,5,135,1.062670
20,Base5,5,140,1.062670
20,Base5,5,145,1.036767
20,NoDOGE,0,0,1.000000
20,NoDOGE,0,5,1.240081
20,NoDOGE,0,10,0.746117
20,NoDOGE,0,15,0.746117
20,NoDOGE,0,20,0.746117
20,NoDOGE,0,25,0.746117
20,NoDOGE,0,30,0.746117
20,NoDOGE,0,35,0.656735
20,NoDOGE,0,40,0.588750
20,NoDOGE,0,45,0.588750
20,NoDOGE,0,50,0.588750
20,NoDOGE,0,55,0.588750
20,NoDOGE,0,60,0.746444
20,NoDOGE,0,65,2.712578
20,NoDOGE,0,70,3.327457
20,NoDOGE,0,75,3.327457
20,NoDOGE,0,80,3.854288
20,NoDOGE,0,85,3.432477
20,NoDOGE,0,90,3.432477
20,NoDOGE,0,95,4.822486
20,NoDOGE,1,0,1.000000
20,NoDOGE,1,5,1.000000
20,NoDOGE,1,10,1.000000
20,NoDOGE,1,15,1.000000
20,NoDOGE,1,20,1.000000
20,NoDOGE,1,25,1.000000
20,NoDOGE,1,30,1.000000
20,NoDOGE,1,35,0.994667
20,NoDOGE,1,40,0.994667
20,NoDOGE,1,45,0.994667
20,NoDOGE,1,50,0.994667
20,NoDOGE,1,55,0.994667
20,NoDOGE,1,60,0.994667
20,NoDOGE,1,65,0.994667
20,NoDOGE,1,70,0.959282
20,NoDOGE,1,75,0.959282
20,NoDOGE,1,80,0.959282
20,NoDOGE,1,85,0.959282
20,NoDOGE,1,90,0.943848
20,NoDOGE,1,95,0.850357
20,NoDOGE,1,100,0.850357
20,NoDOGE,1,105,0.850357
20,NoDOGE,1,110,0.850357
20,NoDOGE,1,115,0.850357
20,NoDOGE,1,120,0.850357
20,NoDOGE,1,125,0.850357
20,NoDOGE,1,130,0.775955
20,NoDOGE,1,135,0.767190
20,NoDOGE,1,140,0.767190
20,NoDOGE,1,143,0.767190
20,NoDOGE,2,0,1.000000
20,NoDOGE,2,5,1.000000
20,NoDOGE,2,10,0.859657
20,NoDOGE,2,15,0.859657
20,NoDOGE,2,20,0.859657
20,NoDOGE,2,25,0.978345
20,NoDOGE,2,30,0.978345
20,NoDOGE,2,35,0.978345
20,NoDOGE,2,40,1.098633
20,NoDOGE,2,45,1.098633
20,NoDOGE,2,50,1.098633
20,NoDOGE,2,55,1.098633
20,NoDOGE,2,60,1.098633
20,NoDOGE,2,65,1.098633
20,NoDOGE,2,70,1.033036
20,NoDOGE,2,75,1.273949
20,NoDOGE,2,80,0.768933
20,NoDOGE,2,85,0.768933
20,NoDOGE,2,90,0.768933
20,NoDOGE,2,95,0.768933
20,NoDOGE,2,100,0.768933
20,NoDOGE,2,105,1.041369
20,NoDOGE,2,109,0.911411
20,NoDOGE,3,0,1.000000
20,NoDOGE,3,5,0.992395
20,NoDOGE,3,10,1.496097
20,NoDOGE,3,15,1.782871
20,NoDOGE,3,20,2.109094
20,NoDOGE,3,25,2.109094
20,NoDOGE,3,30,1.905607
20,NoDOGE,3,35,2.350711
20,NoDOGE,3,40,3.532102
20,NoDOGE,3,45,3.532102
20,NoDOGE,3,50,3.532102
20,NoDOGE,3,55,3.532102
20,NoDOGE,3,60,3.097326
20,NoDOGE,3,65,2.642051
20,NoDOGE,3,70,2.642051
20,NoDOGE,3,75,2.642051
20,NoDOGE,3,77,2.642051
20,NoDOGE,4,0,1.000000
20,NoDOGE,4,5,1.106238
20,NoDOGE,4,10,1.364031
20,NoDOGE,4,15,1.325165
20,NoDOGE,4,20,1.428281
20,NoDOGE,4,25,1.516787
20,NoDOGE,4,30,1.516787
20,NoDOGE,4,35,1.516787
20,NoDOGE,4,40,1.516787
20,NoDOGE,4,45,1.516787
20,NoDOGE,4,50,1.516787
20,NoDOGE,4,55,1.516787
20,NoDOGE,4,60,1.516787
20,NoDOGE,4,65,1.516787
20,NoDOGE,4,70,1.516787
20,NoDOGE,4,75,1.756140
20,NoDOGE,4,80,1.675499
20,NoDOGE,4,85,1.675499
20,NoDOGE,4,90,1.675499
20,NoDOGE,4,95,1.675499
20,NoDOGE,4,100,1.675499
20,NoDOGE,4,105,1.675499
20,NoDOGE,4,110,1.675499
20,NoDOGE,4,112,1.981767
20,NoDOGE,5,0,1.000000
20,NoDOGE,5,5,1.000000
20,NoDOGE,5,10,1.000000
20,NoDOGE,5,15,1.000000
20,NoDOGE,5,20,1.037412
20,NoDOGE,5,25,1.318547
20,NoDOGE,5,30,1.158591
20,NoDOGE,5,35,1.158591
20,NoDOGE,5,40,1.158591
20,NoDOGE,5,45,1.158591
20,NoDOGE,5,50,1.158591
20,NoDOGE,5,55,1.158591
20,NoDOGE,5,60,1.033498
20,NoDOGE,5,65,1.309730
20,NoDOGE,5,70,1.389582
20,NoDOGE,5,75,1.389582
20,NoDOGE,5,80,1.389582
20,NoDOGE,5,85,1.389582
20,NoDOGE,5,90,1.389582
20,NoDOGE,5,95,1.188676
20,NoDOGE,5,100,1.188676
20,NoDOGE,5,105,1.188676
20,NoDOGE,5,110,1.111766
20,NoDOGE,5,115,1.111766
20,NoDOGE,5,120,1.214138
20,NoDOGE,5,125,1.119036
20,NoDOGE,5,130,1.119036
20,NoDOGE,5,132,1.091759
20,Legacy4,0,0,1.000000
20,Legacy4,0,5,1.000000
20,Legacy4,0,10,1.000000
20,Legacy4,0,15,1.000000
20,Legacy4,0,20,0.948721
20,Legacy4,0,25,0.948721
20,Legacy4,0,30,0.948721
20,Legacy4,0,35,1.072160
20,Legacy4,0,40,1.016577
20,Legacy4,0,45,0.907700
20,Legacy4,0,50,0.907700
20,Legacy4,0,55,0.838664
20,Legacy4,0,60,0.776451
20,Legacy4,0,65,0.776451
20,Legacy4,0,70,0.776451
20,Legacy4,0,75,0.973632
20,Legacy4,0,80,0.973632
20,Legacy4,0,85,1.419575
20,Legacy4,0,89,1.900572
20,Legacy4,1,0,1.000000
20,Legacy4,1,5,0.813849
20,Legacy4,1,10,0.813849
20,Legacy4,1,15,0.813849
20,Legacy4,1,20,0.813849
20,Legacy4,1,25,0.813849
20,Legacy4,1,30,0.809509
20,Legacy4,1,35,0.717695
20,Legacy4,1,40,0.717695
20,Legacy4,1,45,0.717695
20,Legacy4,1,50,0.717695
20,Legacy4,1,55,0.717695
20,Legacy4,1,60,0.717695
20,Legacy4,1,65,0.512614
20,Legacy4,1,70,0.539054
20,Legacy4,1,75,0.446098
20,Legacy4,1,80,0.446098
20,Legacy4,1,85,0.446098
20,Legacy4,1,90,0.446098
20,Legacy4,1,95,0.453824
20,Legacy4,1,100,0.582633
20,Legacy4,1,105,0.582633
20,Legacy4,1,110,0.576051
20,Legacy4,1,115,0.576051
20,Legacy4,1,119,0.576051
20,Legacy4,2,0,1.000000
20,Legacy4,2,5,1.000000
20,Legacy4,2,10,1.000000
20,Legacy4,2,15,1.000000
20,Legacy4,2,20,1.000000
20,Legacy4,2,25,0.972612
20,Legacy4,2,30,1.089680
20,Legacy4,2,35,1.089680
20,Legacy4,2,40,1.089680
20,Legacy4,2,45,1.223657
20,Legacy4,2,50,1.223657
20,Legacy4,2,55,1.223657
20,Legacy4,2,60,1.223657
20,Legacy4,2,65,1.223657
20,Legacy4,2,70,1.150595
20,Legacy4,2,75,1.123239
20,Legacy4,2,80,1.024432
20,Legacy4,2,85,2.244975
20,Legacy4,2,90,2.244975
20,Legacy4,2,95,2.244975
20,Legacy4,2,100,2.244975
20,Legacy4,2,105,2.244975
20,Legacy4,2,110,2.244975
20,Legacy4,2,115,3.040377
20,Legacy4,2,119,2.660953
20,Legacy4,3,0,1.000000
20,Legacy4,3,5,0.992395
