hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
67,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
68,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
69,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
70,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
71,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
72,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
73,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
74,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
75,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
76,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
77,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
78,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
79,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
80,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
81,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
82,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
83,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
84,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
85,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
86,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
87,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
88,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
89,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
90,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
91,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
92,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
93,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
94,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
95,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
96,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
97,Base5,1,108.21620277483493,2.148793502189812,85.35227485537344,41,51.21951219512195,true
98,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
99,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
100,Base5,1,108.21620277483493,2.1487935021898115,85.35227485537344,41,51.21951219512195,true
