atr_entry_mult,universe,window_idx,bar_step,equity
0.85,Legacy3,0,11,1.00000000
0.85,Legacy3,0,12,1.00000000
0.85,Legacy3,0,13,1.00000000
0.85,Legacy3,0,14,1.00000000
0.85,Legacy3,0,15,1.00000000
0.85,Legacy3,0,16,1.00000000
0.85,Legacy3,0,17,1.00000000
0.85,Legacy3,0,18,1.00000000
0.85,Legacy3,0,19,1.00000000
0.85,Legacy3,0,20,1.00000000
0.85,Legacy3,0,21,1.00000000
0.85,Legacy3,0,22,1.00000000
0.85,Legacy3,0,23,1.00000000
0.85,Legacy3,0,24,1.00000000
0.85,Legacy3,0,25,1.00000000
0.85,Legacy3,0,26,1.00000000
0.85,Legacy3,0,27,1.00000000
0.85,Legacy3,0,28,1.00000000
0.85,Legacy3,0,29,1.00000000
0.85,Legacy3,0,30,1.00000000
0.85,Legacy3,0,31,1.00000000
0.85,Legacy3,0,32,1.00000000
0.85,Legacy3,0,33,1.00000000
0.85,Legacy3,0,34,1.00000000
0.85,Legacy3,0,35,1.00000000
0.85,Legacy3,0,36,1.00000000
0.85,Legacy3,0,37,1.00000000
0.85,Legacy3,0,38,1.00000000
0.85,Legacy3,0,39,1.00000000
0.85,Legacy3,0,40,1.00000000
0.85,Legacy3,0,41,1.00000000
0.85,Legacy3,0,42,1.00000000
0.85,Legacy3,0,43,1.00000000
0.85,Legacy3,0,44,1.00000000
0.85,Legacy3,0,45,1.00000000
0.85,Legacy3,0,46,1.00000000
0.85,Legacy3,0,47,1.00000000
0.85,Legacy3,0,48,1.00000000
0.85,Legacy3,0,49,1.00000000
0.85,Legacy3,0,50,1.00000000
0.85,Legacy3,0,51,1.00000000
0.85,Legacy3,0,52,1.00000000
0.85,Legacy3,0,53,1.00000000
0.85,Legacy3,0,54,1.00000000
0.85,Legacy3,0,55,1.00000000
0.85,Legacy3,0,56,1.00000000
0.85,Legacy3,0,57,1.00000000
0.85,Legacy3,0,58,1.00000000
0.85,Legacy3,0,59,1.00000000
0.85,Legacy3,0,60,1.00000000
0.85,Legacy3,0,61,1.00000000
0.85,Legacy3,0,62,1.00000000
0.85,Legacy3,0,63,1.00000000
0.85,Legacy3,0,64,1.00000000
0.85,Legacy3,0,65,1.00000000
0.85,Legacy3,0,66,1.00000000
0.85,Legacy3,0,67,1.00000000
0.85,Legacy3,0,68,1.00000000
0.85,Legacy3,0,69,1.00000000
0.85,Legacy3,0,70,1.00000000
0.85,Legacy3,0,71,1.00000000
0.85,Legacy3,0,72,1.00000000
0.85,Legacy3,0,73,1.00000000
0.85,Legacy3,0,74,1.00000000
0.85,Legacy3,0,75,1.00000000
0.85,Legacy3,0,76,1.00000000
0.85,Legacy3,0,77,1.00000000
0.85,Legacy3,0,78,1.00000000
0.85,Legacy3,0,79,1.00000000
0.85,Legacy3,0,80,1.00000000
0.85,Legacy3,0,81,1.00000000
0.85,Legacy3,0,82,0.92225392
0.85,Legacy3,0,83,0.92225392
0.85,Legacy3,0,84,0.92225392
0.85,Legacy3,0,85,0.92225392
0.85,Legacy3,0,86,0.92225392
0.85,Legacy3,0,87,0.92225392
0.85,Legacy3,0,88,0.92225392
0.85,Legacy3,0,89,0.92225392
0.85,Legacy3,0,90,0.92225392
0.85,Legacy3,0,91,0.92225392
0.85,Legacy3,0,92,0.92225392
0.85,Legacy3,0,93,0.92225392
0.85,Legacy3,0,94,0.92225392
0.85,Legacy3,0,95,0.92225392
0.85,Legacy3,0,96,0.92225392
0.85,Legacy3,0,97,0.92225392
0.85,Legacy3,0,98,0.92225392
0.85,Legacy3,0,99,0.92225392
0.85,Legacy3,0,100,0.92225392
0.85,Legacy3,0,101,0.92225392
0.85,Legacy3,0,102,0.92225392
0.85,Legacy3,0,103,0.92225392
0.85,Legacy3,0,104,0.92225392
0.85,Legacy3,0,105,0.92225392
0.85,Legacy3,0,106,0.92225392
0.85,Legacy3,0,107,0.92225392
0.85,Legacy3,0,108,0.92225392
0.85,Legacy3,0,109,1.04989781
0.85,Legacy3,0,110,1.04989781
0.85,Legacy3,0,111,0.97396064
0.85,Legacy3,0,112,0.97396064
0.85,Legacy3,0,113,0.97396064
0.85,Legacy3,0,114,0.97396064
0.85,Legacy3,0,115,0.97396064
0.85,Legacy3,0,116,0.97396064
0.85,Legacy3,0,117,0.97396064
0.85,Legacy3,0,118,0.97396064
0.85,Legacy3,0,119,0.97396064
0.85,Legacy3,0,120,0.97396064
0.85,Legacy3,0,121,0.97396064
0.85,Legacy3,0,122,0.97396064
0.85,Legacy3,0,123,0.97396064
0.85,Legacy3,0,124,0.97396064
0.85,Legacy3,0,125,0.97396064
0.85,Legacy3,0,126,0.97396064
0.85,Legacy3,0,127,0.97396064
0.85,Legacy3,0,128,0.97396064
0.85,Legacy3,0,129,0.97396064
0.85,Legacy3,0,130,0.97396064
0.85,Legacy3,0,131,0.97396064
0.85,Legacy3,0,132,0.97396064
0.85,Legacy3,0,133,0.80848793
0.85,Legacy3,0,134,0.83639466
0.85,Legacy3,0,135,0.83639466
0.85,Legacy3,0,136,0.83639466
0.85,Legacy3,0,137,0.83639466
0.85,Legacy3,0,138,0.83639466
0.85,Legacy3,0,139,0.83639466
0.85,Legacy3,0,140,0.83639466
0.85,Legacy3,0,141,0.83639466
0.85,Legacy3,0,142,0.83639466
0.85,Legacy3,0,143,0.83639466
0.85,Legacy3,0,144,0.83639466
0.85,Legacy3,0,145,0.83639466
0.85,Legacy3,0,146,0.83639466
0.85,Legacy3,0,147,0.83639466
0.85,Legacy3,0,148,0.83639466
0.85,Legacy3,0,149,0.83639466
0.85,Legacy3,0,150,0.83639466
0.85,Legacy3,0,151,0.83639466
0.85,Legacy3,0,152,1.13977606
0.85,Legacy3,0,153,1.13977606
0.85,Legacy3,0,154,1.13977606
0.85,Legacy3,0,155,1.13977606
0.85,Legacy3,0,156,1.13977606
0.85,Legacy3,0,157,1.13977606
0.85,Legacy3,0,158,1.13977606
0.85,Legacy3,0,159,1.13977606
0.85,Legacy3,0,160,1.13977606
0.85,Legacy3,0,161,1.13977606
0.85,Legacy3,0,162,1.01707168
0.85,Legacy3,0,163,1.01707168
0.85,Legacy3,0,164,1.01707168
0.85,Legacy3,0,165,1.01707168
0.85,Legacy3,0,166,1.01707168
0.85,Legacy3,0,167,1.01707168
0.85,Legacy3,0,168,1.08282893
0.85,Legacy3,1,0,1.00000000
0.85,Legacy3,1,1,1.03878746
0.85,Legacy3,1,2,1.03878746
0.85,Legacy3,1,3,1.03878746
0.85,Legacy3,1,4,1.03878746
0.85,Legacy3,1,5,1.03878746
0.85,Legacy3,1,6,1.03878746
0.85,Legacy3,1,7,1.03878746
0.85,Legacy3,1,8,1.03878746
0.85,Legacy3,1,9,1.03878746
0.85,Legacy3,1,10,1.03878746
0.85,Legacy3,1,11,1.03878746
0.85,Legacy3,1,12,1.03878746
0.85,Legacy3,1,13,1.03878746
0.85,Legacy3,1,14,1.03878746
0.85,Legacy3,1,15,1.03878746
0.85,Legacy3,1,16,1.03878746
0.85,Legacy3,1,17,1.03878746
0.85,Legacy3,1,18,1.03878746
0.85,Legacy3,1,19,1.03878746
0.85,Legacy3,1,20,1.03878746
0.85,Legacy3,1,21,1.03878746
0.85,Legacy3,1,22,1.03878746
0.85,Legacy3,1,23,1.03878746
0.85,Legacy3,1,24,1.03878746
0.85,Legacy3,1,25,1.03878746
0.85,Legacy3,1,26,1.03878746
0.85,Legacy3,1,27,1.03878746
0.85,Legacy3,1,28,1.03878746
0.85,Legacy3,1,29,1.03878746
0.85,Legacy3,1,30,1.03878746
0.85,Legacy3,1,31,1.03878746
0.85,Legacy3,1,32,1.03878746
0.85,Legacy3,1,33,1.03878746
0.85,Legacy3,1,34,1.03878746
0.85,Legacy3,1,35,1.03878746
0.85,Legacy3,1,36,1.03878746
0.85,Legacy3,1,37,1.03878746
0.85,Legacy3,1,38,1.03878746
0.85,Legacy3,1,39,1.03878746
0.85,Legacy3,1,40,1.03878746
0.85,Legacy3,1,41,1.03878746
0.85,Legacy3,1,42,1.03878746
0.85,Legacy3,1,43,1.03878746
0.85,Legacy3,1,44,1.03878746
0.85,Legacy3,1,45,1.03878746
0.85,Legacy3,1,46,1.03878746
0.85,Legacy3,1,47,1.03878746
0.85,Legacy3,1,48,1.03878746
0.85,Legacy3,1,49,1.03878746
0.85,Legacy3,1,50,1.03878746
0.85,Legacy3,1,51,1.03878746
0.85,Legacy3,1,52,1.03878746
0.85,Legacy3,1,53,1.03878746
0.85,Legacy3,1,54,1.03878746
0.85,Legacy3,1,55,1.03878746
0.85,Legacy3,1,56,1.03878746
0.85,Legacy3,1,57,1.03878746
0.85,Legacy3,1,58,1.03878746
0.85,Legacy3,1,59,1.03878746
0.85,Legacy3,1,60,1.03878746
0.85,Legacy3,1,61,1.03878746
0.85,Legacy3,1,62,1.03878746
0.85,Legacy3,1,63,1.03878746
0.85,Legacy3,1,64,1.03878746
0.85,Legacy3,1,65,1.03878746
0.85,Legacy3,1,66,1.03878746
0.85,Legacy3,1,67,1.03878746
0.85,Legacy3,1,68,1.03878746
0.85,Legacy3,1,69,1.03878746
0.85,Legacy3,1,70,1.03878746
0.85,Legacy3,1,71,1.03878746
0.85,Legacy3,1,72,1.03878746
0.85,Legacy3,1,73,1.03878746
0.85,Legacy3,1,74,1.03878746
0.85,Legacy3,1,75,1.03878746
0.85,Legacy3,1,76,1.03878746
0.85,Legacy3,1,77,0.88832949
0.85,Legacy3,1,78,0.88832949
0.85,Legacy3,1,79,0.88832949
0.85,Legacy3,1,80,0.88832949
0.85,Legacy3,1,81,0.88832949
0.85,Legacy3,1,82,0.88832949
0.85,Legacy3,1,83,0.88832949
0.85,Legacy3,1,84,0.88832949
0.85,Legacy3,1,85,0.88832949
0.85,Legacy3,1,86,0.88832949
0.85,Legacy3,1,87,0.88832949
0.85,Legacy3,1,88,0.88832949
0.85,Legacy3,1,89,0.88832949
0.85,Legacy3,1,90,0.88832949
0.85,Legacy3,1,91,0.88832949
0.85,Legacy3,1,92,0.88832949
0.85,Legacy3,1,93,0.88832949
0.85,Legacy3,1,94,0.88832949
0.85,Legacy3,1,95,0.88832949
0.85,Legacy3,1,96,0.88832949
0.85,Legacy3,1,97,0.88832949
0.85,Legacy3,1,98,0.88832949
0.85,Legacy3,1,99,0.88832949
0.85,Legacy3,1,100,0.83085914
0.85,Legacy3,1,101,0.83085914
0.85,Legacy3,1,102,0.83085914
0.85,Legacy3,1,103,0.83085914
0.85,Legacy3,1,104,0.83085914
0.85,Legacy3,1,105,0.83085914
0.85,Legacy3,1,106,0.83085914
0.85,Legacy3,1,107,0.83085914
0.85,Legacy3,1,108,0.83085914
0.85,Legacy3,1,109,0.83085914
0.85,Legacy3,1,110,0.89297858
0.85,Legacy3,1,111,0.89297858
0.85,Legacy3,1,112,0.89297858
0.85,Legacy3,1,113,0.89297858
0.85,Legacy3,1,114,0.89297858
0.85,Legacy3,1,115,0.89297858
0.85,Legacy3,1,116,0.89297858
0.85,Legacy3,1,117,0.89297858
0.85,Legacy3,1,118,0.89297858
0.85,Legacy3,1,119,0.89297858
0.85,Legacy3,1,120,0.89297858
0.85,Legacy3,1,121,0.89297858
0.85,Legacy3,1,122,0.89297858
0.85,Legacy3,1,123,0.89297858
0.85,Legacy3,1,124,0.89297858
0.85,Legacy3,1,125,0.89297858
0.85,Legacy3,1,126,0.89297858
0.85,Legacy3,1,127,0.89297858
0.85,Legacy3,1,128,0.89297858
0.85,Legacy3,1,129,0.89297858
0.85,Legacy3,1,130,0.89297858
0.85,Legacy3,1,131,0.89297858
0.85,Legacy3,1,132,0.89297858
0.85,Legacy3,1,133,0.89297858
0.85,Legacy3,1,134,0.89297858
0.85,Legacy3,1,135,0.89297858
0.85,Legacy3,1,136,0.89297858
0.85,Legacy3,1,137,0.89297858
0.85,Legacy3,1,138,0.89297858
0.85,Legacy3,1,139,0.89297858
0.85,Legacy3,1,140,0.89297858
0.85,Legacy3,1,141,0.89297858
0.85,Legacy3,1,142,0.89297858
0.85,Legacy3,1,143,0.89297858
0.85,Legacy3,1,144,0.89297858
0.85,Legacy3,1,145,0.89297858
0.85,Legacy3,1,146,0.89297858
0.85,Legacy3,1,147,0.89297858
0.85,Legacy3,1,148,0.89297858
0.85,Legacy3,1,149,0.89297858
0.85,Legacy3,1,150,0.89297858
0.85,Legacy3,1,151,0.89297858
0.85,Legacy3,1,152,0.89297858
0.85,Legacy3,1,153,0.89297858
0.85,Legacy3,1,154,0.89297858
0.85,Legacy3,1,155,0.89297858
0.85,Legacy3,1,156,0.89297858
0.85,Legacy3,1,157,0.89297858
0.85,Legacy3,1,158,1.00160244
0.85,Legacy3,1,159,1.00160244
0.85,Legacy3,1,160,1.00160244
0.85,Legacy3,1,161,1.00160244
0.85,Legacy3,1,162,1.00160244
0.85,Legacy3,1,163,1.00160244
0.85,Legacy3,1,164,1.00160244
0.85,Legacy3,1,165,1.00160244
0.85,Legacy3,1,166,1.00160244
0.85,Legacy3,1,167,1.05263451
0.85,Legacy3,1,168,1.05263451
0.85,Legacy3,1,169,0.92048783
0.85,Legacy3,1,170,0.92048783
0.85,Legacy3,2,0,1.00000000
0.85,Legacy3,2,1,1.00000000
0.85,Legacy3,2,2,1.00000000
0.85,Legacy3,2,3,1.00000000
0.85,Legacy3,2,4,1.00000000
0.85,Legacy3,2,5,1.00000000
0.85,Legacy3,2,6,1.00000000
0.85,Legacy3,2,7,1.00000000
0.85,Legacy3,2,8,1.00000000
0.85,Legacy3,2,9,1.00000000
0.85,Legacy3,2,10,1.00000000
0.85,Legacy3,2,11,1.00000000
0.85,Legacy3,2,12,1.00000000
0.85,Legacy3,2,13,1.00000000
0.85,Legacy3,2,14,1.00000000
0.85,Legacy3,2,15,1.00000000
0.85,Legacy3,2,16,1.00000000
0.85,Legacy3,2,17,1.00000000
0.85,Legacy3,2,18,1.00000000
0.85,Legacy3,2,19,1.00000000
0.85,Legacy3,2,20,1.00000000
0.85,Legacy3,2,21,1.00000000
0.85,Legacy3,2,22,1.00000000
0.85,Legacy3,2,23,1.00000000
0.85,Legacy3,2,24,1.00000000
0.85,Legacy3,2,25,1.00000000
0.85,Legacy3,2,26,1.00000000
0.85,Legacy3,2,27,1.00000000
0.85,Legacy3,2,28,1.00000000
0.85,Legacy3,2,29,1.00000000
0.85,Legacy3,2,30,1.00000000
0.85,Legacy3,2,31,1.00000000
0.85,Legacy3,2,32,1.00000000
0.85,Legacy3,2,33,1.00000000
0.85,Legacy3,2,34,1.00000000
0.85,Legacy3,2,35,1.00000000
0.85,Legacy3,2,36,1.00000000
0.85,Legacy3,2,37,1.00000000
0.85,Legacy3,2,38,0.91518650
0.85,Legacy3,2,39,0.91518650
0.85,Legacy3,2,40,0.91518650
0.85,Legacy3,2,41,0.91518650
0.85,Legacy3,2,42,0.91518650
0.85,Legacy3,2,43,0.91518650
0.85,Legacy3,2,44,0.91518650
0.85,Legacy3,2,45,0.91518650
0.85,Legacy3,2,46,0.91518650
0.85,Legacy3,2,47,0.91518650
0.85,Legacy3,2,48,0.91518650
0.85,Legacy3,2,49,0.91518650
0.85,Legacy3,2,50,0.91518650
0.85,Legacy3,2,51,0.91518650
0.85,Legacy3,2,52,1.17432007
0.85,Legacy3,2,53,1.17432007
0.85,Legacy3,2,54,1.17432007
0.85,Legacy3,2,55,1.17432007
0.85,Legacy3,2,56,1.17432007
0.85,Legacy3,2,57,1.17432007
0.85,Legacy3,2,58,1.17432007
0.85,Legacy3,2,59,1.17432007
0.85,Legacy3,2,60,1.17432007
0.85,Legacy3,2,61,1.17432007
0.85,Legacy3,2,62,1.17432007
0.85,Legacy3,2,63,1.17432007
0.85,Legacy3,2,64,1.17432007
0.85,Legacy3,2,65,1.17432007
0.85,Legacy3,2,66,1.17432007
0.85,Legacy3,2,67,1.17432007
0.85,Legacy3,2,68,1.17432007
0.85,Legacy3,2,69,1.17432007
0.85,Legacy3,2,70,1.17432007
0.85,Legacy3,2,71,1.17432007
0.85,Legacy3,2,72,1.17432007
0.85,Legacy3,2,73,1.17432007
0.85,Legacy3,2,74,1.17432007
0.85,Legacy3,2,75,1.17432007
0.85,Legacy3,2,76,1.17432007
0.85,Legacy3,2,77,1.17432007
0.85,Legacy3,2,78,1.17432007
0.85,Legacy3,2,79,1.17432007
0.85,Legacy3,2,80,1.17432007
0.85,Legacy3,2,81,1.17432007
0.85,Legacy3,2,82,1.17432007
0.85,Legacy3,2,83,1.17432007
0.85,Legacy3,2,84,1.17432007
0.85,Legacy3,2,85,1.17432007
0.85,Legacy3,2,86,1.17432007
0.85,Legacy3,2,87,1.17432007
0.85,Legacy3,2,88,1.17432007
0.85,Legacy3,2,89,1.17432007
0.85,Legacy3,2,90,1.17432007
0.85,Legacy3,2,91,1.17432007
0.85,Legacy3,2,92,1.17432007
0.85,Legacy3,2,93,1.17432007
0.85,Legacy3,2,94,1.17432007
0.85,Legacy3,2,95,1.17432007
0.85,Legacy3,2,96,1.17432007
0.85,Legacy3,2,97,1.17432007
0.85,Legacy3,2,98,1.17432007
0.85,Legacy3,2,99,1.17432007
0.85,Legacy3,2,100,1.17432007
0.85,Legacy3,2,101,1.17432007
0.85,Legacy3,2,102,1.17432007
0.85,Legacy3,2,103,1.17432007
0.85,Legacy3,2,104,1.17432007
0.85,Legacy3,2,105,1.17432007
0.85,Legacy3,2,106,1.17432007
0.85,Legacy3,2,107,1.17432007
0.85,Legacy3,2,108,1.17432007
0.85,Legacy3,2,109,1.17432007
0.85,Legacy3,2,110,1.17432007
0.85,Legacy3,2,111,1.17432007
0.85,Legacy3,2,112,1.17432007
0.85,Legacy3,2,113,1.17432007
0.85,Legacy3,2,114,1.17432007
0.85,Legacy3,2,115,1.17432007
0.85,Legacy3,2,116,1.17432007
0.85,Legacy3,2,117,1.17432007
0.85,Legacy3,2,118,1.17432007
0.85,Legacy3,2,119,1.17432007
0.85,Legacy3,2,120,1.17432007
0.85,Legacy3,2,121,1.17432007
0.85,Legacy3,2,122,1.17432007
0.85,Legacy3,2,123,1.17432007
0.85,Legacy3,2,124,1.17432007
0.85,Legacy3,2,125,1.17432007
0.85,Legacy3,2,126,1.17432007
0.85,Legacy3,2,127,1.36566066
0.85,Legacy3,2,128,1.36566066
0.85,Legacy3,2,129,1.36566066
0.85,Legacy3,2,130,1.36566066
0.85,Legacy3,2,131,1.36566066
0.85,Legacy3,2,132,1.36566066
0.85,Legacy3,2,133,1.36566066
0.85,Legacy3,2,134,1.36566066
0.85,Legacy3,2,135,1.36566066
0.85,Legacy3,2,136,1.36566066
0.85,Legacy3,2,137,1.36566066
0.85,Legacy3,2,138,2.86957948
0.85,Legacy3,2,139,2.86957948
0.85,Legacy3,2,140,2.86957948
0.85,Legacy3,2,141,2.86957948
0.85,Legacy3,2,142,2.86957948
0.85,Legacy3,2,143,2.86957948
0.85,Legacy3,2,144,2.86957948
0.85,Legacy3,2,145,2.86957948
0.85,Legacy3,2,146,2.86957948
0.85,Legacy3,2,147,2.86957948
0.85,Legacy3,2,148,2.86957948
0.85,Legacy3,2,149,2.86957948
0.85,Legacy3,2,150,2.86957948
0.85,Legacy3,2,151,2.86957948
0.85,Legacy3,2,152,2.86957948
0.85,Legacy3,2,153,2.86957948
0.85,Legacy3,2,154,2.86957948
0.85,Legacy3,2,155,2.86957948
0.85,Legacy3,2,156,2.86957948
0.85,Legacy3,2,157,2.86957948
0.85,Legacy3,2,158,2.86957948
0.85,Legacy3,2,159,2.86957948
0.85,Legacy3,2,160,2.86957948
0.85,Legacy3,2,161,2.86957948
0.85,Legacy3,2,162,2.86957948
0.85,Legacy3,2,163,2.86957948
0.85,Legacy3,2,164,2.86957948
0.85,Legacy3,2,165,2.86957948
0.85,Legacy3,2,166,2.86957948
0.85,Legacy3,2,167,2.86957948
0.85,Legacy3,2,168,2.86957948
0.85,Legacy3,2,169,2.86957948
0.85,Legacy3,2,170,2.86957948
0.85,Legacy3,2,171,2.86957948
0.85,Legacy3,2,172,2.86957948
0.85,Legacy3,2,173,2.86957948
0.85,Legacy3,2,174,2.86957948
0.85,Legacy3,2,175,2.86957948
0.85,Legacy3,2,176,2.86957948
0.85,Legacy3,2,177,2.86957948
0.85,Legacy3,2,178,2.86957948
0.85,Legacy3,2,179,2.86957948
0.85,Legacy3,2,180,2.86957948
0.85,Legacy3,2,181,2.86957948
0.85,Legacy3,2,182,2.86957948
0.85,Legacy3,2,183,2.86957948
0.85,Legacy3,2,184,2.86957948
0.85,Legacy3,2,185,2.86957948
0.85,Legacy3,2,186,2.86957948
0.85,Legacy3,2,187,2.86957948
0.85,Legacy3,2,188,2.86957948
0.85,Legacy3,2,189,3.14856114
0.85,Legacy3,2,190,3.14856114
0.85,Legacy3,3,0,1.00000000
0.85,Legacy3,3,1,1.00000000
0.85,Legacy3,3,2,1.00000000
0.85,Legacy3,3,3,1.00000000
0.85,Legacy3,3,4,1.00000000
0.85,Legacy3,3,5,1.00000000
0.85,Legacy3,3,6,1.00000000
0.85,Legacy3,3,7,1.00000000
0.85,Legacy3,3,8,0.71594417
0.85,Legacy3,3,9,0.71594417
0.85,Legacy3,3,10,0.71594417
0.85,Legacy3,3,11,0.71594417
0.85,Legacy3,3,12,0.71594417
0.85,Legacy3,3,13,0.71594417
0.85,Legacy3,3,14,0.71594417
0.85,Legacy3,3,15,0.71594417
0.85,Legacy3,3,16,0.71594417
0.85,Legacy3,3,17,0.71594417
0.85,Legacy3,3,18,0.71594417
0.85,Legacy3,3,19,0.71594417
0.85,Legacy3,3,20,0.71594417
0.85,Legacy3,3,21,0.71594417
0.85,Legacy3,3,22,0.71594417
0.85,Legacy3,3,23,0.71594417
0.85,Legacy3,3,24,0.71594417
0.85,Legacy3,3,25,0.71594417
0.85,Legacy3,3,26,0.71594417
0.85,Legacy3,3,27,0.91894320
0.85,Legacy3,3,28,1.08365612
0.85,Legacy3,3,29,0.77888745
0.85,Legacy3,3,30,0.77888745
0.85,Legacy3,3,31,0.77888745
0.85,Legacy3,3,32,0.77888745
0.85,Legacy3,3,33,0.77888745
0.85,Legacy3,3,34,0.77888745
0.85,Legacy3,3,35,0.77888745
0.85,Legacy3,3,36,0.77888745
0.85,Legacy3,3,37,0.77888745
0.85,Legacy3,3,38,0.77888745
0.85,Legacy3,3,39,0.77888745
0.85,Legacy3,3,40,0.77888745
0.85,Legacy3,3,41,0.77888745
0.85,Legacy3,3,42,0.77888745
0.85,Legacy3,3,43,0.77888745
0.85,Legacy3,3,44,0.77888745
0.85,Legacy3,3,45,0.77888745
0.85,Legacy3,3,46,0.77888745
0.85,Legacy3,3,47,0.96420356
0.85,Legacy3,3,48,0.96420356
0.85,Legacy3,3,49,0.96420356
0.85,Legacy3,3,50,0.96420356
0.85,Legacy3,3,51,0.96420356
0.85,Legacy3,3,52,0.96420356
0.85,Legacy3,3,53,0.96420356
0.85,Legacy3,3,54,0.96420356
0.85,Legacy3,3,55,0.96420356
0.85,Legacy3,3,56,0.96420356
0.85,Legacy3,3,57,0.96420356
0.85,Legacy3,3,58,0.96420356
0.85,Legacy3,3,59,0.96420356
0.85,Legacy3,3,60,0.96420356
0.85,Legacy3,3,61,0.96420356
0.85,Legacy3,3,62,0.96420356
0.85,Legacy3,3,63,0.96420356
0.85,Legacy3,3,64,0.96420356
0.85,Legacy3,3,65,0.96420356
0.85,Legacy3,3,66,0.96420356
0.85,Legacy3,3,67,0.96420356
0.85,Legacy3,3,68,0.96420356
0.85,Legacy3,3,69,0.96420356
0.85,Legacy3,3,70,0.96420356
0.85,Legacy3,3,71,0.96420356
0.85,Legacy3,3,72,0.96420356
0.85,Legacy3,3,73,0.96420356
0.85,Legacy3,3,74,0.96420356
0.85,Legacy3,3,75,0.96420356
0.85,Legacy3,3,76,0.96420356
0.85,Legacy3,3,77,0.96420356
0.85,Legacy3,3,78,0.96420356
0.85,Legacy3,3,79,0.96420356
0.85,Legacy3,3,80,0.96420356
0.85,Legacy3,3,81,0.96420356
0.85,Legacy3,3,82,0.96420356
0.85,Legacy3,3,83,0.96420356
0.85,Legacy3,3,84,0.96420356
0.85,Legacy3,3,85,0.96420356
0.85,Legacy3,3,86,0.96420356
0.85,Legacy3,3,87,0.96420356
0.85,Legacy3,3,88,0.96420356
0.85,Legacy3,3,89,0.96420356
0.85,Legacy3,3,90,0.96420356
0.85,Legacy3,3,91,1.06321096
0.85,Legacy3,3,92,1.06321096
0.85,Legacy3,3,93,1.06321096
0.85,Legacy3,3,94,1.06321096
0.85,Legacy3,3,95,1.06321096
0.85,Legacy3,3,96,1.06321096
0.85,Legacy3,3,97,1.06321096
0.85,Legacy3,3,98,1.06321096
0.85,Legacy3,3,99,1.06321096
0.85,Legacy3,3,100,1.06321096
0.85,Legacy3,3,101,1.23501959
0.85,Legacy3,3,102,1.38754848
0.85,Legacy3,3,103,1.38754848
0.85,Legacy3,3,104,1.38754848
0.85,Legacy3,3,105,1.38754848
0.85,Legacy3,3,106,1.38754848
0.85,Legacy3,3,107,1.38754848
0.85,Legacy3,3,108,1.38754848
0.85,Legacy3,3,109,1.38754848
0.85,Legacy3,3,110,1.38754848
0.85,Legacy3,3,111,1.38754848
0.85,Legacy3,3,112,1.38754848
0.85,Legacy3,3,113,1.38754848
0.85,Legacy3,3,114,1.38754848
0.85,Legacy3,3,115,1.38754848
0.85,Legacy3,3,116,1.38754848
0.85,Legacy3,3,117,1.38754848
0.85,Legacy3,3,118,1.38754848
0.85,Legacy3,3,119,1.38754848
0.85,Legacy3,3,120,1.38754848
0.85,Legacy3,3,121,1.38754848
0.85,Legacy3,3,122,1.38754848
0.85,Legacy3,3,123,1.38754848
0.85,Legacy3,3,124,1.38754848
0.85,Legacy3,3,125,1.38754848
0.85,Legacy3,3,126,1.38754848
0.85,Legacy3,3,127,1.38754848
0.85,Legacy3,3,128,1.38754848
0.85,Legacy3,3,129,1.38754848
0.85,Legacy3,3,130,1.38754848
0.85,Legacy3,3,131,1.38754848
0.85,Legacy3,3,132,1.38754848
0.85,Legacy3,3,133,1.38754848
0.85,Legacy3,3,134,1.38754848
0.85,Legacy3,3,135,1.38754848
0.85,Legacy3,3,136,1.38754848
0.85,Legacy3,3,137,1.38754848
0.85,Legacy3,3,138,1.38754848
0.85,Legacy3,3,139,1.38754848
0.85,Legacy3,3,140,1.38754848
0.85,Legacy3,3,141,1.38754848
0.85,Legacy3,3,142,1.38754848
0.85,Legacy3,3,143,1.38754848
0.85,Legacy3,3,144,1.38754848
0.85,Legacy3,3,145,1.38754848
0.85,Legacy3,3,146,1.38754848
0.85,Legacy3,3,147,1.38754848
0.85,Legacy3,3,148,1.30157404
0.85,Legacy3,4,0,1.00000000
0.85,Legacy3,4,1,1.00000000
0.85,Legacy3,4,2,1.00000000
0.85,Legacy3,4,3,1.00000000
0.85,Legacy3,4,4,1.00000000
0.85,Legacy3,4,5,1.00000000
0.85,Legacy3,4,6,1.00000000
0.85,Legacy3,4,7,1.00000000
0.85,Legacy3,4,8,1.00000000
0.85,Legacy3,4,9,1.00000000
0.85,Legacy3,4,10,1.17607929
0.85,Legacy3,4,11,1.31468282
0.85,Legacy3,4,12,1.31468282
0.85,Legacy3,4,13,1.31468282
0.85,Legacy3,4,14,1.31468282
0.85,Legacy3,4,15,1.31468282
0.85,Legacy3,4,16,1.31468282
0.85,Legacy3,4,17,1.31468282
0.85,Legacy3,4,18,1.31468282
0.85,Legacy3,4,19,1.31468282
0.85,Legacy3,4,20,1.31468282
0.85,Legacy3,4,21,1.31468282
0.85,Legacy3,4,22,1.31468282
0.85,Legacy3,4,23,1.07508821
0.85,Legacy3,4,24,1.07508821
0.85,Legacy3,4,25,1.07508821
0.85,Legacy3,4,26,1.07508821
0.85,Legacy3,4,27,1.07508821
0.85,Legacy3,4,28,1.07508821
