symbol,entry_bar,exit_bar,entry_date,exit_date,bars_held,entry_price,exit_price,size,pct_ret,equity_mult,exit_reason,hedge_active
ETHUSDT,1837,1840,2025-08-22 00:00:00,2025-08-25 00:00:00,3,4832.07000000,4376.18000000,0.133333,-0.0950709622,0.9873238717,TURTLE_ATR,true
SOLUSDT,1838,1840,2025-08-23 00:00:00,2025-08-25 00:00:00,2,204.14000000,187.20000000,0.133333,-0.0837155879,0.9888379216,TURTLE_ATR,true
SOLUSDT,1843,1855,2025-08-28 00:00:00,2025-09-09 00:00:00,12,214.43000000,217.21000000,0.133333,0.0121545562,1.0016206075,HOLD_MAX,true
DOGEUSDT,1854,1859,2025-09-08 00:00:00,2025-09-13 00:00:00,5,0.24164000,0.28938000,0.133333,0.1966089578,1.0262145277,TURTLE_ATR,true
BTCUSDT,1858,1868,2025-09-12 00:00:00,2025-09-22 00:00:00,10,116029.42000000,112650.99000000,0.133333,-0.0298934077,0.9960142123,TURTLE_ATR,true
SOLUSDT,1856,1868,2025-09-10 00:00:00,2025-09-22 00:00:00,12,224.07000000,220.38000000,0.133333,-0.0172545790,0.9976993895,HOLD_MAX,true
BTCUSDT,1877,1883,2025-10-01 00:00:00,2025-10-07 00:00:00,6,118594.99000000,121332.95000000,0.333333,0.0222684993,1.0074228331,TURTLE_ATR,false
ETHUSDT,1882,1885,2025-10-06 00:00:00,2025-10-09 00:00:00,3,4684.01000000,4368.09000000,0.333333,-0.0681922273,0.9772692576,TURTLE_ATR,false
ADAUSDT,1946,1948,2025-12-09 00:00:00,2025-12-11 00:00:00,2,0.46970000,0.42550000,0.133333,-0.0948270468,0.9873563938,TURTLE_ATR,true
BTCUSDT,1981,1987,2026-01-13 00:00:00,2026-01-19 00:00:00,6,95414.00000000,92631.00000000,0.133333,-0.0299439827,0.9960074690,TURTLE_ATR,true
ETHUSDT,1981,1987,2026-01-13 00:00:00,2026-01-19 00:00:00,6,3325.82000000,3189.55000000,0.133333,-0.0417402685,0.9944346309,TURTLE_ATR,true
SOLUSDT,1981,1987,2026-01-13 00:00:00,2026-01-19 00:00:00,6,145.51000000,133.44000000,0.133333,-0.0836829724,0.9888422703,TURTLE_ATR,true
SOLUSDT,2024,2027,2026-02-25 00:00:00,2026-02-28 00:00:00,3,88.06000000,84.35000000,0.133333,-0.0428963550,0.9942804860,TURTLE_ATR,true
ADAUSDT,2024,2027,2026-02-25 00:00:00,2026-02-28 00:00:00,3,0.29710000,0.28100000,0.133333,-0.0549468533,0.9926737529,TURTLE_ATR,true
BTCUSDT,2031,2034,2026-03-04 00:00:00,2026-03-07 00:00:00,3,72666.77000000,67262.91000000,0.133333,-0.0751051521,0.9899859797,TURTLE_ATR,true
ETHUSDT,2031,2034,2026-03-04 00:00:00,2026-03-07 00:00:00,3,2127.28000000,1969.59000000,0.133333,-0.0748679262,0.9900176098,TURTLE_ATR,true
SOLUSDT,2031,2034,2026-03-04 00:00:00,2026-03-07 00:00:00,3,90.85000000,83.22000000,0.133333,-0.0847171093,0.9887043854,TURTLE_ATR,true
BTCUSDT,2042,2046,2026-03-15 00:00:00,2026-03-19 00:00:00,4,72815.24000000,69930.00000000,0.133333,-0.0403921161,0.9946143845,TURTLE_ATR,true
ETHUSDT,2042,2046,2026-03-15 00:00:00,2026-03-19 00:00:00,4,2178.30000000,2137.81000000,0.133333,-0.0193727054,0.9974169726,TURTLE_ATR,true
SOLUSDT,2042,2049,2026-03-15 00:00:00,2026-03-22 00:00:00,7,92.30000000,86.20000000,0.133333,-0.0668356709,0.9910885772,TURTLE_ATR,true
BTCUSDT,2080,2092,2026-04-22 00:00:00,2026-05-04 00:00:00,12,78178.23000000,79861.01000000,0.333333,0.0207080249,1.0069026750,HOLD_MAX,false
DOGEUSDT,2087,2094,2026-04-29 00:00:00,2026-05-06 00:00:00,7,0.10408000,0.11285000,0.333333,0.0833950432,1.0277983477,FINAL_LIQUIDATION,false
