hedge_size_mult,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
0.35,Legacy4,5,1.02644139,2.6441,0.411181,9.3495,39,30.7692,true
0.35,Legacy4,6,1.08872273,8.8723,1.147207,7.6563,56,46.4286,true
0.35,Legacy5BNB,0,1.71017193,71.0172,3.197661,6.8028,47,55.3191,true
0.35,Legacy5BNB,1,1.36874428,36.8744,2.896009,6.0967,74,54.0541,true
0.35,Legacy5BNB,2,1.62223199,62.2232,2.767161,7.5456,55,52.7273,true
0.35,Legacy5BNB,3,1.01606287,1.6063,0.220117,13.3995,37,54.0541,true
0.35,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.35,Legacy5BNB,5,1.02519152,2.5192,0.383223,8.7040,43,30.2326,true
0.35,Legacy5BNB,6,1.13031476,13.0315,1.570981,7.0274,68,48.5294,true
0.35,OldGuardNoBNB,0,1.44627944,44.6279,2.497354,7.8431,43,51.1628,true
0.35,OldGuardNoBNB,1,1.39071510,39.0715,3.130199,6.0967,66,57.5758,true
0.35,OldGuardNoBNB,2,1.59827572,59.8276,2.934457,6.6473,52,50.0000,true
0.35,OldGuardNoBNB,3,1.21782592,21.7826,1.316806,8.9933,44,50.0000,true
0.35,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.35,OldGuardNoBNB,5,1.02657210,2.6572,0.382346,9.4645,46,32.6087,true
0.35,OldGuardNoBNB,6,1.05741125,5.7411,0.744188,9.6935,62,45.1613,true
0.35,LargeCaps5,0,1.50259421,50.2594,2.720052,5.6809,53,49.0566,true
0.35,LargeCaps5,1,1.23239543,23.2395,1.691190,8.4429,80,47.5000,true
0.35,LargeCaps5,2,1.75030549,75.0305,3.434994,8.1018,72,58.3333,true
0.35,LargeCaps5,3,1.07837930,7.8379,0.729433,13.9352,38,52.6316,true
0.35,LargeCaps5,4,1.16244119,16.2441,0.915063,19.0614,54,53.7037,true
0.35,LargeCaps5,5,1.17543918,17.5439,1.718575,6.1375,46,43.4783,true
0.35,Legacy3,0,1.28557083,28.5571,2.305907,6.2433,33,48.4848,true
0.35,Legacy3,1,1.33312446,33.3124,3.391283,6.1487,55,60.0000,true
0.35,Legacy3,2,1.32099222,32.0992,2.279929,5.4786,34,52.9412,true
0.35,Legacy3,3,1.05738835,5.7388,0.559010,8.1814,26,53.8462,true
0.35,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.35,Legacy3,5,1.04998295,4.9983,0.807415,9.3416,34,29.4118,true
0.35,Legacy3,6,1.05586523,5.5865,0.949213,5.7027,48,47.9167,true
0.35,LowVolume5,0,1.31555602,31.5556,2.073826,9.0450,45,51.1111,true
0.35,LowVolume5,1,1.20443369,20.4434,1.898447,11.3699,65,50.7692,true
0.35,LowVolume5,2,1.23903367,23.9034,1.725392,6.4931,47,44.6809,true
0.35,LowVolume5,3,1.04893776,4.8938,0.411309,17.3355,45,42.2222,true
0.35,LowVolume5,4,0.84473937,-15.5261,-0.985179,27.1522,49,38.7755,false
0.35,LowVolume5,5,1.28730443,28.7304,2.364198,9.6340,46,39.1304,true
0.35,LowVolume5,6,0.91131714,-8.8683,-1.511328,9.7904,45,40.0000,false
0.35,OldGuard4,0,1.20604072,20.6041,1.631735,8.4533,37,45.9459,true
0.35,OldGuard4,1,1.27189475,27.1895,2.790614,6.1487,58,56.8966,true
0.35,OldGuard4,2,1.38353418,38.3534,2.512913,6.6473,44,47.7273,true
0.35,OldGuard4,3,1.19159762,19.1598,1.204753,8.1814,40,47.5000,true
0.35,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.35,OldGuard4,5,1.04222383,4.2224,0.604724,9.8845,42,30.9524,true
0.35,OldGuard4,6,0.99697370,-0.3026,-0.000714,7.5749,54,42.5926,false
0.4,Base5,0,1.64963024,64.9630,2.567622,5.9720,55,47.2727,true
0.4,Base5,1,1.33349496,33.3495,2.157891,10.1850,77,49.3506,true
0.4,Base5,2,1.91248129,91.2481,3.926782,5.5114,67,64.1791,true
0.4,Base5,3,1.19145720,19.1457,1.555700,11.9582,36,55.5556,true
0.4,Base5,4,1.01869225,1.8692,0.243158,15.7072,61,50.8197,true
0.4,Base5,5,1.25066398,25.0664,2.104125,6.4117,54,48.1481,true
0.4,NoDOGE,0,1.36840257,36.8403,2.183167,5.6809,44,47.7273,true
0.4,NoDOGE,1,1.33220665,33.2207,2.188991,8.7927,71,50.7042,true
0.4,NoDOGE,2,1.66491130,66.4911,3.275166,6.9757,60,61.6667,true
0.4,NoDOGE,3,1.14128451,14.1285,1.228455,13.2923,31,54.8387,true
0.4,NoDOGE,4,0.95302292,-4.6977,-0.112144,19.8182,50,50.0000,false
0.4,NoDOGE,5,1.19200085,19.2001,1.810135,5.8503,41,46.3415,true
0.4,Legacy4,0,1.53159799,53.1598,2.898821,6.8028,40,52.5000,true
0.4,Legacy4,1,1.51112732,51.1127,3.609614,6.9378,64,60.9375,true
0.4,Legacy4,2,1.59667192,59.6672,2.819206,7.1451,43,55.8140,true
0.4,Legacy4,3,1.08578614,8.5786,0.746499,8.1814,30,56.6667,true
0.4,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.4,Legacy4,5,1.01336855,1.3369,0.230628,10.5383,39,30.7692,true
0.4,Legacy4,6,1.09457819,9.4578,1.124601,8.7060,56,46.4286,true
0.4,Legacy5BNB,0,1.72973955,72.9740,3.206990,6.8028,47,55.3191,true
0.4,Legacy5BNB,1,1.40671064,40.6711,2.881411,6.9378,74,54.0541,true
0.4,Legacy5BNB,2,1.67567254,67.5673,2.780147,8.4185,55,52.7273,true
0.4,Legacy5BNB,3,1.02376642,2.3766,0.269943,13.3995,37,54.0541,true
0.4,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.4,Legacy5BNB,5,1.01275532,1.2755,0.220512,9.8213,43,30.2326,true
0.4,Legacy5BNB,6,1.14369536,14.3695,1.581357,7.9968,68,48.5294,true
0.4,OldGuardNoBNB,0,1.46369117,46.3691,2.525094,7.8431,43,51.1628,true
0.4,OldGuardNoBNB,1,1.43726394,43.7264,3.163421,6.9378,66,57.5758,true
0.4,OldGuardNoBNB,2,1.63641825,63.6418,2.919962,7.5704,52,50.0000,true
0.4,OldGuardNoBNB,3,1.22936345,22.9363,1.336753,9.7781,44,50.0000,true
0.4,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.4,OldGuardNoBNB,5,1.01405928,1.4059,0.227974,10.7513,46,32.6087,true
0.4,OldGuardNoBNB,6,1.06047130,6.0471,0.725352,11.0062,62,45.1613,true
0.4,LargeCaps5,0,1.51744330,51.7443,2.728875,5.6809,53,49.0566,true
0.4,LargeCaps5,1,1.26760517,26.7605,1.776148,9.4062,80,47.5000,true
0.4,LargeCaps5,2,1.84482525,84.4825,3.501744,8.1018,72,58.3333,true
0.4,LargeCaps5,3,1.07609474,7.6095,0.699815,14.1809,38,52.6316,true
0.4,LargeCaps5,4,1.16267292,16.2673,0.915912,19.0614,54,53.7037,true
0.4,LargeCaps5,5,1.17298856,17.2989,1.644474,6.5894,46,43.4783,true
0.4,Legacy3,0,1.29779180,29.7792,2.334267,6.2433,33,48.4848,true
0.4,Legacy3,1,1.37636219,37.6362,3.388628,6.9965,55,60.0000,true
0.4,Legacy3,2,1.35177570,35.1776,2.276984,6.2461,34,52.9412,true
0.4,Legacy3,3,1.05915674,5.9157,0.567676,8.1814,26,53.8462,true
0.4,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.4,Legacy3,5,1.03662539,3.6625,0.584325,10.5292,34,29.4118,true
0.4,Legacy3,6,1.06000486,6.0005,0.926884,6.4951,48,47.9167,true
0.4,LowVolume5,0,1.34056309,34.0563,2.148101,9.0450,45,51.1111,true
0.4,LowVolume5,1,1.24822526,24.8225,2.000950,12.2804,65,50.7692,true
0.4,LowVolume5,2,1.26550595,26.5506,1.751023,6.4931,47,44.6809,true
0.4,LowVolume5,3,1.04743207,4.7432,0.397217,18.3167,45,42.2222,true
0.4,LowVolume5,4,0.84395481,-15.6045,-0.992451,27.1522,49,38.7755,false
0.4,LowVolume5,5,1.27461977,27.4620,2.215313,10.9417,46,39.1304,true
0.4,LowVolume5,6,0.90696869,-9.3031,-1.414712,10.3509,45,40.0000,false
0.4,OldGuard4,0,1.21978806,21.9788,1.684923,8.4533,37,45.9459,true
0.4,OldGuard4,1,1.30852927,30.8529,2.812878,6.9965,58,56.8966,true
0.4,OldGuard4,2,1.41359778,41.3598,2.496026,7.5704,44,47.7273,true
0.4,OldGuard4,3,1.19921275,19.9213,1.214897,8.3665,40,47.5000,true
0.4,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.4,OldGuard4,5,1.02842010,2.8420,0.416731,11.2201,42,30.9524,true
0.4,OldGuard4,6,0.99441959,-0.5580,-0.027841,8.6258,54,42.5926,false
0.45,Base5,0,1.68650928,68.6509,2.514481,6.6930,55,47.2727,true
0.45,Base5,1,1.38000975,38.0010,2.244291,11.2214,77,49.3506,true
0.45,Base5,2,2.01320772,101.3208,3.946122,6.1883,67,64.1791,true
0.45,Base5,3,1.19181968,19.1820,1.517770,12.2968,36,55.5556,true
0.45,Base5,4,1.01889315,1.8893,0.244156,15.7072,61,50.8197,true
0.45,Base5,5,1.25683314,25.6833,2.049227,7.1908,54,48.1481,true
0.45,NoDOGE,0,1.38057603,38.0576,2.195891,5.6809,44,47.7273,true
0.45,NoDOGE,1,1.37862064,37.8621,2.280687,9.3032,71,50.7042,true
0.45,NoDOGE,2,1.73460421,73.4604,3.302579,6.9757,60,61.6667,true
0.45,NoDOGE,3,1.13560835,13.5608,1.162211,13.6769,31,54.8387,true
0.45,NoDOGE,4,0.95321087,-4.6789,-0.110864,19.8182,50,50.0000,false
0.45,NoDOGE,5,1.19105201,19.1052,1.743411,6.2618,41,46.3415,true
0.45,Legacy4,0,1.54699768,54.6998,2.905718,6.8028,40,52.5000,true
0.45,Legacy4,1,1.56685265,56.6853,3.616837,7.7717,64,60.9375,true
0.45,Legacy4,2,1.64060876,64.0609,2.808249,8.0128,43,55.8140,true
0.45,Legacy4,3,1.09087077,9.0871,0.769543,8.1814,30,56.6667,true
0.45,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.45,Legacy4,5,1.00042535,0.0425,0.067859,11.7140,39,30.7692,true
0.45,Legacy4,6,1.10035154,10.0352,1.102121,9.7449,56,46.4286,true
0.45,Legacy5BNB,0,1.74934944,74.9349,3.209137,6.8028,47,55.3191,true
0.45,Legacy5BNB,1,1.44540589,44.5406,2.861089,7.7717,74,54.0541,true
0.45,Legacy5BNB,2,1.73001885,73.0019,2.781231,9.4303,55,52.7273,true
0.45,Legacy5BNB,3,1.03145757,3.1458,0.317416,13.3995,37,54.0541,true
0.45,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.45,Legacy5BNB,5,1.00043273,0.0433,0.073841,10.9352,43,30.2326,true
0.45,Legacy5BNB,6,1.15710299,15.7103,1.585341,8.9577,68,48.5294,true
0.45,OldGuardNoBNB,0,1.48116464,48.1165,2.546017,7.8431,43,51.1628,true
0.45,OldGuardNoBNB,1,1.48506308,48.5063,3.181792,7.7717,66,57.5758,true
0.45,OldGuardNoBNB,2,1.67479028,67.4790,2.895964,8.4878,52,50.0000,true
0.45,OldGuardNoBNB,3,1.24079606,24.0796,1.351570,10.5570,44,50.0000,true
0.45,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.45,OldGuardNoBNB,5,1.00165815,0.1658,0.086539,12.0222,46,32.6087,true
0.45,OldGuardNoBNB,6,1.06342223,6.3422,0.707269,12.3014,62,45.1613,true
0.45,LargeCaps5,0,1.53225000,53.2250,2.731008,5.6809,53,49.0566,true
0.45,LargeCaps5,1,1.30344781,30.3448,1.843075,10.3628,80,47.5000,true
0.45,LargeCaps5,2,1.94355691,94.3557,3.547062,8.1018,72,58.3333,true
0.45,LargeCaps5,3,1.07375857,7.3759,0.670006,14.4274,38,52.6316,true
0.45,LargeCaps5,4,1.16290221,16.2902,0.916718,19.0614,54,53.7037,true
0.45,LargeCaps5,5,1.17049231,17.0492,1.570596,7.0397,46,43.4783,true
0.45,Legacy3,0,1.31003212,31.0032,2.355274,6.2433,33,48.4848,true
0.45,Legacy3,1,1.42078697,42.0787,3.380113,7.8370,55,60.0000,true
0.45,Legacy3,2,1.38279730,38.2797,2.266939,7.0107,34,52.9412,true
0.45,Legacy3,3,1.06088015,6.0880,0.575221,8.1814,26,53.8462,true
0.45,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.45,Legacy3,5,1.02340061,2.3401,0.380295,11.7036,34,29.4118,true
0.45,Legacy3,6,1.06407279,6.4073,0.906052,7.2821,48,47.9167,true
0.45,LowVolume5,0,1.36585957,36.5860,2.211575,9.0450,45,51.1111,true
0.45,LowVolume5,1,1.29327116,29.3271,2.080821,13.1829,65,50.7692,true
0.45,LowVolume5,2,1.29205684,29.2057,1.766818,6.8952,47,44.6809,true
0.45,LowVolume5,3,1.04574934,4.5749,0.382734,19.2913,45,42.2222,true
0.45,LowVolume5,4,0.84317026,-15.6830,-0.999719,27.1522,49,38.7755,false
0.45,LowVolume5,5,1.26199191,26.1992,2.068810,12.2327,46,39.1304,true
0.45,LowVolume5,6,0.90257162,-9.7428,-1.333980,10.9147,45,40.0000,false
0.45,OldGuard4,0,1.23358847,23.3588,1.731010,8.4533,37,45.9459,true
0.45,OldGuard4,1,1.34600642,34.6006,2.825422,7.8370,58,56.8966,true
0.45,OldGuard4,2,1.44380039,44.3800,2.472420,8.4878,44,47.7273,true
0.45,OldGuard4,3,1.20668364,20.6684,1.221069,8.9807,40,47.5000,true
0.45,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.45,OldGuard4,5,1.01475686,1.4757,0.241496,12.5373,42,30.9524,true
0.45,OldGuard4,6,0.99178870,-0.8211,-0.050242,9.6689,54,42.5926,false
0.5,Base5,0,1.72356636,72.3566,2.460985,7.4084,55,47.2727,true
0.5,Base5,1,1.42776286,42.7763,2.313552,12.2476,77,49.3506,true
0.5,Base5,2,2.11830665,111.8307,3.952362,6.8624,67,64.1791,true
0.5,Base5,3,1.19210952,19.2110,1.478666,12.6719,36,55.5556,true
0.5,Base5,4,1.01909191,1.9092,0.245146,15.7072,61,50.8197,true
0.5,Base5,5,1.26290297,26.2903,1.993662,7.9651,54,48.1481,true
0.5,NoDOGE,0,1.39270631,39.2706,2.203452,6.0736,44,47.7273,true
0.5,NoDOGE,1,1.42629319,42.6293,2.354611,10.1374,71,50.7042,true
0.5,NoDOGE,2,1.80653471,80.6535,3.317578,7.1348,60,61.6667,true
0.5,NoDOGE,3,1.12991299,12.9913,1.096890,14.0611,31,54.8387,true
0.5,NoDOGE,4,0.95339681,-4.6603,-0.109575,19.8182,50,50.0000,false
0.5,NoDOGE,5,1.19005623,19.0056,1.677054,6.6721,41,46.3415,true
0.5,Legacy4,0,1.56241292,56.2413,2.906610,6.8028,40,52.5000,true
0.5,Legacy4,1,1.62431607,62.4316,3.615359,8.5984,64,60.9375,true
0.5,Legacy4,2,1.68505592,68.5056,2.790455,8.8749,43,55.8140,true
0.5,Legacy4,3,1.09591572,9.5916,0.790130,8.1814,30,56.6667,true
0.5,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.5,Legacy4,5,0.98761106,-1.2389,-0.078146,12.8765,39,30.7692,false
0.5,Legacy4,6,1.10604148,10.6041,1.080628,10.7732,56,46.4286,true
0.5,Legacy5BNB,0,1.76899911,76.8999,3.204948,6.8028,47,55.3191,true
0.5,Legacy5BNB,1,1.48483413,48.4834,2.838319,8.5984,74,54.0541,true
0.5,Legacy5BNB,2,1.78525148,78.5251,2.774156,10.4332,55,52.7273,true
0.5,Legacy5BNB,3,1.03913526,3.9135,0.362473,13.3995,37,54.0541,true
0.5,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.5,Legacy5BNB,5,0.98822324,-1.1777,-0.057837,12.0374,43,30.2326,false
0.5,Legacy5BNB,6,1.17053518,17.0535,1.585345,9.9102,68,48.5294,true
0.5,OldGuardNoBNB,0,1.49869803,49.8698,2.560842,7.8431,43,51.1628,true
0.5,OldGuardNoBNB,1,1.53413570,53.4136,3.190519,8.5984,66,57.5758,true
0.5,OldGuardNoBNB,2,1.71337048,71.3370,2.865837,9.3996,52,50.0000,true
0.5,OldGuardNoBNB,3,1.25212163,25.2122,1.362032,11.3301,44,50.0000,true
0.5,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.5,OldGuardNoBNB,5,0.98936831,-1.0632,-0.042133,13.2774,46,32.6087,false
0.5,OldGuardNoBNB,6,1.06626335,6.6263,0.690373,13.5795,62,45.1613,true
0.5,LargeCaps5,0,1.54701095,54.7011,2.727313,6.0736,53,49.0566,true
0.5,LargeCaps5,1,1.33992261,33.9923,1.896310,11.3128,80,47.5000,true
0.5,LargeCaps5,2,2.04664008,104.6640,3.576989,8.1018,72,58.3333,true
0.5,LargeCaps5,3,1.07137110,7.1371,0.640310,14.6748,38,52.6316,true
0.5,LargeCaps5,4,1.16312907,16.3129,0.917478,19.0614,54,53.7037,true
0.5,LargeCaps5,5,1.16795080,16.7951,1.498043,7.4885,46,43.4783,true
0.5,Legacy3,0,1.32229084,32.2291,2.369822,6.2433,33,48.4848,true
0.5,Legacy3,1,1.46642431,46.6424,3.368933,8.6700,55,60.0000,true
0.5,Legacy3,2,1.41404454,41.4045,2.252892,7.7723,34,52.9412,true
0.5,Legacy3,3,1.06255839,6.2558,0.581699,8.1814,26,53.8462,true
0.5,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.5,Legacy3,5,1.01030783,1.0308,0.194777,12.8649,34,29.4118,true
0.5,Legacy3,6,1.06806832,6.8068,0.887001,8.0637,48,47.9167,true
0.5,LowVolume5,0,1.39144512,39.1445,2.265358,9.0450,45,51.1111,true
0.5,LowVolume5,1,1.33959453,33.9595,2.144796,14.0776,65,50.7692,true
0.5,LowVolume5,2,1.31867131,31.8671,1.775903,7.6414,47,44.6809,true
0.5,LowVolume5,3,1.04389273,4.3893,0.368113,20.2593,45,42.2222,true
0.5,LowVolume5,4,0.84238570,-15.7614,-1.006983,27.1522,49,38.7755,false
0.5,LowVolume5,5,1.24942169,24.9422,1.926164,13.5073,46,39.1304,true
0.5,LowVolume5,6,0.89812701,-10.1873,-1.265889,11.7104,45,40.0000,false
0.5,OldGuard4,0,1.24744094,24.7441,1.770621,8.4533,37,45.9459,true
0.5,OldGuard4,1,1.38433909,38.4339,2.832087,8.6700,58,56.8966,true
0.5,OldGuard4,2,1.47412725,47.4127,2.445242,9.3996,44,47.7273,true
0.5,OldGuard4,3,1.21400972,21.4010,1.223872,9.5916,40,47.5000,true
0.5,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.5,OldGuard4,5,1.00123334,0.1233,0.079426,13.8364,42,30.9524,true
0.5,OldGuard4,6,0.98908183,-1.0918,-0.068924,10.7042,54,42.5926,false
0.55,Base5,0,1.76078875,76.0789,2.408798,8.1184,55,47.2727,true
0.55,Base5,1,1.47677336,47.6773,2.369641,13.2636,77,49.3506,true
0.55,Base5,2,2.22791991,122.7920,3.949906,7.5339,67,64.1791,true
0.55,Base5,3,1.19232674,19.2327,1.439052,13.0445,36,55.5556,true
0.55,Base5,4,1.01928854,1.9289,0.246128,15.7072,61,50.8197,true
0.55,Base5,5,1.26887231,26.8872,1.938803,8.7344,54,48.1481,true
0.55,NoDOGE,0,1.40479095,40.4791,2.206489,6.6593,44,47.7273,true
0.55,NoDOGE,1,1.47524574,47.5246,2.414778,10.9656,71,50.7042,true
0.55,NoDOGE,2,1.88074615,88.0746,3.323994,7.8243,60,61.6667,true
0.55,NoDOGE,3,1.12419896,12.4199,1.032939,14.4449,31,54.8387,true
0.55,NoDOGE,4,0.95358076,-4.6419,-0.108279,19.8182,50,50.0000,false
0.55,NoDOGE,5,1.18901372,18.9014,1.611969,7.0811,41,46.3415,true
0.55,Legacy4,0,1.57784199,57.7842,2.902275,6.8028,40,52.5000,true
0.55,Legacy4,1,1.68356033,68.3560,3.608667,9.4180,64,60.9375,true
0.55,Legacy4,2,1.72999508,72.9995,2.768438,9.7315,43,55.8140,true
0.55,Legacy4,3,1.10092029,10.0920,0.808432,8.1814,30,56.6667,true
0.55,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.55,Legacy4,5,0.97492492,-2.5075,-0.208779,14.0260,39,30.7692,false
0.55,Legacy4,6,1.11164675,11.1647,1.060515,11.7909,56,46.4286,true
0.55,Legacy5BNB,0,1.78868601,78.8686,3.195270,6.8028,47,55.3191,true
0.55,Legacy5BNB,1,1.52499916,52.4999,2.814968,9.4180,74,54.0541,true
0.55,Legacy5BNB,2,1.84134939,84.1349,2.761661,11.4274,55,52.7273,true
0.55,Legacy5BNB,3,1.04679841,4.6798,0.405095,13.3995,37,54.0541,true
0.55,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.55,Legacy5BNB,5,0.97612634,-2.3874,-0.175823,13.1281,43,30.2326,false
0.55,Legacy5BNB,6,1.18398940,18.3989,1.582915,10.8544,68,48.5294,true
0.55,OldGuardNoBNB,0,1.51628952,51.6290,2.570299,7.8431,43,51.1628,true
0.55,OldGuardNoBNB,1,1.58450504,58.4505,3.193024,9.4180,66,57.5758,true
0.55,OldGuardNoBNB,2,1.75213698,75.2137,2.832060,10.3056,52,50.0000,true
0.55,OldGuardNoBNB,3,1.26333809,26.3338,1.368859,12.0973,44,50.0000,true
0.55,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.55,OldGuardNoBNB,5,0.97718938,-2.2811,-0.158656,14.5171,46,32.6087,false
0.55,OldGuardNoBNB,6,1.06899405,6.8994,0.674821,14.8406,62,45.1613,true
0.55,LargeCaps5,0,1.56172275,56.1723,2.718635,6.6593,53,49.0566,true
0.55,LargeCaps5,1,1.37702842,37.7028,1.939114,12.2562,80,47.5000,true
0.55,LargeCaps5,2,2.15421663,115.4217,3.595932,8.3937,72,58.3333,true
0.55,LargeCaps5,3,1.06893269,6.8933,0.610982,14.9230,38,52.6316,true
0.55,LargeCaps5,4,1.16335348,16.3353,0.918195,19.0614,54,53.7037,true
0.55,LargeCaps5,5,1.16536444,16.5364,1.427628,8.1191,46,43.4783,true
0.55,Legacy3,0,1.33456700,33.4567,2.378792,6.2433,33,48.4848,true
0.55,Legacy3,1,1.51330003,51.3300,3.356798,9.4958,55,60.0000,true
0.55,Legacy3,2,1.44550456,44.5505,2.236777,8.5311,34,52.9412,true
0.55,Legacy3,3,1.06419127,6.4191,0.587170,8.1814,26,53.8462,true
0.55,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.55,Legacy3,5,0.99734628,-0.2654,0.026681,14.0132,34,29.4118,false
0.55,Legacy3,6,1.07199078,7.1991,0.869735,8.8399,48,47.9167,true
0.55,LowVolume5,0,1.41731935,41.7319,2.310587,9.0450,45,51.1111,true
0.55,LowVolume5,1,1.38721849,38.7218,2.197204,14.9645,65,50.7692,true
0.55,LowVolume5,2,1.34533407,34.5334,1.780409,8.3837,47,44.6809,true
0.55,LowVolume5,3,1.04186539,4.1865,0.353558,21.2205,45,42.2222,true
0.55,LowVolume5,4,0.84160115,-15.8399,-1.014243,27.1522,49,38.7755,false
0.55,LowVolume5,5,1.23690992,23.6910,1.788467,14.7656,46,39.1304,true
0.55,LowVolume5,6,0.89363593,-10.6364,-1.207892,12.8175,45,40.0000,false
0.55,OldGuard4,0,1.26134443,26.1344,1.804416,8.4533,37,45.9459,true
0.55,OldGuard4,1,1.42354020,42.3540,2.835162,9.4958,58,56.8966,true
0.55,OldGuard4,2,1.50456328,50.4563,2.416518,10.3056,44,47.7273,true
0.55,OldGuard4,3,1.22119047,22.1190,1.223869,10.1992,40,47.5000,true
0.55,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.55,OldGuard4,5,0.98784874,-1.2151,-0.069625,15.1175,42,30.9524,false
0.55,OldGuard4,6,0.98629981,-1.3700,-0.084666,11.7317,54,42.5926,false
0.6,Base5,0,1.79816351,79.8164,2.358871,8.8230,55,47.2727,true
0.6,Base5,1,1.52706017,52.7060,2.415549,14.2696,77,49.3506,true
0.6,Base5,2,2.34219171,134.2192,3.941784,8.2027,67,64.1791,true
0.6,Base5,3,1.19247140,19.2471,1.399472,13.4148,36,55.5556,true
0.6,Base5,4,1.01948303,1.9483,0.247102,15.7072,61,50.8197,true
0.6,Base5,5,1.27474002,27.4740,1.885563,9.4990,54,48.1481,true
0.6,NoDOGE,0,1.41682751,41.6828,2.205627,7.2412,44,47.7273,true
0.6,NoDOGE,1,1.52549972,52.5500,2.464243,11.7876,71,50.7042,true
0.6,NoDOGE,2,1.95728165,95.7282,3.324533,8.5094,60,61.6667,true
0.6,NoDOGE,3,1.11846675,11.8467,0.970707,14.8285,31,54.8387,true
0.6,NoDOGE,4,0.95376272,-4.6237,-0.106974,19.8182,50,50.0000,false
0.6,NoDOGE,5,1.18792467,18.7925,1.548816,7.4923,41,46.3415,true
0.6,Legacy4,0,1.59328322,59.3283,2.893464,6.8028,40,52.5000,true
0.6,Legacy4,1,1.74462882,74.4629,3.598969,10.2306,64,60.9375,true
0.6,Legacy4,2,1.77540705,77.5407,2.744022,10.5826,43,55.8140,true
0.6,Legacy4,3,1.10588377,10.5884,0.824632,8.1814,30,56.6667,true
0.6,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.6,Legacy4,5,0.96236619,-3.7634,-0.325564,15.1626,39,30.7692,false
0.6,Legacy4,6,1.11716608,11.7166,1.041920,12.7982,56,46.4286,true
0.6,Legacy5BNB,0,1.80840759,80.8408,3.180926,6.8028,47,55.3191,true
0.6,Legacy5BNB,1,1.56590449,56.5904,2.792074,10.2306,74,54.0541,true
0.6,Legacy5BNB,2,1.89828996,89.8290,2.745708,12.4129,55,52.7273,true
0.6,Legacy5BNB,3,1.05444595,5.4446,0.445302,13.3995,37,54.0541,true
0.6,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.6,Legacy5BNB,5,0.96414153,-3.5858,-0.281498,14.2074,43,30.2326,false
0.6,Legacy5BNB,6,1.19746313,19.7463,1.579040,11.7904,68,48.5294,true
0.6,OldGuardNoBNB,0,1.53393725,53.3937,2.575102,7.8431,43,51.1628,true
0.6,OldGuardNoBNB,1,1.63619447,63.6194,3.191553,10.2306,66,57.5758,true
0.6,OldGuardNoBNB,2,1.79106732,79.1067,2.796401,11.2060,52,50.0000,true
0.6,OldGuardNoBNB,3,1.27444341,27.4443,1.372695,12.8587,44,50.0000,true
0.6,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.6,OldGuardNoBNB,5,0.96512092,-3.4879,-0.263898,15.7415,46,32.6087,false
0.6,OldGuardNoBNB,6,1.07161372,7.1614,0.660619,16.0849,62,45.1613,true
0.6,LargeCaps5,0,1.57638199,57.6382,2.705779,7.2412,53,49.0566,true
0.6,LargeCaps5,1,1.41476364,41.4764,1.973918,13.1930,80,47.5000,true
0.6,LargeCaps5,2,2.26643063,126.6431,3.607063,9.1300,72,58.3333,true
