vl,universe,window,step,equity
2,LowVolume5,0,48,1.0076628210390561
2,LowVolume5,0,49,1.0076628210390561
2,LowVolume5,0,50,1.0076628210390561
2,LowVolume5,0,51,1.0076628210390561
2,LowVolume5,0,52,1.0076628210390561
2,LowVolume5,0,53,1.0076628210390561
2,LowVolume5,0,54,1.031169910754946
2,LowVolume5,0,55,0.9340305329540237
2,LowVolume5,0,56,0.9340305329540237
2,LowVolume5,0,57,0.9340305329540237
2,LowVolume5,0,58,0.9340305329540237
2,LowVolume5,0,59,0.9340305329540237
2,LowVolume5,0,60,0.9340305329540237
2,LowVolume5,0,61,1.084086847690447
2,LowVolume5,1,0,1
2,LowVolume5,1,1,0.8908327744501746
2,LowVolume5,1,2,0.8908327744501746
2,LowVolume5,1,3,0.8908327744501746
2,LowVolume5,1,4,0.8908327744501746
2,LowVolume5,1,5,0.933633219339025
2,LowVolume5,1,6,0.9120928367799387
2,LowVolume5,1,7,0.9120928367799387
2,LowVolume5,1,8,0.9120928367799387
2,LowVolume5,1,9,0.9120928367799387
2,LowVolume5,1,10,0.9120928367799387
2,LowVolume5,1,11,0.9120928367799387
2,LowVolume5,1,12,0.9120928367799387
2,LowVolume5,1,13,0.8102622262819494
2,LowVolume5,1,14,0.8102622262819494
2,LowVolume5,1,15,0.8102622262819494
2,LowVolume5,1,16,0.8102622262819494
2,LowVolume5,1,17,0.8102622262819494
2,LowVolume5,1,18,0.8102622262819494
2,LowVolume5,1,19,0.8102622262819494
2,LowVolume5,1,20,0.8102622262819494
2,LowVolume5,1,21,0.8102622262819494
2,LowVolume5,1,22,0.8102622262819494
2,LowVolume5,1,23,0.8102622262819494
2,LowVolume5,1,24,0.8102622262819494
2,LowVolume5,1,25,0.8102622262819494
2,LowVolume5,1,26,0.8102622262819494
2,LowVolume5,1,27,0.8102622262819494
2,LowVolume5,1,28,0.8102622262819494
2,LowVolume5,1,29,0.8102622262819494
2,LowVolume5,1,30,0.8102622262819494
2,LowVolume5,1,31,0.8102622262819494
2,LowVolume5,1,32,0.8102622262819494
2,LowVolume5,1,33,0.8102622262819494
2,LowVolume5,1,34,0.8102622262819494
2,LowVolume5,1,35,0.8102622262819494
2,LowVolume5,1,36,0.8102622262819494
2,LowVolume5,1,37,0.8102622262819494
2,LowVolume5,1,38,0.8102622262819494
2,LowVolume5,1,39,0.8102622262819494
2,LowVolume5,1,40,0.8102622262819494
2,LowVolume5,1,41,0.8102622262819494
2,LowVolume5,1,42,0.8102622262819494
2,LowVolume5,1,43,0.8102622262819494
2,LowVolume5,1,44,0.8102622262819494
2,LowVolume5,1,45,0.8102622262819494
2,LowVolume5,1,46,0.8102622262819494
2,LowVolume5,1,47,1.147577422214848
2,LowVolume5,1,48,1.147577422214848
2,LowVolume5,1,49,1.147577422214848
2,LowVolume5,1,50,1.147577422214848
2,LowVolume5,1,51,1.147577422214848
2,LowVolume5,1,52,1.147577422214848
2,LowVolume5,1,53,1.147577422214848
2,LowVolume5,1,54,1.147577422214848
2,LowVolume5,1,55,1.3285518245566628
2,LowVolume5,1,56,1.3628380000828035
2,LowVolume5,1,57,1.701143412722328
2,LowVolume5,1,58,1.428567283030875
2,LowVolume5,1,59,1.428567283030875
2,LowVolume5,1,60,1.428567283030875
2,LowVolume5,1,61,1.428567283030875
2,LowVolume5,1,62,1.428567283030875
2,LowVolume5,1,63,1.428567283030875
2,LowVolume5,1,64,1.428567283030875
2,LowVolume5,1,65,1.428567283030875
2,LowVolume5,1,66,1.2117961880959442
2,LowVolume5,1,67,1.2352513034137313
2,LowVolume5,1,68,1.2352513034137313
2,LowVolume5,1,69,1.2352513034137313
2,LowVolume5,1,70,1.2352513034137313
2,LowVolume5,1,71,1.0507395917358309
2,LowVolume5,1,72,1.056181412865832
2,LowVolume5,1,73,0.9216922359079901
2,LowVolume5,1,74,0.9216922359079901
2,LowVolume5,1,75,0.9216922359079901
2,LowVolume5,1,76,0.9216922359079901
2,LowVolume5,1,77,0.847925869997162
2,LowVolume5,1,78,0.847925869997162
2,LowVolume5,1,79,0.7414781107847549
2,LowVolume5,1,80,0.7414781107847549
2,LowVolume5,2,0,1
2,LowVolume5,2,1,1
2,LowVolume5,2,2,0.9722718709241099
2,LowVolume5,2,3,0.9722718709241099
2,LowVolume5,2,4,0.9722718709241099
2,LowVolume5,2,5,0.9291814490035096
2,LowVolume5,2,6,0.9291814490035096
2,LowVolume5,2,7,0.9291814490035096
2,LowVolume5,2,8,0.9291814490035096
2,LowVolume5,2,9,0.9291814490035096
2,LowVolume5,2,10,0.9291814490035096
2,LowVolume5,2,11,0.9291814490035096
2,LowVolume5,2,12,0.9291814490035096
2,LowVolume5,2,13,1.0250312705046596
2,LowVolume5,2,14,1.0250312705046596
2,LowVolume5,2,15,1.0250312705046596
2,LowVolume5,2,16,1.0250312705046596
2,LowVolume5,2,17,1.4035548519584515
2,LowVolume5,2,18,1.447269682164865
2,LowVolume5,2,19,1.447269682164865
2,LowVolume5,2,20,1.447269682164865
2,LowVolume5,2,21,1.2676630511368274
2,LowVolume5,2,22,1.2703645174152227
2,LowVolume5,2,23,1.2703645174152227
2,LowVolume5,2,24,1.2703645174152227
2,LowVolume5,2,25,1.2703645174152227
2,LowVolume5,2,26,1.2703645174152227
2,LowVolume5,2,27,1.2703645174152227
2,LowVolume5,2,28,1.2703645174152227
2,LowVolume5,2,29,1.2703645174152227
2,LowVolume5,2,30,1.2703645174152227
2,LowVolume5,2,31,1.2703645174152227
2,LowVolume5,2,32,1.2703645174152227
2,LowVolume5,2,33,1.2703645174152227
2,LowVolume5,2,34,1.2703645174152227
2,LowVolume5,2,35,1.2703645174152227
2,LowVolume5,2,36,1.2703645174152227
2,LowVolume5,2,37,1.2703645174152227
2,LowVolume5,2,38,1.2703645174152227
2,LowVolume5,2,39,1.2703645174152227
2,LowVolume5,2,40,1.2703645174152227
2,LowVolume5,2,41,1.2703645174152227
2,LowVolume5,2,42,1.2703645174152227
2,LowVolume5,2,43,1.2703645174152227
2,LowVolume5,2,44,1.2703645174152227
2,LowVolume5,2,45,1.2703645174152227
2,LowVolume5,2,46,1.2703645174152227
2,LowVolume5,2,47,1.2703645174152227
2,LowVolume5,2,48,1.2703645174152227
2,LowVolume5,2,49,1.2703645174152227
2,LowVolume5,2,50,1.1737215717684197
2,LowVolume5,2,51,1.1737215717684197
2,LowVolume5,2,52,1.26508565228591
2,LowVolume5,2,53,1.0744808670386206
2,LowVolume5,2,54,1.0744808670386206
2,LowVolume5,2,55,1.0744808670386206
2,LowVolume5,2,56,1.0744808670386206
2,LowVolume5,2,57,1.0744808670386206
2,LowVolume5,2,58,2.168115699138403
2,LowVolume5,2,59,2.168115699138403
2,LowVolume5,2,60,2.168115699138403
2,LowVolume5,2,61,2.168115699138403
2,LowVolume5,2,62,2.168115699138403
2,LowVolume5,2,63,2.168115699138403
2,LowVolume5,2,64,2.168115699138403
2,LowVolume5,2,65,2.168115699138403
2,LowVolume5,2,66,2.168115699138403
2,LowVolume5,2,67,2.168115699138403
2,LowVolume5,2,68,2.168115699138403
2,LowVolume5,2,69,3.0058134286837612
2,LowVolume5,2,70,3.0058134286837612
2,LowVolume5,2,71,3.0058134286837612
2,LowVolume5,2,72,3.0058134286837612
2,LowVolume5,2,73,3.0058134286837612
2,LowVolume5,2,74,3.0058134286837612
2,LowVolume5,2,75,3.0058134286837612
2,LowVolume5,2,76,3.0058134286837612
2,LowVolume5,2,77,3.0058134286837612
2,LowVolume5,2,78,3.0058134286837612
2,LowVolume5,2,79,3.0058134286837612
2,LowVolume5,2,80,3.0058134286837612
2,LowVolume5,2,81,2.5910188926330497
2,LowVolume5,2,82,2.5910188926330497
2,LowVolume5,2,83,3.924508544142419
2,LowVolume5,2,84,3.924508544142419
2,LowVolume5,2,85,3.924508544142419
2,LowVolume5,2,86,3.924508544142419
2,LowVolume5,2,87,3.924508544142419
2,LowVolume5,2,88,3.924508544142419
2,LowVolume5,2,89,3.924508544142419
2,LowVolume5,2,90,3.2818627521623682
2,LowVolume5,2,91,3.2520114728164753
2,LowVolume5,3,0,1
2,LowVolume5,3,1,1
2,LowVolume5,3,2,1
2,LowVolume5,3,3,1
2,LowVolume5,3,4,1
2,LowVolume5,3,5,1
2,LowVolume5,3,6,0.9434848995617601
2,LowVolume5,3,7,1.5922601048920186
2,LowVolume5,3,8,1.5922601048920186
2,LowVolume5,3,9,1.9740729220826063
2,LowVolume5,3,10,1.9740729220826063
2,LowVolume5,3,11,3.6989216334971897
2,LowVolume5,3,12,2.7068944730748927
2,LowVolume5,3,13,2.7068944730748927
2,LowVolume5,3,14,2.7068944730748927
2,LowVolume5,3,15,2.7068944730748927
2,LowVolume5,3,16,2.7068944730748927
2,LowVolume5,3,17,2.7068944730748927
2,LowVolume5,3,18,2.7068944730748927
2,LowVolume5,3,19,2.4507833304559985
2,LowVolume5,3,20,2.813087130974674
2,LowVolume5,3,21,3.064273858459164
2,LowVolume5,3,22,3.064273858459164
2,LowVolume5,3,23,3.064273858459164
2,LowVolume5,3,24,3.064273858459164
2,LowVolume5,3,25,3.064273858459164
2,LowVolume5,3,26,3.064273858459164
2,LowVolume5,3,27,3.064273858459164
2,LowVolume5,3,28,3.064273858459164
2,LowVolume5,3,29,3.064273858459164
2,LowVolume5,3,30,3.064273858459164
2,LowVolume5,3,31,3.064273858459164
2,LowVolume5,3,32,3.064273858459164
2,LowVolume5,3,33,3.064273858459164
2,LowVolume5,3,34,3.064273858459164
2,LowVolume5,3,35,3.064273858459164
2,LowVolume5,3,36,3.064273858459164
2,LowVolume5,3,37,3.064273858459164
2,LowVolume5,3,38,3.064273858459164
2,LowVolume5,3,39,3.064273858459164
2,LowVolume5,3,40,3.064273858459164
2,LowVolume5,3,41,3.064273858459164
2,LowVolume5,3,42,3.064273858459164
2,LowVolume5,3,43,3.064273858459164
2,LowVolume5,3,44,3.064273858459164
2,LowVolume5,3,45,3.064273858459164
2,LowVolume5,3,46,3.064273858459164
2,LowVolume5,3,47,3.064273858459164
2,LowVolume5,3,48,3.064273858459164
2,LowVolume5,3,49,3.7820566279049896
2,LowVolume5,3,50,3.7820566279049896
2,LowVolume5,3,51,3.7820566279049896
2,LowVolume5,3,52,3.7820566279049896
2,LowVolume5,3,53,3.7820566279049896
2,LowVolume5,3,54,3.7820566279049896
2,LowVolume5,3,55,3.7820566279049896
2,LowVolume5,3,56,3.7820566279049896
2,LowVolume5,3,57,3.7820566279049896
2,LowVolume5,3,58,3.7820566279049896
2,LowVolume5,3,59,3.7820566279049896
2,LowVolume5,3,60,4.393214679964428
2,LowVolume5,3,61,4.935790822527081
2,LowVolume5,3,62,4.935790822527081
2,LowVolume5,3,63,9.054473106716516
2,LowVolume5,3,64,9.038322153040978
2,LowVolume5,3,65,9.038322153040978
2,LowVolume5,3,66,9.038322153040978
2,LowVolume5,3,67,9.038322153040978
2,LowVolume5,3,68,9.038322153040978
2,LowVolume5,3,69,9.038322153040978
2,LowVolume5,3,70,9.038322153040978
2,LowVolume5,3,71,9.038322153040978
2,LowVolume5,3,72,9.038322153040978
2,LowVolume5,3,73,9.038322153040978
2,LowVolume5,3,74,9.038322153040978
2,LowVolume5,3,75,9.038322153040978
2,LowVolume5,3,76,9.038322153040978
2,LowVolume5,3,77,9.038322153040978
2,LowVolume5,3,78,9.038322153040978
2,LowVolume5,3,79,9.038322153040978
2,LowVolume5,3,80,9.038322153040978
2,LowVolume5,3,81,8.478295125461138
2,LowVolume5,4,0,1
2,LowVolume5,4,1,0.8905124511216299
2,LowVolume5,4,2,0.8905124511216299
2,LowVolume5,4,3,0.8905124511216299
2,LowVolume5,4,4,0.8905124511216299
2,LowVolume5,4,5,1.0741050916385044
2,LowVolume5,4,6,1.0741050916385044
2,LowVolume5,4,7,0.9826382841513129
2,LowVolume5,4,8,0.9826382841513129
2,LowVolume5,4,9,0.8112176848015686
2,LowVolume5,4,10,0.7304159232976647
2,LowVolume5,4,11,0.7304159232976647
2,LowVolume5,4,12,0.7304159232976647
2,LowVolume5,4,13,0.7304159232976647
2,LowVolume5,4,14,0.7304159232976647
2,LowVolume5,4,15,0.7304159232976647
2,LowVolume5,4,16,0.6256404372678418
2,LowVolume5,4,17,0.6256404372678418
2,LowVolume5,4,18,0.6256404372678418
2,LowVolume5,4,19,0.6256404372678418
2,LowVolume5,4,20,0.6256404372678418
2,LowVolume5,4,21,0.6256404372678418
2,LowVolume5,4,22,0.6256404372678418
2,LowVolume5,4,23,0.6256404372678418
2,LowVolume5,4,24,0.6256404372678418
2,LowVolume5,4,25,0.6256404372678418
2,LowVolume5,4,26,0.6642430434583534
2,LowVolume5,4,27,0.6642430434583534
2,LowVolume5,4,28,0.6642430434583534
2,LowVolume5,4,29,0.6642430434583534
2,LowVolume5,4,30,0.6642430434583534
2,LowVolume5,4,31,0.6642430434583534
2,LowVolume5,4,32,0.6642430434583534
2,LowVolume5,4,33,0.6642430434583534
2,LowVolume5,4,34,0.6642430434583534
2,LowVolume5,4,35,0.6642430434583534
2,LowVolume5,4,36,0.6642430434583534
2,LowVolume5,4,37,0.6642430434583534
2,LowVolume5,4,38,0.6642430434583534
2,LowVolume5,4,39,0.6642430434583534
2,LowVolume5,4,40,0.5216980609569974
2,LowVolume5,4,41,0.45718272822796413
2,LowVolume5,4,42,0.45718272822796413
2,LowVolume5,4,43,0.45718272822796413
2,LowVolume5,4,44,0.45718272822796413
2,LowVolume5,4,45,0.45718272822796413
2,LowVolume5,4,46,0.45718272822796413
2,LowVolume5,4,47,0.45718272822796413
2,LowVolume5,4,48,0.45718272822796413
2,LowVolume5,4,49,0.45718272822796413
2,LowVolume5,4,50,0.45718272822796413
2,LowVolume5,4,51,0.45718272822796413
2,LowVolume5,4,52,0.45718272822796413
2,LowVolume5,4,53,0.45718272822796413
2,LowVolume5,4,54,0.45718272822796413
2,LowVolume5,4,55,0.45718272822796413
2,LowVolume5,4,56,0.45718272822796413
2,LowVolume5,4,57,0.45718272822796413
2,LowVolume5,4,58,0.45718272822796413
2,LowVolume5,4,59,0.3832499304357433
2,LowVolume5,4,60,0.3832499304357433
2,LowVolume5,4,61,0.3832499304357433
2,LowVolume5,4,62,0.3832499304357433
2,LowVolume5,4,63,0.3832499304357433
2,LowVolume5,4,64,0.3832499304357433
2,LowVolume5,4,65,0.38109841752385115
2,LowVolume5,4,66,0.38109841752385115
2,LowVolume5,4,67,0.38109841752385115
2,LowVolume5,4,68,0.38109841752385115
2,LowVolume5,4,69,0.38109841752385115
2,LowVolume5,4,70,0.38109841752385115
2,LowVolume5,4,71,0.38109841752385115
2,LowVolume5,4,72,0.38109841752385115
2,LowVolume5,4,73,0.47373464824503336
2,LowVolume5,4,74,0.47373464824503336
2,LowVolume5,4,75,0.47373464824503336
2,LowVolume5,4,76,0.47373464824503336
2,LowVolume5,4,77,0.47373464824503336
2,LowVolume5,4,78,0.47373464824503336
2,LowVolume5,4,79,0.47373464824503336
2,LowVolume5,4,80,0.47373464824503336
2,LowVolume5,4,81,0.47373464824503336
2,LowVolume5,4,82,0.47373464824503336
2,LowVolume5,4,83,0.47373464824503336
2,LowVolume5,4,84,0.47373464824503336
2,LowVolume5,4,85,0.47373464824503336
2,LowVolume5,4,86,0.47373464824503336
2,LowVolume5,4,87,0.47373464824503336
2,LowVolume5,4,88,0.47373464824503336
2,LowVolume5,4,89,0.47373464824503336
2,LowVolume5,4,90,0.47373464824503336
2,LowVolume5,4,91,0.47373464824503336
2,LowVolume5,4,92,0.3932572419050491
2,LowVolume5,4,93,0.3932572419050491
2,LowVolume5,4,94,0.3932572419050491
2,LowVolume5,4,95,0.3932572419050491
2,LowVolume5,4,96,0.3932572419050491
2,LowVolume5,4,97,0.3932572419050491
2,LowVolume5,4,98,0.3932572419050491
2,LowVolume5,4,99,0.3932572419050491
2,LowVolume5,4,100,0.3932572419050491
2,LowVolume5,4,101,0.3932572419050491
2,LowVolume5,4,102,0.3932572419050491
2,LowVolume5,4,103,0.3932572419050491
2,LowVolume5,4,104,0.3932572419050491
2,LowVolume5,4,105,0.3932572419050491
2,LowVolume5,4,106,0.3932572419050491
2,LowVolume5,4,107,0.3932572419050491
2,LowVolume5,4,108,0.3932572419050491
2,LowVolume5,4,109,0.3932572419050491
2,LowVolume5,4,110,0.3769745021293133
2,LowVolume5,4,111,0.3769745021293133
2,LowVolume5,4,112,0.3834263884738248
2,LowVolume5,5,0,1
2,LowVolume5,5,1,1
2,LowVolume5,5,2,0.7652933832709113
2,LowVolume5,5,3,0.7652933832709113
2,LowVolume5,5,4,0.7652933832709113
2,LowVolume5,5,5,0.7652933832709113
2,LowVolume5,5,6,0.7652933832709113
2,LowVolume5,5,7,0.7652933832709113
2,LowVolume5,5,8,0.7652933832709113
2,LowVolume5,5,9,0.7652933832709113
2,LowVolume5,5,10,0.7652933832709113
2,LowVolume5,5,11,0.7652933832709113
2,LowVolume5,5,12,0.7652933832709113
2,LowVolume5,5,13,0.7652933832709113
2,LowVolume5,5,14,0.7652933832709113
2,LowVolume5,5,15,0.7652933832709113
2,LowVolume5,5,16,0.7652933832709113
2,LowVolume5,5,17,0.7652933832709113
2,LowVolume5,5,18,0.7652933832709113
2,LowVolume5,5,19,0.7652933832709113
2,LowVolume5,5,20,0.7652933832709113
2,LowVolume5,5,21,0.7043296891751448
2,LowVolume5,5,22,0.7043296891751448
2,LowVolume5,5,23,0.7043296891751448
2,LowVolume5,5,24,0.699808717647944
2,LowVolume5,5,25,0.5819403165912956
2,LowVolume5,5,26,0.5819403165912956
2,LowVolume5,5,27,0.5819403165912956
2,LowVolume5,5,28,0.5819403165912956
2,LowVolume5,5,29,0.5646232904910619
2,LowVolume5,5,30,0.44357910489146046
2,LowVolume5,5,31,0.44357910489146046
2,LowVolume5,5,32,0.5170094296876819
2,LowVolume5,5,33,0.5170094296876819
2,LowVolume5,5,34,0.5170094296876819
2,LowVolume5,5,35,0.5170094296876819
2,LowVolume5,5,36,0.5170094296876819
2,LowVolume5,5,37,0.4759642537939911
2,LowVolume5,5,38,0.4759642537939911
2,LowVolume5,5,39,0.4759642537939911
2,LowVolume5,5,40,0.4759642537939911
2,LowVolume5,5,41,0.4759642537939911
2,LowVolume5,5,42,0.4759642537939911
2,LowVolume5,5,43,0.4759642537939911
2,LowVolume5,5,44,0.47095831927785736
2,LowVolume5,5,45,0.47095831927785736
2,LowVolume5,5,46,0.3774920651557708
2,LowVolume5,5,47,0.3774920651557708
2,LowVolume5,5,48,0.3774920651557708
2,LowVolume5,5,49,0.3194482225354242
2,LowVolume5,5,50,0.3194482225354242
2,LowVolume5,5,51,0.3194482225354242
2,LowVolume5,5,52,0.3194482225354242
2,LowVolume5,5,53,0.24057118276801992
2,LowVolume5,5,54,0.24057118276801992
2,LowVolume5,5,55,0.24057118276801992
2,LowVolume5,5,56,0.24057118276801992
2,LowVolume5,5,57,0.24057118276801992
2,LowVolume5,5,58,0.24057118276801992
2,LowVolume5,5,59,0.24057118276801992
2,LowVolume5,5,60,0.24057118276801992
2,LowVolume5,5,61,0.24057118276801992
2,LowVolume5,5,62,0.24057118276801992
2,LowVolume5,5,63,0.24057118276801992
2,LowVolume5,5,64,0.24057118276801992
2,LowVolume5,5,65,0.221720602603472
2,LowVolume5,5,66,0.221720602603472
2,LowVolume5,5,67,0.221720602603472
2,LowVolume5,5,68,0.221720602603472
2,LowVolume5,5,69,0.221720602603472
2,LowVolume5,5,70,0.221720602603472
2,LowVolume5,5,71,0.221720602603472
2,LowVolume5,5,72,0.221720602603472
2,LowVolume5,5,73,0.221720602603472
2,LowVolume5,5,74,0.221720602603472
2,LowVolume5,5,75,0.221720602603472
2,LowVolume5,5,76,0.221720602603472
2,LowVolume5,5,77,0.221720602603472
2,LowVolume5,5,78,0.221720602603472
2,LowVolume5,5,79,0.221720602603472
2,LowVolume5,5,80,0.221720602603472
2,LowVolume5,5,81,0.221720602603472
2,LowVolume5,5,82,0.221720602603472
2,LowVolume5,5,83,0.221720602603472
2,LowVolume5,5,84,0.2029956380841769
2,LowVolume5,5,85,0.2029956380841769
2,LowVolume5,5,86,0.2029956380841769
2,LowVolume5,5,87,0.2029956380841769
2,LowVolume5,5,88,0.22205370496439736
2,LowVolume5,5,89,0.2008544030341394
2,LowVolume5,5,90,0.16460706898075977
2,LowVolume5,5,91,0.174665418041752
2,LowVolume5,5,92,0.174665418041752
2,LowVolume5,5,93,0.174665418041752
2,LowVolume5,5,94,0.174665418041752
2,LowVolume5,5,95,0.174665418041752
2,LowVolume5,5,96,0.174665418041752
2,LowVolume5,5,97,0.174665418041752
2,LowVolume5,5,98,0.16820041456951437
2,OldGuard4,0,0,1
2,OldGuard4,0,1,1
2,OldGuard4,0,2,1
2,OldGuard4,0,3,1
2,OldGuard4,0,4,1
2,OldGuard4,0,5,1
2,OldGuard4,0,6,1.3857781946749406
2,OldGuard4,0,7,1.134510002344834
2,OldGuard4,0,8,1.134510002344834
2,OldGuard4,0,9,1.134510002344834
2,OldGuard4,0,10,1.134510002344834
2,OldGuard4,0,11,1.134510002344834
2,OldGuard4,0,12,1.134510002344834
2,OldGuard4,0,13,1.134510002344834
2,OldGuard4,0,14,1.134510002344834
2,OldGuard4,0,15,1.134510002344834
2,OldGuard4,0,16,1.134510002344834
2,OldGuard4,0,17,1.134510002344834
2,OldGuard4,0,18,1.134510002344834
2,OldGuard4,0,19,1.0964510223320239
2,OldGuard4,0,20,1.0964510223320239
2,OldGuard4,0,21,1.34515323237191
2,OldGuard4,0,22,1.5216744255543206
2,OldGuard4,0,23,1.403370208446317
2,OldGuard4,0,24,1.403370208446317
2,OldGuard4,0,25,1.403370208446317
2,OldGuard4,0,26,1.403370208446317
2,OldGuard4,0,27,1.403370208446317
2,OldGuard4,0,28,1.6610717604416603
2,OldGuard4,0,29,1.3940098294116214
2,OldGuard4,0,30,1.3940098294116214
2,OldGuard4,0,31,1.3940098294116214
2,OldGuard4,0,32,1.6326031992701877
2,OldGuard4,0,33,1.6326031992701877
2,OldGuard4,0,34,1.6326031992701877
2,OldGuard4,0,35,1.4137287565930634
2,OldGuard4,0,36,1.4137287565930634
2,OldGuard4,0,37,1.4137287565930634
2,OldGuard4,0,38,1.4137287565930634
2,OldGuard4,0,39,1.4137287565930634
2,OldGuard4,0,40,2.351107296562093
2,OldGuard4,0,41,2.351107296562093
2,OldGuard4,0,42,2.351107296562093
2,OldGuard4,0,43,2.351107296562093
2,OldGuard4,0,44,2.351107296562093
2,OldGuard4,0,45,1.9516619055456876
2,OldGuard4,0,46,1.9975103535082848
2,OldGuard4,0,47,1.9975103535082848
2,OldGuard4,0,48,2.1535484881727034
2,OldGuard4,0,49,2.1535484881727034
2,OldGuard4,0,50,2.9240842871588284
2,OldGuard4,0,51,2.9240842871588284
2,OldGuard4,0,52,2.9240842871588284
2,OldGuard4,0,53,2.9240842871588284
2,OldGuard4,0,54,2.9240842871588284
2,OldGuard4,0,55,2.9240842871588284
2,OldGuard4,0,56,2.6092873977638136
2,OldGuard4,0,57,2.6092873977638136
2,OldGuard4,0,58,2.6092873977638136
2,OldGuard4,0,59,2.6092873977638136
2,OldGuard4,0,60,2.6092873977638136
2,OldGuard4,0,61,2.6092873977638136
2,OldGuard4,0,62,2.6092873977638136
2,OldGuard4,0,63,2.6092873977638136
2,OldGuard4,0,64,3.0284814574679655
2,OldGuard4,1,0,1
2,OldGuard4,1,1,0.8908327744501746
2,OldGuard4,1,2,0.8908327744501746
2,OldGuard4,1,3,0.8908327744501746
2,OldGuard4,1,4,0.8908327744501746
2,OldGuard4,1,5,0.933633219339025
2,OldGuard4,1,6,0.933633219339025
2,OldGuard4,1,7,0.933633219339025
2,OldGuard4,1,8,0.933633219339025
2,OldGuard4,1,9,0.933633219339025
2,OldGuard4,1,10,0.933633219339025
2,OldGuard4,1,11,0.933633219339025
2,OldGuard4,1,12,0.933633219339025
2,OldGuard4,1,13,0.933633219339025
2,OldGuard4,1,14,0.933633219339025
2,OldGuard4,1,15,0.933633219339025
2,OldGuard4,1,16,0.933633219339025
2,OldGuard4,1,17,0.9305134858198053
2,OldGuard4,1,18,0.9305134858198053
2,OldGuard4,1,19,0.9305134858198053
2,OldGuard4,1,20,0.9305134858198053
2,OldGuard4,1,21,0.9305134858198053
2,OldGuard4,1,22,0.9305134858198053
2,OldGuard4,1,23,0.9305134858198053
2,OldGuard4,1,24,0.9305134858198053
2,OldGuard4,1,25,0.9305134858198053
2,OldGuard4,1,26,0.9305134858198053
2,OldGuard4,1,27,0.9305134858198053
2,OldGuard4,1,28,0.9305134858198053
2,OldGuard4,1,29,0.9305134858198053
2,OldGuard4,1,30,0.9305134858198053
2,OldGuard4,1,31,0.9305134858198053
2,OldGuard4,1,32,0.9305134858198053
2,OldGuard4,1,33,0.9305134858198053
2,OldGuard4,1,34,0.9305134858198053
2,OldGuard4,1,35,0.9305134858198053
2,OldGuard4,1,36,0.9305134858198053
2,OldGuard4,1,37,0.9305134858198053
2,OldGuard4,1,38,0.9305134858198053
2,OldGuard4,1,39,0.9305134858198053
2,OldGuard4,1,40,0.9305134858198053
2,OldGuard4,1,41,0.9305134858198053
2,OldGuard4,1,42,0.9305134858198053
2,OldGuard4,1,43,0.9305134858198053
2,OldGuard4,1,44,0.9305134858198053
2,OldGuard4,1,45,0.9305134858198053
2,OldGuard4,1,46,0.9305134858198053
2,OldGuard4,1,47,0.9305134858198053
2,OldGuard4,1,48,0.9305134858198053
2,OldGuard4,1,49,0.9305134858198053
2,OldGuard4,1,50,0.9305134858198053
2,OldGuard4,1,51,0.9305134858198053
2,OldGuard4,1,52,0.9305134858198053
2,OldGuard4,1,53,1.3178897309494797
2,OldGuard4,1,54,1.3178897309494797
2,OldGuard4,1,55,1.3178897309494797
