window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
0,45.60305473570452,7.606032407286708,0.0,7,71.42857142857143,1.0
1,-3.1319326773787015,-0.19183721527836498,3.1319326773787015,5,40.0,0.0
2,-5.381976393236787,0.08890174060896577,5.381976393236787,10,30.0,0.0
3,78.11970156747871,8.494462676373146,3.161689062020771,8,62.5,1.0
