universe,window,threshold,return_pct,sharpe,max_dd_pct,trades,pass
LowVolume5,2,23.0,69.0431,8.134656,14.4181,12,1
LowVolume5,3,23.0,35.8671,5.583562,28.9260,10,1
LowVolume5,4,23.0,-44.9731,-11.228382,44.9731,11,0
LowVolume5,5,23.0,-23.5713,-2.371100,40.9737,9,0
LowVolume5,6,23.0,67.7049,7.595317,14.8966,10,1
OldGuard4,0,23.0,-41.9305,-10.724245,42.9288,11,0
OldGuard4,1,23.0,-0.2664,0.436056,20.4273,11,1
OldGuard4,2,23.0,122.7946,11.423289,15.0347,11,1
OldGuard4,3,23.0,69.6096,10.861731,10.6259,9,1
OldGuard4,4,23.0,17.5771,4.973565,18.3252,9,1
OldGuard4,5,23.0,-8.9335,0.089506,34.7051,8,1
OldGuard4,6,23.0,45.9938,13.072584,5.6720,8,1
Base5,0,24.0,144.5421,8.244709,11.3147,8,1
Base5,1,24.0,144.1202,5.061920,20.3498,12,1
Base5,2,24.0,50.5338,11.054416,9.1591,11,1
Base5,3,24.0,184.1032,14.747565,18.7910,12,1
Base5,4,24.0,20.2894,7.044238,9.5963,8,1
Base5,5,24.0,52.1921,10.037739,7.8462,8,1
Base5,6,24.0,11.0474,3.675456,20.3209,7,1
NoDOGE,0,24.0,144.5421,8.244709,11.3147,8,1
NoDOGE,1,24.0,-21.1280,-4.788286,31.1331,10,0
NoDOGE,2,24.0,46.6101,10.953846,8.9501,10,1
NoDOGE,3,24.0,184.1032,14.747565,18.7910,12,1
NoDOGE,4,24.0,20.2894,7.044238,9.5963,8,1
NoDOGE,5,24.0,52.1921,10.037739,7.8462,8,1
NoDOGE,6,24.0,48.8851,16.403606,0.5138,8,1
Legacy4,0,24.0,7.0350,3.187482,7.3034,8,1
Legacy4,1,24.0,-4.0843,-0.753272,22.6166,11,0
Legacy4,2,24.0,193.8263,11.963815,11.8602,11,1
Legacy4,3,24.0,80.5427,9.655549,18.7910,10,1
Legacy4,4,24.0,-10.8845,-12.273045,13.9793,6,0
Legacy4,5,24.0,104.1809,14.504006,7.6314,7,1
Legacy4,6,24.0,49.8601,14.038546,6.0282,8,1
Legacy5BNB,0,24.0,19.2487,10.018671,5.1158,6,1
Legacy5BNB,1,24.0,-9.8998,-3.097965,22.6166,11,0
Legacy5BNB,2,24.0,135.9991,11.598808,11.8602,10,1
Legacy5BNB,3,24.0,64.5232,10.428953,18.7910,8,1
Legacy5BNB,4,24.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,24.0,58.7500,12.003493,7.6314,7,1
Legacy5BNB,6,24.0,49.8601,14.038546,6.0282,8,1
OldGuardNoBNB,0,24.0,-16.1130,-2.159333,28.1221,9,0
OldGuardNoBNB,1,24.0,3.4681,2.527157,6.7672,8,1
OldGuardNoBNB,2,24.0,193.8263,11.963815,11.8602,11,1
OldGuardNoBNB,3,24.0,80.5427,9.655549,18.7910,10,1
OldGuardNoBNB,4,24.0,-1.3757,-0.260724,13.9793,7,0
OldGuardNoBNB,5,24.0,2.6634,2.226190,31.4242,7,1
OldGuardNoBNB,6,24.0,49.8601,14.038546,6.0282,8,1
LargeCaps5,0,24.0,115.7916,7.328025,11.3147,8,1
LargeCaps5,1,24.0,-21.1280,-4.788286,31.1331,10,0
LargeCaps5,2,24.0,46.6101,10.953846,8.9501,10,1
LargeCaps5,3,24.0,117.2559,12.740117,18.7910,10,1
LargeCaps5,4,24.0,20.2894,7.044238,9.5963,8,1
LargeCaps5,5,24.0,52.1921,10.037739,7.8462,8,1
LargeCaps5,6,24.0,48.8851,16.403606,0.5138,8,1
Legacy3,0,24.0,28.1974,10.386838,5.1158,9,1
Legacy3,1,24.0,0.8251,0.900821,25.6398,12,1
Legacy3,2,24.0,122.7946,11.423289,15.0347,11,1
Legacy3,3,24.0,69.6096,10.861731,10.6259,9,1
Legacy3,4,24.0,-13.1409,-10.908617,18.3252,7,0
Legacy3,5,24.0,81.1167,11.758105,7.6314,8,1
Legacy3,6,24.0,47.6672,13.539162,5.6720,8,1
LowVolume5,0,24.0,-28.5569,-4.091866,38.3777,10,0
LowVolume5,1,24.0,-23.1118,-3.203130,42.9758,12,0
LowVolume5,2,24.0,69.0431,8.134656,14.4181,12,1
LowVolume5,3,24.0,35.8671,5.583562,28.9260,10,1
LowVolume5,4,24.0,-44.9731,-11.228382,44.9731,11,0
LowVolume5,5,24.0,-23.5713,-2.371100,40.9737,9,0
LowVolume5,6,24.0,67.7049,7.595317,14.8966,10,1
OldGuard4,0,24.0,-41.9305,-10.724245,42.9288,11,0
OldGuard4,1,24.0,-0.2664,0.436056,20.4273,11,1
OldGuard4,2,24.0,122.7946,11.423289,15.0347,11,1
OldGuard4,3,24.0,69.6096,10.861731,10.6259,9,1
OldGuard4,4,24.0,17.5771,4.973565,18.3252,9,1
OldGuard4,5,24.0,-8.9335,0.089506,34.7051,8,1
OldGuard4,6,24.0,45.9938,13.072584,5.6720,8,1
Base5,0,25.0,144.5421,8.244709,11.3147,8,1
Base5,1,25.0,44.6141,3.791884,23.3438,12,1
Base5,2,25.0,50.5338,11.054416,9.1591,11,1
Base5,3,25.0,184.1032,14.747565,18.7910,12,1
Base5,4,25.0,20.2894,7.044238,9.5963,8,1
Base5,5,25.0,-7.6260,-0.790190,22.0501,8,0
Base5,6,25.0,11.0474,3.675456,20.3209,7,1
NoDOGE,0,25.0,144.5421,8.244709,11.3147,8,1
NoDOGE,1,25.0,7.9399,5.021753,10.4424,9,1
NoDOGE,2,25.0,46.6101,10.953846,8.9501,10,1
NoDOGE,3,25.0,184.1032,14.747565,18.7910,12,1
NoDOGE,4,25.0,20.2894,7.044238,9.5963,8,1
NoDOGE,5,25.0,-7.6260,-0.790190,22.0501,8,0
NoDOGE,6,25.0,48.8851,16.403606,0.5138,8,1
Legacy4,0,25.0,7.0350,3.187482,7.3034,8,1
Legacy4,1,25.0,-0.0414,0.537737,22.6166,11,1
Legacy4,2,25.0,193.8263,11.963815,11.8602,11,1
Legacy4,3,25.0,80.5427,9.655549,18.7910,10,1
Legacy4,4,25.0,-10.8845,-12.273045,13.9793,6,0
Legacy4,5,25.0,59.9118,10.216484,7.6314,7,1
Legacy4,6,25.0,49.8601,14.038546,6.0282,8,1
Legacy5BNB,0,25.0,19.2487,10.018671,5.1158,6,1
Legacy5BNB,1,25.0,-6.1021,-1.577175,22.6166,11,0
Legacy5BNB,2,25.0,135.9991,11.598808,11.8602,10,1
Legacy5BNB,3,25.0,64.5232,10.428953,18.7910,8,1
Legacy5BNB,4,25.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,25.0,24.3309,7.450498,7.6314,7,1
Legacy5BNB,6,25.0,49.8601,14.038546,6.0282,8,1
OldGuardNoBNB,0,25.0,-16.1130,-2.159333,28.1221,9,0
OldGuardNoBNB,1,25.0,7.8293,4.947382,6.7672,8,1
OldGuardNoBNB,2,25.0,193.8263,11.963815,11.8602,11,1
OldGuardNoBNB,3,25.0,80.5427,9.655549,18.7910,10,1
OldGuardNoBNB,4,25.0,-1.3757,-0.260724,13.9793,7,0
OldGuardNoBNB,5,25.0,-19.5954,-2.298616,34.7051,7,0
OldGuardNoBNB,6,25.0,49.8601,14.038546,6.0282,8,1
LargeCaps5,0,25.0,115.7916,7.328025,11.3147,8,1
LargeCaps5,1,25.0,7.9399,5.021753,10.4424,9,1
LargeCaps5,2,25.0,46.6101,10.953846,8.9501,10,1
LargeCaps5,3,25.0,117.2559,12.740117,18.7910,10,1
LargeCaps5,4,25.0,20.2894,7.044238,9.5963,8,1
LargeCaps5,5,25.0,-7.6260,-0.790190,22.0501,8,0
LargeCaps5,6,25.0,48.8851,16.403606,0.5138,8,1
Legacy3,0,25.0,28.1974,10.386838,5.1158,9,1
Legacy3,1,25.0,5.0403,1.746141,25.6642,12,1
Legacy3,2,25.0,122.7946,11.423289,15.0347,11,1
Legacy3,3,25.0,69.6096,10.861731,10.6259,9,1
Legacy3,4,25.0,-13.1409,-10.908617,18.3252,7,0
Legacy3,5,25.0,81.1167,11.758105,7.6314,8,1
Legacy3,6,25.0,47.6672,13.539162,5.6720,8,1
LowVolume5,0,25.0,-28.5569,-4.091866,38.3777,10,0
LowVolume5,1,25.0,-22.8134,-3.296014,42.8854,11,0
LowVolume5,2,25.0,69.0431,8.134656,14.4181,12,1
LowVolume5,3,25.0,35.8671,5.583562,28.9260,10,1
LowVolume5,4,25.0,-44.9731,-11.228382,44.9731,11,0
LowVolume5,5,25.0,-23.5713,-2.371100,40.9737,9,0
LowVolume5,6,25.0,72.1532,8.483819,12.6392,9,1
OldGuard4,0,25.0,-41.9305,-10.724245,42.9288,11,0
OldGuard4,1,25.0,3.9374,1.730874,20.4273,11,1
OldGuard4,2,25.0,122.7946,11.423289,15.0347,11,1
OldGuard4,3,25.0,69.6096,10.861731,10.6259,9,1
OldGuard4,4,25.0,17.5771,4.973565,18.3252,9,1
OldGuard4,5,25.0,-8.9335,0.089506,34.7051,8,1
OldGuard4,6,25.0,45.9938,13.072584,5.6720,8,1
Base5,0,26.0,144.5421,8.244709,11.3147,8,1
Base5,1,26.0,44.6141,3.791884,23.3438,12,1
Base5,2,26.0,50.5338,11.054416,9.1591,11,1
Base5,3,26.0,184.1032,14.747565,18.7910,12,1
Base5,4,26.0,20.2894,7.044238,9.5963,8,1
Base5,5,26.0,-7.6260,-0.790190,22.0501,8,0
Base5,6,26.0,11.0474,3.675456,20.3209,7,1
NoDOGE,0,26.0,144.5421,8.244709,11.3147,8,1
NoDOGE,1,26.0,7.9399,5.021753,10.4424,9,1
NoDOGE,2,26.0,46.6101,10.953846,8.9501,10,1
NoDOGE,3,26.0,184.1032,14.747565,18.7910,12,1
NoDOGE,4,26.0,20.2894,7.044238,9.5963,8,1
NoDOGE,5,26.0,-7.6260,-0.790190,22.0501,8,0
NoDOGE,6,26.0,48.8851,16.403606,0.5138,8,1
Legacy4,0,26.0,7.0350,3.187482,7.3034,8,1
Legacy4,1,26.0,-0.0414,0.537737,22.6166,11,1
Legacy4,2,26.0,193.8263,11.963815,11.8602,11,1
Legacy4,3,26.0,80.5427,9.655549,18.7910,10,1
Legacy4,4,26.0,-10.8845,-12.273045,13.9793,6,0
Legacy4,5,26.0,59.9118,10.216484,7.6314,7,1
Legacy4,6,26.0,49.8601,14.038546,6.0282,8,1
Legacy5BNB,0,26.0,19.2487,10.018671,5.1158,6,1
Legacy5BNB,1,26.0,-6.1021,-1.577175,22.6166,11,0
Legacy5BNB,2,26.0,135.9991,11.598808,11.8602,10,1
Legacy5BNB,3,26.0,64.5232,10.428953,18.7910,8,1
Legacy5BNB,4,26.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,26.0,24.3309,7.450498,7.6314,7,1
Legacy5BNB,6,26.0,49.8601,14.038546,6.0282,8,1
OldGuardNoBNB,0,26.0,-16.1130,-2.159333,28.1221,9,0
OldGuardNoBNB,1,26.0,7.8293,4.947382,6.7672,8,1
OldGuardNoBNB,2,26.0,193.8263,11.963815,11.8602,11,1
OldGuardNoBNB,3,26.0,80.5427,9.655549,18.7910,10,1
OldGuardNoBNB,4,26.0,-1.3757,-0.260724,13.9793,7,0
OldGuardNoBNB,5,26.0,-19.5954,-2.298616,34.7051,7,0
OldGuardNoBNB,6,26.0,49.8601,14.038546,6.0282,8,1
LargeCaps5,0,26.0,115.7916,7.328025,11.3147,8,1
LargeCaps5,1,26.0,7.9399,5.021753,10.4424,9,1
LargeCaps5,2,26.0,46.6101,10.953846,8.9501,10,1
LargeCaps5,3,26.0,117.2559,12.740117,18.7910,10,1
LargeCaps5,4,26.0,20.2894,7.044238,9.5963,8,1
LargeCaps5,5,26.0,-7.6260,-0.790190,22.0501,8,0
LargeCaps5,6,26.0,48.8851,16.403606,0.5138,8,1
Legacy3,0,26.0,28.1974,10.386838,5.1158,9,1
Legacy3,1,26.0,5.0403,1.746141,25.6642,12,1
Legacy3,2,26.0,122.7946,11.423289,15.0347,11,1
Legacy3,3,26.0,69.6096,10.861731,10.6259,9,1
Legacy3,4,26.0,-13.1409,-10.908617,18.3252,7,0
Legacy3,5,26.0,81.1167,11.758105,7.6314,8,1
Legacy3,6,26.0,47.6672,13.539162,5.6720,8,1
LowVolume5,0,26.0,-28.5569,-4.091866,38.3777,10,0
LowVolume5,1,26.0,-22.8134,-3.296014,42.8854,11,0
LowVolume5,2,26.0,69.0431,8.134656,14.4181,12,1
LowVolume5,3,26.0,35.8671,5.583562,28.9260,10,1
LowVolume5,4,26.0,-44.9731,-11.228382,44.9731,11,0
LowVolume5,5,26.0,-23.5713,-2.371100,40.9737,9,0
LowVolume5,6,26.0,72.1532,8.483819,12.6392,9,1
OldGuard4,0,26.0,-41.9305,-10.724245,42.9288,11,0
OldGuard4,1,26.0,3.9374,1.730874,20.4273,11,1
OldGuard4,2,26.0,122.7946,11.423289,15.0347,11,1
OldGuard4,3,26.0,69.6096,10.861731,10.6259,9,1
OldGuard4,4,26.0,17.5771,4.973565,18.3252,9,1
OldGuard4,5,26.0,-8.9335,0.089506,34.7051,8,1
OldGuard4,6,26.0,45.9938,13.072584,5.6720,8,1
Base5,0,27.0,144.5421,8.244709,11.3147,8,1
Base5,1,27.0,109.3382,6.510717,10.4424,10,1
Base5,2,27.0,64.2174,16.658809,4.8666,10,1
Base5,3,27.0,167.4129,13.751626,18.7910,12,1
Base5,4,27.0,23.7895,10.038145,5.0454,7,1
Base5,5,27.0,-12.8417,-2.801148,22.0501,8,0
Base5,6,27.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,27.0,144.5421,8.244709,11.3147,8,1
NoDOGE,1,27.0,7.9399,5.021753,10.4424,9,1
NoDOGE,2,27.0,46.6101,10.953846,8.9501,10,1
NoDOGE,3,27.0,167.4129,13.751626,18.7910,12,1
NoDOGE,4,27.0,23.7895,10.038145,5.0454,7,1
NoDOGE,5,27.0,-12.8417,-2.801148,22.0501,8,0
NoDOGE,6,27.0,40.4652,14.136761,4.1864,7,1
Legacy4,0,27.0,15.4680,7.410397,5.1158,7,1
Legacy4,1,27.0,-3.0229,-0.606908,20.0102,10,0
Legacy4,2,27.0,200.7874,11.962294,11.8602,11,1
Legacy4,3,27.0,100.3367,12.696028,18.7910,9,1
Legacy4,4,27.0,-10.8845,-12.273045,13.9793,6,0
Legacy4,5,27.0,50.8827,9.435402,7.6314,7,1
Legacy4,6,27.0,51.6002,16.356716,4.9371,7,1
Legacy5BNB,0,27.0,19.2487,10.018671,5.1158,6,1
Legacy5BNB,1,27.0,-8.9028,-3.437513,20.0102,10,0
Legacy5BNB,2,27.0,126.2651,11.014294,11.8602,10,1
Legacy5BNB,3,27.0,64.5232,10.428953,18.7910,8,1
Legacy5BNB,4,27.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,27.0,17.3108,6.794861,7.6314,7,1
Legacy5BNB,6,27.0,51.6002,16.356716,4.9371,7,1
OldGuardNoBNB,0,27.0,-16.1130,-2.159333,28.1221,9,0
OldGuardNoBNB,1,27.0,7.8293,4.947382,6.7672,8,1
OldGuardNoBNB,2,27.0,200.7874,11.962294,11.8602,11,1
OldGuardNoBNB,3,27.0,100.3367,12.696028,18.7910,9,1
OldGuardNoBNB,4,27.0,-1.3757,-0.260724,13.9793,7,0
OldGuardNoBNB,5,27.0,-24.1353,-3.920729,34.7051,7,0
OldGuardNoBNB,6,27.0,51.6002,16.356716,4.9371,7,1
LargeCaps5,0,27.0,115.7916,7.328025,11.3147,8,1
LargeCaps5,1,27.0,7.9399,5.021753,10.4424,9,1
LargeCaps5,2,27.0,46.6101,10.953846,8.9501,10,1
LargeCaps5,3,27.0,117.2559,12.740117,18.7910,10,1
LargeCaps5,4,27.0,23.7895,10.038145,5.0454,7,1
LargeCaps5,5,27.0,-12.8417,-2.801148,22.0501,8,0
LargeCaps5,6,27.0,40.4652,14.136761,4.1864,7,1
Legacy3,0,27.0,28.1974,10.386838,5.1158,9,1
Legacy3,1,27.0,14.2108,4.221780,18.1901,11,1
Legacy3,2,27.0,128.0729,11.269168,15.0347,11,1
Legacy3,3,27.0,88.2049,15.461486,10.6259,8,1
Legacy3,4,27.0,-13.1409,-10.908617,18.3252,7,0
Legacy3,5,27.0,70.8903,11.109338,7.6314,8,1
Legacy3,6,27.0,47.6672,13.539162,5.6720,8,1
LowVolume5,0,27.0,-28.5569,-4.091866,38.3777,10,0
LowVolume5,1,27.0,-21.6113,-3.278761,42.5819,10,0
LowVolume5,2,27.0,69.0431,8.134656,14.4181,12,1
LowVolume5,3,27.0,27.8852,4.734848,28.9260,10,1
LowVolume5,4,27.0,-44.9731,-11.228382,44.9731,11,0
LowVolume5,5,27.0,-27.6561,-3.155135,40.9737,9,0
LowVolume5,6,27.0,72.1532,8.483819,12.6392,9,1
OldGuard4,0,27.0,-37.3553,-9.638018,38.4323,10,0
OldGuard4,1,27.0,0.8854,0.821145,17.7079,10,1
OldGuard4,2,27.0,128.0729,11.269168,15.0347,11,1
OldGuard4,3,27.0,88.2049,15.461486,10.6259,8,1
OldGuard4,4,27.0,17.5771,4.973565,18.3252,9,1
OldGuard4,5,27.0,-14.0754,-1.094546,34.7051,8,0
OldGuard4,6,27.0,45.9938,13.072584,5.6720,8,1
Base5,0,28.0,144.5421,8.244709,11.3147,8,1
Base5,1,28.0,109.3382,6.510717,10.4424,10,1
Base5,2,28.0,64.2174,16.658809,4.8666,10,1
Base5,3,28.0,167.4129,13.751626,18.7910,12,1
Base5,4,28.0,23.7895,10.038145,5.0454,7,1
Base5,5,28.0,-12.8417,-2.801148,22.0501,8,0
Base5,6,28.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,28.0,144.5421,8.244709,11.3147,8,1
NoDOGE,1,28.0,7.9399,5.021753,10.4424,9,1
NoDOGE,2,28.0,46.6101,10.953846,8.9501,10,1
NoDOGE,3,28.0,167.4129,13.751626,18.7910,12,1
NoDOGE,4,28.0,23.7895,10.038145,5.0454,7,1
NoDOGE,5,28.0,-12.8417,-2.801148,22.0501,8,0
NoDOGE,6,28.0,40.4652,14.136761,4.1864,7,1
Legacy4,0,28.0,15.4680,7.410397,5.1158,7,1
Legacy4,1,28.0,-3.0229,-0.606908,20.0102,10,0
Legacy4,2,28.0,200.7874,11.962294,11.8602,11,1
Legacy4,3,28.0,100.3367,12.696028,18.7910,9,1
Legacy4,4,28.0,-10.8845,-12.273045,13.9793,6,0
Legacy4,5,28.0,50.8827,9.435402,7.6314,7,1
Legacy4,6,28.0,51.6002,16.356716,4.9371,7,1
Legacy5BNB,0,28.0,19.2487,10.018671,5.1158,6,1
Legacy5BNB,1,28.0,-8.9028,-3.437513,20.0102,10,0
Legacy5BNB,2,28.0,126.2651,11.014294,11.8602,10,1
Legacy5BNB,3,28.0,64.5232,10.428953,18.7910,8,1
Legacy5BNB,4,28.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,28.0,17.3108,6.794861,7.6314,7,1
Legacy5BNB,6,28.0,51.6002,16.356716,4.9371,7,1
OldGuardNoBNB,0,28.0,-16.1130,-2.159333,28.1221,9,0
OldGuardNoBNB,1,28.0,7.8293,4.947382,6.7672,8,1
OldGuardNoBNB,2,28.0,200.7874,11.962294,11.8602,11,1
OldGuardNoBNB,3,28.0,100.3367,12.696028,18.7910,9,1
OldGuardNoBNB,4,28.0,-1.3757,-0.260724,13.9793,7,0
OldGuardNoBNB,5,28.0,-24.1353,-3.920729,34.7051,7,0
OldGuardNoBNB,6,28.0,51.6002,16.356716,4.9371,7,1
LargeCaps5,0,28.0,115.7916,7.328025,11.3147,8,1
LargeCaps5,1,28.0,7.9399,5.021753,10.4424,9,1
LargeCaps5,2,28.0,46.6101,10.953846,8.9501,10,1
LargeCaps5,3,28.0,117.2559,12.740117,18.7910,10,1
LargeCaps5,4,28.0,23.7895,10.038145,5.0454,7,1
LargeCaps5,5,28.0,-12.8417,-2.801148,22.0501,8,0
LargeCaps5,6,28.0,40.4652,14.136761,4.1864,7,1
Legacy3,0,28.0,28.1974,10.386838,5.1158,9,1
Legacy3,1,28.0,14.2108,4.221780,18.1901,11,1
Legacy3,2,28.0,128.0729,11.269168,15.0347,11,1
Legacy3,3,28.0,88.2049,15.461486,10.6259,8,1
Legacy3,4,28.0,-13.1409,-10.908617,18.3252,7,0
Legacy3,5,28.0,70.8903,11.109338,7.6314,8,1
Legacy3,6,28.0,47.6672,13.539162,5.6720,8,1
LowVolume5,0,28.0,-28.5569,-4.091866,38.3777,10,0
LowVolume5,1,28.0,-21.6113,-3.278761,42.5819,10,0
LowVolume5,2,28.0,69.0431,8.134656,14.4181,12,1
LowVolume5,3,28.0,27.8852,4.734848,28.9260,10,1
LowVolume5,4,28.0,-44.9731,-11.228382,44.9731,11,0
LowVolume5,5,28.0,-27.6561,-3.155135,40.9737,9,0
LowVolume5,6,28.0,72.1532,8.483819,12.6392,9,1
OldGuard4,0,28.0,-37.3553,-9.638018,38.4323,10,0
OldGuard4,1,28.0,0.8854,0.821145,17.7079,10,1
OldGuard4,2,28.0,128.0729,11.269168,15.0347,11,1
OldGuard4,3,28.0,88.2049,15.461486,10.6259,8,1
OldGuard4,4,28.0,17.5771,4.973565,18.3252,9,1
OldGuard4,5,28.0,-14.0754,-1.094546,34.7051,8,0
OldGuard4,6,28.0,45.9938,13.072584,5.6720,8,1
Base5,0,29.0,144.5421,8.244709,11.3147,8,1
Base5,1,29.0,109.3382,6.510717,10.4424,10,1
Base5,2,29.0,64.2174,16.658809,4.8666,10,1
Base5,3,29.0,167.4129,13.751626,18.7910,12,1
Base5,4,29.0,23.7895,10.038145,5.0454,7,1
Base5,5,29.0,-12.8417,-2.801148,22.0501,8,0
Base5,6,29.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,29.0,144.5421,8.244709,11.3147,8,1
NoDOGE,1,29.0,7.9399,5.021753,10.4424,9,1
NoDOGE,2,29.0,46.6101,10.953846,8.9501,10,1
NoDOGE,3,29.0,167.4129,13.751626,18.7910,12,1
NoDOGE,4,29.0,23.7895,10.038145,5.0454,7,1
NoDOGE,5,29.0,-12.8417,-2.801148,22.0501,8,0
NoDOGE,6,29.0,40.4652,14.136761,4.1864,7,1
Legacy4,0,29.0,15.4680,7.410397,5.1158,7,1
Legacy4,1,29.0,-3.0229,-0.606908,20.0102,10,0
Legacy4,2,29.0,200.7874,11.962294,11.8602,11,1
Legacy4,3,29.0,100.3367,12.696028,18.7910,9,1
Legacy4,4,29.0,-10.8845,-12.273045,13.9793,6,0
Legacy4,5,29.0,50.8827,9.435402,7.6314,7,1
Legacy4,6,29.0,51.6002,16.356716,4.9371,7,1
Legacy5BNB,0,29.0,19.2487,10.018671,5.1158,6,1
Legacy5BNB,1,29.0,-8.9028,-3.437513,20.0102,10,0
Legacy5BNB,2,29.0,126.2651,11.014294,11.8602,10,1
Legacy5BNB,3,29.0,64.5232,10.428953,18.7910,8,1
Legacy5BNB,4,29.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,29.0,17.3108,6.794861,7.6314,7,1
Legacy5BNB,6,29.0,51.6002,16.356716,4.9371,7,1
OldGuardNoBNB,0,29.0,-16.1130,-2.159333,28.1221,9,0
OldGuardNoBNB,1,29.0,7.8293,4.947382,6.7672,8,1
OldGuardNoBNB,2,29.0,200.7874,11.962294,11.8602,11,1
OldGuardNoBNB,3,29.0,100.3367,12.696028,18.7910,9,1
OldGuardNoBNB,4,29.0,-1.3757,-0.260724,13.9793,7,0
OldGuardNoBNB,5,29.0,-24.1353,-3.920729,34.7051,7,0
OldGuardNoBNB,6,29.0,51.6002,16.356716,4.9371,7,1
LargeCaps5,0,29.0,115.7916,7.328025,11.3147,8,1
LargeCaps5,1,29.0,7.9399,5.021753,10.4424,9,1
LargeCaps5,2,29.0,46.6101,10.953846,8.9501,10,1
LargeCaps5,3,29.0,117.2559,12.740117,18.7910,10,1
LargeCaps5,4,29.0,23.7895,10.038145,5.0454,7,1
LargeCaps5,5,29.0,-12.8417,-2.801148,22.0501,8,0
LargeCaps5,6,29.0,40.4652,14.136761,4.1864,7,1
Legacy3,0,29.0,28.1974,10.386838,5.1158,9,1
Legacy3,1,29.0,14.2108,4.221780,18.1901,11,1
Legacy3,2,29.0,128.0729,11.269168,15.0347,11,1
Legacy3,3,29.0,88.2049,15.461486,10.6259,8,1
Legacy3,4,29.0,-13.1409,-10.908617,18.3252,7,0
Legacy3,5,29.0,70.8903,11.109338,7.6314,8,1
Legacy3,6,29.0,47.6672,13.539162,5.6720,8,1
LowVolume5,0,29.0,-28.5569,-4.091866,38.3777,10,0
LowVolume5,1,29.0,-21.6113,-3.278761,42.5819,10,0
LowVolume5,2,29.0,69.0431,8.134656,14.4181,12,1
LowVolume5,3,29.0,27.8852,4.734848,28.9260,10,1
LowVolume5,4,29.0,-44.9731,-11.228382,44.9731,11,0
LowVolume5,5,29.0,-27.6561,-3.155135,40.9737,9,0
LowVolume5,6,29.0,72.1532,8.483819,12.6392,9,1
OldGuard4,0,29.0,-37.3553,-9.638018,38.4323,10,0
OldGuard4,1,29.0,0.8854,0.821145,17.7079,10,1
OldGuard4,2,29.0,128.0729,11.269168,15.0347,11,1
OldGuard4,3,29.0,88.2049,15.461486,10.6259,8,1
OldGuard4,4,29.0,17.5771,4.973565,18.3252,9,1
OldGuard4,5,29.0,-14.0754,-1.094546,34.7051,8,0
OldGuard4,6,29.0,45.9938,13.072584,5.6720,8,1
Base5,0,30.0,144.5421,8.244709,11.3147,8,1
Base5,1,30.0,109.3382,6.510717,10.4424,10,1
Base5,2,30.0,64.2174,16.658809,4.8666,10,1
Base5,3,30.0,97.2320,9.685165,18.7910,11,1
Base5,4,30.0,23.7895,10.038145,5.0454,7,1
Base5,5,30.0,-12.8417,-2.801148,22.0501,8,0
Base5,6,30.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,30.0,144.5421,8.244709,11.3147,8,1
NoDOGE,1,30.0,7.9399,5.021753,10.4424,9,1
NoDOGE,2,30.0,59.9886,15.426157,4.8666,10,1
NoDOGE,3,30.0,97.2320,9.685165,18.7910,11,1
NoDOGE,4,30.0,23.7895,10.038145,5.0454,7,1
NoDOGE,5,30.0,-12.8417,-2.801148,22.0501,8,0
NoDOGE,6,30.0,40.4652,14.136761,4.1864,7,1
Legacy4,0,30.0,15.4680,7.410397,5.1158,7,1
Legacy4,1,30.0,-3.0229,-0.606908,20.0102,10,0
Legacy4,2,30.0,200.7874,11.962294,11.8602,11,1
Legacy4,3,30.0,57.7392,8.016509,18.7910,9,1
Legacy4,4,30.0,-11.4589,-12.508664,14.5337,6,0
Legacy4,5,30.0,13.1473,3.486530,22.0501,7,1
Legacy4,6,30.0,51.6002,16.356716,4.9371,7,1
Legacy5BNB,0,30.0,19.2487,10.018671,5.1158,6,1
Legacy5BNB,1,30.0,-8.9028,-3.437513,20.0102,10,0
Legacy5BNB,2,30.0,126.2651,11.014294,11.8602,10,1
Legacy5BNB,3,30.0,64.4548,8.359817,18.7910,8,1
Legacy5BNB,4,30.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,30.0,-12.0283,-2.696427,21.4623,7,0
Legacy5BNB,6,30.0,51.6002,16.356716,4.9371,7,1
OldGuardNoBNB,0,30.0,-6.7074,-0.278259,28.1221,8,0
OldGuardNoBNB,1,30.0,7.8293,4.947382,6.7672,8,1
OldGuardNoBNB,2,30.0,200.7874,11.962294,11.8602,11,1
OldGuardNoBNB,3,30.0,57.7392,8.016509,18.7910,9,1
OldGuardNoBNB,4,30.0,-2.0114,-0.578452,14.5337,7,0
OldGuardNoBNB,5,30.0,-43.1089,-9.436955,46.5452,7,0
OldGuardNoBNB,6,30.0,51.6002,16.356716,4.9371,7,1
LargeCaps5,0,30.0,115.7916,7.328025,11.3147,8,1
