day,equity
0,1
1,1
2,1.072640458633934
3,1.022146961658474
4,1.022146961658474
5,1.022146961658474
6,1.022146961658474
7,1.022146961658474
8,1.022146961658474
9,1.022146961658474
10,1.022146961658474
11,1.022146961658474
12,1.022146961658474
13,1.022146961658474
14,1.022146961658474
15,1.022146961658474
16,1.022146961658474
17,1.022146961658474
18,1.022146961658474
19,1.022146961658474
20,1.022146961658474
21,1.022146961658474
22,1.022146961658474
23,1.022146961658474
24,1.022146961658474
25,1.022146961658474
26,1.022146961658474
27,1.022146961658474
28,1.022146961658474
29,1.022146961658474
30,1.022146961658474
31,1.022146961658474
32,1.022146961658474
33,1.022146961658474
34,1.022146961658474
35,1.022146961658474
36,1.022146961658474
37,1.022146961658474
38,1.022146961658474
39,1.022146961658474
40,1.022146961658474
41,1.022146961658474
42,1.022146961658474
43,1.022146961658474
44,1.022146961658474
45,1.022146961658474
46,1.022146961658474
47,1.0087992016920047
48,1.0087992016920047
49,0.9772551292794345
50,0.9772551292794345
51,0.8828472350810227
52,0.7155294352167424
53,0.7155294352167424
54,0.7155294352167424
55,0.7155294352167424
56,0.6212715592927871
57,0.6212715592927871
58,0.7427135715778659
59,1.1044538742479162
60,1.735260227776258
61,1.735260227776258
62,1.735260227776258
63,1.735260227776258
64,1.735260227776258
65,1.735260227776258
66,1.735260227776258
67,1.735260227776258
68,1.735260227776258
69,1.735260227776258
70,1.735260227776258
71,1.735260227776258
72,1.735260227776258
73,1.735260227776258
74,1.735260227776258
75,2.1323728555603685
76,2.1323728555603685
77,2.133393373269479
78,1.943224252204962
79,1.943224252204962
80,1.943224252204962
81,1.943224252204962
82,1.943224252204962
83,1.943224252204962
84,1.923708916582792
85,1.923708916582792
86,2.2879779482935705
87,2.1557789934831977
88,2.1557789934831977
89,2.1557789934831977
90,2.1557789934831977
91,2.1557789934831977
92,2.1557789934831977
93,2.1557789934831977
94,2.1557789934831977
95,2.1557789934831977
96,1.919851671050577
97,1.919851671050577
98,1.919851671050577
99,1.919851671050577
100,1.919851671050577
101,1.919851671050577
102,1.919851671050577
103,1.919851671050577
104,1.919851671050577
105,1.919851671050577
106,1.262921466911491
107,1.262921466911491
108,1.262921466911491
109,1.262921466911491
110,1.262921466911491
111,1.262921466911491
112,1.262921466911491
113,1.262921466911491
114,1.262921466911491
115,1.262921466911491
116,1.262921466911491
117,1.262921466911491
118,1.262921466911491
119,1.262921466911491
120,1.262921466911491
121,1.262921466911491
122,1.262921466911491
123,1.262921466911491
124,1.262921466911491
125,1.262921466911491
126,1.262921466911491
127,1.262921466911491
128,1.262921466911491
129,1.262921466911491
130,1.262921466911491
131,1.262921466911491
132,1.262921466911491
133,1.262921466911491
134,1.262921466911491
135,1.262921466911491
136,1.262921466911491
137,1.262921466911491
138,1.262921466911491
139,1.262921466911491
140,1.262921466911491
141,1.262921466911491
142,1.262921466911491
143,1.262921466911491
144,1.2561865294303973
145,1.2561865294303973
146,1.2561865294303973
147,1.2561865294303973
148,1.2561865294303973
149,1.2561865294303973
150,1.2561865294303973
151,1.2561865294303973
152,1.2561865294303973
153,1.2561865294303973
154,1.2561865294303973
155,1.2561865294303973
156,1.2561865294303973
157,1.2561865294303973
158,1.2561865294303973
159,1.2561865294303973
160,1.2561865294303973
161,1.2561865294303973
162,1.2561865294303973
163,1.2561865294303973
164,1.2561865294303973
165,1.2561865294303973
166,1.2561865294303973
167,1.2561865294303973
168,1.2561865294303973
169,1.2561865294303973
170,1.2561865294303973
171,1.2561865294303973
172,1.3839208312276488
173,1.3839208312276488
174,1.3839208312276488
175,1.3839208312276488
176,1.3839208312276488
177,1.3839208312276488
178,1.3839208312276488
179,1.3839208312276488
180,1.3839208312276488
181,1.3839208312276488
182,1.3839208312276488
183,1.3839208312276488
184,1.3839208312276488
185,1.3839208312276488
186,1.3839208312276488
187,1.3839208312276488
188,1.3839208312276488
189,1.3839208312276488
190,1.3839208312276488
191,1.3839208312276488
192,1.3040752424371571
193,1.3040752424371571
194,1.3040752424371571
195,1.3040752424371571
196,1.3040752424371571
197,1.3040752424371571
198,1.3879303927546522
199,1.2752450649791083
200,1.1956559321977138
201,1.1956559321977138
202,1.1956559321977138
203,1.1956559321977138
204,1.1956559321977138
205,1.1956559321977138
206,1.1956559321977138
207,1.1956559321977138
208,1.1956559321977138
209,1.1956559321977138
210,1.1956559321977138
211,1.1956559321977138
212,1.1956559321977138
213,1.1956559321977138
214,1.1956559321977138
215,1.1956559321977138
216,1.1956559321977138
217,1.1956559321977138
218,1.1956559321977138
219,1.1956559321977138
220,1.1956559321977138
221,1.1956559321977138
222,1.1956559321977138
223,1.1956559321977138
224,1.1956559321977138
225,1.1956559321977138
226,1.1956559321977138
227,1.1956559321977138
228,1.1956559321977138
229,1.1956559321977138
230,1.1956559321977138
231,1.1956559321977138
232,1.1956559321977138
233,1.1956559321977138
234,1.1956559321977138
235,1.1956559321977138
236,1.1956559321977138
237,1.1956559321977138
238,1.1956559321977138
239,1.1956559321977138
240,1.1956559321977138
241,1.1956559321977138
242,1.1956559321977138
243,1.1956559321977138
244,1.1956559321977138
245,1.1956559321977138
246,1.1956559321977138
247,1.2081259545139946
248,1.2081259545139946
249,1.3193390055387
250,1.3193390055387
251,1.3193390055387
252,1.3633062374756337
253,1.3633062374756337
254,1.3633062374756337
255,1.3633062374756337
256,1
257,1
258,1
259,1
260,1
261,1
262,0.8796491969568894
263,0.8796491969568894
264,0.8796491969568894
265,0.8796491969568894
266,0.8796491969568894
267,0.8796491969568894
268,0.8796491969568894
269,0.8796491969568894
270,0.8796491969568894
271,0.8796491969568894
272,0.8796491969568894
273,0.8796491969568894
274,0.8796491969568894
275,0.8796491969568894
276,0.8796491969568894
277,0.8796491969568894
278,0.8796491969568894
279,0.8796491969568894
280,0.8796491969568894
281,0.8796491969568894
282,0.8796491969568894
283,0.8796491969568894
284,0.8796491969568894
285,0.8796491969568894
286,0.8796491969568894
287,0.8796491969568894
288,0.8796491969568894
289,0.8796491969568894
290,0.8796491969568894
291,0.8796491969568894
292,0.8796491969568894
293,0.8796491969568894
294,1.1138248206330799
295,1.0984785098239782
296,1.0984785098239782
297,1.0984785098239782
298,0.9602345834213827
299,0.9602345834213827
300,0.9602345834213827
301,0.9602345834213827
302,0.9602345834213827
303,0.9602345834213827
304,0.9602345834213827
305,0.9965686004830878
306,0.9965686004830878
307,0.9965686004830878
308,0.9965686004830878
309,0.9965686004830878
310,1.531649279819392
