bar,date,equity
358,2021-08-04 00:00:00,1.0578176850
359,2021-08-05 00:00:00,1.0575357131
360,2021-08-06 00:00:00,1.0653035051
361,2021-08-07 00:00:00,1.1127884956
362,2021-08-08 00:00:00,1.0575285826
363,2021-08-09 00:00:00,1.0951909366
364,2021-08-10 00:00:00,1.0875638883
365,2021-08-11 00:00:00,1.0889803305
366,2021-08-12 00:00:00,1.0739332255
367,2021-08-13 00:00:00,1.1347379123
368,2021-08-14 00:00:00,1.1295669488
369,2021-08-15 00:00:00,1.1307608785
370,2021-08-16 00:00:00,1.0871809137
371,2021-08-17 00:00:00,1.0363166951
372,2021-08-18 00:00:00,1.0363909003
373,2021-08-19 00:00:00,1.0361146399
374,2021-08-20 00:00:00,1.0379029142
375,2021-08-21 00:00:00,1.0313450438
376,2021-08-22 00:00:00,1.0725587786
377,2021-08-23 00:00:00,1.1040436187
378,2021-08-24 00:00:00,1.0631116500
379,2021-08-25 00:00:00,1.0725469740
380,2021-08-26 00:00:00,1.0570833428
381,2021-08-27 00:00:00,1.0729616678
382,2021-08-28 00:00:00,1.0596578684
383,2021-08-29 00:00:00,1.0592181574
384,2021-08-30 00:00:00,1.0320317701
385,2021-08-31 00:00:00,1.0369006011
386,2021-09-01 00:00:00,1.0617524998
387,2021-09-02 00:00:00,1.0727749289
388,2021-09-03 00:00:00,1.0735016825
389,2021-09-04 00:00:00,1.0570286016
390,2021-09-05 00:00:00,1.0667186492
391,2021-09-06 00:00:00,1.0573919784
392,2021-09-07 00:00:00,1.0184813549
393,2021-09-08 00:00:00,1.0528312443
394,2021-09-09 00:00:00,1.0528312443
395,2021-09-10 00:00:00,1.0528312443
396,2021-09-11 00:00:00,1.0528312443
397,2021-09-12 00:00:00,1.0528312443
398,2021-09-13 00:00:00,1.0528312443
399,2021-09-14 00:00:00,1.0528312443
400,2021-09-15 00:00:00,1.0528312443
401,2021-09-16 00:00:00,1.0528312443
402,2021-09-17 00:00:00,1.0528312443
403,2021-09-18 00:00:00,1.0528312443
404,2021-09-19 00:00:00,1.0528312443
405,2021-09-20 00:00:00,1.0528312443
406,2021-09-21 00:00:00,1.0528312443
407,2021-09-22 00:00:00,1.0528312443
408,2021-09-23 00:00:00,1.0528312443
409,2021-09-24 00:00:00,1.0528312443
410,2021-09-25 00:00:00,1.0528312443
411,2021-09-26 00:00:00,1.0528312443
412,2021-09-27 00:00:00,1.0528312443
413,2021-09-28 00:00:00,1.0528312443
414,2021-09-29 00:00:00,1.0528312443
415,2021-09-30 00:00:00,1.0528312443
416,2021-10-01 00:00:00,1.0528312443
417,2021-10-02 00:00:00,1.0528312443
418,2021-10-03 00:00:00,1.0528312443
419,2021-10-04 00:00:00,1.0525506016
420,2021-10-05 00:00:00,1.0685578843
421,2021-10-06 00:00:00,1.0959342878
422,2021-10-07 00:00:00,1.0849243556
423,2021-10-08 00:00:00,1.0851567225
424,2021-10-09 00:00:00,1.0927252921
425,2021-10-10 00:00:00,1.0843750500
426,2021-10-11 00:00:00,1.1094100711
427,2021-10-12 00:00:00,1.0969260256
428,2021-10-13 00:00:00,1.1112198562
429,2021-10-14 00:00:00,1.1182547716
430,2021-10-15 00:00:00,1.1530320403
431,2021-10-16 00:00:00,1.1513779016
432,2021-10-17 00:00:00,1.1520937203
433,2021-10-18 00:00:00,1.1477754986
434,2021-10-19 00:00:00,1.1533727853
435,2021-10-20 00:00:00,1.1530038535
436,2021-10-21 00:00:00,1.1521255279
437,2021-10-22 00:00:00,1.1504640195
438,2021-10-23 00:00:00,1.1515911289
439,2021-10-24 00:00:00,1.1522091388
440,2021-10-25 00:00:00,1.1571853127
441,2021-10-26 00:00:00,1.1466722901
442,2021-10-27 00:00:00,1.1278047069
443,2021-10-28 00:00:00,1.1410352590
444,2021-10-29 00:00:00,1.1458645086
445,2021-10-30 00:00:00,1.1423676913
446,2021-10-31 00:00:00,1.1410785103
447,2021-11-01 00:00:00,1.1422495679
448,2021-11-02 00:00:00,1.1519584048
449,2021-11-03 00:00:00,1.1679142893
450,2021-11-04 00:00:00,1.1680773187
451,2021-11-05 00:00:00,1.1604383766
452,2021-11-06 00:00:00,1.1759660356
453,2021-11-07 00:00:00,1.1698881851
454,2021-11-08 00:00:00,1.1689029628
455,2021-11-09 00:00:00,1.1625059559
456,2021-11-10 00:00:00,1.1583777355
457,2021-11-11 00:00:00,1.1583777355
458,2021-11-12 00:00:00,1.1583777355
459,2021-11-13 00:00:00,1.1583777355
460,2021-11-14 00:00:00,1.1583777355
461,2021-11-15 00:00:00,1.1583777355
462,2021-11-16 00:00:00,1.1583777355
463,2021-11-17 00:00:00,1.1583777355
464,2021-11-18 00:00:00,1.1583777355
465,2021-11-19 00:00:00,1.1583777355
466,2021-11-20 00:00:00,1.1583777355
467,2021-11-21 00:00:00,1.1583777355
468,2021-11-22 00:00:00,1.1583777355
469,2021-11-23 00:00:00,1.1583777355
470,2021-11-24 00:00:00,1.1583777355
471,2021-11-25 00:00:00,1.1583777355
472,2021-11-26 00:00:00,1.1583777355
473,2021-11-27 00:00:00,1.1583777355
474,2021-11-28 00:00:00,1.1583777355
475,2021-11-29 00:00:00,1.1583777355
476,2021-11-30 00:00:00,1.1583777355
477,2021-12-01 00:00:00,1.1583777355
478,2021-12-02 00:00:00,1.1583777355
479,2021-12-03 00:00:00,1.1583777355
480,2021-12-04 00:00:00,1.1583777355
481,2021-12-05 00:00:00,1.1583777355
482,2021-12-06 00:00:00,1.1583777355
483,2021-12-07 00:00:00,1.1583777355
484,2021-12-08 00:00:00,1.1583777355
485,2021-12-09 00:00:00,1.1583777355
486,2021-12-10 00:00:00,1.1583777355
487,2021-12-11 00:00:00,1.1583777355
488,2021-12-12 00:00:00,1.1583777355
489,2021-12-13 00:00:00,1.1583777355
490,2021-12-14 00:00:00,1.1583777355
491,2021-12-15 00:00:00,1.1583777355
492,2021-12-16 00:00:00,1.1583777355
493,2021-12-17 00:00:00,1.1583777355
494,2021-12-18 00:00:00,1.1583777355
495,2021-12-19 00:00:00,1.1583777355
496,2021-12-20 00:00:00,1.1583777355
497,2021-12-21 00:00:00,1.1583777355
498,2021-12-22 00:00:00,1.1583777355
499,2021-12-23 00:00:00,1.1583777355
500,2021-12-24 00:00:00,1.1583777355
501,2021-12-25 00:00:00,1.1583777355
502,2021-12-26 00:00:00,1.1583777355
503,2021-12-27 00:00:00,1.1583777355
504,2021-12-28 00:00:00,1.1583777355
505,2021-12-29 00:00:00,1.1583777355
506,2021-12-30 00:00:00,1.1583777355
507,2021-12-31 00:00:00,1.1583777355
508,2022-01-01 00:00:00,1.1583777355
509,2022-01-02 00:00:00,1.1583777355
510,2022-01-03 00:00:00,1.1583777355
511,2022-01-04 00:00:00,1.1583777355
512,2022-01-05 00:00:00,1.1583777355
513,2022-01-06 00:00:00,1.1583777355
514,2022-01-07 00:00:00,1.1583777355
515,2022-01-08 00:00:00,1.1583777355
516,2022-01-09 00:00:00,1.1583777355
517,2022-01-10 00:00:00,1.1583777355
518,2022-01-11 00:00:00,1.1583777355
519,2022-01-12 00:00:00,1.1583777355
520,2022-01-13 00:00:00,1.1583777355
521,2022-01-14 00:00:00,1.1583777355
522,2022-01-15 00:00:00,1.1583777355
523,2022-01-16 00:00:00,1.1583777355
524,2022-01-17 00:00:00,1.1583777355
525,2022-01-18 00:00:00,1.1583777355
526,2022-01-19 00:00:00,1.1583777355
527,2022-01-20 00:00:00,1.1583777355
528,2022-01-21 00:00:00,1.1583777355
529,2022-01-22 00:00:00,1.1583777355
530,2022-01-23 00:00:00,1.1583777355
531,2022-01-24 00:00:00,1.1583777355
532,2022-01-25 00:00:00,1.1583777355
533,2022-01-26 00:00:00,1.1583777355
534,2022-01-27 00:00:00,1.1583777355
535,2022-01-28 00:00:00,1.1583777355
536,2022-01-29 00:00:00,1.1583777355
537,2022-01-30 00:00:00,1.1583777355
538,2022-01-31 00:00:00,1.1583777355
539,2022-02-01 00:00:00,1.1583777355
540,2022-02-02 00:00:00,1.1583777355
541,2022-02-03 00:00:00,1.1583777355
542,2022-02-04 00:00:00,1.1583777355
543,2022-02-05 00:00:00,1.1583777355
544,2022-02-06 00:00:00,1.1583777355
545,2022-02-07 00:00:00,1.1581307138
546,2022-02-08 00:00:00,1.1671839772
547,2022-02-09 00:00:00,1.1682285439
548,2022-02-10 00:00:00,1.1569040659
549,2022-02-11 00:00:00,1.1459826834
550,2022-02-12 00:00:00,1.1450152210
551,2022-02-13 00:00:00,1.1422448670
552,2022-02-14 00:00:00,1.1439282770
553,2022-02-15 00:00:00,1.1439282770
554,2022-02-16 00:00:00,1.1439282770
555,2022-02-17 00:00:00,1.1439282770
556,2022-02-18 00:00:00,1.1439282770
557,2022-02-19 00:00:00,1.1439282770
558,2022-02-20 00:00:00,1.1439282770
559,2022-02-21 00:00:00,1.1439282770
560,2022-02-22 00:00:00,1.1439282770
561,2022-02-23 00:00:00,1.1439282770
562,2022-02-24 00:00:00,1.1439282770
563,2022-02-25 00:00:00,1.1439282770
564,2022-02-26 00:00:00,1.1439282770
565,2022-02-27 00:00:00,1.1439282770
566,2022-02-28 00:00:00,1.1439282770
567,2022-03-01 00:00:00,1.1439282770
568,2022-03-02 00:00:00,1.1439282770
569,2022-03-03 00:00:00,1.1439282770
570,2022-03-04 00:00:00,1.1439282770
571,2022-03-05 00:00:00,1.1439282770
572,2022-03-06 00:00:00,1.1439282770
573,2022-03-07 00:00:00,1.1439282770
574,2022-03-08 00:00:00,1.1439282770
575,2022-03-09 00:00:00,1.1439282770
576,2022-03-10 00:00:00,1.1439282770
577,2022-03-11 00:00:00,1.1439282770
578,2022-03-12 00:00:00,1.1439282770
579,2022-03-13 00:00:00,1.1439282770
580,2022-03-14 00:00:00,1.1439282770
581,2022-03-15 00:00:00,1.1439282770
582,2022-03-16 00:00:00,1.1439282770
583,2022-03-17 00:00:00,1.1439282770
584,2022-03-18 00:00:00,1.1439282770
585,2022-03-19 00:00:00,1.1438063067
586,2022-03-20 00:00:00,1.1412582171
587,2022-03-21 00:00:00,1.1471355626
588,2022-03-22 00:00:00,1.1470053682
589,2022-03-23 00:00:00,1.1468864346
590,2022-03-24 00:00:00,1.1572356403
591,2022-03-25 00:00:00,1.1526386208
592,2022-03-26 00:00:00,1.1596540894
593,2022-03-27 00:00:00,1.1832655907
594,2022-03-28 00:00:00,1.1890773608
595,2022-03-29 00:00:00,1.1966473733
596,2022-03-30 00:00:00,1.1947887723
597,2022-03-31 00:00:00,1.1813152058
598,2022-04-01 00:00:00,1.2415988208
599,2022-04-02 00:00:00,1.2401087047
600,2022-04-03 00:00:00,1.2499703333
601,2022-04-04 00:00:00,1.2351641545
602,2022-04-05 00:00:00,1.2191376401
603,2022-04-06 00:00:00,1.1768057464
604,2022-04-07 00:00:00,1.1768057464
605,2022-04-08 00:00:00,1.1768057464
606,2022-04-09 00:00:00,1.1768057464
607,2022-04-10 00:00:00,1.1768057464
608,2022-04-11 00:00:00,1.1768057464
609,2022-04-12 00:00:00,1.1768057464
610,2022-04-13 00:00:00,1.1768057464
611,2022-04-14 00:00:00,1.1768057464
612,2022-04-15 00:00:00,1.1768057464
613,2022-04-16 00:00:00,1.1768057464
614,2022-04-17 00:00:00,1.1768057464
615,2022-04-18 00:00:00,1.1768057464
616,2022-04-19 00:00:00,1.1768057464
617,2022-04-20 00:00:00,1.1768057464
618,2022-04-21 00:00:00,1.1768057464
619,2022-04-22 00:00:00,1.1768057464
620,2022-04-23 00:00:00,1.1768057464
621,2022-04-24 00:00:00,1.1768057464
622,2022-04-25 00:00:00,1.1768057464
623,2022-04-26 00:00:00,1.1768057464
624,2022-04-27 00:00:00,1.1768057464
625,2022-04-28 00:00:00,1.1768057464
626,2022-04-29 00:00:00,1.1768057464
627,2022-04-30 00:00:00,1.1768057464
628,2022-05-01 00:00:00,1.1768057464
629,2022-05-02 00:00:00,1.1768057464
630,2022-05-03 00:00:00,1.1768057464
631,2022-05-04 00:00:00,1.1768057464
632,2022-05-05 00:00:00,1.1768057464
633,2022-05-06 00:00:00,1.1768057464
634,2022-05-07 00:00:00,1.1768057464
635,2022-05-08 00:00:00,1.1768057464
636,2022-05-09 00:00:00,1.1768057464
637,2022-05-10 00:00:00,1.1768057464
638,2022-05-11 00:00:00,1.1768057464
639,2022-05-12 00:00:00,1.1768057464
640,2022-05-13 00:00:00,1.1768057464
641,2022-05-14 00:00:00,1.1768057464
642,2022-05-15 00:00:00,1.1768057464
643,2022-05-16 00:00:00,1.1768057464
644,2022-05-17 00:00:00,1.1768057464
645,2022-05-18 00:00:00,1.1768057464
646,2022-05-19 00:00:00,1.1768057464
647,2022-05-20 00:00:00,1.1768057464
648,2022-05-21 00:00:00,1.1768057464
649,2022-05-22 00:00:00,1.1768057464
650,2022-05-23 00:00:00,1.1768057464
651,2022-05-24 00:00:00,1.1768057464
652,2022-05-25 00:00:00,1.1768057464
653,2022-05-26 00:00:00,1.1768057464
654,2022-05-27 00:00:00,1.1768057464
655,2022-05-28 00:00:00,1.1768057464
656,2022-05-29 00:00:00,1.1768057464
657,2022-05-30 00:00:00,1.1764920570
658,2022-05-31 00:00:00,1.1773173625
659,2022-06-01 00:00:00,1.1526741754
660,2022-06-02 00:00:00,1.1606627916
661,2022-06-03 00:00:00,1.1513696443
662,2022-06-04 00:00:00,1.1533931372
663,2022-06-05 00:00:00,1.1540745516
664,2022-06-06 00:00:00,1.1720318008
665,2022-06-07 00:00:00,1.1689715503
666,2022-06-08 00:00:00,1.1689715503
667,2022-06-09 00:00:00,1.1689715503
668,2022-06-10 00:00:00,1.1689715503
669,2022-06-11 00:00:00,1.1689715503
670,2022-06-12 00:00:00,1.1689715503
671,2022-06-13 00:00:00,1.1689715503
672,2022-06-14 00:00:00,1.1689715503
673,2022-06-15 00:00:00,1.1689715503
674,2022-06-16 00:00:00,1.1689715503
675,2022-06-17 00:00:00,1.1689715503
676,2022-06-18 00:00:00,1.1689715503
677,2022-06-19 00:00:00,1.1689715503
678,2022-06-20 00:00:00,1.1689715503
679,2022-06-21 00:00:00,1.1689715503
680,2022-06-22 00:00:00,1.1689715503
681,2022-06-23 00:00:00,1.1689715503
682,2022-06-24 00:00:00,1.1689715503
683,2022-06-25 00:00:00,1.1689715503
684,2022-06-26 00:00:00,1.1689715503
685,2022-06-27 00:00:00,1.1689715503
686,2022-06-28 00:00:00,1.1689715503
687,2022-06-29 00:00:00,1.1689715503
688,2022-06-30 00:00:00,1.1689715503
689,2022-07-01 00:00:00,1.1689715503
690,2022-07-02 00:00:00,1.1689715503
691,2022-07-03 00:00:00,1.1689715503
692,2022-07-04 00:00:00,1.1689715503
693,2022-07-05 00:00:00,1.1689715503
694,2022-07-06 00:00:00,1.1689715503
695,2022-07-07 00:00:00,1.1686599492
696,2022-07-08 00:00:00,1.1681156751
697,2022-07-09 00:00:00,1.1680631021
698,2022-07-10 00:00:00,1.1549313862
699,2022-07-11 00:00:00,1.1387479183
700,2022-07-12 00:00:00,1.1387479183
701,2022-07-13 00:00:00,1.1387479183
702,2022-07-14 00:00:00,1.1387479183
703,2022-07-15 00:00:00,1.1387479183
704,2022-07-16 00:00:00,1.1384443736
705,2022-07-17 00:00:00,1.1336329266
706,2022-07-18 00:00:00,1.2007974531
707,2022-07-19 00:00:00,1.2304073092
708,2022-07-20 00:00:00,1.2012942022
709,2022-07-21 00:00:00,1.2098215802
710,2022-07-22 00:00:00,1.2015130547
711,2022-07-23 00:00:00,1.1973573698
712,2022-07-24 00:00:00,1.1993245781
713,2022-07-25 00:00:00,1.1382710611
714,2022-07-26 00:00:00,1.1382710611
715,2022-07-27 00:00:00,1.1379676435
716,2022-07-28 00:00:00,1.1582410276
717,2022-07-29 00:00:00,1.1564827791
718,2022-07-30 00:00:00,1.1486917104
719,2022-07-31 00:00:00,1.1387475566
720,2022-08-01 00:00:00,1.1272570913
721,2022-08-02 00:00:00,1.1229474025
722,2022-08-03 00:00:00,1.1172983938
723,2022-08-04 00:00:00,1.1118274639
724,2022-08-05 00:00:00,1.1526540146
725,2022-08-06 00:00:00,1.1362479824
726,2022-08-07 00:00:00,1.1419717101
727,2022-08-08 00:00:00,1.1698688728
728,2022-08-09 00:00:00,1.1590744018
729,2022-08-10 00:00:00,1.1584564759
730,2022-08-11 00:00:00,1.1636838664
731,2022-08-12 00:00:00,1.1875111190
732,2022-08-13 00:00:00,1.1933817679
733,2022-08-14 00:00:00,1.1811405984
734,2022-08-15 00:00:00,1.1701995119
735,2022-08-16 00:00:00,1.1616670859
736,2022-08-17 00:00:00,1.1445793287
737,2022-08-18 00:00:00,1.1446864212
738,2022-08-19 00:00:00,1.0957840880
739,2022-08-20 00:00:00,1.0957840880
740,2022-08-21 00:00:00,1.0957840880
741,2022-08-22 00:00:00,1.0957840880
742,2022-08-23 00:00:00,1.0957840880
743,2022-08-24 00:00:00,1.0957840880
744,2022-08-25 00:00:00,1.0957840880
745,2022-08-26 00:00:00,1.0957840880
746,2022-08-27 00:00:00,1.0957840880
747,2022-08-28 00:00:00,1.0957840880
748,2022-08-29 00:00:00,1.0957840880
749,2022-08-30 00:00:00,1.0957840880
750,2022-08-31 00:00:00,1.0957840880
751,2022-09-01 00:00:00,1.0957840880
752,2022-09-02 00:00:00,1.0957840880
753,2022-09-03 00:00:00,1.0957840880
754,2022-09-04 00:00:00,1.0957840880
755,2022-09-05 00:00:00,1.0957840880
756,2022-09-06 00:00:00,1.0957840880
757,2022-09-07 00:00:00,1.0957840880
758,2022-09-08 00:00:00,1.0957840880
759,2022-09-09 00:00:00,1.0954919958
760,2022-09-10 00:00:00,1.1070714996
761,2022-09-11 00:00:00,1.1083799318
762,2022-09-12 00:00:00,1.1074052342
763,2022-09-13 00:00:00,1.0404938733
764,2022-09-14 00:00:00,1.0404938733
765,2022-09-15 00:00:00,1.0404938733
766,2022-09-16 00:00:00,1.0404938733
767,2022-09-17 00:00:00,1.0404938733
768,2022-09-18 00:00:00,1.0404938733
769,2022-09-19 00:00:00,1.0404938733
770,2022-09-20 00:00:00,1.0404938733
771,2022-09-21 00:00:00,1.0404938733
772,2022-09-22 00:00:00,1.0402165192
773,2022-09-23 00:00:00,1.0549710780
774,2022-09-24 00:00:00,1.0549710780
775,2022-09-25 00:00:00,1.0549710780
776,2022-09-26 00:00:00,1.0549710780
777,2022-09-27 00:00:00,1.0549710780
778,2022-09-28 00:00:00,1.0549710780
779,2022-09-29 00:00:00,1.0549710780
780,2022-09-30 00:00:00,1.0549710780
781,2022-10-01 00:00:00,1.0549710780
782,2022-10-02 00:00:00,1.0549710780
783,2022-10-03 00:00:00,1.0549710780
784,2022-10-04 00:00:00,1.0546898649
785,2022-10-05 00:00:00,1.0515876129
786,2022-10-06 00:00:00,1.0481738573
787,2022-10-07 00:00:00,1.0404535284
788,2022-10-08 00:00:00,1.0380411550
789,2022-10-09 00:00:00,1.0489252418
790,2022-10-10 00:00:00,1.0174198458
791,2022-10-11 00:00:00,1.0108840971
792,2022-10-12 00:00:00,1.0138920151
793,2022-10-13 00:00:00,1.0120020480
794,2022-10-14 00:00:00,1.0120020480
795,2022-10-15 00:00:00,1.0120020480
796,2022-10-16 00:00:00,1.0120020480
797,2022-10-17 00:00:00,1.0120020480
798,2022-10-18 00:00:00,1.0120020480
799,2022-10-19 00:00:00,1.0120020480
800,2022-10-20 00:00:00,1.0120020480
801,2022-10-21 00:00:00,1.0120020480
802,2022-10-22 00:00:00,1.0120020480
803,2022-10-23 00:00:00,1.0120020480
804,2022-10-24 00:00:00,1.0120020480
805,2022-10-25 00:00:00,1.0117322887
806,2022-10-26 00:00:00,1.0360153286
807,2022-10-27 00:00:00,1.0280978261
808,2022-10-28 00:00:00,1.0330284853
809,2022-10-29 00:00:00,1.0363718567
810,2022-10-30 00:00:00,1.0271406213
811,2022-10-31 00:00:00,1.0210856264
812,2022-11-01 00:00:00,1.0219250317
813,2022-11-02 00:00:00,0.9697975583
814,2022-11-03 00:00:00,0.9706770462
815,2022-11-04 00:00:00,0.9851949771
816,2022-11-05 00:00:00,0.9840332838
817,2022-11-06 00:00:00,0.9662019879
818,2022-11-07 00:00:00,0.9612729483
819,2022-11-08 00:00:00,0.9151247365
820,2022-11-09 00:00:00,0.9151247365
821,2022-11-10 00:00:00,0.9151247365
822,2022-11-11 00:00:00,0.9151247365
823,2022-11-12 00:00:00,0.9151247365
824,2022-11-13 00:00:00,0.9151247365
825,2022-11-14 00:00:00,0.9151247365
826,2022-11-15 00:00:00,0.9151247365
827,2022-11-16 00:00:00,0.9151247365
828,2022-11-17 00:00:00,0.9151247365
829,2022-11-18 00:00:00,0.9151247365
830,2022-11-19 00:00:00,0.9151247365
831,2022-11-20 00:00:00,0.9151247365
832,2022-11-21 00:00:00,0.9151247365
833,2022-11-22 00:00:00,0.9151247365
834,2022-11-23 00:00:00,0.9151247365
835,2022-11-24 00:00:00,0.9151247365
836,2022-11-25 00:00:00,0.9151247365
837,2022-11-26 00:00:00,0.9151247365
838,2022-11-27 00:00:00,0.9151247365
839,2022-11-28 00:00:00,0.9151247365
840,2022-11-29 00:00:00,0.9148808008
841,2022-11-30 00:00:00,0.9308326586
842,2022-12-01 00:00:00,0.9157519946
843,2022-12-02 00:00:00,0.9165594996
844,2022-12-03 00:00:00,0.8963916212
845,2022-12-04 00:00:00,0.9186410965
846,2022-12-05 00:00:00,0.9062153617
847,2022-12-06 00:00:00,0.9051119308
848,2022-12-07 00:00:00,0.8826231168
849,2022-12-08 00:00:00,0.8939315968
850,2022-12-09 00:00:00,0.8899897838
851,2022-12-10 00:00:00,0.8907398360
852,2022-12-11 00:00:00,0.8899690131
853,2022-12-12 00:00:00,0.8928284430
854,2022-12-13 00:00:00,0.9030414113
855,2022-12-14 00:00:00,0.9004627525
856,2022-12-15 00:00:00,0.8929256933
857,2022-12-16 00:00:00,0.8929256933
858,2022-12-17 00:00:00,0.8929256933
859,2022-12-18 00:00:00,0.8929256933
860,2022-12-19 00:00:00,0.8929256933
861,2022-12-20 00:00:00,0.8929256933
862,2022-12-21 00:00:00,0.8929256933
863,2022-12-22 00:00:00,0.8929256933
864,2022-12-23 00:00:00,0.8929256933
865,2022-12-24 00:00:00,0.8929256933
866,2022-12-25 00:00:00,0.8929256933
867,2022-12-26 00:00:00,0.8929256933
868,2022-12-27 00:00:00,0.8929256933
869,2022-12-28 00:00:00,0.8929256933
870,2022-12-29 00:00:00,0.8929256933
871,2022-12-30 00:00:00,0.8929256933
872,2022-12-31 00:00:00,0.8929256933
873,2023-01-01 00:00:00,0.8929256933
874,2023-01-02 00:00:00,0.8929256933
875,2023-01-03 00:00:00,0.8929256933
876,2023-01-04 00:00:00,0.8929256933
877,2023-01-05 00:00:00,0.8929256933
878,2023-01-06 00:00:00,0.8929256933
879,2023-01-07 00:00:00,0.8929256933
880,2023-01-08 00:00:00,0.8929256933
881,2023-01-09 00:00:00,0.8929256933
882,2023-01-10 00:00:00,0.8922116384
883,2023-01-11 00:00:00,0.9141098639
884,2023-01-12 00:00:00,0.9218690483
885,2023-01-13 00:00:00,0.9641651956
886,2023-01-14 00:00:00,0.9977789904
887,2023-01-15 00:00:00,0.9961896292
888,2023-01-16 00:00:00,1.0064186373
889,2023-01-17 00:00:00,1.0039758867
890,2023-01-18 00:00:00,0.9923443547
891,2023-01-19 00:00:00,0.9923443547
892,2023-01-20 00:00:00,0.9918153160
893,2023-01-21 00:00:00,0.9871625055
894,2023-01-22 00:00:00,0.9859500624
895,2023-01-23 00:00:00,0.9897734309
896,2023-01-24 00:00:00,0.9548039626
897,2023-01-25 00:00:00,0.9608139956
898,2023-01-26 00:00:00,0.9608139956
899,2023-01-27 00:00:00,0.9607115498
900,2023-01-28 00:00:00,0.9604255158
901,2023-01-29 00:00:00,0.9643156738
902,2023-01-30 00:00:00,0.9567893503
903,2023-01-31 00:00:00,0.9694597048
904,2023-02-01 00:00:00,0.9698604188
905,2023-02-02 00:00:00,0.9641889173
906,2023-02-03 00:00:00,0.9665265225
907,2023-02-04 00:00:00,0.9700569472
908,2023-02-05 00:00:00,0.9598248080
909,2023-02-06 00:00:00,0.9542223405
910,2023-02-07 00:00:00,0.9654740299
911,2023-02-08 00:00:00,0.9590114157
912,2023-02-09 00:00:00,0.9386410917
913,2023-02-10 00:00:00,0.9386410917
914,2023-02-11 00:00:00,0.9386410917
915,2023-02-12 00:00:00,0.9386410917
916,2023-02-13 00:00:00,0.9386410917
917,2023-02-14 00:00:00,0.9386410917
918,2023-02-15 00:00:00,0.9384409284
919,2023-02-16 00:00:00,0.9315400409
920,2023-02-17 00:00:00,0.9356047755
921,2023-02-18 00:00:00,0.9357515754
922,2023-02-19 00:00:00,0.9330444095
923,2023-02-20 00:00:00,0.9375830735
924,2023-02-21 00:00:00,0.9263051788
925,2023-02-22 00:00:00,0.9198636487
926,2023-02-23 00:00:00,0.9191940156
927,2023-02-24 00:00:00,0.9123069860
928,2023-02-25 00:00:00,0.9123069860
929,2023-02-26 00:00:00,0.9123069860
930,2023-02-27 00:00:00,0.9123069860
931,2023-02-28 00:00:00,0.9123069860
932,2023-03-01 00:00:00,0.9123069860
933,2023-03-02 00:00:00,0.9123069860
934,2023-03-03 00:00:00,0.9123069860
