vol_lookback,universe,window,ret_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
1,Base5,0,212.2009,6.910471,64.1889,16,50.0000,true
2,Base5,0,202.8685,6.850442,65.2594,16,50.0000,true
3,Base5,0,194.5362,6.764203,66.2151,16,50.0000,true
4,Base5,0,223.2322,7.437897,62.9236,15,53.3333,true
5,Base5,0,223.2322,7.437897,62.9236,15,53.3333,true
6,Base5,0,223.2322,7.437897,62.9236,15,53.3333,true
7,Base5,0,261.2801,8.135587,58.5593,14,57.1429,true
8,Base5,0,261.2801,8.135587,58.5593,14,57.1429,true
9,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
10,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
11,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
12,Base5,0,261.2801,8.135587,58.5593,14,57.1429,true
13,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
14,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
15,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
16,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
17,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
18,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
19,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
20,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
21,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
22,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
23,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
24,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
25,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
26,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
27,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
28,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
29,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
30,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
31,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
32,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
33,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
34,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
35,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
36,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
37,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
38,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
39,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
40,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
41,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
42,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
43,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
44,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
45,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
46,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
47,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
48,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
49,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
50,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
51,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
52,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
53,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
54,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
55,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
56,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
57,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
58,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
59,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
60,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
61,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
62,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
63,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
64,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
65,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
66,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
67,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
68,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
69,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
70,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
71,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
72,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
73,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
74,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
75,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
76,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
77,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
78,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
79,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
80,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
81,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
82,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
83,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
84,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
85,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
86,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
87,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
88,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
89,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
90,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
91,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
92,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
93,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
94,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
95,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
96,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
97,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
98,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
99,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
100,Base5,0,395.9424,9.658386,54.5961,14,64.2857,true
1,Base5,1,268.3304,6.154322,19.5277,13,53.8462,true
2,Base5,1,840.7189,8.842072,18.9186,12,66.6667,true
3,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
4,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
5,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
6,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
7,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
8,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
9,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
10,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
11,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
12,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
13,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
14,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
15,Base5,1,356.1813,6.804888,18.9186,12,58.3333,true
16,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
17,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
18,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
19,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
20,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
21,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
22,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
23,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
24,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
25,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
26,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
27,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
28,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
29,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
30,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
31,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
32,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
33,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
34,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
35,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
36,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
37,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
38,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
39,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
40,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
41,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
42,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
43,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
44,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
45,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
46,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
47,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
48,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
49,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
50,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
51,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
52,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
53,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
54,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
55,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
56,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
57,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
58,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
59,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
60,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
61,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
62,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
63,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
64,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
65,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
66,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
67,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
68,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
69,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
70,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
71,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
72,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
73,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
74,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
75,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
76,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
77,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
78,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
79,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
80,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
81,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
82,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
83,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
84,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
85,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
86,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
87,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
88,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
89,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
90,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
91,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
92,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
93,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
94,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
95,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
96,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
97,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
98,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
99,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
100,Base5,1,766.3093,7.295788,18.9186,11,63.6364,true
1,Base5,2,2.6583,0.768659,39.2785,18,55.5556,true
2,Base5,2,29.2173,1.976735,39.2785,17,58.8235,true
3,Base5,2,329.5181,8.656016,16.3752,14,71.4286,true
4,Base5,2,295.7028,8.853194,16.3752,14,71.4286,true
5,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
6,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
7,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
8,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
9,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
10,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
11,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
12,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
13,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
14,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
15,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
16,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
17,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
18,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
19,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
20,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
21,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
22,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
23,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
24,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
25,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
26,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
27,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
28,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
29,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
30,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
31,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
32,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
33,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
34,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
35,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
36,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
37,Base5,2,45.5799,2.726129,29.6937,15,60.0000,true
38,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
39,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
40,Base5,2,25.7331,1.905924,39.2785,16,56.2500,true
41,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
42,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
43,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
44,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
45,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
46,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
47,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
48,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
49,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
50,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
51,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
52,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
53,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
54,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
55,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
56,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
57,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
58,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
59,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
60,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
61,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
62,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
63,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
64,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
65,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
66,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
67,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
68,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
69,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
70,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
71,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
72,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
73,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
74,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
75,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
76,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
77,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
78,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
79,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
80,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
81,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
82,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
83,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
84,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
85,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
86,Base5,2,8.5023,1.046653,29.6937,16,56.2500,true
87,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
88,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
89,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
90,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
91,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
92,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
93,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
94,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
95,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
96,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
97,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
98,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
99,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
100,Base5,2,23.8130,1.788260,19.7728,15,60.0000,true
1,Base5,3,310.1516,12.047818,11.0848,15,66.6667,true
2,Base5,3,317.1701,12.906421,11.0848,14,64.2857,true
3,Base5,3,234.8443,10.191456,31.9082,14,71.4286,true
4,Base5,3,160.0746,9.370914,31.9082,14,71.4286,true
5,Base5,3,160.0746,9.370914,31.9082,14,71.4286,true
6,Base5,3,160.0746,9.370914,31.9082,14,71.4286,true
7,Base5,3,149.6191,8.904856,31.9082,14,71.4286,true
8,Base5,3,149.6191,8.904856,31.9082,14,71.4286,true
9,Base5,3,149.6191,8.904856,31.9082,14,71.4286,true
10,Base5,3,174.9260,9.542495,31.9082,14,71.4286,true
11,Base5,3,174.9260,9.542495,31.9082,14,71.4286,true
12,Base5,3,265.5331,13.813950,14.5282,14,71.4286,true
13,Base5,3,265.5331,13.813950,14.5282,14,71.4286,true
14,Base5,3,430.8140,14.173827,15.3716,14,71.4286,true
15,Base5,3,249.8215,10.923050,25.1111,14,64.2857,true
16,Base5,3,249.8215,10.923050,25.1111,14,64.2857,true
17,Base5,3,249.8215,10.923050,25.1111,14,64.2857,true
18,Base5,3,249.8215,10.923050,25.1111,14,64.2857,true
19,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
20,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
21,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
22,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
23,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
24,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
25,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
26,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
27,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
28,Base5,3,171.7074,10.358934,25.1111,14,64.2857,true
29,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
30,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
31,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
32,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
33,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
34,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
35,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
36,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
37,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
38,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
39,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
40,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
41,Base5,3,129.0161,8.813404,25.1111,14,64.2857,true
42,Base5,3,181.3063,11.348140,12.3818,14,71.4286,true
43,Base5,3,185.8767,11.602275,12.1337,14,78.5714,true
44,Base5,3,239.1675,13.380712,12.1337,14,78.5714,true
45,Base5,3,293.5074,14.417092,14.5282,14,78.5714,true
46,Base5,3,293.5074,14.417092,14.5282,14,78.5714,true
47,Base5,3,293.5074,14.417092,14.5282,14,78.5714,true
48,Base5,3,293.5074,14.417092,14.5282,14,78.5714,true
49,Base5,3,293.5074,14.417092,14.5282,14,78.5714,true
50,Base5,3,293.5074,14.417092,14.5282,14,78.5714,true
51,Base5,3,293.5074,14.417092,14.5282,14,78.5714,true
52,Base5,3,363.3099,17.530907,9.4672,14,85.7143,true
53,Base5,3,363.3099,17.530907,9.4672,14,85.7143,true
54,Base5,3,302.2717,14.914563,12.0128,14,78.5714,true
55,Base5,3,302.2717,14.914563,12.0128,14,78.5714,true
56,Base5,3,302.2717,14.914563,12.0128,14,78.5714,true
57,Base5,3,302.2717,14.914563,12.0128,14,78.5714,true
58,Base5,3,302.2717,14.914563,12.0128,14,78.5714,true
59,Base5,3,569.1647,19.060628,9.4672,14,85.7143,true
60,Base5,3,569.1647,19.060628,9.4672,14,85.7143,true
61,Base5,3,413.6585,19.036227,9.4672,14,85.7143,true
62,Base5,3,276.0254,14.579434,12.1337,14,78.5714,true
63,Base5,3,276.0254,14.579434,12.1337,14,78.5714,true
64,Base5,3,276.0254,14.579434,12.1337,14,78.5714,true
65,Base5,3,384.1302,14.374633,12.1337,14,78.5714,true
66,Base5,3,384.1302,14.374633,12.1337,14,78.5714,true
67,Base5,3,384.1302,14.374633,12.1337,14,78.5714,true
68,Base5,3,323.4402,12.967589,13.6571,14,71.4286,true
69,Base5,3,323.4402,12.967589,13.6571,14,71.4286,true
70,Base5,3,323.4402,12.967589,13.6571,14,71.4286,true
71,Base5,3,323.4402,12.967589,13.6571,14,71.4286,true
72,Base5,3,323.4402,12.967589,13.6571,14,71.4286,true
73,Base5,3,228.8873,12.891420,13.6571,14,71.4286,true
74,Base5,3,228.8873,12.891420,13.6571,14,71.4286,true
75,Base5,3,167.7526,10.193445,26.2012,14,64.2857,true
76,Base5,3,201.5023,11.094290,16.2536,14,71.4286,true
77,Base5,3,201.5023,11.094290,16.2536,14,71.4286,true
78,Base5,3,253.7764,13.315428,14.5282,14,71.4286,true
79,Base5,3,253.7764,13.315428,14.5282,14,71.4286,true
80,Base5,3,304.4818,14.977290,14.5282,14,78.5714,true
81,Base5,3,304.4818,14.977290,14.5282,14,78.5714,true
82,Base5,3,304.4818,14.977290,14.5282,14,78.5714,true
83,Base5,3,304.4818,14.977290,14.5282,14,78.5714,true
84,Base5,3,418.7231,14.853630,14.5282,14,78.5714,true
85,Base5,3,614.3871,15.650693,14.5282,14,78.5714,true
86,Base5,3,614.3871,15.650693,14.5282,14,78.5714,true
87,Base5,3,909.6191,15.868758,11.0848,14,78.5714,true
88,Base5,3,718.7021,14.853211,14.5282,14,78.5714,true
89,Base5,3,1199.8779,16.801636,11.0848,14,78.5714,true
90,Base5,3,1199.8779,16.801636,11.0848,14,78.5714,true
91,Base5,3,1199.8779,16.801636,11.0848,14,78.5714,true
92,Base5,3,1199.8779,16.801636,11.0848,14,78.5714,true
93,Base5,3,1199.8779,16.801636,11.0848,14,78.5714,true
94,Base5,3,954.0735,15.741027,14.5282,14,78.5714,true
95,Base5,3,954.0735,15.741027,14.5282,14,78.5714,true
96,Base5,3,954.0735,15.741027,14.5282,14,78.5714,true
97,Base5,3,819.7686,16.312193,14.5282,14,78.5714,true
98,Base5,3,819.7686,16.312193,14.5282,14,78.5714,true
99,Base5,3,819.7686,16.312193,14.5282,14,78.5714,true
100,Base5,3,819.7686,16.312193,14.5282,14,78.5714,true
1,Base5,4,16.6580,2.658044,29.5268,14,57.1429,true
2,Base5,4,78.1295,5.609622,22.6464,13,61.5385,true
3,Base5,4,42.0128,3.740861,22.6464,13,61.5385,true
4,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
5,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
6,Base5,4,95.3559,9.076878,14.8356,12,75.0000,true
7,Base5,4,95.3559,9.076878,14.8356,12,75.0000,true
8,Base5,4,95.3559,9.076878,14.8356,12,75.0000,true
9,Base5,4,95.3559,9.076878,14.8356,12,75.0000,true
10,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
11,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
12,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
13,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
14,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
15,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
16,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
17,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
18,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
19,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
20,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
21,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
22,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
23,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
24,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
25,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
26,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
27,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
28,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
29,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
30,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
31,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
32,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
33,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
34,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
35,Base5,4,102.9905,9.591072,14.8356,12,75.0000,true
