hm,universe,window,step,equity
40,NoDOGE,0,84,0.367037
40,NoDOGE,0,85,0.299346
40,NoDOGE,0,86,0.242501
40,NoDOGE,0,87,0.242501
40,NoDOGE,0,88,0.242501
40,NoDOGE,0,89,0.242501
40,NoDOGE,0,90,0.242501
40,NoDOGE,0,91,0.242501
40,NoDOGE,0,92,0.242501
40,NoDOGE,0,93,0.242501
40,NoDOGE,0,94,0.242501
40,NoDOGE,0,95,0.242501
40,NoDOGE,0,96,0.242501
40,NoDOGE,0,97,0.242501
40,NoDOGE,0,98,0.242501
40,NoDOGE,0,99,0.242501
40,NoDOGE,0,100,0.232757
40,NoDOGE,0,101,0.232757
40,NoDOGE,0,102,0.232757
40,NoDOGE,0,103,0.338629
40,NoDOGE,0,104,0.338629
40,NoDOGE,0,105,0.338629
40,NoDOGE,0,106,0.338629
40,NoDOGE,0,107,0.338629
40,NoDOGE,0,108,0.484616
40,NoDOGE,0,109,0.655375
40,NoDOGE,0,110,0.655375
40,NoDOGE,0,111,0.655375
40,NoDOGE,0,112,0.655375
40,NoDOGE,0,113,0.861949
40,NoDOGE,0,114,1.106875
40,NoDOGE,0,115,1.106875
40,NoDOGE,0,116,1.319493
40,NoDOGE,0,117,1.319493
40,NoDOGE,0,118,1.526002
40,NoDOGE,0,119,1.574796
40,NoDOGE,0,120,1.781380
40,NoDOGE,0,121,4.248921
40,NoDOGE,0,122,10.120382
40,NoDOGE,0,123,22.301916
40,NoDOGE,0,124,22.789505
40,NoDOGE,0,125,20.821463
40,NoDOGE,0,126,20.821463
40,NoDOGE,0,127,20.821463
40,NoDOGE,0,128,20.821463
40,NoDOGE,0,129,19.951790
40,NoDOGE,0,130,39.296734
40,NoDOGE,0,131,70.763347
40,NoDOGE,0,132,70.763347
40,NoDOGE,0,133,111.192807
40,NoDOGE,0,134,100.865814
40,NoDOGE,0,135,157.834435
40,NoDOGE,0,136,213.191007
40,NoDOGE,0,137,252.170012
40,NoDOGE,0,138,252.170012
40,NoDOGE,0,139,252.170012
40,NoDOGE,0,140,265.854266
40,NoDOGE,0,141,259.299225
40,NoDOGE,0,142,229.609125
40,NoDOGE,0,143,229.609125
40,NoDOGE,0,144,229.609125
40,NoDOGE,0,145,229.609125
40,NoDOGE,0,146,229.609125
40,NoDOGE,0,147,229.609125
40,NoDOGE,0,148,229.609125
40,NoDOGE,0,149,229.609125
40,NoDOGE,0,150,229.609125
40,NoDOGE,0,151,229.609125
40,NoDOGE,0,152,229.609125
40,NoDOGE,0,153,229.609125
40,NoDOGE,0,154,229.609125
40,NoDOGE,0,155,229.609125
40,NoDOGE,0,156,229.609125
40,NoDOGE,0,157,229.609125
40,NoDOGE,0,158,277.281978
40,NoDOGE,0,159,332.570752
40,NoDOGE,0,160,332.570752
40,NoDOGE,0,161,332.570752
40,NoDOGE,0,162,332.570752
40,NoDOGE,0,163,285.360059
40,NoDOGE,0,164,285.360059
40,NoDOGE,0,165,285.360059
40,NoDOGE,0,166,285.360059
40,NoDOGE,0,167,285.360059
40,NoDOGE,0,168,337.228966
40,NoDOGE,0,169,398.164317
40,NoDOGE,0,170,398.164317
40,NoDOGE,0,171,465.839347
40,NoDOGE,0,172,472.130289
40,NoDOGE,0,173,467.937417
40,NoDOGE,0,174,467.937417
40,NoDOGE,0,175,487.098275
40,NoDOGE,0,176,503.121707
40,NoDOGE,0,177,506.944985
40,NoDOGE,0,178,504.285453
40,NoDOGE,0,179,504.285453
40,NoDOGE,0,180,494.883604
40,NoDOGE,0,181,494.883604
40,NoDOGE,0,182,494.883604
40,NoDOGE,0,183,494.883604
40,NoDOGE,0,184,515.652809
40,NoDOGE,0,185,498.353402
40,NoDOGE,0,186,467.398112
40,NoDOGE,0,187,435.122234
40,NoDOGE,0,188,396.258978
40,NoDOGE,0,189,347.828459
40,NoDOGE,0,190,347.828459
40,NoDOGE,0,191,347.828459
40,NoDOGE,0,192,338.222081
40,NoDOGE,0,193,320.711834
40,NoDOGE,0,194,320.711834
40,NoDOGE,0,195,320.711834
40,NoDOGE,0,196,320.711834
40,NoDOGE,0,197,317.485196
40,NoDOGE,0,198,285.110837
40,NoDOGE,0,199,252.194897
40,NoDOGE,0,200,252.194897
40,NoDOGE,0,201,213.242593
40,NoDOGE,0,202,213.242593
40,NoDOGE,0,203,260.968376
40,NoDOGE,0,204,316.260889
40,NoDOGE,0,205,316.260889
40,NoDOGE,0,206,316.260889
40,NoDOGE,0,207,382.159383
40,NoDOGE,0,208,450.899768
40,NoDOGE,0,209,512.960893
40,NoDOGE,0,210,568.507451
40,NoDOGE,0,211,624.772961
40,NoDOGE,0,212,624.772961
40,NoDOGE,0,213,588.602671
40,NoDOGE,0,214,543.559253
40,NoDOGE,0,215,488.274356
40,NoDOGE,0,216,450.434710
40,NoDOGE,0,217,450.434710
40,NoDOGE,0,218,450.434710
40,NoDOGE,0,219,450.434710
40,NoDOGE,0,220,450.434710
40,NoDOGE,0,221,450.434710
40,NoDOGE,0,222,450.434710
40,NoDOGE,0,223,450.434710
40,NoDOGE,0,224,450.434710
40,NoDOGE,0,225,450.434710
40,NoDOGE,0,226,401.041584
40,NoDOGE,0,227,351.265759
40,NoDOGE,0,228,329.217446
40,NoDOGE,0,229,329.217446
40,NoDOGE,0,230,329.217446
40,NoDOGE,0,231,329.217446
40,NoDOGE,0,232,329.217446
40,NoDOGE,0,233,329.217446
40,NoDOGE,0,234,329.217446
40,NoDOGE,0,235,329.217446
40,NoDOGE,0,236,329.217446
40,NoDOGE,0,237,329.217446
40,NoDOGE,0,238,329.217446
40,NoDOGE,0,239,329.217446
40,NoDOGE,0,240,329.217446
40,NoDOGE,0,241,329.217446
40,NoDOGE,0,242,329.217446
40,NoDOGE,0,243,329.217446
40,NoDOGE,0,244,329.217446
40,NoDOGE,0,245,329.217446
40,NoDOGE,0,246,329.217446
40,NoDOGE,0,247,329.217446
40,NoDOGE,0,248,329.217446
40,NoDOGE,0,249,329.217446
40,NoDOGE,0,250,329.217446
45,NoDOGE,0,0,1.000000
45,NoDOGE,0,1,1.000000
45,NoDOGE,0,2,1.314422
45,NoDOGE,0,3,1.445397
45,NoDOGE,0,4,1.395325
45,NoDOGE,0,5,1.461341
45,NoDOGE,0,6,1.318126
45,NoDOGE,0,7,1.318126
45,NoDOGE,0,8,1.318126
45,NoDOGE,0,9,1.318126
45,NoDOGE,0,10,1.318126
45,NoDOGE,0,11,1.318126
45,NoDOGE,0,12,1.134609
45,NoDOGE,0,13,1.134609
45,NoDOGE,0,14,1.134609
45,NoDOGE,0,15,1.134609
45,NoDOGE,0,16,0.960736
45,NoDOGE,0,17,0.960736
45,NoDOGE,0,18,0.960736
45,NoDOGE,0,19,0.960736
45,NoDOGE,0,20,0.960736
45,NoDOGE,0,21,0.960736
45,NoDOGE,0,22,0.960736
45,NoDOGE,0,23,0.960736
45,NoDOGE,0,24,0.960736
45,NoDOGE,0,25,0.813838
45,NoDOGE,0,26,0.813838
45,NoDOGE,0,27,0.813838
45,NoDOGE,0,28,0.813838
45,NoDOGE,0,29,0.507056
45,NoDOGE,0,30,0.507056
45,NoDOGE,0,31,0.507056
45,NoDOGE,0,32,0.507056
45,NoDOGE,0,33,0.507056
45,NoDOGE,0,34,0.507056
45,NoDOGE,0,35,0.507056
45,NoDOGE,0,36,0.507056
45,NoDOGE,0,37,0.507056
45,NoDOGE,0,38,0.507056
45,NoDOGE,0,39,0.507056
45,NoDOGE,0,40,0.507056
45,NoDOGE,0,41,0.507056
45,NoDOGE,0,42,0.507056
45,NoDOGE,0,43,0.507056
45,NoDOGE,0,44,0.507056
45,NoDOGE,0,45,0.507056
45,NoDOGE,0,46,0.507056
45,NoDOGE,0,47,0.507056
45,NoDOGE,0,48,0.507056
45,NoDOGE,0,49,0.507056
45,NoDOGE,0,50,0.507056
45,NoDOGE,0,51,0.507056
45,NoDOGE,0,52,0.507056
45,NoDOGE,0,53,0.507056
45,NoDOGE,0,54,0.507056
45,NoDOGE,0,55,0.507056
45,NoDOGE,0,56,0.507056
45,NoDOGE,0,57,0.507056
45,NoDOGE,0,58,0.507056
45,NoDOGE,0,59,0.507056
45,NoDOGE,0,60,0.507056
45,NoDOGE,0,61,0.507056
45,NoDOGE,0,62,0.507056
45,NoDOGE,0,63,0.507056
45,NoDOGE,0,64,0.507056
45,NoDOGE,0,65,0.507056
45,NoDOGE,0,66,0.507056
45,NoDOGE,0,67,0.507056
45,NoDOGE,0,68,0.507056
45,NoDOGE,0,69,0.507056
45,NoDOGE,0,70,0.507056
45,NoDOGE,0,71,0.507056
45,NoDOGE,0,72,0.541409
45,NoDOGE,0,73,0.499416
45,NoDOGE,0,74,0.499416
45,NoDOGE,0,75,0.499416
45,NoDOGE,0,76,0.499416
45,NoDOGE,0,77,0.499416
45,NoDOGE,0,78,0.499416
45,NoDOGE,0,79,0.499416
45,NoDOGE,0,80,0.499416
45,NoDOGE,0,81,0.447614
45,NoDOGE,0,82,0.367037
45,NoDOGE,0,83,0.367037
45,NoDOGE,0,84,0.367037
45,NoDOGE,0,85,0.299346
45,NoDOGE,0,86,0.242501
45,NoDOGE,0,87,0.242501
45,NoDOGE,0,88,0.242501
45,NoDOGE,0,89,0.242501
45,NoDOGE,0,90,0.242501
45,NoDOGE,0,91,0.242501
45,NoDOGE,0,92,0.242501
45,NoDOGE,0,93,0.242501
45,NoDOGE,0,94,0.242501
45,NoDOGE,0,95,0.242501
45,NoDOGE,0,96,0.242501
45,NoDOGE,0,97,0.242501
45,NoDOGE,0,98,0.242501
45,NoDOGE,0,99,0.242501
45,NoDOGE,0,100,0.232757
45,NoDOGE,0,101,0.232757
45,NoDOGE,0,102,0.232757
45,NoDOGE,0,103,0.338629
45,NoDOGE,0,104,0.338629
45,NoDOGE,0,105,0.338629
45,NoDOGE,0,106,0.338629
45,NoDOGE,0,107,0.338629
45,NoDOGE,0,108,0.484616
45,NoDOGE,0,109,0.655375
45,NoDOGE,0,110,0.655375
45,NoDOGE,0,111,0.655375
45,NoDOGE,0,112,0.655375
45,NoDOGE,0,113,0.861949
45,NoDOGE,0,114,1.106875
45,NoDOGE,0,115,1.106875
45,NoDOGE,0,116,1.319493
45,NoDOGE,0,117,1.319493
45,NoDOGE,0,118,1.526002
45,NoDOGE,0,119,1.574796
45,NoDOGE,0,120,1.781380
45,NoDOGE,0,121,4.248921
45,NoDOGE,0,122,10.120382
45,NoDOGE,0,123,22.301916
45,NoDOGE,0,124,22.789505
45,NoDOGE,0,125,20.821463
45,NoDOGE,0,126,20.821463
45,NoDOGE,0,127,20.821463
45,NoDOGE,0,128,20.821463
45,NoDOGE,0,129,19.951790
45,NoDOGE,0,130,39.296734
45,NoDOGE,0,131,70.763347
45,NoDOGE,0,132,70.763347
45,NoDOGE,0,133,111.192807
45,NoDOGE,0,134,100.865814
45,NoDOGE,0,135,157.834435
45,NoDOGE,0,136,213.191007
45,NoDOGE,0,137,252.170012
45,NoDOGE,0,138,252.170012
45,NoDOGE,0,139,252.170012
45,NoDOGE,0,140,265.854266
45,NoDOGE,0,141,259.299225
45,NoDOGE,0,142,229.609125
45,NoDOGE,0,143,229.609125
45,NoDOGE,0,144,229.609125
45,NoDOGE,0,145,229.609125
45,NoDOGE,0,146,229.609125
45,NoDOGE,0,147,229.609125
45,NoDOGE,0,148,229.609125
45,NoDOGE,0,149,229.609125
45,NoDOGE,0,150,229.609125
45,NoDOGE,0,151,229.609125
45,NoDOGE,0,152,229.609125
45,NoDOGE,0,153,229.609125
45,NoDOGE,0,154,229.609125
45,NoDOGE,0,155,229.609125
45,NoDOGE,0,156,229.609125
45,NoDOGE,0,157,229.609125
45,NoDOGE,0,158,277.281978
45,NoDOGE,0,159,332.570752
45,NoDOGE,0,160,332.570752
45,NoDOGE,0,161,332.570752
45,NoDOGE,0,162,332.570752
45,NoDOGE,0,163,285.360059
45,NoDOGE,0,164,285.360059
45,NoDOGE,0,165,285.360059
45,NoDOGE,0,166,285.360059
45,NoDOGE,0,167,285.360059
45,NoDOGE,0,168,337.228966
45,NoDOGE,0,169,398.164317
45,NoDOGE,0,170,398.164317
45,NoDOGE,0,171,465.839347
45,NoDOGE,0,172,472.130289
45,NoDOGE,0,173,467.937417
45,NoDOGE,0,174,467.937417
45,NoDOGE,0,175,487.098275
45,NoDOGE,0,176,503.121707
45,NoDOGE,0,177,506.944985
45,NoDOGE,0,178,504.285453
45,NoDOGE,0,179,504.285453
45,NoDOGE,0,180,494.883604
45,NoDOGE,0,181,494.883604
45,NoDOGE,0,182,494.883604
45,NoDOGE,0,183,494.883604
45,NoDOGE,0,184,515.652809
45,NoDOGE,0,185,498.353402
45,NoDOGE,0,186,467.398112
45,NoDOGE,0,187,435.122234
45,NoDOGE,0,188,396.258978
45,NoDOGE,0,189,347.828459
45,NoDOGE,0,190,347.828459
45,NoDOGE,0,191,347.828459
45,NoDOGE,0,192,338.222081
45,NoDOGE,0,193,320.711834
45,NoDOGE,0,194,320.711834
45,NoDOGE,0,195,320.711834
45,NoDOGE,0,196,320.711834
45,NoDOGE,0,197,317.485196
45,NoDOGE,0,198,285.110837
45,NoDOGE,0,199,252.194897
45,NoDOGE,0,200,252.194897
45,NoDOGE,0,201,213.242593
45,NoDOGE,0,202,213.242593
45,NoDOGE,0,203,260.968376
45,NoDOGE,0,204,316.260889
45,NoDOGE,0,205,316.260889
45,NoDOGE,0,206,316.260889
45,NoDOGE,0,207,382.159383
45,NoDOGE,0,208,450.899768
45,NoDOGE,0,209,512.960893
45,NoDOGE,0,210,568.507451
45,NoDOGE,0,211,624.772961
45,NoDOGE,0,212,624.772961
45,NoDOGE,0,213,588.602671
45,NoDOGE,0,214,543.559253
45,NoDOGE,0,215,488.274356
45,NoDOGE,0,216,450.434710
45,NoDOGE,0,217,450.434710
45,NoDOGE,0,218,450.434710
45,NoDOGE,0,219,450.434710
45,NoDOGE,0,220,450.434710
45,NoDOGE,0,221,450.434710
45,NoDOGE,0,222,450.434710
45,NoDOGE,0,223,450.434710
45,NoDOGE,0,224,450.434710
45,NoDOGE,0,225,450.434710
45,NoDOGE,0,226,401.041584
45,NoDOGE,0,227,351.265759
45,NoDOGE,0,228,329.217446
45,NoDOGE,0,229,329.217446
45,NoDOGE,0,230,329.217446
45,NoDOGE,0,231,329.217446
45,NoDOGE,0,232,329.217446
45,NoDOGE,0,233,329.217446
45,NoDOGE,0,234,329.217446
45,NoDOGE,0,235,329.217446
45,NoDOGE,0,236,329.217446
45,NoDOGE,0,237,329.217446
45,NoDOGE,0,238,329.217446
45,NoDOGE,0,239,329.217446
45,NoDOGE,0,240,329.217446
45,NoDOGE,0,241,329.217446
45,NoDOGE,0,242,329.217446
45,NoDOGE,0,243,329.217446
45,NoDOGE,0,244,329.217446
45,NoDOGE,0,245,329.217446
45,NoDOGE,0,246,329.217446
45,NoDOGE,0,247,329.217446
45,NoDOGE,0,248,329.217446
45,NoDOGE,0,249,329.217446
45,NoDOGE,0,250,329.217446
50,NoDOGE,0,0,1.000000
50,NoDOGE,0,1,1.000000
50,NoDOGE,0,2,1.314422
50,NoDOGE,0,3,1.445397
50,NoDOGE,0,4,1.395325
50,NoDOGE,0,5,1.461341
50,NoDOGE,0,6,1.318126
50,NoDOGE,0,7,1.318126
50,NoDOGE,0,8,1.318126
50,NoDOGE,0,9,1.318126
50,NoDOGE,0,10,1.318126
50,NoDOGE,0,11,1.318126
50,NoDOGE,0,12,1.134609
50,NoDOGE,0,13,1.134609
50,NoDOGE,0,14,1.134609
50,NoDOGE,0,15,1.134609
50,NoDOGE,0,16,0.960736
50,NoDOGE,0,17,0.960736
50,NoDOGE,0,18,0.960736
50,NoDOGE,0,19,0.960736
50,NoDOGE,0,20,0.960736
50,NoDOGE,0,21,0.960736
50,NoDOGE,0,22,0.960736
50,NoDOGE,0,23,0.960736
50,NoDOGE,0,24,0.960736
50,NoDOGE,0,25,0.813838
50,NoDOGE,0,26,0.813838
50,NoDOGE,0,27,0.813838
50,NoDOGE,0,28,0.813838
50,NoDOGE,0,29,0.507056
50,NoDOGE,0,30,0.507056
50,NoDOGE,0,31,0.507056
50,NoDOGE,0,32,0.507056
50,NoDOGE,0,33,0.507056
50,NoDOGE,0,34,0.507056
50,NoDOGE,0,35,0.507056
50,NoDOGE,0,36,0.507056
50,NoDOGE,0,37,0.507056
50,NoDOGE,0,38,0.507056
50,NoDOGE,0,39,0.507056
50,NoDOGE,0,40,0.507056
50,NoDOGE,0,41,0.507056
50,NoDOGE,0,42,0.507056
50,NoDOGE,0,43,0.507056
50,NoDOGE,0,44,0.507056
50,NoDOGE,0,45,0.507056
50,NoDOGE,0,46,0.507056
50,NoDOGE,0,47,0.507056
50,NoDOGE,0,48,0.507056
50,NoDOGE,0,49,0.507056
50,NoDOGE,0,50,0.507056
50,NoDOGE,0,51,0.507056
50,NoDOGE,0,52,0.507056
50,NoDOGE,0,53,0.507056
50,NoDOGE,0,54,0.507056
50,NoDOGE,0,55,0.507056
50,NoDOGE,0,56,0.507056
50,NoDOGE,0,57,0.507056
50,NoDOGE,0,58,0.507056
50,NoDOGE,0,59,0.507056
50,NoDOGE,0,60,0.507056
50,NoDOGE,0,61,0.507056
50,NoDOGE,0,62,0.507056
50,NoDOGE,0,63,0.507056
50,NoDOGE,0,64,0.507056
50,NoDOGE,0,65,0.507056
50,NoDOGE,0,66,0.507056
50,NoDOGE,0,67,0.507056
50,NoDOGE,0,68,0.507056
50,NoDOGE,0,69,0.507056
50,NoDOGE,0,70,0.507056
50,NoDOGE,0,71,0.507056
50,NoDOGE,0,72,0.541409
50,NoDOGE,0,73,0.499416
50,NoDOGE,0,74,0.499416
50,NoDOGE,0,75,0.499416
50,NoDOGE,0,76,0.499416
50,NoDOGE,0,77,0.499416
50,NoDOGE,0,78,0.499416
50,NoDOGE,0,79,0.499416
50,NoDOGE,0,80,0.499416
50,NoDOGE,0,81,0.447614
50,NoDOGE,0,82,0.367037
50,NoDOGE,0,83,0.367037
50,NoDOGE,0,84,0.367037
50,NoDOGE,0,85,0.299346
50,NoDOGE,0,86,0.242501
50,NoDOGE,0,87,0.242501
50,NoDOGE,0,88,0.242501
50,NoDOGE,0,89,0.242501
50,NoDOGE,0,90,0.242501
50,NoDOGE,0,91,0.242501
50,NoDOGE,0,92,0.242501
50,NoDOGE,0,93,0.242501
50,NoDOGE,0,94,0.242501
50,NoDOGE,0,95,0.242501
50,NoDOGE,0,96,0.242501
50,NoDOGE,0,97,0.242501
50,NoDOGE,0,98,0.242501
50,NoDOGE,0,99,0.242501
50,NoDOGE,0,100,0.232757
50,NoDOGE,0,101,0.232757
50,NoDOGE,0,102,0.232757
50,NoDOGE,0,103,0.338629
50,NoDOGE,0,104,0.338629
50,NoDOGE,0,105,0.338629
50,NoDOGE,0,106,0.338629
50,NoDOGE,0,107,0.338629
50,NoDOGE,0,108,0.484616
50,NoDOGE,0,109,0.655375
50,NoDOGE,0,110,0.655375
50,NoDOGE,0,111,0.655375
50,NoDOGE,0,112,0.655375
50,NoDOGE,0,113,0.861949
50,NoDOGE,0,114,1.106875
50,NoDOGE,0,115,1.106875
50,NoDOGE,0,116,1.319493
50,NoDOGE,0,117,1.319493
50,NoDOGE,0,118,1.526002
50,NoDOGE,0,119,1.574796
50,NoDOGE,0,120,1.781380
50,NoDOGE,0,121,4.248921
50,NoDOGE,0,122,10.120382
50,NoDOGE,0,123,22.301916
50,NoDOGE,0,124,22.789505
50,NoDOGE,0,125,20.821463
50,NoDOGE,0,126,20.821463
50,NoDOGE,0,127,20.821463
50,NoDOGE,0,128,20.821463
50,NoDOGE,0,129,19.951790
50,NoDOGE,0,130,39.296734
50,NoDOGE,0,131,70.763347
50,NoDOGE,0,132,70.763347
50,NoDOGE,0,133,111.192807
50,NoDOGE,0,134,100.865814
50,NoDOGE,0,135,157.834435
50,NoDOGE,0,136,213.191007
50,NoDOGE,0,137,252.170012
50,NoDOGE,0,138,252.170012
50,NoDOGE,0,139,252.170012
50,NoDOGE,0,140,265.854266
50,NoDOGE,0,141,259.299225
50,NoDOGE,0,142,229.609125
50,NoDOGE,0,143,229.609125
50,NoDOGE,0,144,229.609125
50,NoDOGE,0,145,229.609125
50,NoDOGE,0,146,229.609125
50,NoDOGE,0,147,229.609125
50,NoDOGE,0,148,229.609125
50,NoDOGE,0,149,229.609125
50,NoDOGE,0,150,229.609125
50,NoDOGE,0,151,229.609125
50,NoDOGE,0,152,229.609125
50,NoDOGE,0,153,229.609125
50,NoDOGE,0,154,229.609125
50,NoDOGE,0,155,229.609125
50,NoDOGE,0,156,229.609125
50,NoDOGE,0,157,229.609125
50,NoDOGE,0,158,277.281978
50,NoDOGE,0,159,332.570752
50,NoDOGE,0,160,332.570752
50,NoDOGE,0,161,332.570752
50,NoDOGE,0,162,332.570752
50,NoDOGE,0,163,285.360059
50,NoDOGE,0,164,285.360059
50,NoDOGE,0,165,285.360059
50,NoDOGE,0,166,285.360059
50,NoDOGE,0,167,285.360059
50,NoDOGE,0,168,337.228966
50,NoDOGE,0,169,398.164317
50,NoDOGE,0,170,398.164317
50,NoDOGE,0,171,465.839347
50,NoDOGE,0,172,472.130289
50,NoDOGE,0,173,467.937417
50,NoDOGE,0,174,467.937417
50,NoDOGE,0,175,487.098275
50,NoDOGE,0,176,503.121707
50,NoDOGE,0,177,506.944985
50,NoDOGE,0,178,504.285453
50,NoDOGE,0,179,504.285453
50,NoDOGE,0,180,494.883604
50,NoDOGE,0,181,494.883604
50,NoDOGE,0,182,494.883604
50,NoDOGE,0,183,494.883604
50,NoDOGE,0,184,515.652809
50,NoDOGE,0,185,498.353402
50,NoDOGE,0,186,467.398112
50,NoDOGE,0,187,435.122234
50,NoDOGE,0,188,396.258978
50,NoDOGE,0,189,347.828459
50,NoDOGE,0,190,347.828459
50,NoDOGE,0,191,347.828459
50,NoDOGE,0,192,338.222081
50,NoDOGE,0,193,320.711834
50,NoDOGE,0,194,320.711834
50,NoDOGE,0,195,320.711834
50,NoDOGE,0,196,320.711834
50,NoDOGE,0,197,317.485196
50,NoDOGE,0,198,285.110837
50,NoDOGE,0,199,252.194897
50,NoDOGE,0,200,252.194897
50,NoDOGE,0,201,213.242593
50,NoDOGE,0,202,213.242593
50,NoDOGE,0,203,260.968376
50,NoDOGE,0,204,316.260889
50,NoDOGE,0,205,316.260889
50,NoDOGE,0,206,316.260889
50,NoDOGE,0,207,382.159383
50,NoDOGE,0,208,450.899768
50,NoDOGE,0,209,512.960893
50,NoDOGE,0,210,568.507451
50,NoDOGE,0,211,624.772961
50,NoDOGE,0,212,624.772961
50,NoDOGE,0,213,588.602671
50,NoDOGE,0,214,543.559253
50,NoDOGE,0,215,488.274356
50,NoDOGE,0,216,450.434710
50,NoDOGE,0,217,450.434710
50,NoDOGE,0,218,450.434710
50,NoDOGE,0,219,450.434710
50,NoDOGE,0,220,450.434710
50,NoDOGE,0,221,450.434710
50,NoDOGE,0,222,450.434710
50,NoDOGE,0,223,450.434710
50,NoDOGE,0,224,450.434710
50,NoDOGE,0,225,450.434710
50,NoDOGE,0,226,401.041584
50,NoDOGE,0,227,351.265759
50,NoDOGE,0,228,329.217446
50,NoDOGE,0,229,329.217446
50,NoDOGE,0,230,329.217446
50,NoDOGE,0,231,329.217446
50,NoDOGE,0,232,329.217446
50,NoDOGE,0,233,329.217446
50,NoDOGE,0,234,329.217446
50,NoDOGE,0,235,329.217446
50,NoDOGE,0,236,329.217446
50,NoDOGE,0,237,329.217446
50,NoDOGE,0,238,329.217446
50,NoDOGE,0,239,329.217446
50,NoDOGE,0,240,329.217446
50,NoDOGE,0,241,329.217446
50,NoDOGE,0,242,329.217446
50,NoDOGE,0,243,329.217446
50,NoDOGE,0,244,329.217446
50,NoDOGE,0,245,329.217446
50,NoDOGE,0,246,329.217446
50,NoDOGE,0,247,329.217446
50,NoDOGE,0,248,329.217446
50,NoDOGE,0,249,329.217446
50,NoDOGE,0,250,329.217446
60,NoDOGE,0,0,1.000000
60,NoDOGE,0,1,1.000000
60,NoDOGE,0,2,1.314422
60,NoDOGE,0,3,1.445397
60,NoDOGE,0,4,1.395325
60,NoDOGE,0,5,1.461341
60,NoDOGE,0,6,1.318126
60,NoDOGE,0,7,1.318126
60,NoDOGE,0,8,1.318126
60,NoDOGE,0,9,1.318126
60,NoDOGE,0,10,1.318126
60,NoDOGE,0,11,1.318126
60,NoDOGE,0,12,1.134609
60,NoDOGE,0,13,1.134609
60,NoDOGE,0,14,1.134609
60,NoDOGE,0,15,1.134609
60,NoDOGE,0,16,0.960736
60,NoDOGE,0,17,0.960736
60,NoDOGE,0,18,0.960736
60,NoDOGE,0,19,0.960736
60,NoDOGE,0,20,0.960736
60,NoDOGE,0,21,0.960736
60,NoDOGE,0,22,0.960736
60,NoDOGE,0,23,0.960736
60,NoDOGE,0,24,0.960736
60,NoDOGE,0,25,0.813838
60,NoDOGE,0,26,0.813838
60,NoDOGE,0,27,0.813838
60,NoDOGE,0,28,0.813838
60,NoDOGE,0,29,0.507056
60,NoDOGE,0,30,0.507056
60,NoDOGE,0,31,0.507056
60,NoDOGE,0,32,0.507056
60,NoDOGE,0,33,0.507056
60,NoDOGE,0,34,0.507056
60,NoDOGE,0,35,0.507056
60,NoDOGE,0,36,0.507056
60,NoDOGE,0,37,0.507056
60,NoDOGE,0,38,0.507056
60,NoDOGE,0,39,0.507056
60,NoDOGE,0,40,0.507056
60,NoDOGE,0,41,0.507056
60,NoDOGE,0,42,0.507056
60,NoDOGE,0,43,0.507056
60,NoDOGE,0,44,0.507056
60,NoDOGE,0,45,0.507056
60,NoDOGE,0,46,0.507056
60,NoDOGE,0,47,0.507056
60,NoDOGE,0,48,0.507056
60,NoDOGE,0,49,0.507056
60,NoDOGE,0,50,0.507056
60,NoDOGE,0,51,0.507056
60,NoDOGE,0,52,0.507056
60,NoDOGE,0,53,0.507056
60,NoDOGE,0,54,0.507056
60,NoDOGE,0,55,0.507056
60,NoDOGE,0,56,0.507056
60,NoDOGE,0,57,0.507056
60,NoDOGE,0,58,0.507056
60,NoDOGE,0,59,0.507056
60,NoDOGE,0,60,0.507056
60,NoDOGE,0,61,0.507056
60,NoDOGE,0,62,0.507056
60,NoDOGE,0,63,0.507056
60,NoDOGE,0,64,0.507056
60,NoDOGE,0,65,0.507056
60,NoDOGE,0,66,0.507056
60,NoDOGE,0,67,0.507056
60,NoDOGE,0,68,0.507056
60,NoDOGE,0,69,0.507056
60,NoDOGE,0,70,0.507056
60,NoDOGE,0,71,0.507056
60,NoDOGE,0,72,0.541409
60,NoDOGE,0,73,0.499416
60,NoDOGE,0,74,0.499416
60,NoDOGE,0,75,0.499416
60,NoDOGE,0,76,0.499416
60,NoDOGE,0,77,0.499416
60,NoDOGE,0,78,0.499416
60,NoDOGE,0,79,0.499416
60,NoDOGE,0,80,0.499416
60,NoDOGE,0,81,0.447614
60,NoDOGE,0,82,0.367037
60,NoDOGE,0,83,0.367037
60,NoDOGE,0,84,0.367037
60,NoDOGE,0,85,0.299346
60,NoDOGE,0,86,0.242501
60,NoDOGE,0,87,0.242501
60,NoDOGE,0,88,0.242501
60,NoDOGE,0,89,0.242501
60,NoDOGE,0,90,0.242501
60,NoDOGE,0,91,0.242501
60,NoDOGE,0,92,0.242501
60,NoDOGE,0,93,0.242501
60,NoDOGE,0,94,0.242501
60,NoDOGE,0,95,0.242501
60,NoDOGE,0,96,0.242501
60,NoDOGE,0,97,0.242501
60,NoDOGE,0,98,0.242501
60,NoDOGE,0,99,0.242501
60,NoDOGE,0,100,0.232757
60,NoDOGE,0,101,0.232757
60,NoDOGE,0,102,0.232757
60,NoDOGE,0,103,0.338629
60,NoDOGE,0,104,0.338629
60,NoDOGE,0,105,0.338629
60,NoDOGE,0,106,0.338629
60,NoDOGE,0,107,0.338629
