atr_ema_period,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,final_equity
121,Base5,0,294.9598259541975,5.972563193958912,43.71998669290392,22,59.09090909090909,1,3.9495982595419754
122,Base5,0,294.9598259541975,5.972563193958912,43.71998669290392,22,59.09090909090909,1,3.9495982595419754
123,Base5,0,294.9598259541975,5.972563193958912,43.71998669290392,22,59.09090909090909,1,3.9495982595419754
124,Base5,0,294.9598259541975,5.972563193958912,43.71998669290392,22,59.09090909090909,1,3.9495982595419754
125,Base5,0,303.52957357919547,6.037659212773627,43.71998669290392,21,57.14285714285714,1,4.035295735791955
126,Base5,0,303.52957357919547,6.037659212773627,43.71998669290392,21,57.14285714285714,1,4.035295735791955
127,Base5,0,303.52957357919547,6.037659212773627,43.71998669290392,21,57.14285714285714,1,4.035295735791955
128,Base5,0,303.52957357919547,6.037659212773627,43.71998669290392,21,57.14285714285714,1,4.035295735791955
129,Base5,0,305.9938419378109,6.0310073899678995,43.71998669290392,21,57.14285714285714,1,4.059938419378109
130,Base5,0,303.52957357919547,6.037659212773627,43.71998669290392,21,57.14285714285714,1,4.035295735791955
131,Base5,0,305.9938419378109,6.0310073899678995,43.71998669290392,21,57.14285714285714,1,4.059938419378109
132,Base5,0,305.9938419378109,6.0310073899678995,43.71998669290392,21,57.14285714285714,1,4.059938419378109
133,Base5,0,305.9938419378109,6.0310073899678995,43.71998669290392,21,57.14285714285714,1,4.059938419378109
134,Base5,0,305.9938419378109,6.0310073899678995,43.71998669290392,21,57.14285714285714,1,4.059938419378109
135,Base5,0,305.9938419378109,6.0310073899678995,43.71998669290392,21,57.14285714285714,1,4.059938419378109
136,Base5,0,288.21187669534436,5.827366860626171,43.71998669290392,21,57.14285714285714,1,3.8821187669534436
137,Base5,0,305.9938419378109,6.0310073899678995,43.71998669290392,21,57.14285714285714,1,4.059938419378109
138,Base5,0,295.80665170648007,5.711577732460603,43.71998669290392,22,59.09090909090909,1,3.958066517064801
139,Base5,0,295.80665170648007,5.711577732460603,43.71998669290392,22,59.09090909090909,1,3.958066517064801
140,Base5,0,295.80665170648007,5.711577732460603,43.71998669290392,22,59.09090909090909,1,3.958066517064801
141,Base5,0,295.80665170648007,5.711577732460603,43.71998669290392,22,59.09090909090909,1,3.958066517064801
142,Base5,0,298.5489685357595,5.738015394581182,43.71998669290392,22,59.09090909090909,1,3.9854896853575954
143,Base5,0,298.5489685357595,5.738015394581182,43.71998669290392,22,59.09090909090909,1,3.9854896853575954
144,Base5,0,336.65632681105063,6.193235896024535,43.71998669290392,22,63.63636363636363,1,4.366563268110506
145,Base5,0,336.65632681105063,6.193235896024535,43.71998669290392,22,63.63636363636363,1,4.366563268110506
146,Base5,0,336.65632681105063,6.193235896024535,43.71998669290392,22,63.63636363636363,1,4.366563268110506
147,Base5,0,336.65632681105063,6.193235896024535,43.71998669290392,22,63.63636363636363,1,4.366563268110506
148,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
149,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
150,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
151,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
152,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
153,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
154,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
155,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
156,Base5,0,316.6380817223286,6.273027995110653,43.71998669290392,22,63.63636363636363,1,4.166380817223286
157,Base5,0,345.9485268163233,6.578663852434828,43.71998669290392,22,68.18181818181817,1,4.459485268163233
158,Base5,0,345.9485268163233,6.578663852434828,43.71998669290392,22,68.18181818181817,1,4.459485268163233
159,Base5,0,345.9485268163233,6.578663852434828,43.71998669290392,22,68.18181818181817,1,4.459485268163233
160,Base5,0,345.9485268163233,6.578663852434828,43.71998669290392,22,68.18181818181817,1,4.459485268163233
161,Base5,0,345.9485268163233,6.578663852434828,43.71998669290392,22,68.18181818181817,1,4.459485268163233
162,Base5,0,345.9485268163233,6.578663852434828,43.71998669290392,22,68.18181818181817,1,4.459485268163233
163,Base5,0,345.9485268163233,6.578663852434828,43.71998669290392,22,68.18181818181817,1,4.459485268163233
164,Base5,0,316.96177903653677,6.288531297932995,43.71998669290392,22,63.63636363636363,1,4.1696177903653675
165,Base5,0,316.96177903653677,6.288531297932995,43.71998669290392,22,63.63636363636363,1,4.1696177903653675
166,Base5,0,316.96177903653677,6.288531297932995,43.71998669290392,22,63.63636363636363,1,4.1696177903653675
167,Base5,0,316.96177903653677,6.288531297932995,43.71998669290392,22,63.63636363636363,1,4.1696177903653675
168,Base5,0,316.96177903653677,6.288531297932995,43.71998669290392,22,63.63636363636363,1,4.1696177903653675
169,Base5,0,316.96177903653677,6.288531297932995,43.71998669290392,22,63.63636363636363,1,4.1696177903653675
170,Base5,0,316.96177903653677,6.288531297932995,43.71998669290392,22,63.63636363636363,1,4.1696177903653675
171,Base5,0,325.6741666471516,6.296218429286621,43.71998669290392,22,63.63636363636363,1,4.256741666471516
172,Base5,0,325.6741666471516,6.296218429286621,43.71998669290392,22,63.63636363636363,1,4.256741666471516
173,Base5,0,307.0302305721434,6.085245234028166,43.71998669290392,22,63.63636363636363,1,4.070302305721434
174,Base5,0,244.22334929886298,5.464445621692624,43.71998669290392,23,65.21739130434783,1,3.44223349298863
175,Base5,0,244.22334929886298,5.464445621692624,43.71998669290392,23,65.21739130434783,1,3.44223349298863
176,Base5,0,244.22334929886298,5.464445621692624,43.71998669290392,23,65.21739130434783,1,3.44223349298863
177,Base5,0,244.22334929886298,5.464445621692624,43.71998669290392,23,65.21739130434783,1,3.44223349298863
178,Base5,0,252.62240818776172,5.66000189941602,43.71998669290392,23,65.21739130434783,1,3.526224081877617
179,Base5,0,252.62240818776172,5.66000189941602,43.71998669290392,23,65.21739130434783,1,3.526224081877617
180,Base5,0,277.1363500441541,5.950985895446224,43.71998669290392,23,69.56521739130434,1,3.771363500441541
181,Base5,0,277.1363500441541,5.950985895446224,43.71998669290392,23,69.56521739130434,1,3.771363500441541
182,Base5,0,277.1363500441541,5.950985895446224,43.71998669290392,23,69.56521739130434,1,3.771363500441541
183,Base5,0,243.02721419272623,5.528892961418466,43.71998669290392,24,66.66666666666666,1,3.4302721419272624
184,Base5,0,243.02721419272623,5.528892961418466,43.71998669290392,24,66.66666666666666,1,3.4302721419272624
185,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
186,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
187,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
188,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
189,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
190,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
191,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
192,Base5,0,277.1363500441541,5.950985895446224,43.71998669290392,23,69.56521739130434,1,3.771363500441541
193,Base5,0,266.8741081751505,5.834172983004779,43.71998669290392,24,66.66666666666666,1,3.6687410817515054
194,Base5,0,277.9444232193532,5.949021762096025,43.71998669290392,24,66.66666666666666,1,3.779444232193532
195,Base5,0,277.9444232193532,5.949021762096025,43.71998669290392,24,66.66666666666666,1,3.779444232193532
196,Base5,0,277.9444232193532,5.949021762096025,43.71998669290392,24,66.66666666666666,1,3.779444232193532
197,Base5,0,277.9444232193532,5.949021762096025,43.71998669290392,24,66.66666666666666,1,3.779444232193532
198,Base5,0,277.9444232193532,5.949021762096025,43.71998669290392,24,66.66666666666666,1,3.779444232193532
199,Base5,0,279.6358356246341,6.0013318187216145,43.71998669290392,25,64,1,3.7963583562463414
200,Base5,0,279.6358356246341,6.0013318187216145,43.71998669290392,25,64,1,3.7963583562463414
1,Base5,1,925.6927090992175,7.3288198208344895,11.731716087901361,11,63.63636363636363,1,10.256927090992175
2,Base5,1,925.6927090992175,7.3288198208344895,11.731716087901361,11,63.63636363636363,1,10.256927090992175
3,Base5,1,512.8621215414989,6.261512920209716,11.731716087901356,12,58.333333333333336,1,6.128621215414989
4,Base5,1,655.3989961599107,5.763449877875451,15.969478677969551,12,58.333333333333336,1,7.553989961599107
5,Base5,1,596.9835246725271,5.640987373284863,15.969478677969542,12,58.333333333333336,1,6.969835246725271
6,Base5,1,364.1191986462294,3.493797578413218,15.969478677969542,13,61.53846153846154,1,4.641191986462294
7,Base5,1,312.13921171134285,3.3111621873500705,20.41552713994817,13,53.84615384615385,1,4.1213921171134285
8,Base5,1,214.1789279855204,2.902827229090892,20.41552713994817,13,46.15384615384615,1,3.141789279855204
9,Base5,1,240.51084195478958,3.047007215471079,20.415527139948168,13,46.15384615384615,1,3.405108419547896
10,Base5,1,291.93528320403937,3.306562496466898,20.415527139948168,13,53.84615384615385,1,3.9193528320403934
11,Base5,1,291.93528320403937,3.306562496466898,20.415527139948168,13,53.84615384615385,1,3.9193528320403934
12,Base5,1,291.93528320403937,3.306562496466898,20.415527139948168,13,53.84615384615385,1,3.9193528320403934
13,Base5,1,293.52916071163537,3.298149034667839,20.091882123330755,13,53.84615384615385,1,3.935291607116354
14,Base5,1,293.52916071163537,3.298149034667839,20.091882123330755,13,53.84615384615385,1,3.935291607116354
15,Base5,1,261.03516902699994,3.127525865201721,20.415527139948168,14,57.14285714285714,1,3.6103516902699995
16,Base5,1,139.61788462952373,2.724505388491375,38.905926344389755,14,57.14285714285714,1,2.3961788462952374
17,Base5,1,171.41984077950116,2.9532140855310085,36.25346353536168,13,53.84615384615385,1,2.7141984077950116
18,Base5,1,171.41984077950116,2.9532140855310085,36.25346353536168,13,53.84615384615385,1,2.7141984077950116
19,Base5,1,171.41984077950116,2.9532140855310085,36.25346353536168,13,53.84615384615385,1,2.7141984077950116
20,Base5,1,230.4173404437237,3.2388166323785237,22.39712107761498,13,53.84615384615385,1,3.304173404437237
21,Base5,1,272.09036875861733,3.4358413099043332,22.397121077614983,13,61.53846153846154,1,3.720903687586173
22,Base5,1,272.09036875861733,3.4358413099043332,22.397121077614983,13,61.53846153846154,1,3.720903687586173
23,Base5,1,243.31639045384895,3.2778519247565168,22.39712107761498,13,61.53846153846154,1,3.4331639045384894
24,Base5,1,216.24938189787198,3.088243110898373,22.39712107761498,14,64.28571428571429,1,3.16249381897872
25,Base5,1,216.24938189787198,3.088243110898373,22.39712107761498,14,64.28571428571429,1,3.16249381897872
26,Base5,1,234.1328834847364,3.2055639349352503,22.397121077614983,14,64.28571428571429,1,3.341328834847364
27,Base5,1,234.1328834847364,3.2055639349352503,22.397121077614983,14,64.28571428571429,1,3.341328834847364
28,Base5,1,234.1328834847364,3.2055639349352503,22.397121077614983,14,64.28571428571429,1,3.341328834847364
29,Base5,1,234.1328834847364,3.2055639349352503,22.397121077614983,14,64.28571428571429,1,3.341328834847364
30,Base5,1,234.1328834847364,3.2055639349352503,22.397121077614983,14,64.28571428571429,1,3.341328834847364
31,Base5,1,262.73049705741755,3.398006546758022,22.397121077614983,13,61.53846153846154,1,3.6273049705741753
32,Base5,1,262.73049705741755,3.398006546758022,22.397121077614983,13,61.53846153846154,1,3.6273049705741753
33,Base5,1,262.73049705741755,3.398006546758022,22.397121077614983,13,61.53846153846154,1,3.6273049705741753
34,Base5,1,262.73049705741755,3.398006546758022,22.397121077614983,13,61.53846153846154,1,3.6273049705741753
35,Base5,1,359.2113048229005,3.887556280167965,22.397121077614983,13,61.53846153846154,1,4.592113048229005
36,Base5,1,359.2113048229005,3.887556280167965,22.397121077614983,13,61.53846153846154,1,4.592113048229005
37,Base5,1,359.2113048229005,3.887556280167965,22.397121077614983,13,61.53846153846154,1,4.592113048229005
38,Base5,1,359.2113048229005,3.887556280167965,22.397121077614983,13,61.53846153846154,1,4.592113048229005
39,Base5,1,359.2113048229005,3.887556280167965,22.397121077614983,13,61.53846153846154,1,4.592113048229005
40,Base5,1,359.2113048229005,3.887556280167965,22.397121077614983,13,61.53846153846154,1,4.592113048229005
41,Base5,1,359.2113048229005,3.887556280167965,22.397121077614983,13,61.53846153846154,1,4.592113048229005
42,Base5,1,397.69864912012764,4.052584891513468,22.397121077614983,13,61.53846153846154,1,4.976986491201276
43,Base5,1,403.51978606577364,4.118122187363359,22.397121077614983,13,61.53846153846154,1,5.035197860657736
44,Base5,1,458.57989746843157,4.3569833097480375,22.39712107761498,13,61.53846153846154,1,5.585798974684316
45,Base5,1,458.57989746843157,4.3569833097480375,22.39712107761498,13,61.53846153846154,1,5.585798974684316
46,Base5,1,458.57989746843157,4.3569833097480375,22.39712107761498,13,61.53846153846154,1,5.585798974684316
47,Base5,1,458.57989746843157,4.3569833097480375,22.39712107761498,13,61.53846153846154,1,5.585798974684316
48,Base5,1,370.5117787582367,4.017676600620758,22.39712107761498,14,57.14285714285714,1,4.705117787582367
49,Base5,1,370.5117787582367,4.017676600620758,22.39712107761498,14,57.14285714285714,1,4.705117787582367
50,Base5,1,370.5117787582367,4.017676600620758,22.39712107761498,14,57.14285714285714,1,4.705117787582367
51,Base5,1,370.5117787582367,4.017676600620758,22.39712107761498,14,57.14285714285714,1,4.705117787582367
52,Base5,1,370.5117787582367,4.017676600620758,22.39712107761498,14,57.14285714285714,1,4.705117787582367
53,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
54,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
55,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
56,Base5,1,443.45286864501946,4.307859541914157,22.397121077614983,14,57.14285714285714,1,5.434528686450195
57,Base5,1,443.45286864501946,4.307859541914157,22.397121077614983,14,57.14285714285714,1,5.434528686450195
58,Base5,1,443.45286864501946,4.307859541914157,22.397121077614983,14,57.14285714285714,1,5.434528686450195
59,Base5,1,443.45286864501946,4.307859541914157,22.397121077614983,14,57.14285714285714,1,5.434528686450195
60,Base5,1,443.45286864501946,4.307859541914157,22.397121077614983,14,57.14285714285714,1,5.434528686450195
61,Base5,1,443.45286864501946,4.307859541914157,22.397121077614983,14,57.14285714285714,1,5.434528686450195
62,Base5,1,443.45286864501946,4.307859541914157,22.397121077614983,14,57.14285714285714,1,5.434528686450195
63,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
64,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
65,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
66,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
67,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
68,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
69,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
70,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
71,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
72,Base5,1,449.80915186475414,4.379211378656698,22.397121077614983,14,57.14285714285714,1,5.498091518647541
