universe,window,ap,return_pct,sharpe,max_dd_pct,trades,pass
Legacy4,2,51,802.3185,13.214459,8.8845,10,1
Legacy4,2,52,740.1141,13.997020,6.5131,10,1
Legacy4,2,53,802.3185,13.214459,8.8845,10,1
Legacy4,2,54,659.3585,12.152084,13.6281,10,1
Legacy4,2,55,659.3585,12.152084,13.6281,10,1
Legacy4,2,56,635.0695,12.538056,11.5979,10,1
Legacy4,2,57,635.0695,12.538056,11.5979,10,1
Legacy4,2,58,776.1554,17.295540,0.0000,8,1
Legacy4,2,59,647.6755,14.261399,8.0379,9,1
Legacy4,2,60,756.3127,15.382628,6.5131,9,1
Legacy4,2,61,638.0567,12.942239,8.8845,9,1
Legacy4,2,62,562.0643,13.310551,19.9840,9,1
Legacy4,2,63,507.6747,11.721839,19.9840,9,1
Legacy4,2,64,488.2375,12.032953,19.9840,9,1
Legacy4,2,65,507.6747,11.721839,19.9840,9,1
Legacy4,2,66,507.6747,11.721839,19.9840,9,1
Legacy4,2,67,488.2375,12.032953,19.9840,9,1
Legacy4,2,68,488.2375,12.032953,19.9840,9,1
Legacy4,2,69,540.8382,14.318978,19.9840,8,1
Legacy4,2,70,767.4279,15.552861,1.9874,9,1
Legacy4,2,71,631.8595,14.104313,19.9840,9,1
Legacy4,2,72,631.8595,14.104313,19.9840,9,1
Legacy4,2,73,767.4279,15.552861,1.9874,9,1
Legacy4,2,74,767.4279,15.552861,1.9874,9,1
Legacy4,2,75,725.8801,15.129144,1.9874,9,1
Legacy4,2,76,756.6820,13.957124,1.9874,9,1
Legacy4,2,77,886.8286,14.608101,1.9874,10,1
Legacy4,2,78,796.9598,14.552725,1.9874,10,1
Legacy4,2,79,656.7760,13.267803,19.9840,10,1
Legacy4,2,80,684.9295,13.535476,8.0379,10,1
Legacy4,3,5,55.6227,6.753982,15.6603,11,1
Legacy4,3,6,62.7265,7.355626,21.0631,11,1
Legacy4,3,7,24.1886,3.613701,37.3232,12,1
Legacy4,3,8,120.9304,11.089468,15.6805,11,1
Legacy4,3,9,65.6357,8.891637,22.9674,10,1
Legacy4,3,10,65.6357,8.891637,22.9674,10,1
Legacy4,3,11,65.6357,8.891637,22.9674,10,1
Legacy4,3,12,65.6357,8.891637,22.9674,10,1
Legacy4,3,13,50.4013,6.142676,33.7911,10,1
Legacy4,3,14,50.4013,6.142676,33.7911,10,1
Legacy4,3,15,50.4013,6.142676,33.7911,10,1
Legacy4,3,16,50.4013,6.142676,33.7911,10,1
Legacy4,3,17,50.4013,6.142676,33.7911,10,1
Legacy4,3,18,42.0566,5.487432,33.7911,10,1
Legacy4,3,19,50.4013,6.142676,33.7911,10,1
Legacy4,3,20,31.3589,4.633054,33.7911,10,1
Legacy4,3,21,31.3589,4.633054,33.7911,10,1
Legacy4,3,22,27.6436,4.339107,33.7911,10,1
Legacy4,3,23,17.8812,3.487170,34.9991,10,1
Legacy4,3,24,17.8812,3.487170,34.9991,10,1
Legacy4,3,25,11.3409,2.874247,34.9991,10,1
Legacy4,3,26,17.8812,3.487170,34.9991,10,1
Legacy4,3,27,12.1704,2.878993,43.4084,11,1
Legacy4,3,28,12.1704,2.878993,43.4084,11,1
Legacy4,3,29,11.4460,2.819950,43.4084,11,1
Legacy4,3,30,2.0048,1.941476,43.7535,11,1
Legacy4,3,31,2.0048,1.941476,43.7535,11,1
Legacy4,3,32,2.0048,1.941476,43.7535,11,1
Legacy4,3,33,-1.5908,1.585503,45.7361,11,1
Legacy4,3,34,-1.5908,1.585503,45.7361,11,1
Legacy4,3,35,0.7396,1.817541,44.4512,11,1
Legacy4,3,36,-1.9465,1.552527,45.9323,11,1
Legacy4,3,37,-1.9465,1.552527,45.9323,11,1
Legacy4,3,38,-1.9465,1.552527,45.9323,11,1
Legacy4,3,39,11.6661,2.809157,47.0790,11,1
Legacy4,3,40,52.7013,7.394637,21.1495,10,1
Legacy4,3,41,48.8610,7.205031,21.1495,10,1
Legacy4,3,42,-14.7203,-0.590455,44.1291,10,0
Legacy4,3,43,2.4199,2.012946,51.4609,11,1
Legacy4,3,44,2.4199,2.012946,51.4609,11,1
Legacy4,3,45,60.3060,7.206012,24.0274,10,1
Legacy4,3,46,60.3060,7.206012,24.0274,10,1
Legacy4,3,47,74.6400,7.890437,17.2342,11,1
Legacy4,3,48,24.3824,3.851929,43.4084,11,1
Legacy4,3,49,70.1143,8.638111,19.3790,9,1
Legacy4,3,50,16.7387,3.236841,44.6749,11,1
Legacy4,3,51,73.9364,8.437079,17.5676,10,1
Legacy4,3,52,67.4677,8.597710,19.3790,9,1
Legacy4,3,53,52.2035,8.076385,19.3790,9,1
Legacy4,3,54,23.0575,5.188773,19.3790,8,1
Legacy4,3,55,23.0575,5.188773,19.3790,8,1
Legacy4,3,56,15.2732,3.825159,24.4789,8,1
Legacy4,3,57,15.2732,3.825159,24.4789,8,1
Legacy4,3,58,16.3735,4.015233,23.7581,8,1
Legacy4,3,59,16.3735,4.015233,23.7581,8,1
Legacy4,3,60,3.0067,1.765555,26.7842,7,1
Legacy4,3,61,-0.9705,0.937581,29.6111,7,1
Legacy4,3,62,10.6166,3.689318,21.3752,6,1
Legacy4,3,63,28.7028,6.644365,15.6805,7,1
Legacy4,3,64,77.9183,10.119600,15.6805,8,1
Legacy4,3,65,77.9183,10.119600,15.6805,8,1
Legacy4,3,66,52.9160,8.403128,15.6805,7,1
Legacy4,3,67,77.9183,10.119600,15.6805,8,1
Legacy4,3,68,77.9183,10.119600,15.6805,8,1
Legacy4,3,69,77.9183,10.119600,15.6805,8,1
Legacy4,3,70,77.9183,10.119600,15.6805,8,1
Legacy4,3,71,77.9183,10.119600,15.6805,8,1
Legacy4,3,72,77.9183,10.119600,15.6805,8,1
Legacy4,3,73,77.9183,10.119600,15.6805,8,1
Legacy4,3,74,77.9183,10.119600,15.6805,8,1
Legacy4,3,75,77.9183,10.119600,15.6805,8,1
Legacy4,3,76,77.9183,10.119600,15.6805,8,1
Legacy4,3,77,77.9183,10.119600,15.6805,8,1
Legacy4,3,78,19.4111,3.834446,43.4084,9,1
Legacy4,3,79,19.4111,3.834446,43.4084,9,1
Legacy4,3,80,19.4111,3.834446,43.4084,9,1
Legacy4,4,5,-38.2335,-9.673076,46.4116,8,0
Legacy4,4,6,-26.0933,-6.904252,38.1055,7,0
Legacy4,4,7,-30.0384,-9.249331,41.4094,7,0
Legacy4,4,8,-29.0289,-8.994558,40.5640,7,0
Legacy4,4,9,-35.2495,-10.033914,45.7736,7,0
Legacy4,4,10,-37.8629,-10.542109,47.9622,7,0
Legacy4,4,11,-28.3236,-8.071409,39.9734,6,0
Legacy4,4,12,-11.3083,-3.633912,25.7236,6,0
Legacy4,4,13,-23.1121,-7.090139,35.6089,7,0
Legacy4,4,14,-12.8472,-4.064387,27.0124,6,0
Legacy4,4,15,-9.5938,-3.061136,24.2878,5,0
Legacy4,4,16,-11.4597,-4.000440,24.2878,5,0
Legacy4,4,17,-11.1607,-3.849392,24.2878,5,0
Legacy4,4,18,-9.5938,-3.061136,24.2878,5,0
Legacy4,4,19,-11.1607,-3.849392,24.2878,5,0
Legacy4,4,20,-24.4442,-7.425535,34.4481,6,0
Legacy4,4,21,-24.4442,-7.425535,34.4481,6,0
Legacy4,4,22,-26.0036,-8.273802,35.8010,6,0
Legacy4,4,23,-25.7538,-8.138357,35.5843,6,0
Legacy4,4,24,-16.8476,-3.448693,27.8573,7,0
Legacy4,4,25,-16.8476,-3.448693,27.8573,7,0
Legacy4,4,26,-16.8476,-3.448693,27.8573,7,0
Legacy4,4,27,-15.3810,-2.973026,26.5848,7,0
Legacy4,4,28,-15.3810,-2.973026,26.5848,7,0
Legacy4,4,29,-15.3810,-2.973026,26.5848,7,0
Legacy4,4,30,-15.3810,-2.973026,26.5848,7,0
Legacy4,4,31,-18.7962,-3.660413,29.5479,7,0
Legacy4,4,32,-15.3810,-2.973026,26.5848,7,0
Legacy4,4,33,-18.7962,-3.660413,29.5479,7,0
Legacy4,4,34,-16.8476,-3.448693,27.8573,7,0
Legacy4,4,35,-15.3810,-2.973026,26.5848,7,0
Legacy4,4,36,-15.3810,-2.973026,26.5848,7,0
Legacy4,4,37,-16.8476,-3.448693,27.8573,7,0
Legacy4,4,38,-20.2037,-4.121860,30.7690,7,0
Legacy4,4,39,-16.8476,-3.448693,27.8573,7,0
Legacy4,4,40,-20.2037,-4.121860,30.7690,7,0
Legacy4,4,41,-20.2037,-4.121860,30.7690,7,0
Legacy4,4,42,-16.8476,-3.448693,27.8573,7,0
Legacy4,4,43,-20.2037,-4.121860,30.7690,7,0
Legacy4,4,44,-20.2037,-4.121860,30.7690,7,0
Legacy4,4,45,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,46,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,47,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,48,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,49,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,50,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,51,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,52,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,53,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,54,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,55,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,56,-4.8452,-0.363565,17.4440,6,0
Legacy4,4,57,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,58,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,59,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,60,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,61,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,62,-8.7124,-1.577496,20.7992,6,0
Legacy4,4,63,11.8420,6.455824,13.3592,4,1
Legacy4,4,64,11.8420,6.455824,13.3592,4,1
Legacy4,4,65,-6.5296,-0.979574,18.9054,5,0
Legacy4,4,66,11.8420,6.455824,13.3592,4,1
Legacy4,4,67,11.8420,6.455824,13.3592,4,1
Legacy4,4,68,11.8420,6.455824,13.3592,4,1
Legacy4,4,69,11.8420,6.455824,13.3592,4,1
Legacy4,4,70,11.8420,6.455824,13.3592,4,1
Legacy4,4,71,-9.0068,-3.784782,21.0546,4,0
Legacy4,4,72,-10.8341,-4.533778,22.6399,4,0
Legacy4,4,73,-12.8328,-5.263361,24.3741,4,0
Legacy4,4,74,-14.8684,-5.677011,26.1401,5,0
Legacy4,4,75,-15.4492,-5.841000,26.6441,5,0
Legacy4,4,76,1.6626,1.777622,13.3592,4,1
Legacy4,4,77,2.4872,1.994338,13.3592,5,1
Legacy4,4,78,2.4872,1.994338,13.3592,5,1
Legacy4,4,79,2.4872,1.994338,13.3592,5,1
Legacy4,4,80,2.4872,1.994338,13.3592,5,1
Legacy4,5,5,-4.8488,0.549038,32.7614,9,1
Legacy4,5,6,-24.3505,-2.835290,43.7342,9,0
Legacy4,5,7,-32.6732,-4.869423,46.2369,8,0
Legacy4,5,8,-17.8293,-0.231837,53.5742,10,0
Legacy4,5,9,-12.2594,0.427592,50.4272,9,1
Legacy4,5,10,-21.1193,-0.790912,53.5742,10,0
Legacy4,5,11,16.6532,3.929146,31.3430,7,1
Legacy4,5,12,77.0744,14.025515,5.0514,6,1
Legacy4,5,13,58.8938,10.064418,10.4887,7,1
Legacy4,5,14,32.0742,6.143857,14.5108,7,1
Legacy4,5,15,32.0742,6.143857,14.5108,7,1
Legacy4,5,16,54.4620,9.477798,10.4887,7,1
Legacy4,5,17,16.2088,3.876958,22.0501,7,1
Legacy4,5,18,21.4637,4.383640,21.4623,8,1
Legacy4,5,19,11.9353,3.104792,24.4308,8,1
Legacy4,5,20,9.2138,2.572403,26.2681,9,1
Legacy4,5,21,10.7277,2.731629,18.8131,9,1
Legacy4,5,22,5.7363,2.123971,22.4729,8,1
Legacy4,5,23,-15.9109,-1.078719,38.3448,8,0
Legacy4,5,24,0.1764,1.406649,29.2992,8,1
Legacy4,5,25,1.8291,1.661178,29.2992,8,1
Legacy4,5,26,22.7358,5.131707,12.7435,7,1
Legacy4,5,27,27.1719,5.853235,12.7435,7,1
Legacy4,5,28,27.1719,5.853235,12.7435,7,1
Legacy4,5,29,32.0121,6.526043,10.4887,7,1
Legacy4,5,30,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,31,-21.1725,-4.376456,27.8850,6,0
Legacy4,5,32,-21.1725,-4.376456,27.8850,6,0
Legacy4,5,33,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,34,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,35,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,36,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,37,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,38,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,39,0.6287,1.119334,10.4887,4,1
Legacy4,5,40,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,41,-3.4633,-0.994231,10.4887,5,0
Legacy4,5,42,0.6287,1.119334,10.4887,4,1
Legacy4,5,43,-6.4423,-3.976928,12.7435,4,0
Legacy4,5,44,-6.4423,-3.976928,12.7435,4,0
Legacy4,5,45,0.6287,1.119334,10.4887,4,1
Legacy4,5,46,0.6287,1.119334,10.4887,4,1
Legacy4,5,47,-3.4694,-0.997207,10.4887,5,0
Legacy4,5,48,30.7795,8.991333,12.7435,4,1
Legacy4,5,49,27.5998,7.190127,12.7435,5,1
Legacy4,5,50,30.7795,8.991333,12.7435,4,1
Legacy4,5,51,17.3344,5.126623,13.9690,5,1
Legacy4,5,52,42.8601,12.309536,6.3456,4,1
Legacy4,5,53,43.2391,10.667209,6.3456,5,1
Legacy4,5,54,24.5822,6.432514,12.7943,5,1
Legacy4,5,55,32.0977,9.692307,6.3456,4,1
Legacy4,5,56,32.0977,9.692307,6.3456,4,1
Legacy4,5,57,32.0977,9.692307,6.3456,4,1
Legacy4,5,58,32.0977,9.692307,6.3456,4,1
Legacy4,5,59,32.0977,9.692307,6.3456,4,1
Legacy4,5,60,32.4482,8.534492,6.3456,5,1
Legacy4,5,61,32.0977,9.692307,6.3456,4,1
Legacy4,5,62,28.6234,8.629646,9.4279,4,1
Legacy4,5,63,38.5621,14.404284,0.1281,3,1
Legacy4,5,64,38.5621,14.404284,0.1281,3,1
Legacy4,5,65,30.2441,11.073933,5.0514,3,1
Legacy4,5,66,30.2441,11.073933,5.0514,3,1
Legacy4,5,67,22.0810,8.280355,10.4887,3,1
Legacy4,5,68,22.0810,8.280355,10.4887,3,1
Legacy4,5,69,19.0058,7.291823,12.7435,3,1
Legacy4,5,70,20.2659,6.514886,12.7435,4,1
Legacy4,5,71,42.8601,12.309536,6.3456,4,1
Legacy4,5,72,27.7317,10.199208,6.3456,3,1
Legacy4,5,73,38.7398,21.007388,0.0000,2,0
Legacy4,5,74,55.1721,21.860750,0.0000,3,1
Legacy4,5,75,43.4822,16.576241,0.0000,3,1
Legacy4,5,76,44.8342,16.163073,5.0514,3,1
Legacy4,5,77,44.8342,16.163073,5.0514,3,1
Legacy4,5,78,44.8342,16.163073,5.0514,3,1
Legacy4,5,79,44.8342,16.163073,5.0514,3,1
Legacy4,5,80,42.3083,15.323170,5.0514,3,1
Legacy4,6,5,15.7320,3.066190,25.1638,12,1
Legacy4,6,6,22.9240,3.945952,20.0931,12,1
Legacy4,6,7,18.1584,3.364989,23.1909,12,1
Legacy4,6,8,21.3180,4.656961,19.1435,10,1
Legacy4,6,9,19.5348,4.340071,20.3320,10,1
Legacy4,6,10,27.6342,5.850609,14.9339,10,1
Legacy4,6,11,22.6860,4.936259,18.2318,10,1
Legacy4,6,12,26.9841,5.968455,15.3671,9,1
Legacy4,6,13,22.6919,5.493491,14.9850,9,1
Legacy4,6,14,30.2674,6.628099,17.0688,9,1
Legacy4,6,15,20.6802,4.541678,19.5686,10,1
Legacy4,6,16,20.6802,4.541678,19.5686,10,1
Legacy4,6,17,32.5979,7.155867,12.7512,9,1
Legacy4,6,18,32.6198,7.520047,12.7368,8,1
Legacy4,6,19,32.6198,7.520047,12.7368,8,1
Legacy4,6,20,24.2248,5.219021,17.2062,10,1
Legacy4,6,21,34.0936,7.499474,14.6330,9,1
Legacy4,6,22,23.9460,5.166200,17.3920,10,1
Legacy4,6,23,23.9460,5.166200,17.3920,10,1
Legacy4,6,24,23.9460,5.166200,17.3920,10,1
Legacy4,6,25,23.9460,5.166200,17.3920,10,1
Legacy4,6,26,23.9460,5.166200,17.3920,10,1
Legacy4,6,27,23.9460,5.166200,17.3920,10,1
Legacy4,6,28,14.8462,3.549529,23.4569,10,1
Legacy4,6,29,23.9460,5.166200,17.3920,10,1
Legacy4,6,30,27.2789,6.151562,18.3701,9,1
Legacy4,6,31,27.2789,6.151562,18.3701,9,1
Legacy4,6,32,27.2789,6.151562,18.3701,9,1
Legacy4,6,33,37.9979,9.018860,11.4955,8,1
Legacy4,6,34,37.9979,9.018860,11.4955,8,1
Legacy4,6,35,37.9979,9.018860,11.4955,8,1
Legacy4,6,36,37.3638,8.272388,11.9022,9,1
Legacy4,6,37,28.0213,6.719789,14.6759,9,1
Legacy4,6,38,18.6223,4.680071,20.9402,9,1
Legacy4,6,39,18.6223,4.680071,20.9402,9,1
Legacy4,6,40,18.6223,4.680071,20.9402,9,1
Legacy4,6,41,22.1423,5.866676,18.5941,8,1
Legacy4,6,42,28.6123,7.317179,14.2820,8,1
Legacy4,6,43,20.2000,5.790933,14.2820,7,1
Legacy4,6,44,-2.8202,0.402579,30.6983,9,1
Legacy4,6,45,5.3639,2.123984,24.8620,8,1
Legacy4,6,46,0.0635,1.003283,28.6419,8,1
Legacy4,6,47,7.0665,2.349131,28.6419,9,1
Legacy4,6,48,14.1813,3.713416,23.9000,9,1
Legacy4,6,49,7.0665,2.349131,28.6419,9,1
Legacy4,6,50,7.0665,2.349131,28.6419,9,1
Legacy4,6,51,7.0665,2.349131,28.6419,9,1
Legacy4,6,52,12.7379,3.442570,24.8620,9,1
Legacy4,6,53,13.5887,3.612148,24.2949,9,1
Legacy4,6,54,7.8746,2.508459,28.1034,9,1
Legacy4,6,55,7.3074,2.396519,28.4814,9,1
Legacy4,6,56,21.2372,4.901835,19.1974,9,1
Legacy4,6,57,17.3402,4.172964,21.7947,9,1
Legacy4,6,58,21.2372,4.901835,19.1974,9,1
Legacy4,6,59,21.2372,4.901835,19.1974,9,1
Legacy4,6,60,8.8781,2.690813,27.4345,9,1
Legacy4,6,61,20.5033,5.303093,19.6865,8,1
Legacy4,6,62,17.3800,4.615210,21.7681,8,1
Legacy4,6,63,30.8483,7.199376,17.0688,8,1
Legacy4,6,64,30.8483,7.199376,17.0688,8,1
Legacy4,6,65,36.6768,9.146549,17.0688,7,1
Legacy4,6,66,36.6768,9.146549,17.0688,7,1
Legacy4,6,67,36.6768,9.146549,17.0688,7,1
Legacy4,6,68,36.6768,9.146549,17.0688,7,1
Legacy4,6,69,36.6768,9.146549,17.0688,7,1
Legacy4,6,70,36.6768,9.146549,17.0688,7,1
Legacy4,6,71,36.6768,9.146549,17.0688,7,1
Legacy4,6,72,36.6768,9.146549,17.0688,7,1
Legacy4,6,73,36.6768,9.146549,17.0688,7,1
Legacy4,6,74,36.0488,8.306017,17.0688,8,1
Legacy4,6,75,8.8401,2.683483,27.4598,9,1
Legacy4,6,76,17.4867,4.638521,21.6970,8,1
Legacy4,6,77,17.4867,4.638521,21.6970,8,1
Legacy4,6,78,7.6004,2.445530,28.2861,9,1
Legacy4,6,79,-4.8329,0.031383,36.5726,10,1
Legacy4,6,80,-4.8329,0.031383,36.5726,10,1
Legacy5BNB,0,5,108.2133,12.792493,9.1288,9,1
Legacy5BNB,0,6,142.3740,15.566839,9.1288,8,1
Legacy5BNB,0,7,92.9146,10.679118,7.3734,9,1
Legacy5BNB,0,8,72.2441,10.744421,7.6334,8,1
Legacy5BNB,0,9,48.0966,7.357438,20.5825,8,1
Legacy5BNB,0,10,22.1483,4.462802,24.7336,8,1
Legacy5BNB,0,11,25.0662,5.287569,24.7336,7,1
Legacy5BNB,0,12,25.0662,5.287569,24.7336,7,1
Legacy5BNB,0,13,104.6477,16.121538,2.5255,7,1
Legacy5BNB,0,14,61.9682,12.188719,2.5255,7,1
Legacy5BNB,0,15,61.9682,12.188719,2.5255,7,1
Legacy5BNB,0,16,57.6641,11.288260,5.1158,7,1
Legacy5BNB,0,17,57.6641,11.288260,5.1158,7,1
Legacy5BNB,0,18,57.6641,11.288260,5.1158,7,1
Legacy5BNB,0,19,57.6641,11.288260,5.1158,7,1
Legacy5BNB,0,20,57.6641,11.288260,5.1158,7,1
Legacy5BNB,0,21,61.1535,12.018770,3.0158,7,1
Legacy5BNB,0,22,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,23,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,24,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,25,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,26,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,27,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,28,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,29,59.5558,11.432586,6.3285,7,1
Legacy5BNB,0,30,66.8096,12.957306,2.0699,7,1
Legacy5BNB,0,31,66.8096,12.957306,2.0699,7,1
Legacy5BNB,0,32,50.6032,8.836522,10.9521,8,1
Legacy5BNB,0,33,69.1260,13.362803,2.0699,7,1
Legacy5BNB,0,34,61.1792,10.730095,4.6987,8,1
Legacy5BNB,0,35,58.9717,10.410788,4.6987,8,1
Legacy5BNB,0,36,64.4754,11.259723,6.7405,8,1
Legacy5BNB,0,37,61.1792,10.730095,4.6987,8,1
Legacy5BNB,0,38,58.9717,10.410788,4.6987,8,1
Legacy5BNB,0,39,58.3570,11.433407,4.6987,7,1
Legacy5BNB,0,40,87.1750,14.610592,4.6987,7,1
Legacy5BNB,0,41,53.2571,10.597634,4.6987,7,1
Legacy5BNB,0,42,53.2571,10.597634,4.6987,7,1
Legacy5BNB,0,43,80.8674,13.994618,4.6987,7,1
Legacy5BNB,0,44,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,45,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,46,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,47,45.7034,9.233247,4.6987,7,1
Legacy5BNB,0,48,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,49,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,50,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,51,76.7725,14.495684,4.6987,6,1
Legacy5BNB,0,52,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,53,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,54,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,55,48.7831,10.828326,4.6987,6,1
Legacy5BNB,0,56,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,57,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,58,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,59,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,60,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,61,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,62,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,63,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,64,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,65,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,66,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,67,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,68,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,69,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,70,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,71,37.8128,7.742963,7.3734,7,1
Legacy5BNB,0,72,39.7265,8.047877,7.3734,7,1
Legacy5BNB,0,73,39.7265,8.047877,7.3734,7,1
Legacy5BNB,0,74,39.7265,8.047877,7.3734,7,1
Legacy5BNB,0,75,39.7265,8.047877,7.3734,7,1
Legacy5BNB,0,76,39.7265,8.047877,7.3734,7,1
Legacy5BNB,0,77,73.1209,10.879259,7.3734,8,1
Legacy5BNB,0,78,73.1209,10.879259,7.3734,8,1
Legacy5BNB,0,79,73.1209,10.879259,7.3734,8,1
Legacy5BNB,0,80,73.1209,10.879259,7.3734,8,1
Legacy5BNB,1,5,61.5678,14.737456,4.9465,9,1
Legacy5BNB,1,6,40.4728,10.629609,4.9465,8,1
Legacy5BNB,1,7,36.4401,7.252333,20.0910,9,1
Legacy5BNB,1,8,24.6465,5.566817,17.3148,9,1
Legacy5BNB,1,9,61.5678,14.737456,4.9465,9,1
Legacy5BNB,1,10,11.2994,3.854462,17.3148,9,1
Legacy5BNB,1,11,44.2672,23.756284,1.9172,9,1
Legacy5BNB,1,12,28.4304,12.459004,7.5418,9,1
Legacy5BNB,1,13,-0.9184,0.501858,17.9506,9,1
Legacy5BNB,1,14,-0.9184,0.501858,17.9506,9,1
Legacy5BNB,1,15,-0.9184,0.501858,17.9506,9,1
Legacy5BNB,1,16,-0.9184,0.501858,17.9506,9,1
Legacy5BNB,1,17,-1.1538,0.461006,17.9506,9,1
Legacy5BNB,1,18,-1.1538,0.461006,17.9506,9,1
Legacy5BNB,1,19,-1.1538,0.461006,17.9506,9,1
Legacy5BNB,1,20,-1.1538,0.461006,17.9506,9,1
Legacy5BNB,1,21,24.9283,6.403540,17.3148,9,1
Legacy5BNB,1,22,11.5218,3.500856,21.5592,9,1
Legacy5BNB,1,23,4.2202,1.915979,20.0910,9,1
Legacy5BNB,1,24,-7.2205,-1.261143,20.7055,9,0
Legacy5BNB,1,25,-7.9721,-1.884304,22.7691,8,0
Legacy5BNB,1,26,20.2615,7.956586,7.5418,9,1
Legacy5BNB,1,27,20.2615,7.956586,7.5418,9,1
Legacy5BNB,1,28,-7.9721,-1.884304,22.7691,8,0
Legacy5BNB,1,29,-7.9721,-1.884304,22.7691,8,0
Legacy5BNB,1,30,8.6398,4.857901,7.5418,7,1
Legacy5BNB,1,31,-8.1175,0.358322,34.2000,8,1
Legacy5BNB,1,32,11.5708,6.027870,12.1152,8,1
Legacy5BNB,1,33,7.4320,4.440615,12.1152,7,1
Legacy5BNB,1,34,5.9399,3.675030,12.1152,7,1
Legacy5BNB,1,35,14.6541,7.135868,12.1152,7,1
Legacy5BNB,1,36,16.6595,7.249583,7.5418,8,1
Legacy5BNB,1,37,16.6595,7.249583,7.5418,8,1
Legacy5BNB,1,38,28.5905,8.112193,18.3072,8,1
Legacy5BNB,1,39,28.5905,8.112193,18.3072,8,1
Legacy5BNB,1,40,44.0449,10.630047,16.5075,8,1
Legacy5BNB,1,41,44.0449,10.630047,16.5075,8,1
Legacy5BNB,1,42,28.7450,13.610622,5.1333,7,1
Legacy5BNB,1,43,28.7450,13.610622,5.1333,7,1
Legacy5BNB,1,44,20.2598,10.895557,5.1333,7,1
Legacy5BNB,1,45,18.6040,8.092637,7.5418,7,1
Legacy5BNB,1,46,-14.5297,-4.355906,23.9321,7,0
Legacy5BNB,1,47,-14.5297,-4.355906,23.9321,7,0
Legacy5BNB,1,48,-17.4108,-5.603781,23.9321,7,0
Legacy5BNB,1,49,-17.4108,-5.603781,23.9321,7,0
Legacy5BNB,1,50,-14.2863,-4.248406,22.1624,7,0
Legacy5BNB,1,51,-5.1055,-0.563649,22.1624,8,0
Legacy5BNB,1,52,-3.4134,0.433739,21.5592,8,1
Legacy5BNB,1,53,-13.3994,-2.171413,28.9655,8,0
Legacy5BNB,1,54,-3.4134,0.433739,21.5592,8,1
Legacy5BNB,1,55,30.7102,6.149270,21.5592,7,1
