hedge_atr_period,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
27,Legacy5BNB,5,0.97794916,-2.2051,-0.279443,6.8440,43,30.2326,false
27,Legacy5BNB,6,1.05981081,5.9811,1.183020,5.0630,68,48.5294,true
27,OldGuardNoBNB,0,1.41164834,41.1648,2.418823,7.8431,43,51.1628,true
27,OldGuardNoBNB,1,1.30102009,30.1020,2.870379,4.8377,66,57.5758,true
27,OldGuardNoBNB,2,1.52276160,52.2762,2.916222,5.8794,52,50.0000,true
27,OldGuardNoBNB,3,1.11838576,11.8386,0.828346,9.7762,44,50.0000,true
27,OldGuardNoBNB,4,0.85350423,-14.6496,-0.700198,33.0764,61,39.3443,false
27,OldGuardNoBNB,5,0.95013409,-4.9866,-0.721716,8.1476,46,32.6087,false
27,OldGuardNoBNB,6,1.00922513,0.9225,0.215628,7.0152,62,45.1613,true
27,LargeCaps5,0,1.37601118,37.6011,2.350120,4.4025,53,49.0566,true
27,LargeCaps5,1,1.16364628,16.3646,1.432759,7.7868,80,47.5000,true
27,LargeCaps5,2,1.57335485,57.3355,3.202698,8.1018,72,58.3333,true
27,LargeCaps5,3,0.98920228,-1.0798,0.009220,17.3388,38,52.6316,false
27,LargeCaps5,4,1.17319556,17.3196,0.986195,19.0614,54,53.7037,true
27,LargeCaps5,5,1.17981692,17.9817,1.981075,4.3658,46,43.4783,true
27,Legacy3,0,1.26119070,26.1191,2.223793,6.2433,33,48.4848,true
27,Legacy3,1,1.26587021,26.5870,3.437927,4.4304,55,60.0000,true
27,Legacy3,2,1.26018761,26.0188,2.242496,3.9350,34,52.9412,true
27,Legacy3,3,1.02469054,2.4691,0.299783,8.1814,26,53.8462,true
27,Legacy3,4,0.85948886,-14.0511,-1.102682,25.9615,44,40.9091,false
27,Legacy3,5,0.98062507,-1.9375,-0.269164,6.8031,34,29.4118,false
27,Legacy3,6,1.02086530,2.0865,0.548596,4.1013,48,47.9167,true
27,LowVolume5,0,1.25980592,25.9806,1.921035,9.0450,45,51.1111,true
27,LowVolume5,1,1.12052090,12.0521,1.573556,9.5251,65,50.7692,true
27,LowVolume5,2,1.18638354,18.6384,1.624632,6.4931,47,44.6809,true
27,LowVolume5,3,0.92501892,-7.4981,-0.353814,21.6844,45,42.2222,false
27,LowVolume5,4,0.82010409,-17.9896,-1.320781,27.1522,49,38.7755,false
27,LowVolume5,5,1.11166055,11.1661,1.172886,7.4797,46,39.1304,true
27,LowVolume5,6,0.91986396,-8.0136,-1.768210,8.6797,45,40.0000,false
27,OldGuard4,0,1.17870927,17.8709,1.502020,8.4533,37,45.9459,true
27,OldGuard4,1,1.21624454,21.6245,2.791285,4.4304,58,56.8966,true
27,OldGuard4,2,1.32388151,32.3882,2.505482,4.7841,44,47.7273,true
27,OldGuard4,3,1.10105672,10.1057,0.735178,10.0943,40,47.5000,true
27,OldGuard4,4,0.86483395,-13.5166,-0.876116,30.4537,51,39.2157,false
27,OldGuard4,5,0.94923122,-5.0769,-0.765825,8.2970,42,30.9524,false
27,OldGuard4,6,0.97649224,-2.3508,-0.505539,5.4496,54,42.5926,false
28,Base5,0,1.49639148,49.6391,2.558702,5.3383,55,47.2727,true
28,Base5,1,1.20095095,20.0951,1.723982,8.2966,77,49.3506,true
28,Base5,2,1.63515522,63.5155,3.713643,4.9794,67,64.1791,true
28,Base5,3,0.99452603,-0.5474,0.041030,17.2380,36,55.5556,false
28,Base5,4,1.01424743,1.4247,0.220623,15.7072,61,50.8197,true
28,Base5,5,1.24756714,24.7567,2.490841,4.3658,54,48.1481,true
28,NoDOGE,0,1.36336121,36.3361,2.305969,5.3383,44,47.7273,true
28,NoDOGE,1,1.20006459,20.0065,1.735780,7.7838,71,50.7042,true
28,NoDOGE,2,1.46882138,46.8821,3.054925,6.9757,60,61.6667,true
28,NoDOGE,3,0.96799748,-3.2003,-0.194476,18.0266,31,54.8387,false
28,NoDOGE,4,0.94886463,-5.1135,-0.147237,19.8182,50,50.0000,false
28,NoDOGE,5,1.21007808,21.0078,2.261246,4.3658,41,46.3415,true
28,Legacy4,0,1.48550895,48.5509,2.834629,6.8028,40,52.5000,true
28,Legacy4,1,1.34454979,34.4550,3.210651,4.3924,64,60.9375,true
28,Legacy4,2,1.46809371,46.8094,2.767932,5.8794,43,55.8140,true
28,Legacy4,3,0.97471951,-2.5280,-0.153178,8.7051,30,56.6667,false
28,Legacy4,4,0.83911559,-16.0884,-0.888353,28.9646,55,40.0000,false
28,Legacy4,5,1.02329323,2.3293,0.380456,6.4808,39,30.7692,true
28,Legacy4,6,1.03400451,3.4005,0.738002,5.5245,56,46.4286,true
28,Legacy5BNB,0,1.67117350,67.1174,3.154346,6.8028,47,55.3191,true
28,Legacy5BNB,1,1.28597770,28.5978,2.663084,4.5448,74,54.0541,true
28,Legacy5BNB,2,1.51813812,51.8138,2.684482,7.5456,55,52.7273,true
28,Legacy5BNB,3,0.93281504,-6.7185,-0.389012,13.6142,37,54.0541,false
28,Legacy5BNB,4,0.98043663,-1.9563,0.027015,26.3902,57,45.6140,false
28,Legacy5BNB,5,1.02503261,2.5033,0.402180,6.0887,43,30.2326,true
28,Legacy5BNB,6,1.05981081,5.9811,1.183020,5.0630,68,48.5294,true
28,OldGuardNoBNB,0,1.41164834,41.1648,2.418823,7.8431,43,51.1628,true
28,OldGuardNoBNB,1,1.29222974,29.2230,2.760795,4.8377,66,57.5758,true
28,OldGuardNoBNB,2,1.52276160,52.2762,2.916222,5.8794,52,50.0000,true
28,OldGuardNoBNB,3,1.04736155,4.7362,0.416654,13.2304,44,50.0000,true
28,OldGuardNoBNB,4,0.85940451,-14.0595,-0.665490,33.0764,61,39.3443,false
28,OldGuardNoBNB,5,0.99587839,-0.4122,-0.007424,8.1476,46,32.6087,false
28,OldGuardNoBNB,6,1.00922513,0.9225,0.215628,7.0152,62,45.1613,true
28,LargeCaps5,0,1.50785722,50.7857,2.873962,4.4025,53,49.0566,true
28,LargeCaps5,1,1.16364628,16.3646,1.432759,7.7868,80,47.5000,true
28,LargeCaps5,2,1.57335485,57.3355,3.202698,8.1018,72,58.3333,true
28,LargeCaps5,3,0.92638200,-7.3618,-0.547632,17.3388,38,52.6316,false
28,LargeCaps5,4,1.15759987,15.7600,0.910259,19.0614,54,53.7037,true
28,LargeCaps5,5,1.20049436,20.0494,2.165223,4.3658,46,43.4783,true
28,Legacy3,0,1.26119070,26.1191,2.223793,6.2433,33,48.4848,true
28,Legacy3,1,1.29624115,29.6241,3.345717,4.4304,55,60.0000,true
28,Legacy3,2,1.26018761,26.0188,2.242496,3.9350,34,52.9412,true
28,Legacy3,3,0.95961654,-4.0383,-0.306360,9.6245,26,53.8462,false
28,Legacy3,4,0.86543051,-13.4569,-1.047187,25.9615,44,40.9091,false
28,Legacy3,5,1.02783736,2.7837,0.466487,6.4753,34,29.4118,true
28,Legacy3,6,1.02086530,2.0865,0.548596,4.1013,48,47.9167,true
28,LowVolume5,0,1.29657102,29.6571,2.103178,9.0450,45,51.1111,true
28,LowVolume5,1,1.14740460,14.7405,1.763268,9.5251,65,50.7692,true
28,LowVolume5,2,1.18638354,18.6384,1.624632,6.4931,47,44.6809,true
28,LowVolume5,3,0.91969993,-8.0300,-0.390310,22.1347,45,42.2222,false
28,LowVolume5,4,0.82015515,-17.9845,-1.291564,27.1522,49,38.7755,false
28,LowVolume5,5,1.18560249,18.5602,1.773729,7.2703,46,39.1304,true
28,LowVolume5,6,0.91986396,-8.0136,-1.768210,8.6797,45,40.0000,false
28,OldGuard4,0,1.17870927,17.8709,1.502020,8.4533,37,45.9459,true
28,OldGuard4,1,1.24542486,24.5425,2.781901,4.4304,58,56.8966,true
28,OldGuard4,2,1.32388151,32.3882,2.505482,4.7841,44,47.7273,true
28,OldGuard4,3,1.03113301,3.1133,0.314084,15.2319,40,47.5000,true
28,OldGuard4,4,0.87081256,-12.9187,-0.832674,30.4537,51,39.2157,false
28,OldGuard4,5,0.99493205,-0.5068,-0.024924,8.2970,42,30.9524,false
28,OldGuard4,6,0.97649224,-2.3508,-0.505539,5.4496,54,42.5926,false
29,Base5,0,1.49639148,49.6391,2.558702,5.3383,55,47.2727,true
29,Base5,1,1.18461405,18.4614,1.604207,8.2966,77,49.3506,true
29,Base5,2,1.63515522,63.5155,3.713643,4.9794,67,64.1791,true
29,Base5,3,0.99452603,-0.5474,0.041030,17.2380,36,55.5556,false
29,Base5,4,1.01424743,1.4247,0.220623,15.7072,61,50.8197,true
29,Base5,5,1.24756714,24.7567,2.490841,4.3658,54,48.1481,true
29,NoDOGE,0,1.36336121,36.3361,2.305969,5.3383,44,47.7273,true
29,NoDOGE,1,1.18373975,18.3740,1.614659,7.7838,71,50.7042,true
29,NoDOGE,2,1.46882138,46.8821,3.054925,6.9757,60,61.6667,true
29,NoDOGE,3,0.96799748,-3.2003,-0.194476,18.0266,31,54.8387,false
29,NoDOGE,4,0.94886463,-5.1135,-0.147237,19.8182,50,50.0000,false
29,NoDOGE,5,1.21007808,21.0078,2.261246,4.3658,41,46.3415,true
29,Legacy4,0,1.48550895,48.5509,2.834629,6.8028,40,52.5000,true
29,Legacy4,1,1.32625948,32.6259,3.176700,4.3924,64,60.9375,true
29,Legacy4,2,1.46809371,46.8094,2.767932,5.8794,43,55.8140,true
29,Legacy4,3,0.91551157,-8.4488,-0.678837,14.2507,30,56.6667,false
29,Legacy4,4,0.83911559,-16.0884,-0.888353,28.9646,55,40.0000,false
29,Legacy4,5,1.02329323,2.3293,0.380456,6.4808,39,30.7692,true
29,Legacy4,6,1.03400451,3.4005,0.738002,5.5245,56,46.4286,true
29,Legacy5BNB,0,1.67117350,67.1174,3.154346,6.8028,47,55.3191,true
29,Legacy5BNB,1,1.26848416,26.8484,2.608342,4.5448,74,54.0541,true
29,Legacy5BNB,2,1.51813812,51.8138,2.684482,7.5456,55,52.7273,true
29,Legacy5BNB,3,0.87615253,-12.3847,-0.799521,18.5989,37,54.0541,false
29,Legacy5BNB,4,0.98043663,-1.9563,0.027015,26.3902,57,45.6140,false
29,Legacy5BNB,5,1.02503261,2.5033,0.402180,6.0887,43,30.2326,true
29,Legacy5BNB,6,1.05981081,5.9811,1.183020,5.0630,68,48.5294,true
29,OldGuardNoBNB,0,1.41164834,41.1648,2.418823,7.8431,43,51.1628,true
29,OldGuardNoBNB,1,1.27465115,27.4651,2.709657,4.8377,66,57.5758,true
29,OldGuardNoBNB,2,1.52276160,52.2762,2.916222,5.8794,52,50.0000,true
29,OldGuardNoBNB,3,0.98374107,-1.6259,0.008033,18.5011,44,50.0000,false
29,OldGuardNoBNB,4,0.85940451,-14.0595,-0.665490,33.0764,61,39.3443,false
29,OldGuardNoBNB,5,0.99587839,-0.4122,-0.007424,8.1476,46,32.6087,false
29,OldGuardNoBNB,6,1.00922513,0.9225,0.215628,7.0152,62,45.1613,true
29,LargeCaps5,0,1.50785722,50.7857,2.873962,4.4025,53,49.0566,true
29,LargeCaps5,1,1.14781686,14.7817,1.313359,7.7868,80,47.5000,true
29,LargeCaps5,2,1.57335485,57.3355,3.202698,8.1018,72,58.3333,true
29,LargeCaps5,3,0.92638200,-7.3618,-0.547632,17.3388,38,52.6316,false
29,LargeCaps5,4,1.15759987,15.7600,0.910259,19.0614,54,53.7037,true
29,LargeCaps5,5,1.20049436,20.0494,2.165223,4.3658,46,43.4783,true
29,Legacy3,0,1.26119070,26.1191,2.223793,6.2433,33,48.4848,true
29,Legacy3,1,1.28010267,28.0103,3.360175,4.4304,55,60.0000,true
29,Legacy3,2,1.26018761,26.0188,2.242496,3.9350,34,52.9412,true
29,Legacy3,3,0.90132600,-9.8674,-0.835301,15.1142,26,53.8462,false
29,Legacy3,4,0.86543051,-13.4569,-1.047187,25.9615,44,40.9091,false
29,Legacy3,5,1.02783736,2.7837,0.466487,6.4753,34,29.4118,true
29,Legacy3,6,1.02086530,2.0865,0.548596,4.1013,48,47.9167,true
29,LowVolume5,0,1.29657102,29.6571,2.103178,9.0450,45,51.1111,true
29,LowVolume5,1,1.14740460,14.7405,1.763268,9.5251,65,50.7692,true
29,LowVolume5,2,1.18638354,18.6384,1.624632,6.4931,47,44.6809,true
29,LowVolume5,3,0.86383407,-13.6166,-0.751066,26.8645,45,42.2222,false
29,LowVolume5,4,0.82015515,-17.9845,-1.291564,27.1522,49,38.7755,false
29,LowVolume5,5,1.18560249,18.5602,1.773729,7.2703,46,39.1304,true
29,LowVolume5,6,0.91986396,-8.0136,-1.768210,8.6797,45,40.0000,false
29,OldGuard4,0,1.17870927,17.8709,1.502020,8.4533,37,45.9459,true
29,OldGuard4,1,1.22991905,22.9919,2.762333,4.4304,58,56.8966,true
29,OldGuard4,2,1.32388151,32.3882,2.505482,4.7841,44,47.7273,true
29,OldGuard4,3,0.96849831,-3.1502,-0.095966,20.3810,40,47.5000,false
29,OldGuard4,4,0.87081256,-12.9187,-0.832674,30.4537,51,39.2157,false
29,OldGuard4,5,0.99493205,-0.5068,-0.024924,8.2970,42,30.9524,false
29,OldGuard4,6,0.97649224,-2.3508,-0.505539,5.4496,54,42.5926,false
30,Base5,0,1.49639148,49.6391,2.558702,5.3383,55,47.2727,true
30,Base5,1,1.18599885,18.5999,1.612749,8.2966,77,49.3506,true
30,Base5,2,1.63515522,63.5155,3.713643,4.9794,67,64.1791,true
30,Base5,3,0.99452603,-0.5474,0.041030,17.2380,36,55.5556,false
30,Base5,4,1.01424743,1.4247,0.220623,15.7072,61,50.8197,true
30,Base5,5,1.24756714,24.7567,2.490841,4.3658,54,48.1481,true
30,NoDOGE,0,1.36336121,36.3361,2.305969,5.3383,44,47.7273,true
30,NoDOGE,1,1.18512353,18.5124,1.623260,7.7838,71,50.7042,true
30,NoDOGE,2,1.46882138,46.8821,3.054925,6.9757,60,61.6667,true
30,NoDOGE,3,0.96799748,-3.2003,-0.194476,18.0266,31,54.8387,false
30,NoDOGE,4,0.94886463,-5.1135,-0.147237,19.8182,50,50.0000,false
30,NoDOGE,5,1.21007808,21.0078,2.261246,4.3658,41,46.3415,true
30,Legacy4,0,1.48550895,48.5509,2.834629,6.8028,40,52.5000,true
30,Legacy4,1,1.33684225,33.6842,3.223648,4.3924,64,60.9375,true
30,Legacy4,2,1.46809371,46.8094,2.767932,5.8794,43,55.8140,true
30,Legacy4,3,0.97381632,-2.6184,-0.162144,8.6028,30,56.6667,false
30,Legacy4,4,0.83911559,-16.0884,-0.888353,28.9646,55,40.0000,false
30,Legacy4,5,1.05748982,5.7490,1.019492,6.4808,39,30.7692,true
30,Legacy4,6,1.03400451,3.4005,0.738002,5.5245,56,46.4286,true
30,Legacy5BNB,0,1.67117350,67.1174,3.154346,6.8028,47,55.3191,true
30,Legacy5BNB,1,1.27860592,27.8606,2.667867,4.5448,74,54.0541,true
30,Legacy5BNB,2,1.51813812,51.8138,2.684482,7.5456,55,52.7273,true
30,Legacy5BNB,3,0.93195068,-6.8049,-0.396125,13.6142,37,54.0541,false
30,Legacy5BNB,4,0.98043663,-1.9563,0.027015,26.3902,57,45.6140,false
30,Legacy5BNB,5,1.05928733,5.9287,1.033940,6.0887,43,30.2326,true
30,Legacy5BNB,6,1.05981081,5.9811,1.183020,5.0630,68,48.5294,true
30,OldGuardNoBNB,0,1.41164834,41.1648,2.418823,7.8431,43,51.1628,true
30,OldGuardNoBNB,1,1.28482212,28.4822,2.762196,4.8377,66,57.5758,true
30,OldGuardNoBNB,2,1.52276160,52.2762,2.916222,5.8794,52,50.0000,true
30,OldGuardNoBNB,3,1.05466391,5.4664,0.464539,12.6254,44,50.0000,true
30,OldGuardNoBNB,4,0.87833431,-12.1666,-0.546096,33.0764,61,39.3443,false
30,OldGuardNoBNB,5,1.02915883,2.9159,0.522168,6.8457,46,32.6087,true
30,OldGuardNoBNB,6,1.00922513,0.9225,0.215628,7.0152,62,45.1613,true
30,LargeCaps5,0,1.50785722,50.7857,2.873962,4.4025,53,49.0566,true
30,LargeCaps5,1,1.14915864,14.9159,1.322328,7.7868,80,47.5000,true
30,LargeCaps5,2,1.57335485,57.3355,3.202698,8.1018,72,58.3333,true
30,LargeCaps5,3,0.92638200,-7.3618,-0.547632,17.3388,38,52.6316,false
30,LargeCaps5,4,1.15759987,15.7600,0.910259,19.0614,54,53.7037,true
30,LargeCaps5,5,1.20049436,20.0494,2.165223,4.3658,46,43.4783,true
30,Legacy3,0,1.26119070,26.1191,2.223793,6.2433,33,48.4848,true
30,Legacy3,1,1.25010986,25.0110,3.349709,4.4304,55,60.0000,true
30,Legacy3,2,1.26018761,26.0188,2.242496,3.9350,34,52.9412,true
30,Legacy3,3,0.95872734,-4.1273,-0.315739,9.5233,26,53.8462,false
30,Legacy3,4,0.86543051,-13.4569,-1.047187,25.9615,44,40.9091,false
30,Legacy3,5,1.06218580,6.2186,1.203200,6.4753,34,29.4118,true
30,Legacy3,6,1.02086530,2.0865,0.548596,4.1013,48,47.9167,true
30,LowVolume5,0,1.29657102,29.6571,2.103178,9.0450,45,51.1111,true
30,LowVolume5,1,1.12052090,12.0521,1.573556,9.5251,65,50.7692,true
30,LowVolume5,2,1.18638354,18.6384,1.624632,6.4931,47,44.6809,true
30,LowVolume5,3,0.92611222,-7.3888,-0.353329,21.5918,45,42.2222,false
30,LowVolume5,4,0.83822042,-16.1780,-1.094845,27.1522,49,38.7755,false
30,LowVolume5,5,1.22522316,22.5223,2.242584,6.9682,46,39.1304,true
30,LowVolume5,6,0.91986396,-8.0136,-1.768210,8.6797,45,40.0000,false
30,OldGuard4,0,1.17870927,17.8709,1.502020,8.4533,37,45.9459,true
30,OldGuard4,1,1.20110204,20.1102,2.685863,4.4304,58,56.8966,true
30,OldGuard4,2,1.32388151,32.3882,2.505482,4.7841,44,47.7273,true
30,OldGuard4,3,1.03832222,3.8322,0.361733,14.6409,40,47.5000,true
30,OldGuard4,4,0.88999364,-11.0006,-0.677828,30.4537,51,39.2157,false
30,OldGuard4,5,1.02818086,2.8181,0.524880,7.1572,42,30.9524,true
30,OldGuard4,6,0.97649224,-2.3508,-0.505539,5.4496,54,42.5926,false
31,Base5,0,1.49651258,49.6513,2.568147,6.1272,55,47.2727,true
31,Base5,1,1.18461405,18.4614,1.604207,8.2966,77,49.3506,true
31,Base5,2,1.63515522,63.5155,3.713643,4.9794,67,64.1791,true
31,Base5,3,0.99452603,-0.5474,0.041030,17.2380,36,55.5556,false
31,Base5,4,1.01424743,1.4247,0.220623,15.7072,61,50.8197,true
31,Base5,5,1.24756714,24.7567,2.490841,4.3658,54,48.1481,true
31,NoDOGE,0,1.29388788,29.3888,1.959598,5.6809,44,47.7273,true
31,NoDOGE,1,1.18373975,18.3740,1.614659,7.7838,71,50.7042,true
31,NoDOGE,2,1.46882138,46.8821,3.054925,6.9757,60,61.6667,true
31,NoDOGE,3,0.96799748,-3.2003,-0.194476,18.0266,31,54.8387,false
31,NoDOGE,4,0.94886463,-5.1135,-0.147237,19.8182,50,50.0000,false
31,NoDOGE,5,1.21007808,21.0078,2.261246,4.3658,41,46.3415,true
31,Legacy4,0,1.48550895,48.5509,2.834629,6.8028,40,52.5000,true
31,Legacy4,1,1.33528132,33.5281,3.284264,4.3924,64,60.9375,true
31,Legacy4,2,1.46809371,46.8094,2.767932,5.8794,43,55.8140,true
31,Legacy4,3,0.97381632,-2.6184,-0.162144,8.6028,30,56.6667,false
31,Legacy4,4,0.83911559,-16.0884,-0.888353,28.9646,55,40.0000,false
