window,bar_idx,equity
0,0,1.00000000
0,1,1.00000000
0,2,1.00000000
0,3,1.00000000
0,4,1.00000000
0,5,1.00000000
0,6,1.00000000
0,7,1.00000000
0,8,1.00000000
0,9,1.00000000
0,10,1.00000000
0,11,1.00000000
0,12,1.00000000
0,13,1.00000000
0,14,1.00000000
0,15,1.00000000
0,16,1.00000000
0,17,1.00000000
0,18,1.00000000
0,19,1.00000000
0,20,1.00000000
0,21,1.00000000
0,22,1.00000000
0,23,1.00000000
0,24,1.00000000
0,25,1.00000000
0,26,1.00000000
0,27,1.00000000
0,28,1.00000000
0,29,1.00000000
0,30,1.00000000
0,31,1.00000000
0,32,1.00000000
0,33,1.00000000
0,34,1.00000000
0,35,1.00000000
0,36,1.00000000
0,37,1.00000000
0,38,1.00000000
0,39,1.00000000
0,40,1.00000000
0,41,0.97474532
0,42,1.81578134
0,43,1.81578134
0,44,1.81578134
0,45,1.81578134
0,46,1.81578134
0,47,1.81578134
0,48,1.81578134
0,49,1.81578134
0,50,1.81578134
0,51,1.81578134
0,52,1.81578134
0,53,1.81578134
0,54,1.81578134
0,55,1.81578134
0,56,1.81578134
0,57,1.81578134
0,58,1.87470385
0,59,1.87470385
0,60,1.87470385
0,61,1.87470385
0,62,1.87470385
0,63,1.87470385
0,64,1.87470385
0,65,2.01711054
0,66,2.01711054
0,67,2.73335689
0,68,2.73335689
0,69,2.73335689
0,70,2.73335689
0,71,2.73335689
0,72,2.73335689
0,73,2.56975489
0,74,2.56975489
0,75,2.56975489
0,76,2.56975489
0,77,2.56975489
0,78,2.56975489
0,79,2.56975489
0,80,2.56975489
0,81,2.56975489
0,82,2.56975489
0,83,2.56975489
0,84,2.56975489
0,85,2.56975489
0,86,2.56975489
0,87,2.60652285
0,88,2.60652285
0,89,2.60652285
0,90,2.60652285
0,91,2.60652285
0,92,2.60652285
0,93,2.60652285
0,94,2.60652285
0,95,2.60652285
0,96,2.60652285
0,97,2.60652285
0,98,2.60652285
0,99,2.60652285
0,100,2.60652285
0,101,2.60652285
0,102,2.60652285
0,103,2.60652285
0,104,2.60652285
0,105,2.60652285
0,106,2.60652285
0,107,2.60652285
0,108,2.60652285
0,109,2.60652285
0,110,2.60652285
0,111,2.60652285
0,112,2.60652285
0,113,2.60652285
0,114,2.60652285
0,115,2.60652285
0,116,2.60652285
0,117,2.60652285
0,118,2.60652285
0,119,2.60652285
0,120,2.60652285
0,121,2.60652285
0,122,2.60652285
0,123,2.60652285
0,124,2.60652285
0,125,2.60652285
0,126,2.60652285
0,127,2.60652285
0,128,2.60652285
0,129,2.39980903
0,130,2.39980903
0,131,2.39980903
0,132,2.39980903
0,133,2.39980903
0,134,2.39980903
0,135,2.39980903
0,136,2.39980903
0,137,2.39980903
0,138,2.39980903
0,139,2.39980903
0,140,2.39980903
0,141,2.39980903
0,142,2.39980903
0,143,2.39980903
0,144,2.39980903
0,145,2.39980903
0,146,2.39980903
1,0,1.00000000
1,1,1.00000000
1,2,1.00000000
1,3,1.00000000
1,4,1.00000000
1,5,1.00000000
1,6,1.00000000
1,7,1.00000000
1,8,1.00000000
1,9,1.00000000
1,10,1.00000000
1,11,1.10168418
1,12,1.10168418
1,13,1.10168418
1,14,1.10168418
1,15,1.10168418
1,16,1.10168418
1,17,1.10168418
1,18,1.10168418
1,19,1.10168418
1,20,1.10168418
1,21,1.10168418
1,22,1.10168418
1,23,1.10168418
1,24,1.10168418
1,25,1.17077203
1,26,1.17077203
1,27,1.17077203
1,28,1.17077203
1,29,1.17077203
1,30,1.17077203
1,31,1.17077203
1,32,1.17077203
1,33,1.17077203
1,34,1.17077203
1,35,1.17077203
1,36,1.17077203
1,37,1.17077203
1,38,1.17077203
1,39,1.17077203
1,40,1.17077203
1,41,4.24427370
1,42,4.24427370
1,43,4.24427370
1,44,4.24427370
1,45,4.24427370
1,46,4.24427370
1,47,4.24427370
1,48,4.24427370
1,49,4.24427370
1,50,4.24427370
1,51,4.24427370
1,52,4.24427370
1,53,4.24427370
1,54,2.44131343
1,55,2.44131343
1,56,2.44131343
1,57,2.44131343
1,58,2.44131343
1,59,2.44131343
1,60,2.44131343
1,61,2.44131343
1,62,2.44131343
1,63,2.49811181
1,64,2.49811181
1,65,2.49811181
1,66,2.49811181
1,67,2.49811181
1,68,2.62014613
1,69,2.46989374
1,70,2.46989374
1,71,2.46989374
1,72,2.46989374
1,73,2.46989374
1,74,2.46989374
1,75,2.46989374
1,76,2.46989374
1,77,2.46989374
1,78,2.46989374
1,79,2.46989374
1,80,2.46989374
1,81,2.46989374
1,82,2.46989374
1,83,2.46989374
1,84,2.46989374
1,85,2.46989374
1,86,2.46989374
1,87,2.46989374
1,88,2.46989374
1,89,2.46989374
1,90,2.46989374
1,91,2.46989374
1,92,2.46989374
1,93,2.46989374
1,94,2.89759302
1,95,2.89759302
1,96,2.94389172
1,97,2.94389172
1,98,2.94389172
1,99,2.94389172
1,100,2.94389172
1,101,2.94389172
1,102,2.94389172
1,103,2.94389172
1,104,2.94389172
1,105,2.94389172
1,106,2.94389172
1,107,2.94389172
1,108,2.94879320
1,109,2.94879320
1,110,2.94879320
1,111,2.94879320
1,112,2.94879320
1,113,2.94879320
1,114,2.91028058
2,0,1.00000000
2,1,1.00000000
2,2,1.08606537
2,3,1.08606537
2,4,1.08606537
2,5,1.08606537
2,6,1.08606537
2,7,1.08606537
2,8,1.08606537
2,9,1.08606537
2,10,1.08606537
2,11,1.08606537
2,12,1.08606537
2,13,1.08606537
2,14,1.08606537
2,15,1.08606537
2,16,1.08606537
2,17,1.08606537
2,18,1.08606537
2,19,1.08606537
2,20,1.08606537
2,21,1.08606537
2,22,1.08606537
2,23,1.08606537
2,24,1.08606537
2,25,1.08606537
2,26,1.08606537
2,27,1.08606537
2,28,1.08606537
2,29,1.08606537
2,30,1.08606537
2,31,1.08606537
2,32,1.08606537
2,33,1.08606537
2,34,1.08606537
2,35,1.08606537
2,36,1.08606537
2,37,1.08606537
2,38,1.08606537
2,39,1.08606537
2,40,1.08606537
2,41,1.08606537
2,42,1.08606537
2,43,1.08606537
2,44,1.08606537
2,45,1.08606537
2,46,1.08606537
2,47,1.08606537
2,48,1.08606537
2,49,1.14793882
2,50,1.12982688
2,51,1.12982688
2,52,1.12982688
2,53,1.12982688
2,54,1.12982688
2,55,1.12982688
2,56,1.12982688
2,57,1.12982688
2,58,1.12982688
2,59,1.12982688
2,60,1.12982688
2,61,1.12982688
2,62,1.34887841
2,63,1.34887841
2,64,1.34887841
2,65,1.34887841
2,66,1.34887841
2,67,1.34887841
2,68,1.34887841
2,69,1.34887841
2,70,1.34887841
2,71,1.34887841
2,72,1.34887841
2,73,1.34887841
2,74,1.34887841
2,75,1.34887841
2,76,1.34887841
2,77,1.34887841
2,78,1.34887841
2,79,1.34887841
2,80,1.34887841
2,81,1.34887841
2,82,1.34887841
2,83,1.34887841
2,84,1.34887841
2,85,1.34887841
2,86,1.34887841
2,87,1.34887841
2,88,1.34887841
2,89,1.34887841
2,90,1.34887841
2,91,1.34887841
2,92,1.34887841
2,93,1.34887841
2,94,1.57644126
2,95,1.57644126
2,96,1.87508552
2,97,2.02352576
2,98,2.02352576
2,99,2.02352576
2,100,2.02352576
2,101,2.02352576
2,102,2.02352576
2,103,2.02352576
2,104,2.02352576
2,105,2.99276552
2,106,2.99276552
2,107,2.99276552
2,108,2.99276552
2,109,4.23392055
2,110,3.51864586
2,111,3.15189884
3,0,1.00000000
3,1,1.04791720
3,2,0.99477530
3,3,0.99477530
3,4,0.99477530
3,5,0.99477530
3,6,0.99477530
3,7,0.99477530
3,8,0.99477530
3,9,0.99477530
3,10,0.99477530
3,11,0.92759145
3,12,0.92759145
3,13,0.92759145
3,14,0.92759145
3,15,0.92759145
3,16,0.92759145
3,17,0.92759145
3,18,0.92759145
3,19,0.92759145
3,20,0.92759145
3,21,0.92759145
3,22,0.92759145
3,23,0.92759145
3,24,0.92759145
3,25,0.92759145
3,26,0.92759145
3,27,0.92759145
3,28,0.92759145
3,29,0.92759145
3,30,0.92759145
3,31,0.92759145
3,32,0.92759145
3,33,0.92759145
