universe,window,bar_idx,equity_T_0
,equity_T_77,equity_T_78,equity_T_81,equity_T_82,equity_T_83
Base5,0,0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,2,1.056426,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,3,1.056426,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,4,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,5,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,6,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,7,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,8,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,9,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,10,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,11,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,12,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,13,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,14,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,15,0.902573,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,16,0.745797,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,17,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,18,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,19,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,20,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,21,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,22,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,23,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,24,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,25,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,26,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,27,0.704911,1.000000,1.000000,1.000000,1.000000,1.000000
Base5,0,28,0.581706,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,29,0.581706,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,30,0.581706,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,31,0.603358,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,32,0.603358,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,33,0.603358,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,34,0.603358,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,35,0.603358,0.825219,0.825219,0.825219,0.825219,0.825219
Base5,0,36,0.603358,0.843495,0.843495,0.843495,0.843495,0.843495
Base5,0,37,0.603358,0.843495,0.843495,0.843495,0.843495,0.843495
Base5,0,38,0.603358,0.843495,0.843495,0.843495,0.843495,0.843495
Base5,0,39,0.603358,0.843495,0.843495,0.843495,0.843495,0.843495
Base5,0,40,0.593864,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,41,0.593864,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,42,0.593864,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,43,0.593864,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,44,0.585843,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,45,0.585843,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,46,0.585843,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,47,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,48,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,49,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,50,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,51,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,52,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,53,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,54,0.544727,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,55,0.503515,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,56,0.503515,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,57,0.503515,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,58,0.484132,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,59,0.484132,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,60,0.516932,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,61,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,62,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,63,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,64,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,65,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,66,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,67,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,68,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,69,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,70,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,71,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,72,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,73,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,74,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,75,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,76,0.466715,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,77,0.418305,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,78,0.418305,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,79,0.418305,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,80,0.418305,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,81,0.399162,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,82,0.399162,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,83,0.399162,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,84,0.387298,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,85,0.387298,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,86,0.387298,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,87,0.414296,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,88,0.381803,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,89,0.374553,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,90,0.374553,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,91,0.374553,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,92,0.374553,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,93,0.374553,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,94,0.368164,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,95,0.368164,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,96,0.368164,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,97,0.368164,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,98,0.394514,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,99,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,100,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,101,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,102,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,103,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,104,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,105,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,106,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,107,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,108,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,109,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,110,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,111,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,112,0.388091,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,113,0.438386,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,114,0.438386,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,115,0.433165,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,116,0.404726,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,117,0.433937,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,118,0.424768,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,119,0.423919,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,120,0.404226,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,121,0.408855,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,122,0.363031,0.830222,0.830222,0.843495,0.843495,0.843495
Base5,0,123,0.454034,1.038338,1.038338,0.843495,0.843495,0.843495
Base5,0,124,0.420810,0.962359,0.962359,0.781773,0.781773,0.781773
Base5,0,125,0.420810,0.962359,0.962359,0.781773,0.781773,0.781773
Base5,0,126,0.406169,0.853230,0.853230,0.781773,0.781773,0.781773
Base5,0,127,0.406169,0.853230,0.853230,0.781773,0.781773,0.781773
Base5,0,128,0.406169,0.853230,0.853230,0.781773,0.781773,0.781773
Base5,0,129,0.338005,0.710039,0.710039,0.781773,0.781773,0.781773
Base5,0,130,0.338005,0.710039,0.710039,0.781773,0.781773,0.781773
Base5,0,131,0.338005,0.710039,0.710039,0.781773,0.781773,0.781773
Base5,0,132,0.352331,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,133,0.352331,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,134,0.352331,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,135,0.351800,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,136,0.351800,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,137,0.351800,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,138,0.351800,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,139,0.339893,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,140,0.271352,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,141,0.228830,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,142,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,143,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,144,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,145,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,146,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,147,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,148,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,149,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,150,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,151,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,152,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,153,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,154,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,155,0.213816,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,156,0.218038,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,157,0.218038,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,158,0.218038,0.740134,0.740134,0.697896,0.697896,0.697896
Base5,0,159,0.269848,0.740134,0.740134,0.697896,0.697896,0.697896
