atr_entry_mult,universe,window,train_end,test_end,ret_pct,sharpe,trades,win_rate_pct,max_dd_pct,pass
0.90,Legacy3,5,1512,1764,14.6030,0.8203,5,40.00,7.8101,true
0.95,Legacy3,5,1512,1764,-18.4617,-1.1877,5,40.00,19.3395,false
1.00,Legacy3,5,1512,1764,-18.4617,-1.1877,5,40.00,19.3395,false
1.05,Legacy3,5,1512,1764,-18.4617,-1.1877,5,40.00,19.3395,false
1.10,Legacy3,5,1512,1764,-18.4617,-1.1877,5,40.00,19.3395,false
1.15,Legacy3,5,1512,1764,-18.4617,-1.1877,5,40.00,19.3395,false
1.20,Legacy3,5,1512,1764,-8.9403,-0.5038,3,66.67,16.8499,false
1.25,Legacy3,5,1512,1764,-8.9403,-0.5038,3,66.67,16.8499,false
1.30,Legacy3,5,1512,1764,-8.9403,-0.5038,3,66.67,16.8499,false
1.35,Legacy3,5,1512,1764,-9.9207,-0.5698,2,50.00,16.8499,false
1.40,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.45,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.50,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.55,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.60,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.65,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.70,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.75,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.80,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.85,Legacy3,5,1512,1764,-23.2973,-1.6665,2,0.00,23.2973,false
1.90,Legacy3,5,1512,1764,-30.8223,-1.5647,2,0.00,30.8223,false
1.95,Legacy3,5,1512,1764,-30.8223,-1.5647,2,0.00,30.8223,false
2.00,Legacy3,5,1512,1764,-30.8223,-1.5647,2,0.00,30.8223,false
0.00,Legacy4,0,252,504,32.7259,1.4608,14,50.00,34.2085,true
0.05,Legacy4,0,252,504,32.7259,1.4608,14,50.00,34.2085,true
0.10,Legacy4,0,252,504,-12.6007,-0.0285,14,42.86,43.2367,false
0.15,Legacy4,0,252,504,-18.1787,-0.3048,13,46.15,41.5131,false
0.20,Legacy4,0,252,504,-18.1787,-0.3048,13,46.15,41.5131,false
0.25,Legacy4,0,252,504,-20.5914,-0.4213,13,46.15,41.5131,false
0.30,Legacy4,0,252,504,-20.5914,-0.4213,13,46.15,41.5131,false
0.35,Legacy4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.40,Legacy4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.45,Legacy4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.50,Legacy4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.55,Legacy4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.60,Legacy4,0,252,504,-17.9733,-0.3052,11,45.45,39.5848,false
0.65,Legacy4,0,252,504,-19.0844,-0.2880,10,40.00,39.5848,false
0.70,Legacy4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.75,Legacy4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.80,Legacy4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.85,Legacy4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.90,Legacy4,0,252,504,1.4119,0.3838,9,55.56,36.4466,true
0.95,Legacy4,0,252,504,1.4119,0.3838,9,55.56,36.4466,true
1.00,Legacy4,0,252,504,-4.6122,0.1845,8,50.00,36.4466,false
1.05,Legacy4,0,252,504,28.9280,1.1097,7,57.14,18.6604,true
1.10,Legacy4,0,252,504,28.9280,1.1097,7,57.14,18.6604,true
1.15,Legacy4,0,252,504,46.1826,1.5509,6,66.67,7.7746,true
1.20,Legacy4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.25,Legacy4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.30,Legacy4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.35,Legacy4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.40,Legacy4,0,252,504,37.3053,1.3123,5,60.00,7.7746,true
1.45,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.50,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.55,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.60,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.65,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.70,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.75,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.80,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.85,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.90,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.95,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
2.00,Legacy4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
0.00,Legacy4,1,504,756,2.6789,0.4022,11,54.55,23.2917,true
0.05,Legacy4,1,504,756,3.6321,0.4463,11,54.55,22.5797,true
0.10,Legacy4,1,504,756,24.6599,1.3434,10,70.00,22.5797,true
0.15,Legacy4,1,504,756,24.6599,1.3434,10,70.00,22.5797,true
0.20,Legacy4,1,504,756,24.6599,1.3434,10,70.00,22.5797,true
0.25,Legacy4,1,504,756,48.0549,2.1115,10,80.00,22.5797,true
0.30,Legacy4,1,504,756,9.0630,0.7704,10,60.00,22.5797,true
0.35,Legacy4,1,504,756,9.0630,0.7704,10,60.00,22.5797,true
0.40,Legacy4,1,504,756,1.5360,0.3242,10,60.00,26.3094,true
0.45,Legacy4,1,504,756,1.5360,0.3242,10,60.00,26.3094,true
0.50,Legacy4,1,504,756,1.2261,0.2924,9,55.56,26.3094,true
0.55,Legacy4,1,504,756,1.2261,0.2924,9,55.56,26.3094,true
0.60,Legacy4,1,504,756,6.9061,0.5798,8,62.50,27.5884,true
0.65,Legacy4,1,504,756,6.9061,0.5798,8,62.50,27.5884,true
0.70,Legacy4,1,504,756,16.0933,1.0380,7,71.43,21.3655,true
0.75,Legacy4,1,504,756,10.1613,0.7160,7,71.43,25.3835,true
0.80,Legacy4,1,504,756,-8.8469,-0.2833,7,57.14,25.3835,false
0.85,Legacy4,1,504,756,-8.8469,-0.2833,7,57.14,25.3835,false
0.90,Legacy4,1,504,756,-23.4358,-1.1725,7,42.86,32.6399,false
0.95,Legacy4,1,504,756,-14.1524,-0.3586,7,42.86,32.6399,false
1.00,Legacy4,1,504,756,-14.1524,-0.3586,7,42.86,32.6399,false
1.05,Legacy4,1,504,756,-27.5736,-1.6091,7,42.86,32.6399,false
1.10,Legacy4,1,504,756,-27.5736,-1.6091,7,42.86,32.6399,false
1.15,Legacy4,1,504,756,-9.2147,-0.7285,6,50.00,15.5652,false
1.20,Legacy4,1,504,756,-12.0284,-1.0604,6,33.33,15.0086,false
1.25,Legacy4,1,504,756,-15.4421,-0.5184,6,33.33,21.4694,false
1.30,Legacy4,1,504,756,-15.4421,-0.5184,6,33.33,21.4694,false
1.35,Legacy4,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.40,Legacy4,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.45,Legacy4,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.50,Legacy4,1,504,756,6.5838,0.5187,3,33.33,10.7359,true
1.55,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.60,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.65,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.70,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.75,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.80,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.85,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.90,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.95,Legacy4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
2.00,Legacy4,1,504,756,-20.1422,-1.5094,3,33.33,20.1422,false
0.00,Legacy4,2,756,1008,289.4117,2.5749,11,72.73,12.4100,true
0.05,Legacy4,2,756,1008,289.4117,2.5749,11,72.73,12.4100,true
0.10,Legacy4,2,756,1008,327.4285,2.7076,11,81.82,12.4100,true
0.15,Legacy4,2,756,1008,327.4285,2.7076,11,81.82,12.4100,true
0.20,Legacy4,2,756,1008,264.2876,2.4587,11,72.73,12.4100,true
0.25,Legacy4,2,756,1008,315.9011,2.5628,10,80.00,9.6681,true
0.30,Legacy4,2,756,1008,315.9011,2.5628,10,80.00,9.6681,true
0.35,Legacy4,2,756,1008,315.9011,2.5628,10,80.00,9.6681,true
0.40,Legacy4,2,756,1008,354.2784,2.6804,10,80.00,9.6681,true
0.45,Legacy4,2,756,1008,396.5150,2.6218,9,77.78,9.6681,true
0.50,Legacy4,2,756,1008,396.5150,2.6218,9,77.78,9.6681,true
0.55,Legacy4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.60,Legacy4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.65,Legacy4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.70,Legacy4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.75,Legacy4,2,756,1008,155.8913,1.9283,9,55.56,25.0490,true
0.80,Legacy4,2,756,1008,152.5402,1.9095,9,55.56,25.0490,true
0.85,Legacy4,2,756,1008,215.6991,2.2333,8,62.50,10.8510,true
0.90,Legacy4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
0.95,Legacy4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.00,Legacy4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.05,Legacy4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.10,Legacy4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.15,Legacy4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.20,Legacy4,2,756,1008,245.4568,2.3091,7,71.43,10.8510,true
1.25,Legacy4,2,756,1008,245.4568,2.3091,7,71.43,10.8510,true
1.30,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.35,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.40,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.45,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.50,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.55,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.60,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.65,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.70,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.75,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.80,Legacy4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.85,Legacy4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
1.90,Legacy4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
1.95,Legacy4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
2.00,Legacy4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
0.00,Legacy4,3,1008,1260,175.4059,3.4432,14,64.29,28.1241,true
0.05,Legacy4,3,1008,1260,130.6973,3.1761,14,64.29,28.1241,true
0.10,Legacy4,3,1008,1260,71.3574,2.2928,14,64.29,28.1241,true
0.15,Legacy4,3,1008,1260,72.4593,2.2309,14,64.29,28.1241,true
0.20,Legacy4,3,1008,1260,58.8195,1.9918,14,57.14,32.7989,true
0.25,Legacy4,3,1008,1260,58.8195,1.9918,14,57.14,32.7989,true
0.30,Legacy4,3,1008,1260,58.8195,1.9918,14,57.14,32.7989,true
0.35,Legacy4,3,1008,1260,39.6851,1.6685,14,57.14,32.7989,true
0.40,Legacy4,3,1008,1260,39.6851,1.6685,14,57.14,32.7989,true
0.45,Legacy4,3,1008,1260,-41.1762,-0.1951,14,42.86,63.0641,false
0.50,Legacy4,3,1008,1260,-41.1762,-0.1951,14,42.86,63.0641,false
0.55,Legacy4,3,1008,1260,-35.7645,-0.0197,13,46.15,63.0641,false
0.60,Legacy4,3,1008,1260,-35.7645,-0.0197,13,46.15,63.0641,false
0.65,Legacy4,3,1008,1260,-35.7645,-0.0197,13,46.15,63.0641,false
0.70,Legacy4,3,1008,1260,-3.0743,0.5676,13,53.85,44.2670,false
0.75,Legacy4,3,1008,1260,11.7477,0.8907,12,58.33,47.5117,true
0.80,Legacy4,3,1008,1260,11.7477,0.8907,12,58.33,47.5117,true
0.85,Legacy4,3,1008,1260,-18.5408,0.0711,11,54.55,38.5956,false
0.90,Legacy4,3,1008,1260,-18.5408,0.0711,11,54.55,38.5956,false
0.95,Legacy4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.00,Legacy4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.05,Legacy4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.10,Legacy4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.15,Legacy4,3,1008,1260,211.1535,3.8912,7,100.00,0.0000,true
1.20,Legacy4,3,1008,1260,211.1535,3.8912,7,100.00,0.0000,true
1.25,Legacy4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.30,Legacy4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.35,Legacy4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.40,Legacy4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.45,Legacy4,3,1008,1260,143.1569,3.2285,6,100.00,0.0000,true
1.50,Legacy4,3,1008,1260,143.1569,3.2285,6,100.00,0.0000,true
1.55,Legacy4,3,1008,1260,143.1569,3.2285,6,100.00,0.0000,true
1.60,Legacy4,3,1008,1260,51.5515,2.1862,4,100.00,0.0000,true
1.65,Legacy4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.70,Legacy4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.75,Legacy4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.80,Legacy4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.85,Legacy4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.90,Legacy4,3,1008,1260,62.2113,2.0202,3,100.00,0.0000,true
1.95,Legacy4,3,1008,1260,62.2113,2.0202,3,100.00,0.0000,true
2.00,Legacy4,3,1008,1260,62.2113,2.0202,3,100.00,0.0000,true
0.00,Legacy4,4,1260,1512,50.7529,1.8005,10,60.00,14.8356,true
0.05,Legacy4,4,1260,1512,56.6444,1.9290,10,60.00,14.8356,true
0.10,Legacy4,4,1260,1512,53.6362,2.0624,9,55.56,8.1016,true
0.15,Legacy4,4,1260,1512,48.2089,1.8792,9,55.56,9.8111,true
0.20,Legacy4,4,1260,1512,48.2089,1.8792,9,55.56,9.8111,true
0.25,Legacy4,4,1260,1512,48.2089,1.8792,9,55.56,9.8111,true
0.30,Legacy4,4,1260,1512,46.5544,1.8411,9,55.56,10.8179,true
0.35,Legacy4,4,1260,1512,55.1889,2.0336,8,62.50,9.1274,true
0.40,Legacy4,4,1260,1512,36.9687,1.6665,6,66.67,9.1274,true
0.45,Legacy4,4,1260,1512,36.9687,1.6665,6,66.67,9.1274,true
0.50,Legacy4,4,1260,1512,36.9687,1.6665,6,66.67,9.1274,true
0.55,Legacy4,4,1260,1512,22.7372,1.0875,6,66.67,16.1481,true
0.60,Legacy4,4,1260,1512,14.2778,0.7955,6,50.00,16.1481,true
0.65,Legacy4,4,1260,1512,14.2778,0.7955,6,50.00,16.1481,true
0.70,Legacy4,4,1260,1512,14.2778,0.7955,6,50.00,16.1481,true
0.75,Legacy4,4,1260,1512,-19.7662,-0.5348,6,33.33,31.7786,false
0.80,Legacy4,4,1260,1512,-2.6103,0.1701,6,50.00,28.8290,false
0.85,Legacy4,4,1260,1512,31.3906,1.3532,5,80.00,16.1481,true
0.90,Legacy4,4,1260,1512,26.7394,1.2694,5,80.00,16.1481,true
0.95,Legacy4,4,1260,1512,26.7394,1.2694,5,80.00,16.1481,true
1.00,Legacy4,4,1260,1512,26.7394,1.2694,5,80.00,16.1481,true
1.05,Legacy4,4,1260,1512,26.7394,1.2694,5,80.00,16.1481,true
1.10,Legacy4,4,1260,1512,26.3237,1.2610,5,80.00,16.1481,true
1.15,Legacy4,4,1260,1512,26.3237,1.2610,5,80.00,16.1481,true
1.20,Legacy4,4,1260,1512,26.3237,1.2610,5,80.00,16.1481,true
1.25,Legacy4,4,1260,1512,12.0100,0.7892,5,80.00,16.1481,true
1.30,Legacy4,4,1260,1512,12.0100,0.7892,5,80.00,16.1481,true
1.35,Legacy4,4,1260,1512,12.0100,0.7892,5,80.00,16.1481,true
1.40,Legacy4,4,1260,1512,-1.5879,0.0690,5,60.00,16.1481,false
1.45,Legacy4,4,1260,1512,-15.3140,-1.1858,4,50.00,18.7369,false
1.50,Legacy4,4,1260,1512,-15.3140,-1.1858,4,50.00,18.7369,false
1.55,Legacy4,4,1260,1512,-12.6162,-0.9288,3,66.67,16.1481,false
1.60,Legacy4,4,1260,1512,-15.9284,-1.2364,2,50.00,16.1481,false
1.65,Legacy4,4,1260,1512,-15.9284,-1.2364,2,50.00,16.1481,false
1.70,Legacy4,4,1260,1512,-26.5176,-1.7621,2,0.00,26.5176,false
1.75,Legacy4,4,1260,1512,-26.5176,-1.7621,2,0.00,26.5176,false
1.80,Legacy4,4,1260,1512,-26.5176,-1.7621,2,0.00,26.5176,false
1.85,Legacy4,4,1260,1512,-26.5176,-1.7621,2,0.00,26.5176,false
1.90,Legacy4,4,1260,1512,-26.5176,-1.7621,2,0.00,26.5176,false
1.95,Legacy4,4,1260,1512,-28.3372,-1.7382,2,0.00,28.3372,false
2.00,Legacy4,4,1260,1512,-12.3664,-1.2307,1,0.00,12.3664,false
0.00,Legacy4,5,1512,1764,-10.9718,-0.1158,12,33.33,25.8243,false
0.05,Legacy4,5,1512,1764,-15.1783,-0.2875,12,33.33,25.8243,false
0.10,Legacy4,5,1512,1764,-29.6748,-0.8321,12,33.33,38.5013,false
0.15,Legacy4,5,1512,1764,-26.3981,-0.6848,12,41.67,38.5013,false
0.20,Legacy4,5,1512,1764,-31.2960,-1.1537,12,41.67,38.5013,false
0.25,Legacy4,5,1512,1764,-36.3939,-1.3334,11,36.36,37.3106,false
0.30,Legacy4,5,1512,1764,-36.3939,-1.3334,11,36.36,37.3106,false
0.35,Legacy4,5,1512,1764,-24.5314,-0.4745,11,36.36,41.4238,false
0.40,Legacy4,5,1512,1764,-16.2931,-0.1773,10,40.00,41.4238,false
0.45,Legacy4,5,1512,1764,-27.6269,-0.5369,10,40.00,49.3549,false
0.50,Legacy4,5,1512,1764,-27.6269,-0.5369,10,40.00,49.3549,false
0.55,Legacy4,5,1512,1764,-27.6269,-0.5369,10,40.00,49.3549,false
0.60,Legacy4,5,1512,1764,-27.6269,-0.5369,10,40.00,49.3549,false
0.65,Legacy4,5,1512,1764,-6.9513,0.1290,8,50.00,38.3614,false
0.70,Legacy4,5,1512,1764,5.7713,0.4900,7,57.14,29.9334,true
0.75,Legacy4,5,1512,1764,20.0908,0.8567,6,50.00,20.4478,true
0.80,Legacy4,5,1512,1764,49.8250,1.6458,5,60.00,7.8101,true
0.85,Legacy4,5,1512,1764,49.8250,1.6458,5,60.00,7.8101,true
0.90,Legacy4,5,1512,1764,49.8250,1.6458,5,60.00,7.8101,true
0.95,Legacy4,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.00,Legacy4,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.05,Legacy4,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.10,Legacy4,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.15,Legacy4,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.20,Legacy4,5,1512,1764,49.3833,2.0125,4,100.00,0.0000,true
1.25,Legacy4,5,1512,1764,24.8652,2.4182,4,100.00,0.0000,true
1.30,Legacy4,5,1512,1764,24.8652,2.4182,4,100.00,0.0000,true
1.35,Legacy4,5,1512,1764,23.5209,2.2715,3,100.00,0.0000,true
1.40,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.45,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.50,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.55,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.60,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.65,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.70,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.75,Legacy4,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.80,Legacy4,5,1512,1764,-16.5523,-1.2061,3,33.33,16.5523,false
1.85,Legacy4,5,1512,1764,-16.5523,-1.2061,3,33.33,16.5523,false
1.90,Legacy4,5,1512,1764,-2.0899,-0.2069,2,50.00,7.7540,false
1.95,Legacy4,5,1512,1764,-2.0899,-0.2069,2,50.00,7.7540,false
2.00,Legacy4,5,1512,1764,-2.0899,-0.2069,2,50.00,7.7540,false
0.00,Legacy5,0,252,504,34.3491,1.5999,16,50.00,42.2213,true
0.05,Legacy5,0,252,504,34.3491,1.5999,16,50.00,42.2213,true
0.10,Legacy5,0,252,504,-11.5318,0.1595,16,43.75,50.1499,false
0.15,Legacy5,0,252,504,-17.1780,-0.1003,15,46.67,48.6363,false
0.20,Legacy5,0,252,504,-17.1780,-0.1003,15,46.67,48.6363,false
0.25,Legacy5,0,252,504,-19.6202,-0.2070,15,46.67,48.6363,false
0.30,Legacy5,0,252,504,-19.6202,-0.2070,15,46.67,48.6363,false
0.35,Legacy5,0,252,504,-24.3414,-0.3934,14,42.86,48.6363,false
0.40,Legacy5,0,252,504,-24.3414,-0.3934,14,42.86,48.6363,false
0.45,Legacy5,0,252,504,-24.3414,-0.3934,14,42.86,48.6363,false
0.50,Legacy5,0,252,504,-24.3414,-0.3934,14,42.86,48.6363,false
0.55,Legacy5,0,252,504,-24.3414,-0.3934,14,42.86,48.6363,false
0.60,Legacy5,0,252,504,-16.9701,-0.1085,13,46.15,43.6320,false
0.65,Legacy5,0,252,504,-18.0948,-0.1099,12,41.67,43.6320,false
0.70,Legacy5,0,252,504,-13.8403,0.0268,11,45.45,40.7040,false
0.75,Legacy5,0,252,504,-13.8403,0.0268,11,45.45,40.7040,false
0.80,Legacy5,0,252,504,5.3403,0.5380,10,50.00,27.5037,true
0.85,Legacy5,0,252,504,5.3403,0.5380,10,50.00,27.5037,true
0.90,Legacy5,0,252,504,25.5042,1.0447,10,60.00,27.5037,true
0.95,Legacy5,0,252,504,18.3091,0.8839,10,60.00,27.5037,true
1.00,Legacy5,0,252,504,11.2813,0.6689,9,55.56,27.5037,true
1.05,Legacy5,0,252,504,50.4100,1.6137,8,62.50,18.6604,true
1.10,Legacy5,0,252,504,23.1335,0.9902,8,50.00,22.3161,true
1.15,Legacy5,0,252,504,39.6126,1.4385,7,57.14,11.9196,true
1.20,Legacy5,0,252,504,6.8964,0.4956,7,42.86,18.4832,true
1.25,Legacy5,0,252,504,6.8964,0.4956,7,42.86,18.4832,true
1.30,Legacy5,0,252,504,6.8964,0.4956,7,42.86,18.4832,true
1.35,Legacy5,0,252,504,6.8964,0.4956,7,42.86,18.4832,true
1.40,Legacy5,0,252,504,31.1343,1.1924,6,50.00,11.9196,true
1.45,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.50,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.55,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.60,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.65,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.70,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.75,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.80,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.85,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.90,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
1.95,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
2.00,Legacy5,0,252,504,16.7592,1.1676,5,60.00,11.9196,true
0.00,Legacy5,1,504,756,-12.2628,-0.3439,12,50.00,23.2917,false
0.05,Legacy5,1,504,756,-11.4483,-0.3008,12,50.00,22.5797,false
0.10,Legacy5,1,504,756,6.5196,0.6003,11,63.64,22.5797,true
0.15,Legacy5,1,504,756,6.5196,0.6003,11,63.64,22.5797,true
0.20,Legacy5,1,504,756,6.5196,0.6003,11,63.64,22.5797,true
0.25,Legacy5,1,504,756,26.5102,1.3697,11,72.73,22.5797,true
0.30,Legacy5,1,504,756,-6.8077,-0.1354,11,54.55,32.3649,false
0.35,Legacy5,1,504,756,-6.8077,-0.1354,11,54.55,32.3649,false
0.40,Legacy5,1,504,756,-13.2394,-0.4912,11,54.55,37.0328,false
0.45,Legacy5,1,504,756,-13.2394,-0.4912,11,54.55,37.0328,false
0.50,Legacy5,1,504,756,-13.5042,-0.4833,10,50.00,37.0328,false
0.55,Legacy5,1,504,756,-13.5042,-0.4833,10,50.00,37.0328,false
0.60,Legacy5,1,504,756,-8.6507,-0.2051,9,55.56,33.4995,false
0.65,Legacy5,1,504,756,-8.6507,-0.2051,9,55.56,33.4995,false
0.70,Legacy5,1,504,756,-0.8004,0.1955,8,62.50,27.7847,false
0.75,Legacy5,1,504,756,-5.8692,-0.0210,8,62.50,31.4747,false
0.80,Legacy5,1,504,756,-22.1114,-0.9734,8,50.00,31.4747,false
0.85,Legacy5,1,504,756,-22.1114,-0.9734,8,50.00,31.4747,false
0.90,Legacy5,1,504,756,-34.5774,-1.7717,8,37.50,42.4420,false
0.95,Legacy5,1,504,756,-26.6448,-0.9070,8,37.50,42.4420,false
1.00,Legacy5,1,504,756,-26.6448,-0.9070,8,37.50,42.4420,false
1.05,Legacy5,1,504,756,-38.1130,-2.1918,8,37.50,42.4420,false
1.10,Legacy5,1,504,756,-38.1130,-2.1918,8,37.50,42.4420,false
1.15,Legacy5,1,504,756,-22.4257,-1.5454,7,42.86,27.8521,false
1.20,Legacy5,1,504,756,-24.8299,-1.8047,7,28.57,27.3764,false
1.25,Legacy5,1,504,756,-15.4421,-0.5184,6,33.33,21.4694,false
1.30,Legacy5,1,504,756,-15.4421,-0.5184,6,33.33,21.4694,false
1.35,Legacy5,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.40,Legacy5,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.45,Legacy5,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.50,Legacy5,1,504,756,21.4733,1.1899,4,50.00,5.7119,true
