bar,equity,btc_buyhold,drawdown,bh_drawdown
230,32426.165375767916,5721.580547112461,0.37160109360004245,42.78419452887539
231,32426.165375767916,5723.0655666521925,0.37160109360004245,42.769344333478074
232,32426.165375767916,5715.327833260963,0.37160109360004245,42.84672166739036
233,32426.165375767916,5691.280937907079,0.37160109360004245,43.08719062092921
234,32426.165375767916,5701.693443334781,0.37160109360004245,42.98306556665219
235,32426.165375767916,5669.205384281373,0.37160109360004245,43.30794615718627
236,45736.276541753476,5678.358662613981,0,43.216413373860185
237,45736.276541753476,5649.674337820235,0,43.50325662179765
238,45736.276541753476,5636.066000868433,0,43.63933999131567
239,38780.131918800515,5509.7698653929665,15.209249962887931,44.90230134607033
240,38780.131918800515,5497.933130699087,15.209249962887931,45.02066869300913
241,38780.131918800515,5533.590968302215,15.209249962887931,44.664090316977855
242,38780.131918800515,5566.652192792011,15.209249962887931,44.33347807207989
243,38780.131918800515,5587.477203647416,15.209249962887931,44.125227963525845
244,38780.131918800515,5546.756404689536,15.209249962887931,44.532435953104645
245,38780.131918800515,5632.522796352584,15.209249962887931,43.67477203647416
246,38780.131918800515,5617.881024750325,15.209249962887931,43.82118975249675
247,38780.131918800515,5661.4068606165865,15.209249962887931,43.385931393834134
248,38780.131918800515,5712.948328267477,15.209249962887931,42.87051671732522
249,38780.131918800515,5627.303517151542,15.209249962887931,43.726964828484576
250,36991.568365148414,5575.327833260963,19.11985154414977,44.24672166739037
251,36991.568365148414,5586.6695614415985,19.11985154414977,44.13330438558402
252,23098.189966824702,5601.224489795918,49.49700388107032,43.98775510204082
253,23098.189966824702,5604.055579678679,49.49700388107032,43.9594442032132
254,23098.189966824702,5608.0416847590095,49.49700388107032,43.9195831524099
255,23098.189966824702,5143.213200173686,49.49700388107032,48.56786799826314
256,23098.189966824702,4996.439426834563,49.49700388107032,50.035605731654364
257,23098.189966824702,4911.801997394702,49.49700388107032,50.88198002605297
258,23098.189966824702,4887.789839339992,49.49700388107032,51.122101606600076
