universe,window,bar_idx,equity
0,0,0,1.000000
0,0,1,1.000000
0,0,2,1.000000
0,0,3,1.000000
0,0,4,1.028644
0,0,5,1.113954
0,0,6,1.156298
0,0,7,1.156298
0,0,8,1.156298
0,0,9,1.156298
0,0,10,1.156298
0,0,11,1.156298
0,0,12,1.156298
0,0,13,1.156298
0,0,14,1.156298
0,0,15,1.156298
0,0,16,1.156298
0,0,17,1.156298
0,0,18,1.156298
0,0,19,1.156298
0,0,20,1.156298
0,0,21,1.156298
0,0,22,1.156298
0,0,23,1.156298
0,0,24,1.156298
0,0,25,1.156298
0,0,26,1.156298
0,0,27,1.156298
0,0,28,1.004354
0,0,29,0.711165
0,0,30,0.619142
0,0,31,0.619142
0,0,32,0.619142
0,0,33,0.619142
0,0,34,0.619142
0,0,35,0.619142
0,0,36,0.619142
0,0,37,0.619142
0,0,38,0.619142
0,0,39,0.619142
0,0,40,0.619142
0,0,41,0.619142
0,0,42,0.619142
0,0,43,0.619142
0,0,44,0.619142
0,0,45,0.619142
0,0,46,0.619142
0,0,47,0.619142
0,0,48,0.619142
0,0,49,0.619142
0,0,50,0.619142
0,0,51,0.619142
0,0,52,0.619142
0,0,53,0.619142
0,0,54,0.619142
0,0,55,0.619142
0,0,56,0.619142
0,0,57,0.619142
0,0,58,0.619142
0,0,59,0.619142
0,0,60,0.619142
0,0,61,0.619142
0,0,62,0.619142
0,0,63,0.619142
0,0,64,0.619142
0,0,65,0.619142
0,0,66,0.619142
0,0,67,0.619142
0,0,68,0.619142
0,0,69,0.619142
0,0,70,0.619142
0,0,71,0.619142
0,0,72,0.619142
0,0,73,0.619142
0,0,74,0.619142
0,0,75,0.619142
0,0,76,0.619142
0,0,77,0.619142
0,0,78,0.619142
0,0,79,0.619142
0,0,80,0.619142
0,0,81,0.619142
0,0,82,0.619142
0,0,83,0.619142
0,0,84,0.619142
0,0,85,0.619142
0,0,86,0.619142
0,0,87,0.619142
0,0,88,0.619142
0,0,89,0.619142
0,0,90,0.619142
0,0,91,0.619142
0,0,92,0.619142
0,0,93,0.619142
0,0,94,0.654177
0,0,95,0.716510
0,0,96,0.733345
0,0,97,0.733345
0,0,98,0.733345
0,0,99,0.733345
0,0,100,0.733345
0,0,101,0.733345
0,0,102,0.733345
0,0,103,0.733345
0,0,104,0.733345
0,0,105,0.733345
0,0,106,0.733345
0,0,107,0.733345
0,0,108,0.733345
0,0,109,0.733345
0,0,110,0.733345
0,0,111,0.733345
0,0,112,0.733345
0,0,113,0.733345
0,0,114,0.733345
0,0,115,0.733345
0,0,116,0.733345
0,0,117,0.733345
0,0,118,0.733345
0,0,119,0.733345
0,0,120,0.722402
0,0,121,0.711372
0,0,122,0.711372
0,0,123,0.711372
0,0,124,0.711372
0,0,125,0.711372
0,0,126,0.711372
0,0,127,0.711372
0,0,128,0.711372
0,0,129,0.711372
0,0,130,0.711372
0,0,131,0.711372
0,0,132,0.711372
0,0,133,0.711372
0,0,134,0.711372
0,0,135,0.711372
0,0,136,0.711372
0,0,137,0.711372
0,0,138,0.865458
0,0,139,1.126071
0,0,140,1.748287
0,0,141,2.485243
0,0,142,2.539035
0,0,143,2.539035
0,0,144,2.539035
0,0,145,2.539035
0,0,146,2.539035
0,0,147,2.539035
0,0,148,2.539035
0,0,149,2.539035
0,0,150,2.539035
0,0,151,2.539035
0,0,152,2.539035
0,0,153,2.539035
0,0,154,2.539035
0,0,155,2.539035
0,0,156,2.539035
0,0,157,2.539035
0,0,158,2.539035
0,0,159,2.539035
0,0,160,2.539035
0,0,161,2.539035
0,0,162,2.539035
0,0,163,2.539035
0,0,164,2.539035
0,0,165,2.539035
0,0,166,2.539035
0,0,167,2.539035
0,0,168,2.539035
0,0,169,2.539035
0,0,170,2.539035
0,0,171,2.539035
0,0,172,2.539035
0,0,173,2.539035
0,0,174,2.539035
0,0,175,2.539035
0,0,176,2.511537
0,0,177,2.276086
0,0,178,2.118965
0,0,179,2.158674
0,0,180,2.180412
0,0,181,2.180412
0,0,182,2.180412
0,0,183,2.180412
0,0,184,2.180412
0,0,185,2.180412
0,0,186,2.180412
0,0,187,2.180412
0,0,188,2.180412
0,0,189,2.180412
0,0,190,2.180412
0,0,191,2.180412
0,0,192,2.180412
0,0,193,2.180412
0,0,194,2.180412
0,0,195,2.180412
0,0,196,2.180412
0,0,197,2.180412
0,0,198,2.180412
0,0,199,2.180412
0,0,200,2.180412
0,0,201,2.180412
0,0,202,2.124832
0,0,203,2.005856
0,0,204,1.962434
0,0,205,1.962434
0,0,206,2.053365
0,0,207,2.166617
0,0,208,2.169924
0,0,209,2.169924
0,0,210,2.169924
0,0,211,2.169924
0,0,212,2.169924
0,0,213,2.169924
0,0,214,2.169924
0,0,215,2.169924
0,0,216,2.169924
0,0,217,2.169924
0,0,218,2.169924
0,0,219,2.169924
0,0,220,2.169924
0,0,221,2.169924
0,0,222,2.169924
0,0,223,2.169924
0,0,224,2.169924
0,0,225,2.169924
0,0,226,2.169924
0,0,227,2.169924
0,0,228,2.169924
0,0,229,2.169924
0,0,230,2.169924
0,0,231,2.169924
0,0,232,2.169924
0,0,233,2.169924
0,0,234,2.169924
0,0,235,2.169924
0,0,236,2.169924
0,0,237,2.169924
0,0,238,2.169924
0,0,239,2.169924
0,0,240,2.169924
0,0,241,2.169924
0,0,242,2.169924
0,0,243,2.169924
0,0,244,2.169924
0,0,245,2.169924
0,0,246,2.169924
0,0,247,2.169924
0,0,248,2.169924
0,0,249,2.169924
0,0,250,2.108674
0,0,251,2.035068
1,0,0,1.000000
1,0,1,1.005892
1,0,2,1.010564
1,0,3,1.010564
1,0,4,1.010564
1,0,5,1.010564
1,0,6,1.010564
1,0,7,1.010564
1,0,8,1.010564
1,0,9,1.010564
1,0,10,1.010564
1,0,11,1.010564
1,0,12,1.010564
1,0,13,1.010564
1,0,14,1.010564
1,0,15,1.010564
1,0,16,1.010564
1,0,17,1.010564
1,0,18,1.010564
1,0,19,1.010564
1,0,20,1.010564
1,0,21,1.010564
1,0,22,1.010564
1,0,23,1.010564
1,0,24,1.010564
1,0,25,1.010564
1,0,26,1.010564
1,0,27,1.010564
1,0,28,1.010564
1,0,29,1.010564
1,0,30,1.010564
1,0,31,1.010564
1,0,32,1.010564
1,0,33,1.010564
1,0,34,1.010564
1,0,35,1.010564
1,0,36,1.010564
1,0,37,1.010564
1,0,38,1.010564
1,0,39,1.010564
1,0,40,1.010564
1,0,41,1.010564
1,0,42,1.010564
1,0,43,1.010564
1,0,44,1.010564
1,0,45,1.010564
1,0,46,1.010564
1,0,47,1.010564
1,0,48,1.010564
1,0,49,1.010564
1,0,50,1.010564
1,0,51,1.010564
1,0,52,1.010564
1,0,53,1.010564
1,0,54,1.010564
1,0,55,1.010564
1,0,56,1.010564
1,0,57,1.010564
1,0,58,1.010564
1,0,59,1.010564
1,0,60,0.995014
1,0,61,0.977203
1,0,62,0.977203
1,0,63,0.977203
1,0,64,0.977203
1,0,65,0.977203
1,0,66,0.977203
1,0,67,0.977203
1,0,68,0.977203
1,0,69,0.977203
1,0,70,0.977203
1,0,71,0.977203
1,0,72,0.977203
1,0,73,0.977203
1,0,74,0.977203
1,0,75,0.977203
1,0,76,0.977203
1,0,77,0.977203
1,0,78,0.977203
1,0,79,0.977203
1,0,80,0.977203
1,0,81,0.977203
1,0,82,0.977203
1,0,83,0.977203
1,0,84,0.977203
1,0,85,0.977203
1,0,86,0.977203
1,0,87,0.977203
1,0,88,0.977203
1,0,89,0.977203
1,0,90,0.977203
1,0,91,0.977203
1,0,92,0.977203
1,0,93,0.977203
1,0,94,1.085564
1,0,95,1.226031
1,0,96,1.229041
1,0,97,1.229041
1,0,98,1.229041
1,0,99,1.229041
1,0,100,1.229041
1,0,101,1.229041
1,0,102,1.229041
1,0,103,1.229041
1,0,104,1.229041
1,0,105,1.229041
1,0,106,1.229041
1,0,107,1.229041
1,0,108,1.229041
1,0,109,1.229041
1,0,110,1.109223
1,0,111,0.920745
1,0,112,0.891127
1,0,113,0.891127
1,0,114,0.891127
1,0,115,0.891127
1,0,116,0.891127
1,0,117,0.891127
1,0,118,0.891127
1,0,119,0.869389
1,0,120,0.837012
1,0,121,0.833081
1,0,122,0.833081
1,0,123,0.833081
1,0,124,0.833081
1,0,125,0.833081
1,0,126,0.833081
1,0,127,0.833081
1,0,128,0.833081
1,0,129,0.833081
1,0,130,0.833081
1,0,131,0.833081
1,0,132,0.833081
1,0,133,0.833081
1,0,134,0.833081
1,0,135,0.833081
1,0,136,0.833081
1,0,137,0.833081
1,0,138,0.833081
1,0,139,0.833081
1,0,140,0.833081
1,0,141,0.833081
1,0,142,0.833081
1,0,143,0.833081
1,0,144,0.833081
1,0,145,0.833081
1,0,146,0.833081
1,0,147,0.833081
1,0,148,0.833081
1,0,149,0.833081
1,0,150,0.833081
1,0,151,0.833081
1,0,152,0.833081
1,0,153,0.833081
1,0,154,0.833081
1,0,155,0.833081
1,0,156,0.833081
1,0,157,0.833081
1,0,158,0.833081
1,0,159,0.833081
1,0,160,0.833081
1,0,161,0.833081
1,0,162,0.833081
1,0,163,0.833081
1,0,164,0.833081
1,0,165,0.833081
1,0,166,0.833081
1,0,167,0.832897
1,0,168,0.832203
1,0,169,0.831835
1,0,170,0.831835
1,0,171,0.831835
1,0,172,0.831835
1,0,173,0.831835
1,0,174,0.945250
1,0,175,2.166633
1,0,176,3.021601
1,0,177,3.021601
1,0,178,3.021601
1,0,179,3.021601
1,0,180,3.021601
1,0,181,3.021601
1,0,182,3.021601
1,0,183,3.021601
1,0,184,3.021601
1,0,185,3.021601
1,0,186,3.021601
1,0,187,3.021601
1,0,188,3.021601
1,0,189,3.021601
1,0,190,3.021601
1,0,191,3.021601
1,0,192,2.995359
1,0,193,2.835630
1,0,194,2.735229
1,0,195,2.735229
1,0,196,2.735229
1,0,197,2.735229
1,0,198,2.735229
1,0,199,2.735229
1,0,200,2.735229
1,0,201,2.735229
1,0,202,2.735229
1,0,203,2.735229
1,0,204,2.735229
1,0,205,2.735229
1,0,206,2.735229
1,0,207,2.735229
1,0,208,2.735229
1,0,209,2.735229
1,0,210,2.735229
1,0,211,2.735229
1,0,212,2.735229
1,0,213,2.735229
1,0,214,2.735229
1,0,215,2.735229
1,0,216,2.735229
1,0,217,2.735229
1,0,218,2.735229
1,0,219,2.735229
1,0,220,2.735229
1,0,221,2.735229
1,0,222,2.735229
1,0,223,2.735229
1,0,224,2.735229
1,0,225,2.735229
1,0,226,2.735229
1,0,227,2.735229
1,0,228,2.792229
1,0,229,2.977809
1,0,230,3.067948
1,0,231,3.067948
1,0,232,3.067948
1,0,233,3.067948
1,0,234,3.067948
1,0,235,3.067948
1,0,236,3.067948
1,0,237,3.067948
1,0,238,3.067948
1,0,239,3.067948
1,0,240,3.067948
1,0,241,3.067948
1,0,242,3.067948
1,0,243,3.067948
1,0,244,3.082895
1,0,245,3.170081
1,0,246,3.224262
1,0,247,3.224262
1,0,248,3.148672
1,0,249,3.019616
1,0,250,2.992883
1,0,251,2.992883
2,0,0,1.000000
2,0,1,1.000000
2,0,2,1.000000
2,0,3,1.000000
2,0,4,1.000000
2,0,5,1.000000
2,0,6,1.000000
2,0,7,1.000000
2,0,8,1.000000
2,0,9,1.000000
2,0,10,1.000000
2,0,11,1.000000
2,0,12,1.000000
2,0,13,1.000000
2,0,14,1.000000
2,0,15,1.076655
2,0,16,1.215033
2,0,17,1.249876
2,0,18,1.249876
2,0,19,1.249876
2,0,20,1.249876
2,0,21,1.249876
2,0,22,1.249876
2,0,23,1.249876
2,0,24,1.249876
2,0,25,1.249876
2,0,26,1.249876
2,0,27,1.249876
2,0,28,1.249876
2,0,29,1.249876
2,0,30,1.249876
2,0,31,1.249876
2,0,32,1.249876
2,0,33,1.249876
2,0,34,1.249876
2,0,35,1.249876
2,0,36,1.249876
2,0,37,1.249876
2,0,38,1.249876
2,0,39,1.249876
2,0,40,1.249876
2,0,41,1.249876
2,0,42,1.249876
2,0,43,1.249876
2,0,44,1.200165
2,0,45,1.125058
2,0,46,1.114251
2,0,47,1.114251
2,0,48,1.114251
2,0,49,1.134081
2,0,50,1.215147
2,0,51,1.260638
2,0,52,1.260638
2,0,53,1.274404
2,0,54,1.296147
2,0,55,1.299902
2,0,56,1.299902
2,0,57,1.299902
2,0,58,1.299902
2,0,59,1.299902
2,0,60,1.299902
2,0,61,1.299902
2,0,62,1.299902
2,0,63,1.299902
2,0,64,1.299902
2,0,65,1.299902
2,0,66,1.299902
2,0,67,1.299902
2,0,68,1.299902
2,0,69,1.298209
2,0,70,1.293768
2,0,71,1.291883
2,0,72,1.291883
2,0,73,1.291883
2,0,74,1.291883
2,0,75,1.291883
2,0,76,1.291883
2,0,77,1.291883
2,0,78,1.291883
2,0,79,1.291883
2,0,80,1.291883
2,0,81,1.291883
2,0,82,1.291883
2,0,83,1.291883
2,0,84,1.291883
2,0,85,1.291883
2,0,86,1.291883
2,0,87,1.291883
2,0,88,1.291883
2,0,89,1.291883
2,0,90,1.291883
2,0,91,1.291883
2,0,92,1.291883
2,0,93,1.291883
2,0,94,1.291883
2,0,95,1.291883
2,0,96,1.291883
2,0,97,1.291883
2,0,98,1.291883
2,0,99,1.291883
2,0,100,1.291883
2,0,101,1.291883
2,0,102,1.291883
2,0,103,1.291883
2,0,104,1.291883
2,0,105,1.291883
2,0,106,1.291883
2,0,107,1.291883
2,0,108,1.291883
