hold_max,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
5,Base5,0,1.65669573,65.6696,2.232184,10.3222,64,51.5625,true
5,Base5,1,1.65201439,65.2014,3.200635,11.5794,86,53.4884,true
5,Base5,2,1.78576886,78.5769,3.217387,7.9913,79,59.4937,true
5,Base5,3,1.16811562,16.8116,1.441371,7.3532,44,50.0000,true
5,Base5,4,0.94357482,-5.6425,-0.113594,21.2055,72,48.6111,false
5,Base5,5,1.06918527,6.9185,0.721873,12.4093,67,35.8209,true
5,NoDOGE,0,1.29134371,29.1344,1.717556,10.3222,53,52.8302,true
5,NoDOGE,1,1.61983668,61.9837,3.174631,10.9988,80,53.7500,true
5,NoDOGE,2,1.49588060,49.5881,2.446949,11.1635,72,56.9444,true
5,NoDOGE,3,1.12418752,12.4188,1.163603,9.2721,38,50.0000,true
5,NoDOGE,4,0.85429286,-14.5707,-0.746322,23.1107,60,48.3333,false
5,NoDOGE,5,1.00227119,0.2271,0.087187,13.6213,54,31.4815,true
5,Legacy4,0,1.35529411,35.5294,2.017387,8.5376,50,52.0000,true
5,Legacy4,1,1.63662991,63.6630,3.625408,7.0734,75,60.0000,true
5,Legacy4,2,1.40177283,40.1773,1.973431,9.7315,55,56.3636,true
5,Legacy4,3,1.01584657,1.5847,0.218484,10.3958,38,52.6316,true
5,Legacy4,4,0.80727941,-19.2721,-1.174261,31.2007,63,44.4444,false
5,Legacy4,5,0.92052590,-7.9474,-1.053828,15.9758,48,29.1667,false
5,Legacy4,6,1.19050586,19.0506,1.735935,9.7026,68,57.3529,true
5,Legacy5BNB,0,1.55187584,55.1876,2.533822,6.5984,58,53.4483,true
5,Legacy5BNB,1,1.58828558,58.8286,3.307904,5.4692,87,56.3218,true
5,Legacy5BNB,2,1.60865787,60.8658,2.457440,9.6771,69,60.8696,true
5,Legacy5BNB,3,0.97753612,-2.2464,-0.029710,13.4667,46,56.5217,false
5,Legacy5BNB,4,0.89234091,-10.7659,-0.527284,30.9847,69,46.3768,false
5,Legacy5BNB,5,0.91592504,-8.4075,-1.064171,15.2183,54,31.4815,false
5,Legacy5BNB,6,1.28608660,28.6087,2.242052,8.3792,84,57.1429,true
5,OldGuardNoBNB,0,1.35510465,35.5105,1.970856,8.5376,54,51.8519,true
5,OldGuardNoBNB,1,1.57574193,57.5742,3.368153,7.0734,77,58.4416,true
5,OldGuardNoBNB,2,1.46073484,46.0735,2.157153,10.2097,64,53.1250,true
5,OldGuardNoBNB,3,1.17482297,17.4823,1.010188,14.3475,52,48.0769,true
5,OldGuardNoBNB,4,0.77453593,-22.5464,-1.335276,35.7203,71,42.2535,false
5,OldGuardNoBNB,5,0.87912353,-12.0876,-1.508169,18.0974,58,31.0345,false
5,OldGuardNoBNB,6,1.11165866,11.1659,1.058197,10.1477,76,52.6316,true
5,LargeCaps5,0,1.42023140,42.0231,2.235575,7.5544,65,50.7692,true
5,LargeCaps5,1,1.60561125,60.5611,2.949013,9.2172,91,52.7473,true
5,LargeCaps5,2,1.75641264,75.6413,3.098284,9.3892,85,60.0000,true
5,LargeCaps5,3,1.08179123,8.1791,0.780314,9.5719,46,54.3478,true
5,LargeCaps5,4,0.94046742,-5.9533,-0.191387,22.9620,69,52.1739,false
5,LargeCaps5,5,1.00575429,0.5754,0.132988,12.4622,58,32.7586,true
5,Legacy3,0,1.19048765,19.0488,1.588350,5.6129,41,48.7805,true
5,Legacy3,1,1.47823177,47.8232,3.490289,6.5081,59,61.0169,true
5,Legacy3,2,1.29358836,29.3588,1.682966,8.5311,42,57.1429,true
5,Legacy3,3,1.02410838,2.4108,0.287123,9.2776,30,53.3333,true
5,Legacy3,4,0.90173234,-9.8268,-0.830419,22.8909,49,46.9388,false
5,Legacy3,5,0.93813210,-6.1868,-0.920804,14.4769,40,30.0000,false
5,Legacy3,6,1.10415001,10.4150,1.249211,7.8225,53,54.7170,true
5,LowVolume5,0,1.38780603,38.7806,2.358316,5.7119,55,56.3636,true
5,LowVolume5,1,1.53766345,53.7663,3.157151,12.2353,65,58.4615,true
5,LowVolume5,2,1.28180864,28.1809,1.559482,8.3837,56,51.7857,true
5,LowVolume5,3,1.04586720,4.5867,0.374890,22.0884,48,43.7500,true
5,LowVolume5,4,0.90012696,-9.9873,-0.699263,23.6149,57,43.8596,false
5,LowVolume5,5,0.99195246,-0.8048,-0.028382,19.5572,56,35.7143,false
5,LowVolume5,6,0.87824500,-12.1755,-1.498809,13.5768,51,43.1373,false
5,OldGuard4,0,1.16778367,16.7784,1.338043,7.2355,46,47.8261,true
5,OldGuard4,1,1.42251512,42.2515,3.131822,6.5081,62,59.6774,true
5,OldGuard4,2,1.36621735,36.6217,1.973805,9.5199,53,52.8302,true
5,OldGuard4,3,1.18437772,18.4378,1.072262,13.2787,44,47.7273,true
5,OldGuard4,4,0.87914727,-12.0853,-0.941299,27.0040,58,44.8276,false
5,OldGuard4,5,0.88908249,-11.0918,-1.502123,16.6410,51,33.3333,false
5,OldGuard4,6,0.99325221,-0.6748,-0.013927,11.2689,62,46.7742,false
10,Base5,0,1.81948576,81.9486,2.541919,8.1184,56,53.5714,true
10,Base5,1,1.59174020,59.1740,2.851083,12.1853,79,51.8987,true
10,Base5,2,2.17455009,117.4550,3.976875,7.5339,70,62.8571,true
10,Base5,3,1.05174398,5.1744,0.503059,16.4822,41,51.2195,true
10,Base5,4,0.85706339,-14.2937,-0.566056,25.1195,68,50.0000,false
10,Base5,5,1.25455772,25.4558,1.906361,8.9206,56,50.0000,true
10,NoDOGE,0,1.44105624,44.1056,2.353438,6.6593,45,55.5556,true
10,NoDOGE,1,1.59009365,59.0094,2.910352,9.8587,73,53.4247,true
10,NoDOGE,2,1.83569288,83.5693,3.349571,8.2094,63,60.3175,true
10,NoDOGE,3,1.03809526,3.8095,0.400481,18.2120,35,51.4286,true
10,NoDOGE,4,0.82410139,-17.5899,-0.899129,27.6858,57,49.1228,false
10,NoDOGE,5,1.17560005,17.5600,1.569897,7.6469,43,48.8372,true
10,Legacy4,0,1.46844867,46.8449,2.393070,6.8028,42,54.7619,true
10,Legacy4,1,1.76256014,76.2560,4.043465,9.6130,66,63.6364,true
10,Legacy4,2,1.62530423,62.5304,2.656526,9.7315,47,55.3191,true
10,Legacy4,3,1.00212909,0.2129,0.114733,9.0508,35,51.4286,true
10,Legacy4,4,0.78366845,-21.6332,-1.352072,32.0235,58,39.6552,false
10,Legacy4,5,0.98536220,-1.4638,-0.104975,12.5304,39,38.4615,false
10,Legacy4,6,1.10124777,10.1248,0.965052,11.3068,59,47.4576,true
10,Legacy5BNB,0,1.64101459,64.1015,2.699674,6.8028,50,56.0000,true
10,Legacy5BNB,1,1.57682380,57.6824,3.094542,9.6130,77,54.5455,true
10,Legacy5BNB,2,1.84203760,84.2038,2.923831,11.8369,60,55.0000,true
10,Legacy5BNB,3,0.95286384,-4.7136,-0.184536,13.4995,42,50.0000,false
10,Legacy5BNB,4,0.90049070,-9.9509,-0.474966,30.1645,61,44.2623,false
10,Legacy5BNB,5,0.98802098,-1.1979,-0.063754,11.4069,44,38.6364,false
10,Legacy5BNB,6,1.15223824,15.2238,1.329991,10.8544,73,47.9452,true
10,OldGuardNoBNB,0,1.40274480,40.2745,2.063547,7.8431,46,54.3478,true
10,OldGuardNoBNB,1,1.65885677,65.8857,3.610892,9.6130,68,60.2941,true
10,OldGuardNoBNB,2,1.67375132,67.3751,2.779184,10.3056,56,51.7857,true
10,OldGuardNoBNB,3,1.14997231,14.9972,0.880084,13.4373,49,46.9388,true
10,OldGuardNoBNB,4,0.80253108,-19.7469,-1.065464,36.1698,64,39.0625,false
10,OldGuardNoBNB,5,0.98282997,-1.7170,-0.113830,12.4177,47,38.2979,false
10,OldGuardNoBNB,6,1.02063734,2.0637,0.263468,15.6913,67,43.2836,true
10,LargeCaps5,0,1.54248166,54.2482,2.600025,7.2013,54,53.7037,true
10,LargeCaps5,1,1.49982615,49.9826,2.457810,10.2319,84,50.0000,true
10,LargeCaps5,2,2.17856328,117.8563,3.870118,8.8353,75,62.6667,true
10,LargeCaps5,3,0.98706190,-1.2938,-0.010204,18.6691,42,50.0000,false
10,LargeCaps5,4,0.96395060,-3.6049,-0.058265,21.8053,62,51.6129,false
10,LargeCaps5,5,1.14760705,14.7607,1.342522,9.0027,50,46.0000,true
10,Legacy3,0,1.28548114,28.5481,2.081412,6.2433,34,52.9412,true
10,Legacy3,1,1.53488489,53.4885,3.690451,8.3037,56,60.7143,true
10,Legacy3,2,1.38477266,38.4773,2.081192,8.5311,37,54.0541,true
10,Legacy3,3,1.00436900,0.4369,0.127886,8.9787,28,50.0000,true
10,Legacy3,4,0.86098428,-13.9016,-1.127121,25.1199,46,39.1304,false
10,Legacy3,5,1.00618313,0.6183,0.139632,11.9937,35,37.1429,true
10,Legacy3,6,1.07183158,7.1832,0.859122,8.8399,49,46.9388,true
10,LowVolume5,0,1.41606577,41.6066,2.249917,9.0450,46,54.3478,true
10,LowVolume5,1,1.40549086,40.5491,2.370430,14.9645,65,52.3077,true
10,LowVolume5,2,1.34783446,34.7834,1.845984,8.3837,49,48.9796,true
10,LowVolume5,3,0.99859254,-0.1407,0.125194,24.4926,47,40.4255,false
10,LowVolume5,4,0.78621028,-21.3790,-1.476771,31.3962,51,39.2157,false
10,LowVolume5,5,1.17070548,17.0705,1.401417,13.4918,48,37.5000,true
10,LowVolume5,6,0.86066797,-13.9332,-1.643085,15.2964,48,33.3333,false
10,OldGuard4,0,1.21160728,21.1607,1.506575,8.4533,39,51.2821,true
10,OldGuard4,1,1.44384478,44.3845,3.125177,8.3037,59,57.6271,true
10,OldGuard4,2,1.44688622,44.6886,2.296711,10.3056,47,51.0638,true
10,OldGuard4,3,1.15254268,15.2543,0.912259,13.6731,42,45.2381,true
10,OldGuard4,4,0.86624625,-13.3754,-0.878554,29.3400,53,37.7358,false
10,OldGuard4,5,0.99608290,-0.3917,0.021757,12.7256,44,36.3636,false
10,OldGuard4,6,0.94031337,-5.9687,-0.605685,15.1308,58,37.9310,false
15,Base5,0,1.76078875,76.0789,2.408798,8.1184,55,47.2727,true
15,Base5,1,1.47677336,47.6773,2.369641,13.2636,77,49.3506,true
15,Base5,2,2.22791991,122.7920,3.949906,7.5339,67,64.1791,true
15,Base5,3,1.19232674,19.2327,1.439052,13.0445,36,55.5556,true
15,Base5,4,1.01928854,1.9289,0.246128,15.7072,61,50.8197,true
15,Base5,5,1.26887231,26.8872,1.938803,8.7344,54,48.1481,true
15,NoDOGE,0,1.40479095,40.4791,2.206489,6.6593,44,47.7273,true
15,NoDOGE,1,1.47524574,47.5246,2.414778,10.9656,71,50.7042,true
15,NoDOGE,2,1.88074615,88.0746,3.323994,7.8243,60,61.6667,true
15,NoDOGE,3,1.12419896,12.4199,1.032939,14.4449,31,54.8387,true
15,NoDOGE,4,0.95358076,-4.6419,-0.108279,19.8182,50,50.0000,false
15,NoDOGE,5,1.18901372,18.9014,1.611969,7.0811,41,46.3415,true
15,Legacy4,0,1.57784199,57.7842,2.902275,6.8028,40,52.5000,true
15,Legacy4,1,1.68356033,68.3560,3.608667,9.4180,64,60.9375,true
15,Legacy4,2,1.72999508,72.9995,2.768438,9.7315,43,55.8140,true
15,Legacy4,3,1.10092029,10.0920,0.808432,8.1814,30,56.6667,true
15,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
15,Legacy4,5,0.97492492,-2.5075,-0.208779,14.0260,39,30.7692,false
15,Legacy4,6,1.11164675,11.1647,1.060515,11.7909,56,46.4286,true
15,Legacy5BNB,0,1.78868601,78.8686,3.195270,6.8028,47,55.3191,true
15,Legacy5BNB,1,1.52499916,52.4999,2.814968,9.4180,74,54.0541,true
15,Legacy5BNB,2,1.84134939,84.1349,2.761661,11.4274,55,52.7273,true
15,Legacy5BNB,3,1.04679841,4.6798,0.405095,13.3995,37,54.0541,true
15,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
15,Legacy5BNB,5,0.97612634,-2.3874,-0.175823,13.1281,43,30.2326,false
15,Legacy5BNB,6,1.18398940,18.3989,1.582915,10.8544,68,48.5294,true
15,OldGuardNoBNB,0,1.51628952,51.6290,2.570299,7.8431,43,51.1628,true
15,OldGuardNoBNB,1,1.58450504,58.4505,3.193024,9.4180,66,57.5758,true
15,OldGuardNoBNB,2,1.75213698,75.2137,2.832060,10.3056,52,50.0000,true
15,OldGuardNoBNB,3,1.26333809,26.3338,1.368859,12.0973,44,50.0000,true
15,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
15,OldGuardNoBNB,5,0.97718938,-2.2811,-0.158656,14.5171,46,32.6087,false
15,OldGuardNoBNB,6,1.06899405,6.8994,0.674821,14.8406,62,45.1613,true
15,LargeCaps5,0,1.56172275,56.1723,2.718635,6.6593,53,49.0566,true
15,LargeCaps5,1,1.37702842,37.7028,1.939114,12.2562,80,47.5000,true
15,LargeCaps5,2,2.15421663,115.4217,3.595932,8.3937,72,58.3333,true
15,LargeCaps5,3,1.06893269,6.8933,0.610982,14.9230,38,52.6316,true
15,LargeCaps5,4,1.16335348,16.3353,0.918195,19.0614,54,53.7037,true
15,LargeCaps5,5,1.16536444,16.5364,1.427628,8.1191,46,43.4783,true
15,Legacy3,0,1.33456700,33.4567,2.378792,6.2433,33,48.4848,true
15,Legacy3,1,1.51330003,51.3300,3.356798,9.4958,55,60.0000,true
15,Legacy3,2,1.44550456,44.5505,2.236777,8.5311,34,52.9412,true
15,Legacy3,3,1.06419127,6.4191,0.587170,8.1814,26,53.8462,true
15,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
15,Legacy3,5,0.99734628,-0.2654,0.026681,14.0132,34,29.4118,false
15,Legacy3,6,1.07199078,7.1991,0.869735,8.8399,48,47.9167,true
15,LowVolume5,0,1.41731935,41.7319,2.310587,9.0450,45,51.1111,true
15,LowVolume5,1,1.38721849,38.7218,2.197204,14.9645,65,50.7692,true
15,LowVolume5,2,1.34533407,34.5334,1.780409,8.3837,47,44.6809,true
15,LowVolume5,3,1.04186539,4.1865,0.353558,21.2205,45,42.2222,true
15,LowVolume5,4,0.84160115,-15.8399,-1.014243,27.1522,49,38.7755,false
15,LowVolume5,5,1.23690992,23.6910,1.788467,14.7656,46,39.1304,true
15,LowVolume5,6,0.89363593,-10.6364,-1.207892,12.8175,45,40.0000,false
15,OldGuard4,0,1.26134443,26.1344,1.804416,8.4533,37,45.9459,true
15,OldGuard4,1,1.42354020,42.3540,2.835162,9.4958,58,56.8966,true
15,OldGuard4,2,1.50456328,50.4563,2.416518,10.3056,44,47.7273,true
15,OldGuard4,3,1.22119047,22.1190,1.223869,10.1992,40,47.5000,true
15,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
15,OldGuard4,5,0.98784874,-1.2151,-0.069625,15.1175,42,30.9524,false
15,OldGuard4,6,0.98629981,-1.3700,-0.084666,11.7317,54,42.5926,false
20,Base5,0,1.69420791,69.4208,2.234131,10.5994,53,47.1698,true
20,Base5,1,1.38090209,38.0902,1.936775,18.8945,77,48.0519,true
20,Base5,2,2.21560587,121.5606,3.934144,7.5339,65,64.6154,true
20,Base5,3,1.17241616,17.2416,1.293503,13.9419,36,55.5556,true
20,Base5,4,0.97444397,-2.5556,0.043961,18.6349,60,48.3333,false
20,Base5,5,1.29351596,29.3516,2.110844,8.0640,53,49.0566,true
20,NoDOGE,0,1.35167148,35.1671,1.952981,10.3272,42,47.6190,true
20,NoDOGE,1,1.37947364,37.9474,1.969277,16.7456,71,49.2958,true
20,NoDOGE,2,1.87035099,87.0351,3.301461,7.8243,58,62.0690,true
20,NoDOGE,3,1.10542604,10.5426,0.883264,15.7244,31,54.8387,true
20,NoDOGE,4,0.91162707,-8.8373,-0.330617,22.6995,49,46.9388,false
20,NoDOGE,5,1.21210639,21.2106,1.799906,7.0811,40,47.5000,true
20,Legacy4,0,1.50113670,50.1137,2.549133,6.8028,38,52.6316,true
20,Legacy4,1,1.66825869,66.8259,3.528556,9.4180,64,59.3750,true
20,Legacy4,2,1.72043314,72.0433,2.770935,9.7315,41,56.0976,true
20,Legacy4,3,1.09897075,9.8971,0.793498,8.1814,30,56.6667,true
20,Legacy4,4,0.80010998,-19.9890,-1.121971,30.1150,55,38.1818,false
20,Legacy4,5,0.96970585,-3.0294,-0.261937,12.8895,37,32.4324,false
20,Legacy4,6,1.12912225,12.9122,1.194114,11.7909,54,48.1481,true
20,Legacy5BNB,0,1.75791042,75.7910,3.058917,6.8028,44,56.8182,true
20,Legacy5BNB,1,1.51113866,51.1139,2.749099,9.4180,74,52.7027,true
20,Legacy5BNB,2,1.71685842,71.6858,2.511215,11.4274,54,51.8519,true
20,Legacy5BNB,3,1.04494471,4.4945,0.393693,13.3995,37,54.0541,true
20,Legacy5BNB,4,0.92110973,-7.8890,-0.296221,27.5225,57,42.1053,false
20,Legacy5BNB,5,0.97184853,-2.8151,-0.209538,13.1936,41,31.7073,false
20,Legacy5BNB,6,1.20260215,20.2602,1.706587,10.8544,66,50.0000,true
20,OldGuardNoBNB,0,1.46848373,46.8484,2.313210,7.8431,40,52.5000,true
20,OldGuardNoBNB,1,1.57010371,57.0104,3.115696,9.4180,66,56.0606,true
20,OldGuardNoBNB,2,1.71507783,71.5078,2.725048,10.3056,51,50.9804,true
20,OldGuardNoBNB,3,1.26110094,26.1101,1.357717,12.0973,44,50.0000,true
20,OldGuardNoBNB,4,0.81936835,-18.0632,-0.879254,34.5846,61,37.7049,false
20,OldGuardNoBNB,5,0.96771737,-3.2283,-0.263271,13.7966,44,34.0909,false
20,OldGuardNoBNB,6,1.07994762,7.9948,0.757649,14.8406,60,46.6667,true
20,LargeCaps5,0,1.55227722,55.2277,2.651331,6.8684,50,50.0000,true
20,LargeCaps5,1,1.29223523,29.2235,1.555780,17.6592,80,46.2500,true
20,LargeCaps5,2,2.11736177,111.7362,3.570309,8.3937,69,59.4203,true
20,LargeCaps5,3,1.05108265,5.1083,0.475430,16.1953,38,52.6316,true
20,LargeCaps5,4,1.08571270,8.5713,0.559419,20.9835,53,50.9434,true
20,LargeCaps5,5,1.18799779,18.7998,1.614920,8.1191,45,44.4444,true
20,Legacy3,0,1.26982063,26.9821,1.932426,6.2433,31,48.3871,true
20,Legacy3,1,1.51330003,51.3300,3.356798,9.4958,55,60.0000,true
20,Legacy3,2,1.42425665,42.4257,2.164407,8.5311,34,52.9412,true
20,Legacy3,3,1.06419127,6.4191,0.587170,8.1814,26,53.8462,true
20,Legacy3,4,0.81361835,-18.6382,-1.464881,27.3842,44,36.3636,false
20,Legacy3,5,1.00385652,0.3857,0.109809,13.4519,32,34.3750,true
20,Legacy3,6,1.08884287,8.8843,1.047482,8.8399,46,50.0000,true
20,LowVolume5,0,1.39016835,39.0168,2.152451,9.0450,42,52.3810,true
20,LowVolume5,1,1.38721849,38.7218,2.197204,14.9645,65,50.7692,true
20,LowVolume5,2,1.34533407,34.5334,1.780409,8.3837,47,44.6809,true
20,LowVolume5,3,1.04186539,4.1865,0.353558,21.2205,45,42.2222,true
20,LowVolume5,4,0.78807001,-21.1930,-1.407291,31.5013,48,37.5000,false
20,LowVolume5,5,1.22585386,22.5854,1.696080,14.9360,45,40.0000,true
20,LowVolume5,6,0.88300722,-11.6993,-1.331075,13.8545,45,40.0000,false
20,OldGuard4,0,1.22170390,22.1704,1.507671,8.4533,34,47.0588,true
20,OldGuard4,1,1.42354020,42.3540,2.835162,9.4958,58,56.8966,true
20,OldGuard4,2,1.48244724,48.2447,2.346480,10.3056,44,47.7273,true
20,OldGuard4,3,1.22119047,22.1190,1.223869,10.1992,40,47.5000,true
20,OldGuard4,4,0.81859083,-18.1409,-1.189915,32.2294,51,35.2941,false
20,OldGuard4,5,1.00015627,0.0156,0.074272,15.8299,41,34.1463,true
20,OldGuard4,6,0.98988956,-1.0110,-0.042367,12.7816,52,44.2308,false
25,Base5,0,1.69420791,69.4208,2.234131,10.5994,53,47.1698,true
25,Base5,1,1.38090209,38.0902,1.936775,18.8945,77,48.0519,true
25,Base5,2,2.25509365,125.5094,3.936406,7.5339,65,64.6154,true
25,Base5,3,1.14942983,14.9430,1.144174,13.9419,36,55.5556,true
25,Base5,4,0.92183807,-7.8162,-0.198369,23.0275,60,46.6667,false
25,Base5,5,1.29484996,29.4850,2.112715,7.5855,51,49.0196,true
25,NoDOGE,0,1.35167148,35.1671,1.952981,10.3272,42,47.6190,true
25,NoDOGE,1,1.37947364,37.9474,1.969277,16.7456,71,49.2958,true
25,NoDOGE,2,1.90368545,90.3685,3.335571,7.8243,58,62.0690,true
25,NoDOGE,3,1.08375311,8.3753,0.724451,15.7244,31,54.8387,true
25,NoDOGE,4,0.86241238,-13.7588,-0.596594,26.8726,49,44.8980,false
25,NoDOGE,5,1.21335643,21.3356,1.797367,7.0811,38,47.3684,true
25,Legacy4,0,1.50113670,50.1137,2.549133,6.8028,38,52.6316,true
25,Legacy4,1,1.66825869,66.8259,3.528556,9.4180,64,59.3750,true
25,Legacy4,2,1.75109568,75.1096,2.825385,9.7315,41,56.0976,true
25,Legacy4,3,1.07742438,7.7424,0.646077,8.1814,30,56.6667,true
25,Legacy4,4,0.75853221,-24.1468,-1.381757,33.7466,55,36.3636,false
25,Legacy4,5,0.99823004,-0.1770,0.053098,11.9964,35,34.2857,false
25,Legacy4,6,1.12363744,12.3637,1.149297,11.7909,54,48.1481,true
25,Legacy5BNB,0,1.72025027,72.0250,2.946702,6.8028,44,56.8182,true
25,Legacy5BNB,1,1.51113866,51.1139,2.749099,9.4180,74,52.7027,true
25,Legacy5BNB,2,1.74182179,74.1822,2.564825,11.4274,53,52.8302,true
25,Legacy5BNB,3,1.02445757,2.4458,0.271263,13.3995,37,54.0541,true
25,Legacy5BNB,4,0.87138311,-12.8617,-0.570370,31.4352,57,40.3509,false
25,Legacy5BNB,5,1.00402765,0.4028,0.118515,11.1569,39,35.8974,true
25,Legacy5BNB,6,1.19676042,19.6760,1.663502,10.8544,66,50.0000,true
25,OldGuardNoBNB,0,1.46488687,46.4887,2.298454,7.8431,40,52.5000,true
25,OldGuardNoBNB,1,1.57010371,57.0104,3.115696,9.4180,66,56.0606,true
25,OldGuardNoBNB,2,1.71893824,71.8938,2.712053,10.3056,51,50.9804,true
25,OldGuardNoBNB,3,1.23637585,23.6376,1.250719,12.0973,44,50.0000,true
25,OldGuardNoBNB,4,0.77678982,-22.3210,-1.124129,37.9839,61,36.0656,false
25,OldGuardNoBNB,5,0.99618306,-0.3817,0.036612,12.9128,42,35.7143,false
25,OldGuardNoBNB,6,1.05863587,5.8636,0.584278,14.8406,60,45.0000,true
25,LargeCaps5,0,1.51902240,51.9022,2.534077,6.8684,50,50.0000,true
25,LargeCaps5,1,1.29223523,29.2235,1.555780,17.6592,80,46.2500,true
25,LargeCaps5,2,2.21055954,121.0560,3.702310,8.6267,68,60.2941,true
25,LargeCaps5,3,1.03047518,3.0475,0.325255,16.1953,38,52.6316,true
25,LargeCaps5,4,1.02709990,2.7100,0.280456,25.0091,53,49.0566,true
25,LargeCaps5,5,1.18922297,18.9223,1.613745,8.1191,43,44.1860,true
25,Legacy3,0,1.26982063,26.9821,1.932426,6.2433,31,48.3871,true
25,Legacy3,1,1.51330003,51.3300,3.356798,9.4958,55,60.0000,true
25,Legacy3,2,1.42701759,42.7018,2.158486,8.5311,34,52.9412,true
25,Legacy3,3,1.06419127,6.4191,0.587170,8.1814,26,53.8462,true
25,Legacy3,4,0.81188434,-18.8116,-1.480984,27.5390,44,36.3636,false
25,Legacy3,5,1.01578369,1.5784,0.250371,12.4236,32,37.5000,true
25,Legacy3,6,1.08355372,8.3554,0.991084,8.8399,46,50.0000,true
25,LowVolume5,0,1.38676331,38.6763,2.138763,9.0450,42,52.3810,true
25,LowVolume5,1,1.38721849,38.7218,2.197204,14.9645,65,50.7692,true
25,LowVolume5,2,1.34533407,34.5334,1.780409,8.3837,47,44.6809,true
25,LowVolume5,3,1.04186539,4.1865,0.353558,21.2205,45,42.2222,true
25,LowVolume5,4,0.78807001,-21.1930,-1.407291,31.5013,48,37.5000,false
25,LowVolume5,5,1.23025510,23.0255,1.725830,14.6305,45,42.2222,true
25,LowVolume5,6,0.86598975,-13.4010,-1.537828,15.5147,45,35.5556,false
25,OldGuard4,0,1.21871149,21.8711,1.490238,8.4533,34,47.0588,true
25,OldGuard4,1,1.42354020,42.3540,2.835162,9.4958,58,56.8966,true
25,OldGuard4,2,1.48532098,48.5321,2.339589,10.3056,44,47.7273,true
25,OldGuard4,3,1.22119047,22.1190,1.223869,10.1992,40,47.5000,true
25,OldGuard4,4,0.81684622,-18.3154,-1.203755,32.3738,51,35.2941,false
25,OldGuard4,5,1.00611057,0.6111,0.135805,14.0095,40,37.5000,true
25,OldGuard4,6,0.96609643,-3.3904,-0.304969,14.4625,52,40.3846,false
30,Base5,0,1.69420791,69.4208,2.234131,10.5994,53,47.1698,true
30,Base5,1,1.38090209,38.0902,1.936775,18.8945,77,48.0519,true
30,Base5,2,2.44142098,144.1421,4.180741,7.5339,65,64.6154,true
30,Base5,3,1.14942983,14.9430,1.144174,13.9419,36,55.5556,true
30,Base5,4,0.92183807,-7.8162,-0.198369,23.0275,60,46.6667,false
30,Base5,5,1.31751393,31.7514,2.238275,6.3301,51,49.0196,true
30,NoDOGE,0,1.35167148,35.1671,1.952981,10.3272,42,47.6190,true
30,NoDOGE,1,1.37947364,37.9474,1.969277,16.7456,71,49.2958,true
30,NoDOGE,2,2.06097763,106.0978,3.604664,7.8243,58,62.0690,true
30,NoDOGE,3,1.08375311,8.3753,0.724451,15.7244,31,54.8387,true
30,NoDOGE,4,0.86241238,-13.7588,-0.596594,26.8726,49,44.8980,false
30,NoDOGE,5,1.23459401,23.4594,1.939732,7.0811,38,47.3684,true
30,Legacy4,0,1.50113670,50.1137,2.549133,6.8028,38,52.6316,true
30,Legacy4,1,1.66825869,66.8259,3.528556,9.4180,64,59.3750,true
30,Legacy4,2,1.89578012,89.5780,3.108371,9.7315,41,56.0976,true
30,Legacy4,3,1.07742438,7.7424,0.646077,8.1814,30,56.6667,true
30,Legacy4,4,0.75853221,-24.1468,-1.381757,33.7466,55,36.3636,false
30,Legacy4,5,1.01516480,1.5165,0.229766,10.5035,35,34.2857,true
30,Legacy4,6,1.12363744,12.3637,1.149297,11.7909,54,48.1481,true
30,Legacy5BNB,0,1.72025027,72.0250,2.946702,6.8028,44,56.8182,true
30,Legacy5BNB,1,1.51113866,51.1139,2.749099,9.4180,74,52.7027,true
30,Legacy5BNB,2,1.92400243,92.4002,2.935214,11.4274,53,52.8302,true
30,Legacy5BNB,3,1.02445757,2.4458,0.271263,13.3995,37,54.0541,true
30,Legacy5BNB,4,0.87138311,-12.8617,-0.570370,31.4352,57,40.3509,false
30,Legacy5BNB,5,1.02581394,2.5814,0.327965,9.2291,38,34.2105,true
30,Legacy5BNB,6,1.19676042,19.6760,1.663502,10.8544,66,50.0000,true
30,OldGuardNoBNB,0,1.46488687,46.4887,2.298454,7.8431,40,52.5000,true
30,OldGuardNoBNB,1,1.57010371,57.0104,3.115696,9.4180,66,56.0606,true
30,OldGuardNoBNB,2,1.89872544,89.8725,3.105336,10.3056,51,50.9804,true
30,OldGuardNoBNB,3,1.23637585,23.6376,1.250719,12.0973,44,50.0000,true
30,OldGuardNoBNB,4,0.77678982,-22.3210,-1.124129,37.9839,61,36.0656,false
30,OldGuardNoBNB,5,1.01308310,1.3083,0.205100,11.6752,42,35.7143,true
30,OldGuardNoBNB,6,1.05863587,5.8636,0.584278,14.8406,60,45.0000,true
30,LargeCaps5,0,1.51902240,51.9022,2.534077,6.8684,50,50.0000,true
