atr_entry_mult,universe,window,step,equity
0.50,Legacy3,5,162,0.54290176
0.50,Legacy3,5,164,0.54290176
0.50,Legacy3,5,166,0.54290176
0.50,Legacy3,5,168,0.54290176
0.50,Legacy3,5,170,0.54290176
0.50,Legacy3,5,172,0.54290176
0.50,Legacy3,5,174,0.48794768
0.50,Legacy3,5,176,0.43345793
0.50,Legacy3,5,178,0.43345793
0.50,Legacy3,5,180,0.43345793
0.50,Legacy3,5,182,0.43345793
0.50,Legacy3,5,184,0.43345793
0.50,Legacy3,5,186,0.43345793
0.50,Legacy3,5,188,0.43345793
0.50,Legacy3,5,190,0.43345793
0.50,Legacy3,5,192,0.43345793
0.50,Legacy3,5,194,0.43345793
0.50,Legacy3,5,196,0.43345793
0.50,Legacy3,5,198,0.43345793
0.50,Legacy3,5,200,0.43345793
0.50,Legacy3,5,202,0.43345793
0.50,Legacy3,5,204,0.46764515
0.50,Legacy3,5,206,0.48315374
0.50,Legacy3,5,208,0.48315374
0.50,Legacy3,5,210,0.48315374
0.50,Legacy3,5,212,0.48242147
0.50,Legacy3,5,214,0.46687232
0.50,Legacy3,5,216,0.39436522
0.50,Legacy3,5,218,0.39015031
0.50,Legacy3,5,220,0.39015031
0.50,Legacy3,5,222,0.39015031
0.50,Legacy3,5,224,0.39015031
0.50,Legacy3,5,226,0.39015031
0.50,Legacy3,5,228,0.37783300
0.50,Legacy3,5,230,0.32251016
0.50,Legacy3,5,232,0.26871129
0.50,Legacy3,5,234,0.26871129
0.50,Legacy3,5,236,0.26871129
0.50,Legacy3,5,238,0.26871129
0.50,Legacy3,5,240,0.26871129
0.50,Legacy3,5,242,0.26871129
0.50,Legacy3,5,244,0.26871129
0.50,Legacy3,5,246,0.26871129
0.50,Legacy3,5,248,0.26871129
0.50,Legacy3,5,250,0.26871129
0.50,Legacy3,6,0,1.00000000
0.50,Legacy3,6,2,1.00000000
0.50,Legacy3,6,4,1.00000000
0.50,Legacy3,6,6,1.00000000
0.50,Legacy3,6,8,1.00000000
0.50,Legacy3,6,10,1.00000000
0.50,Legacy3,6,12,1.00000000
0.50,Legacy3,6,14,0.97446318
0.50,Legacy3,6,16,0.97446318
0.50,Legacy3,6,18,0.97446318
0.50,Legacy3,6,20,0.87228731
0.50,Legacy3,6,22,0.87228731
0.50,Legacy3,6,24,0.87228731
0.50,Legacy3,6,26,0.83917159
0.50,Legacy3,6,28,0.76540957
0.50,Legacy3,6,30,0.76540957
0.50,Legacy3,6,32,0.76540957
0.50,Legacy3,6,34,0.76540957
0.50,Legacy3,6,36,0.76540957
0.50,Legacy3,6,38,0.76540957
0.50,Legacy3,6,40,0.80031874
0.50,Legacy3,6,42,0.82178146
0.50,Legacy3,6,44,0.90931135
0.50,Legacy3,6,46,1.04591518
0.50,Legacy3,6,48,1.14673881
0.50,Legacy3,6,50,1.14673881
0.50,Legacy3,6,52,1.19834667
0.50,Legacy3,6,54,1.19834667
0.50,Legacy3,6,56,1.32935033
0.50,Legacy3,6,58,1.32935033
0.50,Legacy3,6,60,1.32935033
0.50,Legacy3,6,62,1.21773634
0.50,Legacy3,6,64,1.17947754
0.50,Legacy3,6,66,1.17947754
0.50,Legacy3,6,68,1.07977906
0.50,Legacy3,6,70,1.07977906
0.50,Legacy3,6,72,1.07977906
0.50,Legacy3,6,74,1.07977906
0.50,Legacy3,6,76,1.07977906
0.50,Legacy3,6,78,1.04068762
0.50,Legacy3,6,80,1.04068762
0.50,Legacy3,6,82,1.04068762
0.50,Legacy3,6,84,1.04068762
0.50,Legacy3,6,86,1.04068762
0.50,Legacy3,6,88,1.17822834
0.50,Legacy3,6,90,1.14983994
0.50,Legacy3,6,92,1.14983994
0.50,Legacy3,6,94,1.08982297
0.50,Legacy3,6,96,1.08982297
0.50,Legacy3,6,98,1.08982297
0.50,Legacy3,6,100,1.08982297
0.50,Legacy3,6,102,1.08982297
0.50,Legacy3,6,104,1.08982297
0.50,Legacy3,6,106,1.08982297
0.50,Legacy3,6,108,1.12557392
0.50,Legacy3,6,110,1.14313961
0.50,Legacy3,6,112,1.14313961
0.50,Legacy3,6,114,1.14313961
0.50,Legacy3,6,116,1.14313961
0.50,Legacy3,6,118,1.14313961
0.50,Legacy3,6,120,1.14313961
0.50,Legacy3,6,122,1.14313961
0.50,Legacy3,6,124,1.14313961
0.50,Legacy3,6,126,1.14313961
0.50,Legacy3,6,128,1.14313961
0.50,Legacy3,6,130,1.14313961
0.50,Legacy3,6,132,1.13286645
0.50,Legacy3,6,134,1.10171115
0.50,Legacy3,6,136,1.10171115
0.50,Legacy3,6,138,1.10171115
0.50,Legacy3,6,140,1.10171115
0.50,Legacy3,6,142,0.99441499
0.50,Legacy3,6,144,0.99441499
0.50,Legacy3,6,146,0.99441499
0.50,Legacy3,6,148,0.99441499
0.50,Legacy3,6,150,0.99441499
0.50,Legacy3,6,152,0.99441499
0.50,Legacy3,6,154,0.99441499
0.50,Legacy3,6,156,0.99441499
0.50,Legacy3,6,158,0.99441499
0.50,Legacy3,6,160,0.99441499
0.50,Legacy3,6,162,0.99441499
0.50,Legacy3,6,164,0.99441499
0.50,Legacy3,6,166,0.99441499
0.50,Legacy3,6,168,0.99441499
0.50,Legacy3,6,170,0.99441499
0.50,Legacy3,6,172,0.90705138
0.50,Legacy3,6,174,0.90705138
0.50,Legacy3,6,176,0.90705138
0.50,Legacy3,6,178,0.90705138
0.50,Legacy3,6,180,0.90705138
0.50,Legacy3,6,182,0.90705138
0.50,Legacy3,6,184,0.90705138
0.50,Legacy3,6,186,0.90705138
0.50,Legacy3,6,188,0.90705138
0.50,Legacy3,6,190,0.90705138
0.50,Legacy3,6,192,0.90705138
0.50,Legacy3,6,194,0.90705138
0.50,Legacy3,6,196,0.90705138
0.50,Legacy3,6,198,0.90705138
0.50,Legacy3,6,200,0.90705138
0.50,Legacy3,6,202,0.90705138
0.50,Legacy3,6,204,0.94038693
0.50,Legacy3,6,206,0.93287735
0.50,Legacy3,6,208,0.93287735
0.50,Legacy3,6,210,0.93287735
0.50,Legacy3,6,212,0.93287735
0.50,Legacy3,6,214,0.93287735
0.50,Legacy3,6,216,0.78282507
0.50,Legacy3,6,218,0.67546293
0.50,Legacy3,6,220,0.67546293
0.50,Legacy3,6,222,0.67546293
0.50,Legacy3,6,224,0.67546293
0.50,Legacy3,6,226,0.67546293
0.50,Legacy3,6,228,0.67546293
0.50,Legacy3,6,230,0.67546293
0.50,Legacy3,6,232,0.67546293
0.50,Legacy3,6,234,0.67546293
0.50,Legacy3,6,236,0.79728608
0.50,Legacy3,6,238,0.79728608
0.50,Legacy3,6,240,0.79728608
0.50,Legacy3,6,242,0.91776732
0.50,Legacy3,6,244,1.01833111
0.50,Legacy3,6,246,1.01833111
0.50,Legacy3,6,248,1.02523393
0.50,Legacy3,6,250,0.95390703
0.50,LowVolume5,0,0,1.00000000
0.50,LowVolume5,0,2,1.00000000
0.50,LowVolume5,0,4,1.00000000
0.50,LowVolume5,0,6,1.27519608
0.50,LowVolume5,0,8,1.27519608
0.50,LowVolume5,0,10,1.50197757
0.50,LowVolume5,0,12,1.50197757
0.50,LowVolume5,0,14,1.50197757
0.50,LowVolume5,0,16,1.28847128
0.50,LowVolume5,0,18,1.16102381
0.50,LowVolume5,0,20,0.96284566
0.50,LowVolume5,0,22,0.96284566
0.50,LowVolume5,0,24,0.96284566
0.50,LowVolume5,0,26,0.96284566
0.50,LowVolume5,0,28,0.96284566
0.50,LowVolume5,0,30,0.96284566
0.50,LowVolume5,0,32,0.96284566
0.50,LowVolume5,0,34,0.96284566
0.50,LowVolume5,0,36,0.96284566
0.50,LowVolume5,0,38,0.96284566
0.50,LowVolume5,0,40,0.96284566
0.50,LowVolume5,0,42,0.86236989
0.50,LowVolume5,0,44,0.86236989
0.50,LowVolume5,0,46,0.86236989
0.50,LowVolume5,0,48,0.86236989
0.50,LowVolume5,0,50,0.86236989
0.50,LowVolume5,0,52,1.01660113
0.50,LowVolume5,0,54,1.01660113
0.50,LowVolume5,0,56,1.01660113
0.50,LowVolume5,0,58,1.05215011
0.50,LowVolume5,0,60,1.02097933
0.50,LowVolume5,0,62,1.02097933
0.50,LowVolume5,0,64,1.02097933
0.50,LowVolume5,0,66,0.90655746
0.50,LowVolume5,0,68,0.90655746
0.50,LowVolume5,0,70,0.79673540
0.50,LowVolume5,0,72,0.79673540
0.50,LowVolume5,0,74,0.79673540
0.50,LowVolume5,0,76,0.79673540
0.50,LowVolume5,0,78,0.79673540
0.50,LowVolume5,0,80,0.79673540
0.50,LowVolume5,0,82,0.77177406
0.50,LowVolume5,0,84,0.77177406
0.50,LowVolume5,0,86,0.69706898
0.50,LowVolume5,0,88,1.02919201
0.50,LowVolume5,0,90,1.38294973
0.50,LowVolume5,0,92,1.38294973
0.50,LowVolume5,0,94,1.38294973
0.50,LowVolume5,0,96,1.65864053
0.50,LowVolume5,0,98,1.65864053
0.50,LowVolume5,0,100,1.68532838
0.50,LowVolume5,0,102,2.08084275
0.50,LowVolume5,0,104,2.08084275
0.50,LowVolume5,0,106,2.08084275
0.50,LowVolume5,0,108,2.13077234
0.50,LowVolume5,0,110,2.05907128
0.50,LowVolume5,0,112,2.15209430
0.50,LowVolume5,0,114,1.96085747
0.50,LowVolume5,0,116,1.96085747
0.50,LowVolume5,0,118,1.43716944
0.50,LowVolume5,0,120,1.43716944
0.50,LowVolume5,0,122,1.43716944
0.50,LowVolume5,0,124,1.46859039
0.50,LowVolume5,0,126,1.46701357
0.50,LowVolume5,0,128,1.53932709
0.50,LowVolume5,0,130,1.53932709
0.50,LowVolume5,0,132,1.53932709
0.50,LowVolume5,0,134,1.53932709
0.50,LowVolume5,0,136,1.53932709
0.50,LowVolume5,0,138,1.37844107
0.50,LowVolume5,0,140,1.37844107
0.50,LowVolume5,0,142,1.37844107
0.50,LowVolume5,0,144,1.37844107
0.50,LowVolume5,0,146,1.37844107
0.50,LowVolume5,0,148,1.37844107
0.50,LowVolume5,0,150,1.37844107
0.50,LowVolume5,0,152,1.86792181
0.50,LowVolume5,0,154,2.36445155
0.50,LowVolume5,0,156,2.36445155
0.50,LowVolume5,0,158,1.55063479
0.50,LowVolume5,0,160,1.55063479
0.50,LowVolume5,0,162,1.55063479
0.50,LowVolume5,0,164,1.33051157
0.50,LowVolume5,0,166,1.33051157
0.50,LowVolume5,0,168,1.33051157
0.50,LowVolume5,0,170,1.33051157
0.50,LowVolume5,0,172,1.33051157
0.50,LowVolume5,0,174,1.33051157
0.50,LowVolume5,0,176,1.33051157
0.50,LowVolume5,0,178,1.47358645
0.50,LowVolume5,0,180,1.46216343
0.50,LowVolume5,0,182,1.11300443
0.50,LowVolume5,0,184,1.11300443
0.50,LowVolume5,0,186,1.11300443
0.50,LowVolume5,0,188,1.11300443
0.50,LowVolume5,0,190,1.11300443
0.50,LowVolume5,0,192,1.37660783
0.50,LowVolume5,0,194,1.36445354
0.50,LowVolume5,0,196,1.36445354
0.50,LowVolume5,0,198,1.36445354
0.50,LowVolume5,0,200,1.36445354
0.50,LowVolume5,0,202,1.36445354
0.50,LowVolume5,0,204,1.36445354
0.50,LowVolume5,0,206,1.36445354
0.50,LowVolume5,0,208,1.36445354
0.50,LowVolume5,0,210,1.36445354
0.50,LowVolume5,0,212,1.36445354
0.50,LowVolume5,0,214,1.36445354
0.50,LowVolume5,0,216,1.36445354
0.50,LowVolume5,0,218,1.41167634
0.50,LowVolume5,0,220,1.38702054
0.50,LowVolume5,0,222,1.21756475
0.50,LowVolume5,0,224,1.15193338
0.50,LowVolume5,0,226,1.15193338
0.50,LowVolume5,0,228,1.15193338
0.50,LowVolume5,0,230,1.15193338
0.50,LowVolume5,0,232,1.05830507
0.50,LowVolume5,0,234,0.92788148
0.50,LowVolume5,0,236,0.92788148
0.50,LowVolume5,0,238,0.92788148
0.50,LowVolume5,0,240,0.92788148
0.50,LowVolume5,0,242,0.92788148
0.50,LowVolume5,0,244,0.92788148
0.50,LowVolume5,0,246,0.92788148
0.50,LowVolume5,0,248,0.92788148
0.50,LowVolume5,0,250,1.01643902
0.50,LowVolume5,1,0,1.00000000
0.50,LowVolume5,1,2,1.12021243
0.50,LowVolume5,1,4,1.12021243
0.50,LowVolume5,1,6,1.12021243
0.50,LowVolume5,1,8,1.12021243
0.50,LowVolume5,1,10,1.12021243
0.50,LowVolume5,1,12,1.12021243
0.50,LowVolume5,1,14,1.12021243
0.50,LowVolume5,1,16,1.12021243
0.50,LowVolume5,1,18,1.12021243
0.50,LowVolume5,1,20,1.12021243
0.50,LowVolume5,1,22,1.16096195
0.50,LowVolume5,1,24,1.06731615
0.50,LowVolume5,1,26,1.06731615
0.50,LowVolume5,1,28,1.06731615
0.50,LowVolume5,1,30,1.06731615
0.50,LowVolume5,1,32,1.06731615
0.50,LowVolume5,1,34,1.06731615
0.50,LowVolume5,1,36,1.06731615
0.50,LowVolume5,1,38,1.06731615
0.50,LowVolume5,1,40,1.06731615
0.50,LowVolume5,1,42,1.06731615
0.50,LowVolume5,1,44,1.06731615
0.50,LowVolume5,1,46,1.06731615
0.50,LowVolume5,1,48,0.99813222
0.50,LowVolume5,1,50,0.99813222
0.50,LowVolume5,1,52,0.99813222
0.50,LowVolume5,1,54,0.99813222
0.50,LowVolume5,1,56,0.99813222
0.50,LowVolume5,1,58,0.99813222
0.50,LowVolume5,1,60,0.99813222
0.50,LowVolume5,1,62,0.99813222
0.50,LowVolume5,1,64,0.99813222
0.50,LowVolume5,1,66,0.99813222
0.50,LowVolume5,1,68,0.99813222
0.50,LowVolume5,1,70,0.99813222
0.50,LowVolume5,1,72,0.99813222
0.50,LowVolume5,1,74,0.99813222
0.50,LowVolume5,1,76,0.99813222
0.50,LowVolume5,1,78,0.99813222
0.50,LowVolume5,1,80,0.99813222
0.50,LowVolume5,1,82,0.99813222
0.50,LowVolume5,1,84,0.99813222
0.50,LowVolume5,1,86,1.33206805
0.50,LowVolume5,1,88,1.33206805
0.50,LowVolume5,1,90,1.69665257
0.50,LowVolume5,1,92,2.00995154
0.50,LowVolume5,1,94,1.92078566
0.50,LowVolume5,1,96,1.77919850
0.50,LowVolume5,1,98,1.77919850
0.50,LowVolume5,1,100,1.77919850
0.50,LowVolume5,1,102,1.77919850
0.50,LowVolume5,1,104,1.77919850
0.50,LowVolume5,1,106,1.95114984
0.50,LowVolume5,1,108,1.95114984
0.50,LowVolume5,1,110,2.36301087
0.50,LowVolume5,1,112,2.36301087
0.50,LowVolume5,1,114,2.36301087
0.50,LowVolume5,1,116,2.66726250
0.50,LowVolume5,1,118,2.50559204
0.50,LowVolume5,1,120,2.73422932
0.50,LowVolume5,1,122,2.36951315
0.50,LowVolume5,1,124,2.36951315
0.50,LowVolume5,1,126,2.36951315
0.50,LowVolume5,1,128,2.36951315
0.50,LowVolume5,1,130,2.36951315
0.50,LowVolume5,1,132,2.36951315
0.50,LowVolume5,1,134,2.36951315
0.50,LowVolume5,1,136,3.16751717
0.50,LowVolume5,1,138,3.45581561
0.50,LowVolume5,1,140,3.62932209
0.50,LowVolume5,1,142,3.62932209
0.50,LowVolume5,1,144,3.18958308
0.50,LowVolume5,1,146,3.05709656
0.50,LowVolume5,1,148,2.36530205
0.50,LowVolume5,1,150,2.36530205
0.50,LowVolume5,1,152,2.36530205
0.50,LowVolume5,1,154,2.36530205
0.50,LowVolume5,1,156,2.36530205
0.50,LowVolume5,1,158,2.36530205
0.50,LowVolume5,1,160,2.36530205
0.50,LowVolume5,1,162,2.36530205
0.50,LowVolume5,1,164,2.36530205
0.50,LowVolume5,1,166,2.36530205
0.50,LowVolume5,1,168,2.36530205
0.50,LowVolume5,1,170,2.36530205
0.50,LowVolume5,1,172,2.36530205
0.50,LowVolume5,1,174,2.36530205
0.50,LowVolume5,1,176,2.08945258
0.50,LowVolume5,1,178,2.08945258
0.50,LowVolume5,1,180,2.08945258
0.50,LowVolume5,1,182,2.08945258
0.50,LowVolume5,1,184,2.08945258
0.50,LowVolume5,1,186,2.08945258
0.50,LowVolume5,1,188,2.08945258
0.50,LowVolume5,1,190,1.77316838
0.50,LowVolume5,1,192,1.77316838
0.50,LowVolume5,1,194,1.77316838
0.50,LowVolume5,1,196,1.77316838
0.50,LowVolume5,1,198,1.77316838
0.50,LowVolume5,1,200,1.54085195
0.50,LowVolume5,1,202,1.54085195
0.50,LowVolume5,1,204,1.54085195
0.50,LowVolume5,1,206,1.54085195
0.50,LowVolume5,1,208,1.54085195
0.50,LowVolume5,1,210,1.28071104
0.50,LowVolume5,1,212,1.45146770
0.50,LowVolume5,1,214,1.34888356
0.50,LowVolume5,1,216,1.19940462
0.50,LowVolume5,1,218,1.19940462
0.50,LowVolume5,1,220,1.19940462
0.50,LowVolume5,1,222,1.10101312
0.50,LowVolume5,1,224,0.95559383
0.50,LowVolume5,1,226,0.95559383
0.50,LowVolume5,1,228,0.95559383
0.50,LowVolume5,1,230,1.07288587
0.50,LowVolume5,1,232,1.21987002
0.50,LowVolume5,1,234,1.21987002
0.50,LowVolume5,1,236,1.21987002
0.50,LowVolume5,1,238,1.21987002
0.50,LowVolume5,1,240,1.21987002
0.50,LowVolume5,1,242,1.11974450
0.50,LowVolume5,1,244,1.11974450
0.50,LowVolume5,1,246,1.11974450
0.50,LowVolume5,1,248,1.11974450
0.50,LowVolume5,1,250,1.11974450
0.50,LowVolume5,2,0,1.00000000
0.50,LowVolume5,2,2,1.00000000
0.50,LowVolume5,2,4,1.00000000
0.50,LowVolume5,2,6,1.00000000
0.50,LowVolume5,2,8,1.00000000
0.50,LowVolume5,2,10,1.00000000
0.50,LowVolume5,2,12,1.00000000
0.50,LowVolume5,2,14,1.00000000
0.50,LowVolume5,2,16,1.00000000
0.50,LowVolume5,2,18,1.18086681
0.50,LowVolume5,2,20,1.15332472
0.50,LowVolume5,2,22,1.07035802
0.50,LowVolume5,2,24,0.79409964
0.50,LowVolume5,2,26,0.79409964
0.50,LowVolume5,2,28,0.79409964
0.50,LowVolume5,2,30,0.79409964
0.50,LowVolume5,2,32,0.79409964
0.50,LowVolume5,2,34,0.79409964
0.50,LowVolume5,2,36,0.83348265
0.50,LowVolume5,2,38,0.81789693
0.50,LowVolume5,2,40,0.81789693
0.50,LowVolume5,2,42,0.79071057
0.50,LowVolume5,2,44,0.79071057
0.50,LowVolume5,2,46,0.79071057
0.50,LowVolume5,2,48,0.79071057
0.50,LowVolume5,2,50,0.79071057
0.50,LowVolume5,2,52,1.05964184
0.50,LowVolume5,2,54,1.37398531
0.50,LowVolume5,2,56,1.06183950
0.50,LowVolume5,2,58,1.06496347
0.50,LowVolume5,2,60,1.37856813
0.50,LowVolume5,2,62,2.07542476
0.50,LowVolume5,2,64,2.32331092
0.50,LowVolume5,2,66,2.29582175
0.50,LowVolume5,2,68,2.20743883
0.50,LowVolume5,2,70,2.20743883
0.50,LowVolume5,2,72,2.20743883
0.50,LowVolume5,2,74,2.20743883
0.50,LowVolume5,2,76,2.12571287
0.50,LowVolume5,2,78,2.12571287
0.50,LowVolume5,2,80,2.12571287
0.50,LowVolume5,2,82,2.12571287
0.50,LowVolume5,2,84,2.12571287
0.50,LowVolume5,2,86,2.12571287
0.50,LowVolume5,2,88,2.12571287
0.50,LowVolume5,2,90,2.13958153
0.50,LowVolume5,2,92,2.13958153
0.50,LowVolume5,2,94,2.13958153
0.50,LowVolume5,2,96,2.13958153
0.50,LowVolume5,2,98,2.13958153
0.50,LowVolume5,2,100,2.13958153
0.50,LowVolume5,2,102,2.13958153
0.50,LowVolume5,2,104,2.13958153
0.50,LowVolume5,2,106,2.13958153
0.50,LowVolume5,2,108,2.13958153
0.50,LowVolume5,2,110,2.13958153
0.50,LowVolume5,2,112,2.13958153
0.50,LowVolume5,2,114,2.13958153
0.50,LowVolume5,2,116,2.13958153
0.50,LowVolume5,2,118,2.13958153
0.50,LowVolume5,2,120,2.13958153
0.50,LowVolume5,2,122,2.13958153
0.50,LowVolume5,2,124,2.13958153
0.50,LowVolume5,2,126,2.13958153
0.50,LowVolume5,2,128,2.13958153
0.50,LowVolume5,2,130,2.13958153
0.50,LowVolume5,2,132,2.13958153
0.50,LowVolume5,2,134,2.13958153
0.50,LowVolume5,2,136,2.13958153
0.50,LowVolume5,2,138,2.13958153
0.50,LowVolume5,2,140,2.13958153
0.50,LowVolume5,2,142,2.13958153
0.50,LowVolume5,2,144,2.13958153
0.50,LowVolume5,2,146,2.13958153
0.50,LowVolume5,2,148,2.13958153
0.50,LowVolume5,2,150,2.13958153
0.50,LowVolume5,2,152,2.13958153
0.50,LowVolume5,2,154,1.95092191
0.50,LowVolume5,2,156,1.39173033
0.50,LowVolume5,2,158,1.41440992
0.50,LowVolume5,2,160,1.37848979
0.50,LowVolume5,2,162,1.26661635
0.50,LowVolume5,2,164,1.26661635
0.50,LowVolume5,2,166,1.26661635
0.50,LowVolume5,2,168,1.26661635
0.50,LowVolume5,2,170,2.20216042
0.50,LowVolume5,2,172,3.53297780
0.50,LowVolume5,2,174,5.39898460
0.50,LowVolume5,2,176,7.56342544
0.50,LowVolume5,2,178,7.27506549
0.50,LowVolume5,2,180,7.41596243
0.50,LowVolume5,2,182,7.41596243
0.50,LowVolume5,2,184,7.41596243
0.50,LowVolume5,2,186,7.41596243
0.50,LowVolume5,2,188,7.41596243
0.50,LowVolume5,2,190,7.41596243
0.50,LowVolume5,2,192,7.41596243
0.50,LowVolume5,2,194,9.12040431
0.50,LowVolume5,2,196,11.26848403
0.50,LowVolume5,2,198,9.30642807
0.50,LowVolume5,2,200,8.41572580
0.50,LowVolume5,2,202,7.09666294
0.50,LowVolume5,2,204,7.09666294
0.50,LowVolume5,2,206,7.09666294
0.50,LowVolume5,2,208,7.09666294
0.50,LowVolume5,2,210,7.09666294
0.50,LowVolume5,2,212,7.09666294
0.50,LowVolume5,2,214,7.09666294
0.50,LowVolume5,2,216,7.09666294
0.50,LowVolume5,2,218,6.26712772
0.50,LowVolume5,2,220,6.26712772
0.50,LowVolume5,2,222,6.26712772
0.50,LowVolume5,2,224,6.26712772
0.50,LowVolume5,2,226,6.26712772
0.50,LowVolume5,2,228,6.26712772
0.50,LowVolume5,2,230,7.86318399
0.50,LowVolume5,2,232,16.57754677
0.50,LowVolume5,2,234,16.39665874
0.50,LowVolume5,2,236,13.74801290
0.50,LowVolume5,2,238,14.03317914
0.50,LowVolume5,2,240,14.89430265
0.50,LowVolume5,2,242,14.89430265
0.50,LowVolume5,2,244,14.89430265
0.50,LowVolume5,2,246,14.89430265
0.50,LowVolume5,2,248,12.39982885
0.50,LowVolume5,2,250,12.39982885
0.50,LowVolume5,3,0,1.00000000
0.50,LowVolume5,3,2,1.00000000
0.50,LowVolume5,3,4,1.00000000
0.50,LowVolume5,3,6,1.16635443
0.50,LowVolume5,3,8,0.90889845
0.50,LowVolume5,3,10,0.90889845
0.50,LowVolume5,3,12,0.90889845
0.50,LowVolume5,3,14,1.19705385
0.50,LowVolume5,3,16,1.19705385
0.50,LowVolume5,3,18,1.30534422
0.50,LowVolume5,3,20,1.93071594
0.50,LowVolume5,3,22,1.56924887
0.50,LowVolume5,3,24,1.82892107
0.50,LowVolume5,3,26,1.82892107
0.50,LowVolume5,3,28,1.82892107
0.50,LowVolume5,3,30,1.82892107
0.50,LowVolume5,3,32,2.80226543
0.50,LowVolume5,3,34,2.74981749
0.50,LowVolume5,3,36,3.19195015
0.50,LowVolume5,3,38,3.19195015
0.50,LowVolume5,3,40,2.96999284
0.50,LowVolume5,3,42,2.96999284
0.50,LowVolume5,3,44,2.70483542
0.50,LowVolume5,3,46,2.70483542
0.50,LowVolume5,3,48,2.31363003
0.50,LowVolume5,3,50,2.31363003
0.50,LowVolume5,3,52,2.31363003
0.50,LowVolume5,3,54,2.31363003
0.50,LowVolume5,3,56,3.05389821
0.50,LowVolume5,3,58,4.60152986
0.50,LowVolume5,3,60,7.92245873
0.50,LowVolume5,3,62,6.59748608
0.50,LowVolume5,3,64,5.73669352
0.50,LowVolume5,3,66,5.87218948
0.50,LowVolume5,3,68,4.39323463
0.50,LowVolume5,3,70,4.39323463
0.50,LowVolume5,3,72,2.75751926
0.50,LowVolume5,3,74,2.75751926
0.50,LowVolume5,3,76,2.75751926
0.50,LowVolume5,3,78,2.75751926
0.50,LowVolume5,3,80,2.75751926
0.50,LowVolume5,3,82,2.75751926
0.50,LowVolume5,3,84,2.67357823
0.50,LowVolume5,3,86,2.41169279
0.50,LowVolume5,3,88,2.41169279
0.50,LowVolume5,3,90,2.41169279
0.50,LowVolume5,3,92,2.41169279
0.50,LowVolume5,3,94,2.41169279
0.50,LowVolume5,3,96,2.41169279
0.50,LowVolume5,3,98,2.41169279
0.50,LowVolume5,3,100,3.26281274
0.50,LowVolume5,3,102,4.07679939
0.50,LowVolume5,3,104,4.30970114
0.50,LowVolume5,3,106,3.96815657
0.50,LowVolume5,3,108,4.81323796
0.50,LowVolume5,3,110,4.21241964
0.50,LowVolume5,3,112,3.48852976
0.50,LowVolume5,3,114,3.48852976
0.50,LowVolume5,3,116,2.64395121
0.50,LowVolume5,3,118,1.12963828
0.50,LowVolume5,3,120,1.12963828
0.50,LowVolume5,3,122,1.12963828
0.50,LowVolume5,3,124,1.12963828
0.50,LowVolume5,3,126,1.12963828
0.50,LowVolume5,3,128,1.12963828
0.50,LowVolume5,3,130,1.12963828
0.50,LowVolume5,3,132,1.12963828
0.50,LowVolume5,3,134,1.12963828
0.50,LowVolume5,3,136,1.12963828
0.50,LowVolume5,3,138,1.12963828
0.50,LowVolume5,3,140,1.12963828
0.50,LowVolume5,3,142,1.12963828
0.50,LowVolume5,3,144,1.12963828
0.50,LowVolume5,3,146,1.12963828
0.50,LowVolume5,3,148,1.12963828
0.50,LowVolume5,3,150,1.12963828
0.50,LowVolume5,3,152,1.12963828
0.50,LowVolume5,3,154,1.12963828
0.50,LowVolume5,3,156,1.12963828
0.50,LowVolume5,3,158,1.30046567
0.50,LowVolume5,3,160,1.30046567
0.50,LowVolume5,3,162,1.38421071
0.50,LowVolume5,3,164,1.41128980
0.50,LowVolume5,3,166,1.38063213
0.50,LowVolume5,3,168,1.22088624
0.50,LowVolume5,3,170,1.22088624
0.50,LowVolume5,3,172,1.22088624
0.50,LowVolume5,3,174,1.35891220
0.50,LowVolume5,3,176,1.35891220
0.50,LowVolume5,3,178,1.35891220
0.50,LowVolume5,3,180,1.35891220
0.50,LowVolume5,3,182,1.35891220
0.50,LowVolume5,3,184,1.67968940
0.50,LowVolume5,3,186,1.46101426
0.50,LowVolume5,3,188,2.18856493
0.50,LowVolume5,3,190,2.56363810
0.50,LowVolume5,3,192,2.14182694
0.50,LowVolume5,3,194,2.14182694
0.50,LowVolume5,3,196,2.14182694
0.50,LowVolume5,3,198,2.14182694
0.50,LowVolume5,3,200,2.14182694
0.50,LowVolume5,3,202,2.43612213
0.50,LowVolume5,3,204,3.09994944
0.50,LowVolume5,3,206,3.69043882
0.50,LowVolume5,3,208,4.71912802
0.50,LowVolume5,3,210,4.71912802
0.50,LowVolume5,3,212,4.71912802
0.50,LowVolume5,3,214,4.32904306
0.50,LowVolume5,3,216,4.73826111
0.50,LowVolume5,3,218,4.59030357
0.50,LowVolume5,3,220,4.59030357
0.50,LowVolume5,3,222,4.59030357
0.50,LowVolume5,3,224,4.59030357
0.50,LowVolume5,3,226,4.59030357
0.50,LowVolume5,3,228,4.59030357
0.50,LowVolume5,3,230,4.59030357
0.50,LowVolume5,3,232,4.59030357
0.50,LowVolume5,3,234,4.59030357
0.50,LowVolume5,3,236,4.59030357
0.50,LowVolume5,3,238,4.59030357
0.50,LowVolume5,3,240,4.59030357
0.50,LowVolume5,3,242,4.59030357
0.50,LowVolume5,3,244,4.59030357
0.50,LowVolume5,3,246,4.59030357
