bar,date,equity
358,2021-08-04 00:00:00,1.1271044790
359,2021-08-05 00:00:00,1.1483122626
360,2021-08-06 00:00:00,1.1843651542
361,2021-08-07 00:00:00,1.2363686998
362,2021-08-08 00:00:00,1.1849505415
363,2021-08-09 00:00:00,1.2280005270
364,2021-08-10 00:00:00,1.3319784041
365,2021-08-11 00:00:00,1.4418809054
366,2021-08-12 00:00:00,1.4443738281
367,2021-08-13 00:00:00,1.4945319241
368,2021-08-14 00:00:00,1.4682505713
369,2021-08-15 00:00:00,1.4756709621
370,2021-08-16 00:00:00,1.4037290799
371,2021-08-17 00:00:00,1.3715852811
372,2021-08-18 00:00:00,1.4329920227
373,2021-08-19 00:00:00,1.4799808878
374,2021-08-20 00:00:00,1.5629847620
375,2021-08-21 00:00:00,1.5148584923
376,2021-08-22 00:00:00,1.5143627301
377,2021-08-23 00:00:00,1.5493529253
378,2021-08-24 00:00:00,1.4723337592
379,2021-08-25 00:00:00,1.4943317981
380,2021-08-26 00:00:00,1.4520527604
381,2021-08-27 00:00:00,1.5019318259
382,2021-08-28 00:00:00,1.5423426723
383,2021-08-29 00:00:00,1.5310719150
384,2021-08-30 00:00:00,1.6218043431
385,2021-08-31 00:00:00,1.6218043431
386,2021-09-01 00:00:00,1.6218043431
387,2021-09-02 00:00:00,1.6218043431
388,2021-09-03 00:00:00,1.6218043431
389,2021-09-04 00:00:00,1.6218043431
390,2021-09-05 00:00:00,1.6218043431
391,2021-09-06 00:00:00,1.6218043431
392,2021-09-07 00:00:00,1.6213720349
393,2021-09-08 00:00:00,1.6760553630
394,2021-09-09 00:00:00,1.6760553630
395,2021-09-10 00:00:00,1.6760553630
396,2021-09-11 00:00:00,1.6760553630
397,2021-09-12 00:00:00,1.6760553630
398,2021-09-13 00:00:00,1.6760553630
399,2021-09-14 00:00:00,1.6760553630
400,2021-09-15 00:00:00,1.6760553630
401,2021-09-16 00:00:00,1.6760553630
402,2021-09-17 00:00:00,1.6760553630
403,2021-09-18 00:00:00,1.6760553630
404,2021-09-19 00:00:00,1.6760553630
405,2021-09-20 00:00:00,1.6760553630
406,2021-09-21 00:00:00,1.6760553630
407,2021-09-22 00:00:00,1.6760553630
408,2021-09-23 00:00:00,1.6760553630
409,2021-09-24 00:00:00,1.6760553630
410,2021-09-25 00:00:00,1.6760553630
411,2021-09-26 00:00:00,1.6760553630
412,2021-09-27 00:00:00,1.6760553630
413,2021-09-28 00:00:00,1.6760553630
414,2021-09-29 00:00:00,1.6760553630
415,2021-09-30 00:00:00,1.6760553630
416,2021-10-01 00:00:00,1.6760553630
417,2021-10-02 00:00:00,1.6760553630
418,2021-10-03 00:00:00,1.6756085936
419,2021-10-04 00:00:00,1.6562827957
420,2021-10-05 00:00:00,1.6732185973
421,2021-10-06 00:00:00,1.6876551317
422,2021-10-07 00:00:00,1.6466075371
423,2021-10-08 00:00:00,1.6631381461
424,2021-10-09 00:00:00,1.6677728158
425,2021-10-10 00:00:00,1.6318972263
426,2021-10-11 00:00:00,1.6498307359
427,2021-10-12 00:00:00,1.6300191023
428,2021-10-13 00:00:00,1.6443674453
429,2021-10-14 00:00:00,1.6507660276
430,2021-10-15 00:00:00,1.6999774283
431,2021-10-16 00:00:00,1.6984550209
432,2021-10-17 00:00:00,1.6991138336
433,2021-10-18 00:00:00,1.6951395039
434,2021-10-19 00:00:00,1.7002910372
435,2021-10-20 00:00:00,1.7111482170
436,2021-10-21 00:00:00,1.7097824922
437,2021-10-22 00:00:00,1.7079610475
438,2021-10-23 00:00:00,1.7090125452
439,2021-10-24 00:00:00,1.7094962650
440,2021-10-25 00:00:00,1.7086730054
441,2021-10-26 00:00:00,1.6941736341
442,2021-10-27 00:00:00,1.6676241521
443,2021-10-28 00:00:00,1.6797029300
444,2021-10-29 00:00:00,1.6787706176
445,2021-10-30 00:00:00,1.6755592036
446,2021-10-31 00:00:00,1.6743752429
447,2021-11-01 00:00:00,1.6754507211
448,2021-11-02 00:00:00,1.6843671423
449,2021-11-03 00:00:00,1.6989094188
450,2021-11-04 00:00:00,1.6977541661
451,2021-11-05 00:00:00,1.6840180873
452,2021-11-06 00:00:00,1.6986144444
453,2021-11-07 00:00:00,1.6964225529
454,2021-11-08 00:00:00,1.6955239181
455,2021-11-09 00:00:00,1.6896891202
456,2021-11-10 00:00:00,1.6859237138
457,2021-11-11 00:00:00,1.6859237138
458,2021-11-12 00:00:00,1.6859237138
459,2021-11-13 00:00:00,1.6859237138
460,2021-11-14 00:00:00,1.6859237138
461,2021-11-15 00:00:00,1.6859237138
462,2021-11-16 00:00:00,1.6859237138
463,2021-11-17 00:00:00,1.6859237138
464,2021-11-18 00:00:00,1.6859237138
465,2021-11-19 00:00:00,1.6859237138
466,2021-11-20 00:00:00,1.6859237138
467,2021-11-21 00:00:00,1.6859237138
468,2021-11-22 00:00:00,1.6859237138
469,2021-11-23 00:00:00,1.6859237138
470,2021-11-24 00:00:00,1.6859237138
471,2021-11-25 00:00:00,1.6859237138
472,2021-11-26 00:00:00,1.6859237138
473,2021-11-27 00:00:00,1.6859237138
474,2021-11-28 00:00:00,1.6859237138
475,2021-11-29 00:00:00,1.6859237138
476,2021-11-30 00:00:00,1.6859237138
477,2021-12-01 00:00:00,1.6859237138
478,2021-12-02 00:00:00,1.6859237138
479,2021-12-03 00:00:00,1.6859237138
480,2021-12-04 00:00:00,1.6859237138
481,2021-12-05 00:00:00,1.6859237138
482,2021-12-06 00:00:00,1.6859237138
483,2021-12-07 00:00:00,1.6859237138
484,2021-12-08 00:00:00,1.6859237138
485,2021-12-09 00:00:00,1.6859237138
486,2021-12-10 00:00:00,1.6859237138
487,2021-12-11 00:00:00,1.6859237138
488,2021-12-12 00:00:00,1.6859237138
489,2021-12-13 00:00:00,1.6859237138
490,2021-12-14 00:00:00,1.6859237138
491,2021-12-15 00:00:00,1.6859237138
492,2021-12-16 00:00:00,1.6859237138
493,2021-12-17 00:00:00,1.6859237138
494,2021-12-18 00:00:00,1.6859237138
495,2021-12-19 00:00:00,1.6859237138
496,2021-12-20 00:00:00,1.6859237138
497,2021-12-21 00:00:00,1.6859237138
498,2021-12-22 00:00:00,1.6859237138
499,2021-12-23 00:00:00,1.6858113638
500,2021-12-24 00:00:00,1.6741470496
501,2021-12-25 00:00:00,1.6760816876
502,2021-12-26 00:00:00,1.6753473725
503,2021-12-27 00:00:00,1.6763217522
504,2021-12-28 00:00:00,1.6656741821
505,2021-12-29 00:00:00,1.6656741821
506,2021-12-30 00:00:00,1.6656741821
507,2021-12-31 00:00:00,1.6656741821
508,2022-01-01 00:00:00,1.6656741821
509,2022-01-02 00:00:00,1.6656741821
510,2022-01-03 00:00:00,1.6656741821
511,2022-01-04 00:00:00,1.6656741821
512,2022-01-05 00:00:00,1.6656741821
513,2022-01-06 00:00:00,1.6656741821
514,2022-01-07 00:00:00,1.6656741821
515,2022-01-08 00:00:00,1.6656741821
516,2022-01-09 00:00:00,1.6656741821
517,2022-01-10 00:00:00,1.6656741821
518,2022-01-11 00:00:00,1.6656741821
519,2022-01-12 00:00:00,1.6656741821
520,2022-01-13 00:00:00,1.6656741821
521,2022-01-14 00:00:00,1.6656741821
522,2022-01-15 00:00:00,1.6656741821
523,2022-01-16 00:00:00,1.6656741821
524,2022-01-17 00:00:00,1.6652301799
525,2022-01-18 00:00:00,1.6150472696
526,2022-01-19 00:00:00,1.6150472696
527,2022-01-20 00:00:00,1.6150472696
528,2022-01-21 00:00:00,1.6150472696
529,2022-01-22 00:00:00,1.6150472696
530,2022-01-23 00:00:00,1.6150472696
531,2022-01-24 00:00:00,1.6150472696
532,2022-01-25 00:00:00,1.6150472696
533,2022-01-26 00:00:00,1.6150472696
534,2022-01-27 00:00:00,1.6150472696
535,2022-01-28 00:00:00,1.6150472696
536,2022-01-29 00:00:00,1.6150472696
537,2022-01-30 00:00:00,1.6150472696
538,2022-01-31 00:00:00,1.6150472696
539,2022-02-01 00:00:00,1.6150472696
540,2022-02-02 00:00:00,1.6150472696
541,2022-02-03 00:00:00,1.6150472696
542,2022-02-04 00:00:00,1.6150472696
543,2022-02-05 00:00:00,1.6150472696
544,2022-02-06 00:00:00,1.6149396429
545,2022-02-07 00:00:00,1.6193543542
546,2022-02-08 00:00:00,1.6214000194
547,2022-02-09 00:00:00,1.6234051235
548,2022-02-10 00:00:00,1.6069327904
549,2022-02-11 00:00:00,1.5919062016
550,2022-02-12 00:00:00,1.5910578484
551,2022-02-13 00:00:00,1.5885835362
552,2022-02-14 00:00:00,1.5900898623
553,2022-02-15 00:00:00,1.5900898623
554,2022-02-16 00:00:00,1.5900898623
555,2022-02-17 00:00:00,1.5900898623
556,2022-02-18 00:00:00,1.5900898623
557,2022-02-19 00:00:00,1.5900898623
558,2022-02-20 00:00:00,1.5900898623
559,2022-02-21 00:00:00,1.5900898623
560,2022-02-22 00:00:00,1.5900898623
561,2022-02-23 00:00:00,1.5900898623
562,2022-02-24 00:00:00,1.5900898623
563,2022-02-25 00:00:00,1.5900898623
564,2022-02-26 00:00:00,1.5900898623
565,2022-02-27 00:00:00,1.5900898623
566,2022-02-28 00:00:00,1.5900898623
567,2022-03-01 00:00:00,1.5900898623
568,2022-03-02 00:00:00,1.5900898623
569,2022-03-03 00:00:00,1.5900898623
570,2022-03-04 00:00:00,1.5900898623
571,2022-03-05 00:00:00,1.5900898623
572,2022-03-06 00:00:00,1.5900898623
573,2022-03-07 00:00:00,1.5900898623
574,2022-03-08 00:00:00,1.5900898623
575,2022-03-09 00:00:00,1.5900898623
576,2022-03-10 00:00:00,1.5900898623
577,2022-03-11 00:00:00,1.5900898623
578,2022-03-12 00:00:00,1.5900898623
579,2022-03-13 00:00:00,1.5900898623
580,2022-03-14 00:00:00,1.5900898623
581,2022-03-15 00:00:00,1.5900898623
582,2022-03-16 00:00:00,1.5900898623
583,2022-03-17 00:00:00,1.5900898623
584,2022-03-18 00:00:00,1.5900898623
585,2022-03-19 00:00:00,1.5899838987
586,2022-03-20 00:00:00,1.5877702047
587,2022-03-21 00:00:00,1.5928762434
588,2022-03-22 00:00:00,1.5925512078
589,2022-03-23 00:00:00,1.6137966034
590,2022-03-24 00:00:00,1.6180171406
591,2022-03-25 00:00:00,1.6145400653
592,2022-03-26 00:00:00,1.6179105489
593,2022-03-27 00:00:00,1.6288373538
594,2022-03-28 00:00:00,1.6315145909
595,2022-03-29 00:00:00,1.6335902167
596,2022-03-30 00:00:00,1.6329239753
597,2022-03-31 00:00:00,1.6280965916
598,2022-04-01 00:00:00,1.6489951674
599,2022-04-02 00:00:00,1.6484732901
600,2022-04-03 00:00:00,1.6511705701
601,2022-04-04 00:00:00,1.6392424308
602,2022-04-05 00:00:00,1.7015035551
603,2022-04-06 00:00:00,1.6310752219
604,2022-04-07 00:00:00,1.6310752219
605,2022-04-08 00:00:00,1.6310752219
606,2022-04-09 00:00:00,1.6310752219
607,2022-04-10 00:00:00,1.6310752219
608,2022-04-11 00:00:00,1.6310752219
609,2022-04-12 00:00:00,1.6310752219
610,2022-04-13 00:00:00,1.6310752219
611,2022-04-14 00:00:00,1.6310752219
612,2022-04-15 00:00:00,1.6310752219
613,2022-04-16 00:00:00,1.6310752219
614,2022-04-17 00:00:00,1.6310752219
615,2022-04-18 00:00:00,1.6310752219
616,2022-04-19 00:00:00,1.6310752219
617,2022-04-20 00:00:00,1.6310752219
618,2022-04-21 00:00:00,1.6310752219
619,2022-04-22 00:00:00,1.6310752219
620,2022-04-23 00:00:00,1.6310752219
621,2022-04-24 00:00:00,1.6310752219
622,2022-04-25 00:00:00,1.6310752219
623,2022-04-26 00:00:00,1.6310752219
624,2022-04-27 00:00:00,1.6310752219
625,2022-04-28 00:00:00,1.6310752219
626,2022-04-29 00:00:00,1.6310752219
627,2022-04-30 00:00:00,1.6310752219
628,2022-05-01 00:00:00,1.6310752219
629,2022-05-02 00:00:00,1.6310752219
630,2022-05-03 00:00:00,1.6310752219
631,2022-05-04 00:00:00,1.6310752219
632,2022-05-05 00:00:00,1.6310752219
633,2022-05-06 00:00:00,1.6310752219
634,2022-05-07 00:00:00,1.6310752219
635,2022-05-08 00:00:00,1.6310752219
636,2022-05-09 00:00:00,1.6310752219
637,2022-05-10 00:00:00,1.6310752219
638,2022-05-11 00:00:00,1.6310752219
639,2022-05-12 00:00:00,1.6310752219
640,2022-05-13 00:00:00,1.6310752219
641,2022-05-14 00:00:00,1.6310752219
642,2022-05-15 00:00:00,1.6310752219
643,2022-05-16 00:00:00,1.6310752219
644,2022-05-17 00:00:00,1.6310752219
645,2022-05-18 00:00:00,1.6310752219
646,2022-05-19 00:00:00,1.6310752219
647,2022-05-20 00:00:00,1.6310752219
648,2022-05-21 00:00:00,1.6310752219
649,2022-05-22 00:00:00,1.6310752219
650,2022-05-23 00:00:00,1.6310752219
651,2022-05-24 00:00:00,1.6310752219
652,2022-05-25 00:00:00,1.6310752219
653,2022-05-26 00:00:00,1.6310752219
654,2022-05-27 00:00:00,1.6310752219
655,2022-05-28 00:00:00,1.6310752219
656,2022-05-29 00:00:00,1.6310752219
657,2022-05-30 00:00:00,1.6306404424
658,2022-05-31 00:00:00,1.6313495521
659,2022-06-01 00:00:00,1.5320166566
660,2022-06-02 00:00:00,1.5738574136
661,2022-06-03 00:00:00,1.5387497621
662,2022-06-04 00:00:00,1.5414540624
663,2022-06-05 00:00:00,1.5423647396
664,2022-06-06 00:00:00,1.5663637335
665,2022-06-07 00:00:00,1.5622738569
666,2022-06-08 00:00:00,1.5618574171
667,2022-06-09 00:00:00,1.5549552591
668,2022-06-10 00:00:00,1.5079393827
669,2022-06-11 00:00:00,1.4913742035
670,2022-06-12 00:00:00,1.4913742035
671,2022-06-13 00:00:00,1.4913742035
672,2022-06-14 00:00:00,1.4913742035
673,2022-06-15 00:00:00,1.4913742035
674,2022-06-16 00:00:00,1.4913742035
675,2022-06-17 00:00:00,1.4913742035
676,2022-06-18 00:00:00,1.4913742035
677,2022-06-19 00:00:00,1.4913742035
678,2022-06-20 00:00:00,1.4913742035
679,2022-06-21 00:00:00,1.4913742035
680,2022-06-22 00:00:00,1.4913742035
681,2022-06-23 00:00:00,1.4913742035
682,2022-06-24 00:00:00,1.4913742035
683,2022-06-25 00:00:00,1.4913742035
684,2022-06-26 00:00:00,1.4913742035
685,2022-06-27 00:00:00,1.4913742035
686,2022-06-28 00:00:00,1.4913742035
687,2022-06-29 00:00:00,1.4913742035
688,2022-06-30 00:00:00,1.4913742035
689,2022-07-01 00:00:00,1.4913742035
690,2022-07-02 00:00:00,1.4913742035
691,2022-07-03 00:00:00,1.4913742035
692,2022-07-04 00:00:00,1.4913742035
693,2022-07-05 00:00:00,1.4913742035
694,2022-07-06 00:00:00,1.4913742035
695,2022-07-07 00:00:00,1.4909766627
696,2022-07-08 00:00:00,1.4902822776
697,2022-07-09 00:00:00,1.4902152051
698,2022-07-10 00:00:00,1.4734617585
699,2022-07-11 00:00:00,1.4528148860
700,2022-07-12 00:00:00,1.4528148860
701,2022-07-13 00:00:00,1.4528148860
702,2022-07-14 00:00:00,1.4528148860
703,2022-07-15 00:00:00,1.4528148860
704,2022-07-16 00:00:00,1.4520403612
705,2022-07-17 00:00:00,1.4341654583
706,2022-07-18 00:00:00,1.5823892473
707,2022-07-19 00:00:00,1.6323632999
708,2022-07-20 00:00:00,1.5787791615
709,2022-07-21 00:00:00,1.5962377737
710,2022-07-22 00:00:00,1.5721963864
711,2022-07-23 00:00:00,1.5683133914
712,2022-07-24 00:00:00,1.5653805553
713,2022-07-25 00:00:00,1.4685923307
714,2022-07-26 00:00:00,1.4612981309
715,2022-07-27 00:00:00,1.4609086072
716,2022-07-28 00:00:00,1.4865458000
717,2022-07-29 00:00:00,1.4764783149
718,2022-07-30 00:00:00,1.4922794575
719,2022-07-31 00:00:00,1.4698096306
720,2022-08-01 00:00:00,1.4514148498
721,2022-08-02 00:00:00,1.4307439881
722,2022-08-03 00:00:00,1.4273348172
723,2022-08-04 00:00:00,1.4194767370
724,2022-08-05 00:00:00,1.4890973355
725,2022-08-06 00:00:00,1.4619748369
726,2022-08-07 00:00:00,1.4847639981
727,2022-08-08 00:00:00,1.5299383525
728,2022-08-09 00:00:00,1.4712729156
729,2022-08-10 00:00:00,1.5562417643
730,2022-08-11 00:00:00,1.5574467608
731,2022-08-12 00:00:00,1.5774494432
732,2022-08-13 00:00:00,1.5963553684
733,2022-08-14 00:00:00,1.6064517264
734,2022-08-15 00:00:00,1.6064517264
735,2022-08-16 00:00:00,1.6064517264
736,2022-08-17 00:00:00,1.6064517264
737,2022-08-18 00:00:00,1.6064517264
738,2022-08-19 00:00:00,1.6064517264
739,2022-08-20 00:00:00,1.6064517264
740,2022-08-21 00:00:00,1.6064517264
741,2022-08-22 00:00:00,1.6064517264
742,2022-08-23 00:00:00,1.6064517264
743,2022-08-24 00:00:00,1.6064517264
744,2022-08-25 00:00:00,1.6064517264
745,2022-08-26 00:00:00,1.6064517264
746,2022-08-27 00:00:00,1.6064517264
747,2022-08-28 00:00:00,1.6064517264
748,2022-08-29 00:00:00,1.6064517264
749,2022-08-30 00:00:00,1.6064517264
750,2022-08-31 00:00:00,1.6064517264
751,2022-09-01 00:00:00,1.6064517264
752,2022-09-02 00:00:00,1.6064517264
753,2022-09-03 00:00:00,1.6064517264
754,2022-09-04 00:00:00,1.6064517264
755,2022-09-05 00:00:00,1.6064517264
756,2022-09-06 00:00:00,1.6064517264
757,2022-09-07 00:00:00,1.6064517264
758,2022-09-08 00:00:00,1.6064517264
759,2022-09-09 00:00:00,1.6055952947
760,2022-09-10 00:00:00,1.6233209859
761,2022-09-11 00:00:00,1.6220900354
762,2022-09-12 00:00:00,1.6275592396
763,2022-09-13 00:00:00,1.4905289257
764,2022-09-14 00:00:00,1.5032019039
765,2022-09-15 00:00:00,1.4812733798
766,2022-09-16 00:00:00,1.4812733798
767,2022-09-17 00:00:00,1.4808785315
768,2022-09-18 00:00:00,1.4564857862
769,2022-09-19 00:00:00,1.4560975453
770,2022-09-20 00:00:00,1.4929092007
771,2022-09-21 00:00:00,1.4929092007
772,2022-09-22 00:00:00,1.4925112508
773,2022-09-23 00:00:00,1.5136812136
774,2022-09-24 00:00:00,1.5136812136
775,2022-09-25 00:00:00,1.5136812136
776,2022-09-26 00:00:00,1.5136812136
777,2022-09-27 00:00:00,1.5136812136
778,2022-09-28 00:00:00,1.5136812136
779,2022-09-29 00:00:00,1.5136812136
780,2022-09-30 00:00:00,1.5136812136
781,2022-10-01 00:00:00,1.5136812136
782,2022-10-02 00:00:00,1.5136812136
783,2022-10-03 00:00:00,1.5136812136
784,2022-10-04 00:00:00,1.5128742398
785,2022-10-05 00:00:00,1.5003063605
786,2022-10-06 00:00:00,1.4852240610
787,2022-10-07 00:00:00,1.4657238346
788,2022-10-08 00:00:00,1.4569024282
789,2022-10-09 00:00:00,1.4761179388
790,2022-10-10 00:00:00,1.4117078117
791,2022-10-11 00:00:00,1.4026392177
792,2022-10-12 00:00:00,1.4068128157
793,2022-10-13 00:00:00,1.4041904161
794,2022-10-14 00:00:00,1.4041904161
795,2022-10-15 00:00:00,1.4041904161
796,2022-10-16 00:00:00,1.4041904161
797,2022-10-17 00:00:00,1.4041904161
798,2022-10-18 00:00:00,1.4041904161
799,2022-10-19 00:00:00,1.4041904161
800,2022-10-20 00:00:00,1.4041904161
801,2022-10-21 00:00:00,1.4041904161
802,2022-10-22 00:00:00,1.4041904161
803,2022-10-23 00:00:00,1.4041904161
804,2022-10-24 00:00:00,1.4041904161
805,2022-10-25 00:00:00,1.4038161151
806,2022-10-26 00:00:00,1.4371264497
807,2022-10-27 00:00:00,1.4538730599
808,2022-10-28 00:00:00,1.4604550634
809,2022-10-29 00:00:00,1.6857075678
810,2022-10-30 00:00:00,1.6702432217
811,2022-10-31 00:00:00,1.6539179948
812,2022-11-01 00:00:00,1.6495970095
813,2022-11-02 00:00:00,1.5974314629
814,2022-11-03 00:00:00,1.5988801382
815,2022-11-04 00:00:00,1.6223635871
816,2022-11-05 00:00:00,1.6705667025
817,2022-11-06 00:00:00,1.6087060112
818,2022-11-07 00:00:00,1.6028521019
819,2022-11-08 00:00:00,1.4388757753
820,2022-11-09 00:00:00,1.4388757753
821,2022-11-10 00:00:00,1.4388757753
822,2022-11-11 00:00:00,1.4388757753
823,2022-11-12 00:00:00,1.4388757753
824,2022-11-13 00:00:00,1.4388757753
825,2022-11-14 00:00:00,1.4388757753
826,2022-11-15 00:00:00,1.4388757753
827,2022-11-16 00:00:00,1.4388757753
828,2022-11-17 00:00:00,1.4388757753
829,2022-11-18 00:00:00,1.4388757753
830,2022-11-19 00:00:00,1.4388757753
831,2022-11-20 00:00:00,1.4388757753
832,2022-11-21 00:00:00,1.4388757753
833,2022-11-22 00:00:00,1.4388757753
834,2022-11-23 00:00:00,1.4388757753
835,2022-11-24 00:00:00,1.4388757753
836,2022-11-25 00:00:00,1.4388757753
837,2022-11-26 00:00:00,1.4388757753
838,2022-11-27 00:00:00,1.4388757753
839,2022-11-28 00:00:00,1.4388757753
840,2022-11-29 00:00:00,1.4384922285
841,2022-11-30 00:00:00,1.4631902261
842,2022-12-01 00:00:00,1.4266689332
843,2022-12-02 00:00:00,1.4269984451
844,2022-12-03 00:00:00,1.3849462802
845,2022-12-04 00:00:00,1.4225151556
846,2022-12-05 00:00:00,1.4027427936
847,2022-12-06 00:00:00,1.4034757339
848,2022-12-07 00:00:00,1.3593821577
849,2022-12-08 00:00:00,1.3893829656
850,2022-12-09 00:00:00,1.3771903423
851,2022-12-10 00:00:00,1.3756028382
852,2022-12-11 00:00:00,1.3679349111
853,2022-12-12 00:00:00,1.3800547645
854,2022-12-13 00:00:00,1.3958410621
855,2022-12-14 00:00:00,1.3918541726
856,2022-12-15 00:00:00,1.3657332012
857,2022-12-16 00:00:00,1.3304522340
858,2022-12-17 00:00:00,1.3304522340
859,2022-12-18 00:00:00,1.3304522340
860,2022-12-19 00:00:00,1.3304522340
861,2022-12-20 00:00:00,1.3304522340
862,2022-12-21 00:00:00,1.3304522340
863,2022-12-22 00:00:00,1.3304522340
864,2022-12-23 00:00:00,1.3304522340
865,2022-12-24 00:00:00,1.3304522340
866,2022-12-25 00:00:00,1.3304522340
867,2022-12-26 00:00:00,1.3304522340
868,2022-12-27 00:00:00,1.3304522340
869,2022-12-28 00:00:00,1.3304522340
870,2022-12-29 00:00:00,1.3304522340
871,2022-12-30 00:00:00,1.3304522340
872,2022-12-31 00:00:00,1.3304522340
873,2023-01-01 00:00:00,1.3304522340
874,2023-01-02 00:00:00,1.3304522340
875,2023-01-03 00:00:00,1.3304522340
876,2023-01-04 00:00:00,1.3304522340
877,2023-01-05 00:00:00,1.3304522340
878,2023-01-06 00:00:00,1.3304522340
879,2023-01-07 00:00:00,1.3304522340
880,2023-01-08 00:00:00,1.3304522340
881,2023-01-09 00:00:00,1.3304522340
882,2023-01-10 00:00:00,1.3293882978
883,2023-01-11 00:00:00,1.3612911627
884,2023-01-12 00:00:00,1.3823792138
885,2023-01-13 00:00:00,1.4675843557
886,2023-01-14 00:00:00,1.6741007746
887,2023-01-15 00:00:00,1.6549951927
888,2023-01-16 00:00:00,1.6646076352
889,2023-01-17 00:00:00,1.6612038630
890,2023-01-18 00:00:00,1.6177905103
891,2023-01-19 00:00:00,1.6177905103
892,2023-01-20 00:00:00,1.6164967954
893,2023-01-21 00:00:00,1.5890564019
894,2023-01-22 00:00:00,1.5799069673
895,2023-01-23 00:00:00,1.5870260437
896,2023-01-24 00:00:00,1.5259375530
897,2023-01-25 00:00:00,1.5717715925
898,2023-01-26 00:00:00,1.5673957985
899,2023-01-27 00:00:00,1.5833056510
900,2023-01-28 00:00:00,1.5621374756
901,2023-01-29 00:00:00,1.6435332979
902,2023-01-30 00:00:00,1.5436522025
903,2023-01-31 00:00:00,1.5744306173
904,2023-02-01 00:00:00,1.6203612807
905,2023-02-02 00:00:00,1.6021539292
906,2023-02-03 00:00:00,1.6165029301
907,2023-02-04 00:00:00,1.6001525880
908,2023-02-05 00:00:00,1.5814681540
909,2023-02-06 00:00:00,1.5638534471
910,2023-02-07 00:00:00,1.5974050727
911,2023-02-08 00:00:00,1.5830491930
912,2023-02-09 00:00:00,1.5051997715
913,2023-02-10 00:00:00,1.5051997715
914,2023-02-11 00:00:00,1.5051997715
915,2023-02-12 00:00:00,1.5051997715
916,2023-02-13 00:00:00,1.5051997715
917,2023-02-14 00:00:00,1.5051997715
918,2023-02-15 00:00:00,1.5048988519
919,2023-02-16 00:00:00,1.4885522664
920,2023-02-17 00:00:00,1.4973757028
921,2023-02-18 00:00:00,1.4983284352
922,2023-02-19 00:00:00,1.4936717539
923,2023-02-20 00:00:00,1.4996109858
924,2023-02-21 00:00:00,1.4910098267
925,2023-02-22 00:00:00,1.4872929100
926,2023-02-23 00:00:00,1.4847043334
927,2023-02-24 00:00:00,1.4728789349
928,2023-02-25 00:00:00,1.4728789349
929,2023-02-26 00:00:00,1.4728789349
930,2023-02-27 00:00:00,1.4728789349
931,2023-02-28 00:00:00,1.4728789349
932,2023-03-01 00:00:00,1.4728789349
933,2023-03-02 00:00:00,1.4728789349
934,2023-03-03 00:00:00,1.4728789349
