universe,window,bar,equity
Legacy4_2,2,35,1.078860
Legacy4_2,2,36,1.268744
Legacy4_2,2,37,1.253769
Legacy4_2,2,38,1.253769
Legacy4_2,2,39,1.253769
Legacy4_2,2,40,1.099289
Legacy4_2,2,41,1.099289
Legacy4_2,2,42,1.099289
Legacy4_2,2,43,1.099289
Legacy4_2,2,44,1.099289
Legacy4_2,2,45,1.099289
Legacy4_2,2,46,1.143168
Legacy4_2,2,47,1.143168
Legacy4_2,2,48,1.143168
Legacy4_2,2,49,1.143168
Legacy4_2,2,50,1.143168
Legacy4_2,2,51,1.143168
Legacy4_2,2,52,1.143168
Legacy4_2,2,53,1.143168
Legacy4_2,2,54,1.143168
Legacy4_2,2,55,1.143168
Legacy4_2,2,56,1.143168
Legacy4_2,2,57,1.143168
Legacy4_2,2,58,1.143168
Legacy4_2,2,59,1.143168
Legacy4_2,2,60,1.143168
Legacy4_2,2,61,1.091787
Legacy4_2,2,62,1.091787
Legacy4_2,2,63,1.091787
Legacy4_2,2,64,1.091787
Legacy4_2,2,65,1.091787
Legacy4_2,2,66,1.091787
Legacy4_2,2,67,1.015176
Legacy4_2,2,68,1.018986
Legacy4_2,2,69,1.018986
Legacy4_2,2,70,1.014696
Legacy4_2,2,71,1.014696
Legacy4_2,2,72,1.014696
Legacy4_2,2,73,1.014696
Legacy4_2,2,74,1.014696
Legacy4_2,2,75,1.014696
Legacy4_2,2,76,1.014696
Legacy4_2,2,77,1.014696
Legacy4_2,2,78,1.014696
Legacy4_2,2,79,1.014696
Legacy4_2,2,80,1.014696
Legacy4_2,2,81,0.814062
Legacy4_2,2,82,0.814062
Legacy4_2,2,83,0.814062
Legacy4_2,2,84,0.814062
Legacy4_2,2,85,0.814062
Legacy4_2,2,86,0.814062
Legacy4_2,2,87,0.814062
Legacy4_2,2,88,0.814062
Legacy4_2,2,89,0.814062
Legacy4_2,2,90,0.814062
Legacy4_2,2,91,0.814062
Legacy4_2,2,92,0.814062
Legacy4_2,2,93,0.814062
Legacy4_2,2,94,0.814062
Legacy4_2,2,95,0.814062
Legacy4_2,2,96,0.814062
Legacy4_2,2,97,0.814062
Legacy4_2,2,98,0.814062
Legacy4_2,2,99,0.814062
Legacy4_2,2,100,0.814062
Legacy4_2,2,101,0.814062
Legacy4_2,2,102,0.814062
Legacy4_2,2,103,0.814062
Legacy4_2,2,104,0.814062
Legacy4_2,2,105,0.814062
Legacy4_2,2,106,0.814062
Legacy4_2,2,107,0.814062
Legacy4_2,2,108,0.814062
Legacy4_2,2,109,0.814062
Legacy4_2,2,110,0.814062
Legacy4_2,2,111,0.814062
Legacy4_2,2,112,1.256347
Legacy4_2,2,113,1.833446
Legacy4_3,3,0,1.000000
Legacy4_3,3,1,1.000000
Legacy4_3,3,2,1.000000
Legacy4_3,3,3,1.222907
Legacy4_3,3,4,1.222907
Legacy4_3,3,5,1.222907
Legacy4_3,3,6,1.222907
Legacy4_3,3,7,2.198246
Legacy4_3,3,8,2.198246
Legacy4_3,3,9,2.198246
Legacy4_3,3,10,2.198246
Legacy4_3,3,11,2.198246
Legacy4_3,3,12,2.198246
Legacy4_3,3,13,2.198246
Legacy4_3,3,14,2.198246
Legacy4_3,3,15,1.788659
Legacy4_3,3,16,1.788659
Legacy4_3,3,17,1.788659
Legacy4_3,3,18,2.026777
Legacy4_3,3,19,2.026777
Legacy4_3,3,20,2.026777
Legacy4_3,3,21,2.026777
Legacy4_3,3,22,2.026777
Legacy4_3,3,23,2.026777
Legacy4_3,3,24,2.026777
Legacy4_3,3,25,2.026777
Legacy4_3,3,26,2.026777
Legacy4_3,3,27,2.026777
Legacy4_3,3,28,2.026777
Legacy4_3,3,29,2.026777
Legacy4_3,3,30,2.026777
Legacy4_3,3,31,2.026777
Legacy4_3,3,32,2.026777
Legacy4_3,3,33,2.026777
Legacy4_3,3,34,1.897329
Legacy4_3,3,35,1.897329
Legacy4_3,3,36,1.897329
Legacy4_3,3,37,1.897329
Legacy4_3,3,38,1.897329
Legacy4_3,3,39,1.897329
Legacy4_3,3,40,1.897329
Legacy4_3,3,41,1.897329
Legacy4_3,3,42,1.897329
Legacy4_3,3,43,1.897329
Legacy4_3,3,44,2.155303
Legacy4_3,3,45,2.155303
Legacy4_3,3,46,2.155303
Legacy4_3,3,47,2.155303
Legacy4_3,3,48,2.155303
Legacy4_3,3,49,2.841576
Legacy4_3,3,50,2.692370
Legacy4_3,3,51,2.692370
Legacy4_3,3,52,2.692370
Legacy4_3,3,53,2.692370
Legacy4_3,3,54,2.692370
Legacy4_3,3,55,2.692370
Legacy4_3,3,56,2.692370
Legacy4_3,3,57,2.692370
Legacy4_3,3,58,2.692370
Legacy4_3,3,59,2.692370
Legacy4_3,3,60,2.692370
Legacy4_3,3,61,2.692370
Legacy4_3,3,62,2.692370
Legacy4_3,3,63,2.692370
Legacy4_3,3,64,2.692370
Legacy4_3,3,65,2.692370
Legacy4_3,3,66,2.692370
Legacy4_3,3,67,2.355484
Legacy4_3,3,68,2.355484
Legacy4_3,3,69,2.355484
Legacy4_3,3,70,2.355484
Legacy4_3,3,71,2.355484
Legacy4_3,3,72,2.355484
Legacy4_3,3,73,2.355484
Legacy4_3,3,74,2.355484
Legacy4_3,3,75,2.355484
Legacy4_3,3,76,2.355484
Legacy4_3,3,77,2.355484
Legacy4_3,3,78,2.062907
Legacy4_3,3,79,2.062907
Legacy4_3,3,80,2.062907
Legacy4_3,3,81,2.062907
Legacy4_3,3,82,2.062907
Legacy4_3,3,83,2.062907
Legacy4_3,3,84,2.062907
Legacy4_3,3,85,2.062907
Legacy4_3,3,86,2.062907
Legacy4_3,3,87,2.062907
Legacy4_3,3,88,2.062907
Legacy4_3,3,89,2.062907
Legacy4_3,3,90,2.062907
Legacy4_3,3,91,2.062907
Legacy4_3,3,92,2.062907
Legacy4_3,3,93,2.062907
Legacy4_3,3,94,1.935087
Legacy4_4,4,0,1.000000
Legacy4_4,4,1,1.000000
Legacy4_4,4,2,1.000000
Legacy4_4,4,3,1.000000
Legacy4_4,4,4,1.000000
Legacy4_4,4,5,1.000000
Legacy4_4,4,6,1.000000
Legacy4_4,4,7,1.000000
Legacy4_4,4,8,1.000000
Legacy4_4,4,9,1.000000
Legacy4_4,4,10,1.000000
Legacy4_4,4,11,1.000000
Legacy4_4,4,12,1.000000
Legacy4_4,4,13,1.000000
Legacy4_4,4,14,1.000000
Legacy4_4,4,15,1.079874
Legacy4_4,4,16,1.361175
Legacy4_4,4,17,1.361175
Legacy4_4,4,18,1.361175
Legacy4_4,4,19,1.361175
Legacy4_4,4,20,1.361175
Legacy4_4,4,21,1.361175
Legacy4_4,4,22,1.361175
Legacy4_4,4,23,1.361175
Legacy4_4,4,24,1.361175
Legacy4_4,4,25,1.361175
Legacy4_4,4,26,1.361175
Legacy4_4,4,27,1.118817
Legacy4_4,4,28,1.118817
Legacy4_4,4,29,1.118817
Legacy4_4,4,30,1.118817
Legacy4_4,4,31,1.118817
Legacy4_4,4,32,1.118817
Legacy4_4,4,33,1.118817
Legacy4_4,4,34,1.118817
Legacy4_4,4,35,1.118817
Legacy4_4,4,36,1.118817
Legacy4_4,4,37,1.379363
Legacy4_4,4,38,1.393477
Legacy4_4,4,39,1.393477
Legacy4_4,4,40,1.393477
Legacy4_4,4,41,1.393477
Legacy4_4,4,42,1.393477
Legacy4_4,4,43,1.393477
Legacy4_4,4,44,1.393477
Legacy4_4,4,45,1.393477
Legacy4_4,4,46,1.393477
Legacy4_4,4,47,1.393477
Legacy4_4,4,48,1.393477
Legacy4_4,4,49,1.393477
Legacy4_4,4,50,1.393477
Legacy4_4,4,51,1.393477
Legacy4_4,4,52,1.393477
Legacy4_4,4,53,1.393477
Legacy4_4,4,54,1.393477
Legacy4_4,4,55,1.393477
Legacy4_4,4,56,1.393477
Legacy4_4,4,57,1.393477
Legacy4_4,4,58,1.393477
Legacy4_4,4,59,1.393477
Legacy4_4,4,60,1.393477
Legacy4_4,4,61,1.393477
Legacy4_4,4,62,1.393477
Legacy4_4,4,63,1.393477
Legacy4_4,4,64,1.393477
Legacy4_4,4,65,1.385654
Legacy4_4,4,66,1.385654
Legacy4_4,4,67,1.385654
Legacy4_4,4,68,1.385654
Legacy4_4,4,69,1.385654
Legacy4_4,4,70,1.385654
Legacy4_4,4,71,1.385654
Legacy4_4,4,72,1.385654
Legacy4_4,4,73,1.385654
Legacy4_4,4,74,1.385654
Legacy4_4,4,75,1.385654
Legacy4_4,4,76,1.385654
Legacy4_4,4,77,1.385654
Legacy4_4,4,78,1.385654
Legacy4_4,4,79,1.385654
Legacy4_4,4,80,1.385654
Legacy4_4,4,81,1.385654
Legacy4_4,4,82,1.385654
Legacy4_4,4,83,1.385654
Legacy4_4,4,84,1.385654
Legacy4_4,4,85,1.385654
Legacy4_4,4,86,1.385654
Legacy4_4,4,87,1.385654
Legacy4_4,4,88,1.385654
Legacy4_4,4,89,1.385654
Legacy4_4,4,90,1.385654
Legacy4_4,4,91,1.385654
Legacy4_4,4,92,1.385654
Legacy4_4,4,93,1.385654
Legacy4_4,4,94,1.385654
Legacy4_4,4,95,1.385654
Legacy4_4,4,96,1.385654
Legacy4_4,4,97,1.385654
Legacy4_4,4,98,1.385654
Legacy4_4,4,99,1.385654
Legacy4_4,4,100,1.385654
Legacy4_4,4,101,1.385654
Legacy4_4,4,102,1.385654
Legacy4_4,4,103,1.385654
Legacy4_4,4,104,1.385654
Legacy4_4,4,105,1.385654
Legacy4_4,4,106,1.385654
Legacy4_4,4,107,1.385654
Legacy4_4,4,108,1.324672
Legacy4_4,4,109,1.324672
Legacy4_4,4,110,1.324672
Legacy4_4,4,111,1.324672
Legacy4_4,4,112,1.324672
Legacy4_4,4,113,1.324672
Legacy4_4,4,114,1.324672
Legacy4_4,4,115,1.324672
Legacy4_4,4,116,1.324672
Legacy4_4,4,117,1.324672
Legacy4_4,4,118,1.324672
Legacy4_4,4,119,1.324672
Legacy4_4,4,120,1.324672
Legacy4_4,4,121,1.324672
Legacy4_4,4,122,1.324672
Legacy4_4,4,123,1.324672
Legacy4_4,4,124,1.324672
Legacy4_4,4,125,1.324672
Legacy4_4,4,126,1.324672
Legacy4_4,4,127,1.324672
Legacy4_4,4,128,1.324672
Legacy4_4,4,129,1.324672
Legacy4_4,4,130,1.324672
Legacy4_4,4,131,1.324672
Legacy4_4,4,132,1.324672
Legacy4_4,4,133,1.324672
Legacy4_4,4,134,1.324672
Legacy4_4,4,135,1.324672
Legacy4_4,4,136,1.324672
Legacy4_5,5,0,1.000000
Legacy4_5,5,1,1.000000
Legacy4_5,5,2,1.000000
Legacy4_5,5,3,1.066968
Legacy4_5,5,4,1.066968
Legacy4_5,5,5,1.066968
Legacy4_5,5,6,1.066968
Legacy4_5,5,7,1.066968
Legacy4_5,5,8,1.066968
Legacy4_5,5,9,1.066968
Legacy4_5,5,10,0.981972
Legacy4_5,5,11,0.981972
Legacy4_5,5,12,0.981972
Legacy4_5,5,13,0.964376
Legacy4_5,5,14,0.964376
Legacy4_5,5,15,0.964376
Legacy4_5,5,16,0.964376
Legacy4_5,5,17,0.964376
Legacy4_5,5,18,0.964376
Legacy4_5,5,19,0.964376
Legacy4_5,5,20,0.964376
Legacy4_5,5,21,0.964376
Legacy4_5,5,22,0.964376
Legacy4_5,5,23,0.964376
Legacy4_5,5,24,0.964376
Legacy4_5,5,25,0.964376
Legacy4_5,5,26,0.964376
Legacy4_5,5,27,0.964376
Legacy4_5,5,28,0.964376
Legacy4_5,5,29,0.964376
Legacy4_5,5,30,0.964376
Legacy4_5,5,31,0.964376
Legacy4_5,5,32,0.964376
Legacy4_5,5,33,0.964376
Legacy4_5,5,34,0.964376
Legacy4_5,5,35,0.964376
Legacy4_5,5,36,0.964376
Legacy4_5,5,37,0.964376
Legacy4_5,5,38,0.884078
Legacy4_5,5,39,0.884078
Legacy4_5,5,40,0.884078
Legacy4_5,5,41,0.840367
Legacy4_5,5,42,1.065310
Legacy4_5,5,43,1.065310
Legacy4_5,5,44,1.065310
Legacy4_5,5,45,1.065310
Legacy4_5,5,46,1.065310
Legacy4_5,5,47,1.065310
Legacy4_5,5,48,1.065310
Legacy4_5,5,49,1.065310
Legacy4_5,5,50,1.065310
Legacy4_5,5,51,1.065310
Legacy4_5,5,52,1.065310
Legacy4_5,5,53,1.065310
Legacy4_5,5,54,1.065310
Legacy4_5,5,55,0.958511
Legacy4_5,5,56,0.958511
Legacy4_5,5,57,1.018559
Legacy4_5,5,58,1.018559
Legacy4_5,5,59,1.001915
Legacy4_5,5,60,1.001915
Legacy4_5,5,61,1.001915
Legacy4_5,5,62,1.001915
Legacy4_5,5,63,1.001915
Legacy4_5,5,64,1.001915
Legacy4_5,5,65,1.001915
Legacy4_5,5,66,1.001915
Legacy4_5,5,67,1.001915
Legacy4_5,5,68,1.001915
Legacy4_5,5,69,1.001915
Legacy4_5,5,70,1.001915
Legacy4_5,5,71,1.001915
Legacy4_5,5,72,1.001915
Legacy4_5,5,73,1.001915
Legacy4_5,5,74,1.001915
Legacy4_5,5,75,1.001915
Legacy4_5,5,76,1.001915
Legacy4_5,5,77,1.001915
Legacy4_5,5,78,1.001915
Legacy4_5,5,79,1.001915
Legacy4_5,5,80,0.918046
Legacy4_5,5,81,0.918046
Legacy4_5,5,82,0.918046
Legacy4_5,5,83,0.918046
Legacy4_5,5,84,0.918046
Legacy4_5,5,85,0.918046
Legacy4_5,5,86,0.918046
Legacy4_5,5,87,0.918046
Legacy4_5,5,88,0.918046
Legacy4_5,5,89,0.918046
Legacy4_5,5,90,0.918046
Legacy4_5,5,91,0.918046
Legacy4_5,5,92,0.918046
Legacy4_5,5,93,0.918046
Legacy4_5,5,94,0.918046
Legacy4_5,5,95,0.918046
Legacy4_5,5,96,0.918046
Legacy4_5,5,97,0.918046
Legacy4_5,5,98,0.918046
Legacy4_5,5,99,0.918046
Legacy4_5,5,100,0.918046
Legacy4_5,5,101,0.863253
Legacy4_5,5,102,0.863253
Legacy4_5,5,103,0.863253
Legacy4_5,5,104,0.863253
Legacy4_5,5,105,0.960792
Legacy4_5,5,106,0.960792
Legacy4_5,5,107,0.842613
Legacy4_5,5,108,0.842613
Legacy4_5,5,109,0.842613
Legacy4_5,5,110,0.842613
Legacy4_5,5,111,0.842613
Legacy4_5,5,112,0.842613
Legacy4_5,5,113,0.842613
Legacy4_5,5,114,0.842613
Legacy4_5,5,115,0.842613
Legacy4_5,5,116,0.842613
Legacy4_5,5,117,0.842613
Legacy4_5,5,118,0.842613
Legacy4_5,5,119,0.842613
Legacy4_5,5,120,0.842613
Legacy4_5,5,121,0.863601
LowVolume5_0,0,0,1.000000
LowVolume5_0,0,1,1.000000
LowVolume5_0,0,2,1.000000
LowVolume5_0,0,3,1.000000
LowVolume5_0,0,4,1.000000
LowVolume5_0,0,5,1.296484
LowVolume5_0,0,6,1.296484
LowVolume5_0,0,7,1.296484
LowVolume5_0,0,8,1.296484
LowVolume5_0,0,9,1.296484
LowVolume5_0,0,10,1.296484
LowVolume5_0,0,11,1.296484
LowVolume5_0,0,12,1.296484
LowVolume5_0,0,13,1.296484
LowVolume5_0,0,14,1.296484
LowVolume5_0,0,15,1.296484
LowVolume5_0,0,16,1.296484
LowVolume5_0,0,17,1.296484
LowVolume5_0,0,18,1.296484
LowVolume5_0,0,19,1.296484
LowVolume5_0,0,20,1.296484
LowVolume5_0,0,21,1.296484
LowVolume5_0,0,22,1.296484
LowVolume5_0,0,23,1.198344
LowVolume5_0,0,24,1.198344
LowVolume5_0,0,25,1.198344
LowVolume5_0,0,26,1.198344
LowVolume5_0,0,27,1.198344
LowVolume5_0,0,28,1.198344
LowVolume5_0,0,29,1.198344
LowVolume5_0,0,30,1.467372
LowVolume5_0,0,31,1.467372
LowVolume5_0,0,32,1.458556
LowVolume5_0,0,33,1.465129
LowVolume5_0,0,34,1.465129
LowVolume5_0,0,35,1.335275
LowVolume5_0,0,36,1.335275
LowVolume5_0,0,37,1.143874
LowVolume5_0,0,38,1.275496
LowVolume5_0,0,39,1.275496
LowVolume5_0,0,40,1.275496
LowVolume5_0,0,41,1.275496
LowVolume5_0,0,42,1.275496
LowVolume5_0,0,43,1.308653
LowVolume5_0,0,44,1.194982
LowVolume5_0,0,45,0.933801
LowVolume5_0,0,46,0.933801
LowVolume5_0,0,47,0.933801
LowVolume5_0,0,48,1.206574
LowVolume5_0,0,49,1.063972
LowVolume5_0,0,50,1.063972
LowVolume5_0,0,51,1.063972
LowVolume5_0,0,52,1.063972
LowVolume5_0,0,53,0.973009
LowVolume5_0,0,54,0.973009
LowVolume5_0,0,55,0.973009
LowVolume5_0,0,56,0.973009
LowVolume5_0,0,57,1.285892
LowVolume5_0,0,58,1.285892
LowVolume5_0,0,59,1.285892
LowVolume5_0,0,60,1.285892
LowVolume5_0,0,61,1.105923
LowVolume5_0,0,62,1.105923
LowVolume5_0,0,63,1.105923
LowVolume5_0,0,64,1.105923
LowVolume5_0,0,65,1.105923
LowVolume5_0,0,66,1.105923
LowVolume5_0,0,67,1.105923
LowVolume5_0,0,68,1.105923
LowVolume5_0,0,69,1.105923
LowVolume5_0,0,70,1.105923
LowVolume5_0,0,71,1.227059
LowVolume5_0,0,72,1.227059
LowVolume5_0,0,73,1.092968
LowVolume5_0,0,74,1.092968
LowVolume5_0,0,75,1.092968
LowVolume5_0,0,76,1.336369
LowVolume5_0,0,77,1.336369
LowVolume5_0,0,78,1.336369
LowVolume5_0,0,79,1.336369
LowVolume5_0,0,80,1.336369
LowVolume5_0,0,81,1.336369
LowVolume5_0,0,82,1.336369
LowVolume5_0,0,83,1.336369
LowVolume5_0,0,84,1.336369
LowVolume5_0,0,85,1.336369
LowVolume5_0,0,86,1.336369
LowVolume5_0,0,87,1.336369
LowVolume5_0,0,88,1.336369
LowVolume5_0,0,89,1.336369
LowVolume5_0,0,90,1.336369
LowVolume5_0,0,91,1.336369
LowVolume5_0,0,92,1.385292
LowVolume5_0,0,93,1.254793
LowVolume5_0,0,94,1.251664
LowVolume5_1,1,0,1.000000
LowVolume5_1,1,1,1.146782
LowVolume5_1,1,2,1.146782
LowVolume5_1,1,3,1.146782
LowVolume5_1,1,4,0.962093
LowVolume5_1,1,5,0.962093
LowVolume5_1,1,6,0.919569
LowVolume5_1,1,7,0.919569
LowVolume5_1,1,8,0.919569
LowVolume5_1,1,9,0.919569
LowVolume5_1,1,10,0.839009
LowVolume5_1,1,11,0.839009
LowVolume5_1,1,12,0.839009
LowVolume5_1,1,13,0.839009
LowVolume5_1,1,14,0.839009
LowVolume5_1,1,15,0.839009
LowVolume5_1,1,16,0.839009
LowVolume5_1,1,17,0.839009
LowVolume5_1,1,18,0.839009
LowVolume5_1,1,19,0.839009
LowVolume5_1,1,20,0.839009
LowVolume5_1,1,21,0.839009
LowVolume5_1,1,22,0.839009
LowVolume5_1,1,23,0.839009
LowVolume5_1,1,24,0.839009
LowVolume5_1,1,25,0.839009
LowVolume5_1,1,26,0.839009
LowVolume5_1,1,27,0.839009
LowVolume5_1,1,28,0.839009
LowVolume5_1,1,29,0.839009
LowVolume5_1,1,30,0.839009
LowVolume5_1,1,31,0.839009
LowVolume5_1,1,32,0.839009
LowVolume5_1,1,33,0.839009
LowVolume5_1,1,34,0.839009
LowVolume5_1,1,35,0.839009
LowVolume5_1,1,36,0.839009
LowVolume5_1,1,37,0.839009
LowVolume5_1,1,38,0.839009
LowVolume5_1,1,39,0.839009
LowVolume5_1,1,40,0.839009
LowVolume5_1,1,41,0.839009
LowVolume5_1,1,42,0.839009
LowVolume5_1,1,43,0.839009
LowVolume5_1,1,44,1.127892
LowVolume5_1,1,45,1.127892
LowVolume5_1,1,46,1.127892
LowVolume5_1,1,47,1.127892
LowVolume5_1,1,48,1.127892
LowVolume5_1,1,49,1.127892
LowVolume5_1,1,50,1.127892
LowVolume5_1,1,51,1.393936
LowVolume5_1,1,52,1.393936
LowVolume5_1,1,53,1.393936
LowVolume5_1,1,54,1.393936
LowVolume5_1,1,55,1.393936
LowVolume5_1,1,56,1.393936
LowVolume5_1,1,57,1.393936
LowVolume5_1,1,58,1.393936
LowVolume5_1,1,59,1.343103
LowVolume5_1,1,60,1.343103
LowVolume5_1,1,61,1.343103
LowVolume5_1,1,62,1.343103
LowVolume5_1,1,63,1.343103
LowVolume5_1,1,64,1.343103
LowVolume5_1,1,65,1.343103
LowVolume5_1,1,66,1.343103
LowVolume5_1,1,67,1.343103
LowVolume5_1,1,68,1.343103
LowVolume5_1,1,69,1.210901
LowVolume5_1,1,70,1.210901
LowVolume5_1,1,71,1.210901
LowVolume5_1,1,72,1.210901
LowVolume5_1,1,73,1.210901
LowVolume5_1,1,74,1.210901
LowVolume5_1,1,75,1.210901
LowVolume5_1,1,76,1.267234
LowVolume5_1,1,77,1.267234
LowVolume5_1,1,78,1.267234
LowVolume5_1,1,79,1.267234
LowVolume5_1,1,80,1.267234
LowVolume5_1,1,81,1.077945
LowVolume5_1,1,82,1.083528
LowVolume5_1,1,83,1.083528
LowVolume5_1,1,84,1.148628
LowVolume5_1,1,85,1.071894
LowVolume5_1,1,86,1.071894
LowVolume5_1,1,87,1.071894
LowVolume5_1,1,88,1.071894
LowVolume5_1,1,89,1.071894
LowVolume5_1,1,90,1.157513
LowVolume5_1,1,91,1.157513
LowVolume5_1,1,92,1.157513
LowVolume5_1,1,93,1.157513
LowVolume5_2,2,0,1.000000
LowVolume5_2,2,1,1.000000
LowVolume5_2,2,2,0.908990
LowVolume5_2,2,3,0.870445
LowVolume5_2,2,4,0.870445
LowVolume5_2,2,5,0.870445
LowVolume5_2,2,6,0.870445
LowVolume5_2,2,7,0.870445
LowVolume5_2,2,8,0.870445
LowVolume5_2,2,9,0.870445
LowVolume5_2,2,10,0.870445
LowVolume5_2,2,11,0.870445
LowVolume5_2,2,12,0.939088
LowVolume5_2,2,13,0.939088
LowVolume5_2,2,14,0.939088
LowVolume5_2,2,15,0.939088
LowVolume5_2,2,16,0.791214
LowVolume5_2,2,17,0.980853
LowVolume5_2,2,18,1.259148
LowVolume5_2,2,19,1.133988
LowVolume5_2,2,20,1.133988
LowVolume5_2,2,21,1.133988
LowVolume5_2,2,22,1.133988
LowVolume5_2,2,23,1.120783
LowVolume5_2,2,24,1.120783
LowVolume5_2,2,25,1.120783
LowVolume5_2,2,26,1.120783
LowVolume5_2,2,27,1.120783
LowVolume5_2,2,28,1.120783
LowVolume5_2,2,29,1.120783
LowVolume5_2,2,30,1.120783
LowVolume5_2,2,31,1.120783
LowVolume5_2,2,32,1.120783
LowVolume5_2,2,33,1.120783
LowVolume5_2,2,34,1.120783
LowVolume5_2,2,35,1.120783
LowVolume5_2,2,36,1.120783
LowVolume5_2,2,37,1.120783
LowVolume5_2,2,38,1.120783
LowVolume5_2,2,39,1.120783
LowVolume5_2,2,40,1.120783
LowVolume5_2,2,41,1.120783
LowVolume5_2,2,42,1.120783
LowVolume5_2,2,43,1.120783
LowVolume5_2,2,44,1.037740
LowVolume5_2,2,45,1.037740
LowVolume5_2,2,46,0.991098
LowVolume5_2,2,47,0.964990
LowVolume5_2,2,48,1.597135
LowVolume5_2,2,49,1.799983
LowVolume5_2,2,50,1.799983
LowVolume5_2,2,51,1.799983
LowVolume5_2,2,52,1.799983
LowVolume5_2,2,53,1.799983
LowVolume5_2,2,54,1.799983
LowVolume5_2,2,55,1.799983
LowVolume5_2,2,56,1.799983
LowVolume5_2,2,57,1.799983
LowVolume5_2,2,58,1.799983
LowVolume5_2,2,59,1.799983
LowVolume5_2,2,60,1.799983
LowVolume5_2,2,61,1.799983
LowVolume5_2,2,62,2.354679
LowVolume5_2,2,63,2.134026
LowVolume5_2,2,64,2.134026
LowVolume5_2,2,65,2.134026
LowVolume5_2,2,66,2.134026
LowVolume5_2,2,67,2.134026
LowVolume5_2,2,68,2.134026
LowVolume5_2,2,69,2.134026
LowVolume5_2,2,70,2.134026
LowVolume5_2,2,71,2.134026
LowVolume5_2,2,72,2.134026
LowVolume5_2,2,73,2.134026
LowVolume5_2,2,74,2.134026
LowVolume5_2,2,75,2.134026
LowVolume5_2,2,76,2.134026
LowVolume5_2,2,77,2.134026
LowVolume5_2,2,78,1.992945
LowVolume5_2,2,79,1.992945
LowVolume5_2,2,80,1.992945
LowVolume5_2,2,81,1.992945
LowVolume5_2,2,82,1.992945
LowVolume5_2,2,83,3.075724
LowVolume5_2,2,84,2.763525
LowVolume5_2,2,85,2.763525
LowVolume5_2,2,86,2.763525
LowVolume5_2,2,87,2.763525
LowVolume5_2,2,88,2.763525
LowVolume5_2,2,89,2.763525
LowVolume5_2,2,90,2.310993
LowVolume5_2,2,91,2.028568
LowVolume5_3,3,0,1.000000
LowVolume5_3,3,1,1.000000
LowVolume5_3,3,2,1.000000
LowVolume5_3,3,3,1.000000
LowVolume5_3,3,4,1.000000
LowVolume5_3,3,5,1.000000
LowVolume5_3,3,6,0.864602
LowVolume5_3,3,7,1.178709
LowVolume5_3,3,8,1.178709
LowVolume5_3,3,9,1.178709
LowVolume5_3,3,10,1.054829
LowVolume5_3,3,11,0.930968
LowVolume5_3,3,12,0.930968
LowVolume5_3,3,13,1.512193
LowVolume5_3,3,14,1.533282
LowVolume5_3,3,15,1.533282
LowVolume5_3,3,16,1.533282
LowVolume5_3,3,17,1.533282
LowVolume5_3,3,18,1.533282
LowVolume5_3,3,19,1.533282
LowVolume5_3,3,20,1.533282
LowVolume5_3,3,21,1.533282
LowVolume5_3,3,22,1.533282
LowVolume5_3,3,23,1.533282
LowVolume5_3,3,24,1.533282
LowVolume5_3,3,25,1.660053
LowVolume5_3,3,26,1.660053
LowVolume5_3,3,27,1.660053
LowVolume5_3,3,28,1.660053
LowVolume5_3,3,29,1.660053
LowVolume5_3,3,30,1.660053
LowVolume5_3,3,31,1.887987
LowVolume5_3,3,32,1.910377
LowVolume5_3,3,33,1.910377
LowVolume5_3,3,34,1.910377
LowVolume5_3,3,35,1.910377
LowVolume5_3,3,36,1.910377
LowVolume5_3,3,37,1.910377
LowVolume5_3,3,38,1.910377
LowVolume5_3,3,39,1.910377
LowVolume5_3,3,40,1.910377
LowVolume5_3,3,41,1.910377
LowVolume5_3,3,42,1.910377
LowVolume5_3,3,43,1.910377
LowVolume5_3,3,44,1.910377
LowVolume5_3,3,45,1.910377
LowVolume5_3,3,46,1.910377
LowVolume5_3,3,47,1.910377
LowVolume5_3,3,48,1.910377
LowVolume5_3,3,49,1.910377
LowVolume5_3,3,50,1.910377
LowVolume5_3,3,51,1.910377
LowVolume5_3,3,52,1.910377
LowVolume5_3,3,53,1.910377
LowVolume5_3,3,54,1.910377
LowVolume5_3,3,55,1.910377
LowVolume5_3,3,56,1.910377
LowVolume5_3,3,57,1.910377
LowVolume5_3,3,58,1.910377
LowVolume5_3,3,59,1.910377
LowVolume5_3,3,60,1.910377
LowVolume5_3,3,61,1.910377
LowVolume5_3,3,62,1.910377
LowVolume5_3,3,63,1.910377
LowVolume5_3,3,64,1.910377
LowVolume5_3,3,65,1.910377
LowVolume5_3,3,66,1.910377
LowVolume5_3,3,67,1.910377
LowVolume5_3,3,68,1.910377
LowVolume5_3,3,69,2.357868
LowVolume5_3,3,70,2.357868
LowVolume5_3,3,71,2.357868
LowVolume5_3,3,72,2.357868
LowVolume5_3,3,73,2.357868
LowVolume5_3,3,74,3.108639
LowVolume5_3,3,75,2.488194
LowVolume5_3,3,76,2.488194
LowVolume5_3,3,77,2.488194
LowVolume5_3,3,78,2.488194
LowVolume5_3,3,79,3.495208
LowVolume5_3,3,80,3.495208
LowVolume5_3,3,81,3.619633
LowVolume5_3,3,82,3.088852
LowVolume5_3,3,83,3.088852
LowVolume5_3,3,84,3.088852
LowVolume5_3,3,85,3.088852
LowVolume5_3,3,86,3.088852
