hold_max,universe,window,step,equity
22,NoDOGE,4,0,1.00000000
22,NoDOGE,4,1,1.16663006
22,NoDOGE,4,2,1.05729715
22,NoDOGE,4,3,1.05729715
22,NoDOGE,4,4,1.42766726
22,NoDOGE,4,5,1.50763728
22,NoDOGE,4,6,1.48081229
22,NoDOGE,4,7,1.48081229
22,NoDOGE,4,8,1.48081229
22,NoDOGE,4,9,1.48081229
22,NoDOGE,4,10,1.55890711
22,NoDOGE,4,11,1.55890711
22,NoDOGE,4,12,1.55890711
22,NoDOGE,4,13,1.55890711
22,NoDOGE,4,14,1.55890711
22,NoDOGE,4,15,1.55890711
22,NoDOGE,4,16,1.55890711
22,NoDOGE,4,17,1.55890711
22,NoDOGE,4,18,1.55890711
22,NoDOGE,4,19,1.55890711
22,NoDOGE,4,20,1.55890711
22,NoDOGE,4,21,1.55890711
22,NoDOGE,4,22,1.55890711
22,NoDOGE,4,23,1.55890711
22,NoDOGE,4,24,1.55890711
22,NoDOGE,4,25,1.55890711
22,NoDOGE,4,26,1.55890711
22,NoDOGE,4,27,1.55890711
22,NoDOGE,4,28,1.55890711
22,NoDOGE,4,29,1.55890711
22,NoDOGE,4,30,1.55890711
22,NoDOGE,4,31,1.55890711
22,NoDOGE,4,32,1.55890711
22,NoDOGE,4,33,1.55890711
22,NoDOGE,4,34,1.55890711
22,NoDOGE,4,35,1.55890711
22,NoDOGE,4,36,1.55890711
22,NoDOGE,4,37,1.55890711
22,NoDOGE,4,38,1.55890711
22,NoDOGE,4,39,1.55890711
22,NoDOGE,4,40,1.55890711
22,NoDOGE,4,41,1.55890711
22,NoDOGE,4,42,1.55890711
22,NoDOGE,4,43,1.55890711
22,NoDOGE,4,44,1.55890711
22,NoDOGE,4,45,1.55890711
22,NoDOGE,4,46,1.55890711
22,NoDOGE,4,47,1.55890711
22,NoDOGE,4,48,1.55890711
22,NoDOGE,4,49,1.55890711
22,NoDOGE,4,50,1.55890711
22,NoDOGE,4,51,1.55890711
22,NoDOGE,4,52,1.55890711
22,NoDOGE,4,53,1.55890711
22,NoDOGE,4,54,1.55890711
22,NoDOGE,4,55,1.55890711
22,NoDOGE,4,56,1.63705787
22,NoDOGE,4,57,1.51292337
22,NoDOGE,4,58,1.51292337
22,NoDOGE,4,59,1.51292337
22,NoDOGE,4,60,1.51292337
22,NoDOGE,4,61,1.51292337
22,NoDOGE,4,62,1.51292337
22,NoDOGE,4,63,1.51292337
22,NoDOGE,4,64,1.51292337
22,NoDOGE,4,65,1.51292337
22,NoDOGE,4,66,1.51292337
22,NoDOGE,4,67,1.51292337
22,NoDOGE,4,68,1.51292337
22,NoDOGE,4,69,1.51292337
22,NoDOGE,4,70,1.51292337
22,NoDOGE,4,71,1.51292337
22,NoDOGE,4,72,1.51292337
22,NoDOGE,4,73,1.51292337
22,NoDOGE,4,74,1.51292337
22,NoDOGE,4,75,1.51292337
22,NoDOGE,4,76,1.51292337
22,NoDOGE,4,77,1.51292337
22,NoDOGE,4,78,1.51292337
22,NoDOGE,4,79,1.51292337
22,NoDOGE,4,80,1.51292337
22,NoDOGE,4,81,1.51292337
22,NoDOGE,4,82,1.51292337
22,NoDOGE,4,83,1.51292337
22,NoDOGE,4,84,1.51292337
22,NoDOGE,4,85,1.51292337
22,NoDOGE,4,86,1.51292337
22,NoDOGE,4,87,1.51292337
22,NoDOGE,4,88,1.51292337
22,NoDOGE,4,89,1.51292337
22,NoDOGE,4,90,1.62640638
23,NoDOGE,4,0,1.00000000
23,NoDOGE,4,1,1.17254457
23,NoDOGE,4,2,1.17254457
23,NoDOGE,4,3,1.17254457
23,NoDOGE,4,4,1.17254457
23,NoDOGE,4,5,1.17254457
23,NoDOGE,4,6,1.17254457
23,NoDOGE,4,7,1.17254457
23,NoDOGE,4,8,1.17254457
23,NoDOGE,4,9,1.09720383
23,NoDOGE,4,10,1.09720383
23,NoDOGE,4,11,1.54449253
23,NoDOGE,4,12,1.84574751
23,NoDOGE,4,13,1.84574751
23,NoDOGE,4,14,1.69288458
23,NoDOGE,4,15,1.69288458
23,NoDOGE,4,16,1.69288458
23,NoDOGE,4,17,1.69288458
23,NoDOGE,4,18,1.78216363
23,NoDOGE,4,19,1.78216363
23,NoDOGE,4,20,1.78216363
23,NoDOGE,4,21,1.78216363
23,NoDOGE,4,22,1.78216363
23,NoDOGE,4,23,1.78216363
23,NoDOGE,4,24,1.78216363
23,NoDOGE,4,25,1.78216363
23,NoDOGE,4,26,1.78216363
23,NoDOGE,4,27,1.78216363
23,NoDOGE,4,28,1.78216363
23,NoDOGE,4,29,1.78216363
23,NoDOGE,4,30,1.78216363
23,NoDOGE,4,31,1.78216363
23,NoDOGE,4,32,1.78216363
23,NoDOGE,4,33,1.78216363
23,NoDOGE,4,34,1.78216363
23,NoDOGE,4,35,1.78216363
23,NoDOGE,4,36,1.78216363
23,NoDOGE,4,37,1.78216363
23,NoDOGE,4,38,1.78216363
23,NoDOGE,4,39,1.78216363
23,NoDOGE,4,40,1.78216363
23,NoDOGE,4,41,1.78216363
23,NoDOGE,4,42,1.78216363
23,NoDOGE,4,43,1.78216363
23,NoDOGE,4,44,1.78216363
23,NoDOGE,4,45,1.78216363
23,NoDOGE,4,46,1.78216363
23,NoDOGE,4,47,1.78216363
23,NoDOGE,4,48,1.78216363
23,NoDOGE,4,49,1.78216363
23,NoDOGE,4,50,1.78216363
23,NoDOGE,4,51,1.78216363
23,NoDOGE,4,52,1.78216363
23,NoDOGE,4,53,1.78216363
23,NoDOGE,4,54,1.78216363
23,NoDOGE,4,55,1.78216363
23,NoDOGE,4,56,1.78216363
23,NoDOGE,4,57,1.78216363
23,NoDOGE,4,58,1.78216363
23,NoDOGE,4,59,1.78216363
23,NoDOGE,4,60,1.78216363
23,NoDOGE,4,61,1.78216363
23,NoDOGE,4,62,1.78216363
23,NoDOGE,4,63,1.78216363
23,NoDOGE,4,64,1.87150664
23,NoDOGE,4,65,1.72959440
23,NoDOGE,4,66,1.72959440
23,NoDOGE,4,67,1.72959440
23,NoDOGE,4,68,1.72959440
23,NoDOGE,4,69,1.72959440
23,NoDOGE,4,70,1.72959440
23,NoDOGE,4,71,1.72959440
23,NoDOGE,4,72,1.72959440
23,NoDOGE,4,73,1.72959440
23,NoDOGE,4,74,1.72959440
23,NoDOGE,4,75,1.72959440
23,NoDOGE,4,76,1.72959440
23,NoDOGE,4,77,1.72959440
23,NoDOGE,4,78,1.72959440
23,NoDOGE,4,79,1.72959440
23,NoDOGE,4,80,1.72959440
23,NoDOGE,4,81,1.72959440
23,NoDOGE,4,82,1.72959440
23,NoDOGE,4,83,1.72959440
23,NoDOGE,4,84,1.72959440
23,NoDOGE,4,85,1.72959440
23,NoDOGE,4,86,1.72959440
23,NoDOGE,4,87,1.72959440
23,NoDOGE,4,88,1.72959440
23,NoDOGE,4,89,1.72959440
23,NoDOGE,4,90,1.72959440
23,NoDOGE,4,91,1.72959440
23,NoDOGE,4,92,1.72959440
23,NoDOGE,4,93,1.72959440
23,NoDOGE,4,94,1.72959440
23,NoDOGE,4,95,1.72959440
23,NoDOGE,4,96,1.72959440
23,NoDOGE,4,97,1.72959440
23,NoDOGE,4,98,1.85932971
24,NoDOGE,4,0,1.00000000
24,NoDOGE,4,1,1.12954537
24,NoDOGE,4,2,1.12954537
24,NoDOGE,4,3,1.12954537
24,NoDOGE,4,4,1.12954537
24,NoDOGE,4,5,1.12954537
24,NoDOGE,4,6,1.12954537
24,NoDOGE,4,7,1.12954537
24,NoDOGE,4,8,1.05696751
24,NoDOGE,4,9,1.05696751
24,NoDOGE,4,10,1.41281764
24,NoDOGE,4,11,1.41281764
24,NoDOGE,4,12,1.41281764
24,NoDOGE,4,13,1.41281764
24,NoDOGE,4,14,1.43597703
24,NoDOGE,4,15,1.41042708
24,NoDOGE,4,16,1.41042708
24,NoDOGE,4,17,1.41042708
24,NoDOGE,4,18,1.41042708
24,NoDOGE,4,19,1.48480993
24,NoDOGE,4,20,1.48480993
24,NoDOGE,4,21,1.48480993
24,NoDOGE,4,22,1.48480993
24,NoDOGE,4,23,1.48480993
24,NoDOGE,4,24,1.48480993
24,NoDOGE,4,25,1.48480993
24,NoDOGE,4,26,1.48480993
24,NoDOGE,4,27,1.48480993
24,NoDOGE,4,28,1.48480993
24,NoDOGE,4,29,1.48480993
24,NoDOGE,4,30,1.48480993
24,NoDOGE,4,31,1.48480993
24,NoDOGE,4,32,1.48480993
24,NoDOGE,4,33,1.48480993
24,NoDOGE,4,34,1.48480993
24,NoDOGE,4,35,1.48480993
24,NoDOGE,4,36,1.48480993
24,NoDOGE,4,37,1.48480993
24,NoDOGE,4,38,1.48480993
24,NoDOGE,4,39,1.48480993
24,NoDOGE,4,40,1.48480993
24,NoDOGE,4,41,1.48480993
24,NoDOGE,4,42,1.48480993
24,NoDOGE,4,43,1.48480993
24,NoDOGE,4,44,1.48480993
24,NoDOGE,4,45,1.48480993
24,NoDOGE,4,46,1.48480993
24,NoDOGE,4,47,1.48480993
24,NoDOGE,4,48,1.48480993
24,NoDOGE,4,49,1.48480993
24,NoDOGE,4,50,1.48480993
24,NoDOGE,4,51,1.48480993
24,NoDOGE,4,52,1.48480993
24,NoDOGE,4,53,1.48480993
24,NoDOGE,4,54,1.48480993
24,NoDOGE,4,55,1.48480993
24,NoDOGE,4,56,1.48480993
24,NoDOGE,4,57,1.48480993
24,NoDOGE,4,58,1.48480993
24,NoDOGE,4,59,1.48480993
24,NoDOGE,4,60,1.48480993
24,NoDOGE,4,61,1.48480993
24,NoDOGE,4,62,1.48480993
24,NoDOGE,4,63,1.48480993
24,NoDOGE,4,64,1.48480993
24,NoDOGE,4,65,1.55924607
24,NoDOGE,4,66,1.44101187
24,NoDOGE,4,67,1.44101187
24,NoDOGE,4,68,1.44101187
24,NoDOGE,4,69,1.44101187
24,NoDOGE,4,70,1.44101187
24,NoDOGE,4,71,1.44101187
24,NoDOGE,4,72,1.44101187
24,NoDOGE,4,73,1.44101187
24,NoDOGE,4,74,1.44101187
24,NoDOGE,4,75,1.44101187
24,NoDOGE,4,76,1.44101187
24,NoDOGE,4,77,1.44101187
24,NoDOGE,4,78,1.44101187
24,NoDOGE,4,79,1.44101187
24,NoDOGE,4,80,1.44101187
24,NoDOGE,4,81,1.44101187
24,NoDOGE,4,82,1.44101187
24,NoDOGE,4,83,1.44101187
24,NoDOGE,4,84,1.44101187
24,NoDOGE,4,85,1.44101187
24,NoDOGE,4,86,1.44101187
24,NoDOGE,4,87,1.44101187
24,NoDOGE,4,88,1.44101187
24,NoDOGE,4,89,1.44101187
24,NoDOGE,4,90,1.44101187
24,NoDOGE,4,91,1.44101187
24,NoDOGE,4,92,1.44101187
24,NoDOGE,4,93,1.44101187
24,NoDOGE,4,94,1.44101187
24,NoDOGE,4,95,1.44101187
24,NoDOGE,4,96,1.44101187
24,NoDOGE,4,97,1.44101187
24,NoDOGE,4,98,1.44101187
24,NoDOGE,4,99,1.54910086
25,NoDOGE,4,0,1.00000000
25,NoDOGE,4,1,1.16033006
25,NoDOGE,4,2,1.16033006
25,NoDOGE,4,3,1.16033006
25,NoDOGE,4,4,1.16033006
25,NoDOGE,4,5,1.16033006
25,NoDOGE,4,6,1.16033006
25,NoDOGE,4,7,1.08577415
25,NoDOGE,4,8,1.08577415
25,NoDOGE,4,9,1.37046713
25,NoDOGE,4,10,1.37046713
25,NoDOGE,4,11,1.37046713
25,NoDOGE,4,12,1.39293229
25,NoDOGE,4,13,1.36814822
25,NoDOGE,4,14,1.36814822
25,NoDOGE,4,15,1.36814822
25,NoDOGE,4,16,1.36814822
25,NoDOGE,4,17,1.44030138
25,NoDOGE,4,18,1.44030138
25,NoDOGE,4,19,1.44030138
25,NoDOGE,4,20,1.44030138
25,NoDOGE,4,21,1.44030138
25,NoDOGE,4,22,1.44030138
25,NoDOGE,4,23,1.44030138
25,NoDOGE,4,24,1.44030138
25,NoDOGE,4,25,1.44030138
25,NoDOGE,4,26,1.44030138
25,NoDOGE,4,27,1.44030138
25,NoDOGE,4,28,1.44030138
25,NoDOGE,4,29,1.44030138
25,NoDOGE,4,30,1.44030138
25,NoDOGE,4,31,1.44030138
25,NoDOGE,4,32,1.44030138
25,NoDOGE,4,33,1.44030138
25,NoDOGE,4,34,1.44030138
25,NoDOGE,4,35,1.44030138
25,NoDOGE,4,36,1.44030138
25,NoDOGE,4,37,1.44030138
25,NoDOGE,4,38,1.44030138
25,NoDOGE,4,39,1.44030138
25,NoDOGE,4,40,1.44030138
25,NoDOGE,4,41,1.44030138
25,NoDOGE,4,42,1.44030138
25,NoDOGE,4,43,1.44030138
25,NoDOGE,4,44,1.44030138
25,NoDOGE,4,45,1.44030138
25,NoDOGE,4,46,1.44030138
25,NoDOGE,4,47,1.44030138
25,NoDOGE,4,48,1.44030138
25,NoDOGE,4,49,1.44030138
25,NoDOGE,4,50,1.44030138
25,NoDOGE,4,51,1.44030138
25,NoDOGE,4,52,1.44030138
25,NoDOGE,4,53,1.44030138
25,NoDOGE,4,54,1.44030138
25,NoDOGE,4,55,1.44030138
25,NoDOGE,4,56,1.44030138
25,NoDOGE,4,57,1.44030138
25,NoDOGE,4,58,1.44030138
25,NoDOGE,4,59,1.44030138
25,NoDOGE,4,60,1.44030138
25,NoDOGE,4,61,1.44030138
25,NoDOGE,4,62,1.44030138
25,NoDOGE,4,63,1.51250623
25,NoDOGE,4,64,1.39781621
25,NoDOGE,4,65,1.39781621
25,NoDOGE,4,66,1.39781621
25,NoDOGE,4,67,1.39781621
25,NoDOGE,4,68,1.39781621
25,NoDOGE,4,69,1.39781621
25,NoDOGE,4,70,1.39781621
25,NoDOGE,4,71,1.39781621
25,NoDOGE,4,72,1.39781621
25,NoDOGE,4,73,1.39781621
25,NoDOGE,4,74,1.39781621
25,NoDOGE,4,75,1.39781621
25,NoDOGE,4,76,1.39781621
25,NoDOGE,4,77,1.39781621
25,NoDOGE,4,78,1.39781621
25,NoDOGE,4,79,1.39781621
25,NoDOGE,4,80,1.39781621
25,NoDOGE,4,81,1.39781621
25,NoDOGE,4,82,1.39781621
25,NoDOGE,4,83,1.39781621
25,NoDOGE,4,84,1.39781621
25,NoDOGE,4,85,1.39781621
25,NoDOGE,4,86,1.39781621
25,NoDOGE,4,87,1.39781621
25,NoDOGE,4,88,1.39781621
25,NoDOGE,4,89,1.39781621
25,NoDOGE,4,90,1.39781621
25,NoDOGE,4,91,1.39781621
25,NoDOGE,4,92,1.39781621
25,NoDOGE,4,93,1.39781621
25,NoDOGE,4,94,1.39781621
25,NoDOGE,4,95,1.39781621
25,NoDOGE,4,96,1.39781621
25,NoDOGE,4,97,1.50266513
26,NoDOGE,4,0,1.00000000
26,NoDOGE,4,1,1.10987678
26,NoDOGE,4,2,1.10987678
26,NoDOGE,4,3,1.10987678
26,NoDOGE,4,4,1.10987678
26,NoDOGE,4,5,1.10987678
26,NoDOGE,4,6,1.03856270
26,NoDOGE,4,7,1.03856270
26,NoDOGE,4,8,1.31087670
26,NoDOGE,4,9,1.31087670
26,NoDOGE,4,10,1.31087670
26,NoDOGE,4,11,1.33236503
26,NoDOGE,4,12,1.30865862
26,NoDOGE,4,13,1.30865862
26,NoDOGE,4,14,1.30865862
26,NoDOGE,4,15,1.30865862
26,NoDOGE,4,16,1.37767443
26,NoDOGE,4,17,1.37767443
26,NoDOGE,4,18,1.37767443
26,NoDOGE,4,19,1.37767443
26,NoDOGE,4,20,1.37767443
26,NoDOGE,4,21,1.37767443
26,NoDOGE,4,22,1.37767443
26,NoDOGE,4,23,1.37767443
26,NoDOGE,4,24,1.37767443
26,NoDOGE,4,25,1.37767443
26,NoDOGE,4,26,1.37767443
26,NoDOGE,4,27,1.37767443
26,NoDOGE,4,28,1.37767443
26,NoDOGE,4,29,1.37767443
26,NoDOGE,4,30,1.37767443
26,NoDOGE,4,31,1.37767443
26,NoDOGE,4,32,1.37767443
26,NoDOGE,4,33,1.37767443
26,NoDOGE,4,34,1.37767443
26,NoDOGE,4,35,1.37767443
26,NoDOGE,4,36,1.37767443
26,NoDOGE,4,37,1.37767443
26,NoDOGE,4,38,1.37767443
26,NoDOGE,4,39,1.37767443
26,NoDOGE,4,40,1.37767443
26,NoDOGE,4,41,1.37767443
26,NoDOGE,4,42,1.37767443
26,NoDOGE,4,43,1.37767443
26,NoDOGE,4,44,1.37767443
26,NoDOGE,4,45,1.37767443
26,NoDOGE,4,46,1.37767443
26,NoDOGE,4,47,1.37767443
26,NoDOGE,4,48,1.37767443
26,NoDOGE,4,49,1.37767443
26,NoDOGE,4,50,1.37767443
26,NoDOGE,4,51,1.37767443
26,NoDOGE,4,52,1.37767443
26,NoDOGE,4,53,1.37767443
26,NoDOGE,4,54,1.37767443
26,NoDOGE,4,55,1.37767443
26,NoDOGE,4,56,1.37767443
26,NoDOGE,4,57,1.37767443
26,NoDOGE,4,58,1.37767443
26,NoDOGE,4,59,1.37767443
26,NoDOGE,4,60,1.37767443
26,NoDOGE,4,61,1.37767443
26,NoDOGE,4,62,1.44673968
26,NoDOGE,4,63,1.33703659
26,NoDOGE,4,64,1.33703659
26,NoDOGE,4,65,1.33703659
26,NoDOGE,4,66,1.33703659
26,NoDOGE,4,67,1.33703659
26,NoDOGE,4,68,1.33703659
26,NoDOGE,4,69,1.33703659
26,NoDOGE,4,70,1.33703659
26,NoDOGE,4,71,1.33703659
26,NoDOGE,4,72,1.33703659
26,NoDOGE,4,73,1.33703659
26,NoDOGE,4,74,1.33703659
26,NoDOGE,4,75,1.33703659
26,NoDOGE,4,76,1.33703659
26,NoDOGE,4,77,1.33703659
26,NoDOGE,4,78,1.33703659
26,NoDOGE,4,79,1.33703659
26,NoDOGE,4,80,1.33703659
26,NoDOGE,4,81,1.33703659
26,NoDOGE,4,82,1.33703659
26,NoDOGE,4,83,1.33703659
26,NoDOGE,4,84,1.33703659
26,NoDOGE,4,85,1.33703659
26,NoDOGE,4,86,1.33703659
26,NoDOGE,4,87,1.33703659
26,NoDOGE,4,88,1.33703659
26,NoDOGE,4,89,1.33703659
26,NoDOGE,4,90,1.33703659
26,NoDOGE,4,91,1.33703659
26,NoDOGE,4,92,1.33703659
26,NoDOGE,4,93,1.33703659
26,NoDOGE,4,94,1.33703659
26,NoDOGE,4,95,1.33703659
26,NoDOGE,4,96,1.43732649
27,NoDOGE,4,0,1.00000000
27,NoDOGE,4,1,1.16261834
27,NoDOGE,4,2,1.16261834
27,NoDOGE,4,3,1.16261834
27,NoDOGE,4,4,1.16261834
27,NoDOGE,4,5,1.08791540
27,NoDOGE,4,6,1.08791540
27,NoDOGE,4,7,1.37316982
27,NoDOGE,4,8,1.37316982
27,NoDOGE,4,9,1.37316982
27,NoDOGE,4,10,1.39567929
27,NoDOGE,4,11,1.37084634
27,NoDOGE,4,12,1.37084634
27,NoDOGE,4,13,1.37084634
27,NoDOGE,4,14,1.37084634
27,NoDOGE,4,15,1.44314179
27,NoDOGE,4,16,1.44314179
27,NoDOGE,4,17,1.44314179
27,NoDOGE,4,18,1.44314179
27,NoDOGE,4,19,1.44314179
27,NoDOGE,4,20,1.44314179
27,NoDOGE,4,21,1.44314179
27,NoDOGE,4,22,1.44314179
27,NoDOGE,4,23,1.44314179
27,NoDOGE,4,24,1.44314179
27,NoDOGE,4,25,1.44314179
27,NoDOGE,4,26,1.44314179
27,NoDOGE,4,27,1.44314179
27,NoDOGE,4,28,1.44314179
27,NoDOGE,4,29,1.44314179
27,NoDOGE,4,30,1.44314179
27,NoDOGE,4,31,1.44314179
27,NoDOGE,4,32,1.44314179
27,NoDOGE,4,33,1.44314179
27,NoDOGE,4,34,1.44314179
27,NoDOGE,4,35,1.44314179
27,NoDOGE,4,36,1.44314179
27,NoDOGE,4,37,1.44314179
27,NoDOGE,4,38,1.44314179
27,NoDOGE,4,39,1.44314179
27,NoDOGE,4,40,1.44314179
27,NoDOGE,4,41,1.44314179
27,NoDOGE,4,42,1.44314179
27,NoDOGE,4,43,1.44314179
27,NoDOGE,4,44,1.44314179
27,NoDOGE,4,45,1.44314179
27,NoDOGE,4,46,1.44314179
27,NoDOGE,4,47,1.44314179
27,NoDOGE,4,48,1.44314179
27,NoDOGE,4,49,1.44314179
27,NoDOGE,4,50,1.44314179
27,NoDOGE,4,51,1.44314179
27,NoDOGE,4,52,1.44314179
27,NoDOGE,4,53,1.44314179
27,NoDOGE,4,54,1.44314179
27,NoDOGE,4,55,1.44314179
27,NoDOGE,4,56,1.44314179
27,NoDOGE,4,57,1.44314179
27,NoDOGE,4,58,1.44314179
27,NoDOGE,4,59,1.44314179
27,NoDOGE,4,60,1.44314179
27,NoDOGE,4,61,1.51548903
27,NoDOGE,4,62,1.40057283
27,NoDOGE,4,63,1.40057283
27,NoDOGE,4,64,1.40057283
27,NoDOGE,4,65,1.40057283
27,NoDOGE,4,66,1.40057283
27,NoDOGE,4,67,1.40057283
27,NoDOGE,4,68,1.40057283
27,NoDOGE,4,69,1.40057283
27,NoDOGE,4,70,1.40057283
27,NoDOGE,4,71,1.40057283
27,NoDOGE,4,72,1.40057283
27,NoDOGE,4,73,1.40057283
27,NoDOGE,4,74,1.40057283
27,NoDOGE,4,75,1.40057283
27,NoDOGE,4,76,1.40057283
27,NoDOGE,4,77,1.40057283
27,NoDOGE,4,78,1.40057283
27,NoDOGE,4,79,1.40057283
27,NoDOGE,4,80,1.40057283
27,NoDOGE,4,81,1.40057283
27,NoDOGE,4,82,1.40057283
27,NoDOGE,4,83,1.40057283
27,NoDOGE,4,84,1.40057283
27,NoDOGE,4,85,1.40057283
27,NoDOGE,4,86,1.40057283
27,NoDOGE,4,87,1.40057283
27,NoDOGE,4,88,1.40057283
27,NoDOGE,4,89,1.40057283
27,NoDOGE,4,90,1.40057283
27,NoDOGE,4,91,1.40057283
27,NoDOGE,4,92,1.40057283
27,NoDOGE,4,93,1.40057283
27,NoDOGE,4,94,1.40057283
27,NoDOGE,4,95,1.50562853
28,NoDOGE,4,0,1.00000000
28,NoDOGE,4,1,1.15848271
28,NoDOGE,4,2,1.15848271
28,NoDOGE,4,3,1.15848271
28,NoDOGE,4,4,1.08404550
28,NoDOGE,4,5,1.08404550
28,NoDOGE,4,6,1.36828522
28,NoDOGE,4,7,1.36828522
28,NoDOGE,4,8,1.36828522
28,NoDOGE,4,9,1.39071462
28,NoDOGE,4,10,1.36597001
28,NoDOGE,4,11,1.36597001
28,NoDOGE,4,12,1.36597001
28,NoDOGE,4,13,1.36597001
28,NoDOGE,4,14,1.43800829
28,NoDOGE,4,15,1.43800829
28,NoDOGE,4,16,1.43800829
28,NoDOGE,4,17,1.43800829
28,NoDOGE,4,18,1.43800829
28,NoDOGE,4,19,1.43800829
28,NoDOGE,4,20,1.43800829
28,NoDOGE,4,21,1.43800829
28,NoDOGE,4,22,1.43800829
28,NoDOGE,4,23,1.43800829
28,NoDOGE,4,24,1.43800829
28,NoDOGE,4,25,1.43800829
28,NoDOGE,4,26,1.43800829
28,NoDOGE,4,27,1.43800829
28,NoDOGE,4,28,1.43800829
28,NoDOGE,4,29,1.43800829
28,NoDOGE,4,30,1.43800829
28,NoDOGE,4,31,1.43800829
28,NoDOGE,4,32,1.43800829
28,NoDOGE,4,33,1.43800829
28,NoDOGE,4,34,1.43800829
28,NoDOGE,4,35,1.43800829
28,NoDOGE,4,36,1.43800829
28,NoDOGE,4,37,1.43800829
28,NoDOGE,4,38,1.43800829
28,NoDOGE,4,39,1.43800829
28,NoDOGE,4,40,1.43800829
28,NoDOGE,4,41,1.43800829
28,NoDOGE,4,42,1.43800829
28,NoDOGE,4,43,1.43800829
28,NoDOGE,4,44,1.43800829
28,NoDOGE,4,45,1.43800829
28,NoDOGE,4,46,1.43800829
28,NoDOGE,4,47,1.43800829
28,NoDOGE,4,48,1.43800829
28,NoDOGE,4,49,1.43800829
28,NoDOGE,4,50,1.43800829
28,NoDOGE,4,51,1.43800829
28,NoDOGE,4,52,1.43800829
28,NoDOGE,4,53,1.43800829
28,NoDOGE,4,54,1.43800829
28,NoDOGE,4,55,1.43800829
28,NoDOGE,4,56,1.43800829
28,NoDOGE,4,57,1.43800829
28,NoDOGE,4,58,1.43800829
28,NoDOGE,4,59,1.43800829
28,NoDOGE,4,60,1.51009818
28,NoDOGE,4,61,1.39559076
28,NoDOGE,4,62,1.39559076
28,NoDOGE,4,63,1.39559076
28,NoDOGE,4,64,1.39559076
28,NoDOGE,4,65,1.39559076
28,NoDOGE,4,66,1.39559076
28,NoDOGE,4,67,1.39559076
28,NoDOGE,4,68,1.39559076
28,NoDOGE,4,69,1.39559076
28,NoDOGE,4,70,1.39559076
28,NoDOGE,4,71,1.39559076
28,NoDOGE,4,72,1.39559076
28,NoDOGE,4,73,1.39559076
28,NoDOGE,4,74,1.39559076
28,NoDOGE,4,75,1.39559076
28,NoDOGE,4,76,1.39559076
28,NoDOGE,4,77,1.39559076
28,NoDOGE,4,78,1.39559076
28,NoDOGE,4,79,1.39559076
28,NoDOGE,4,80,1.39559076
28,NoDOGE,4,81,1.39559076
28,NoDOGE,4,82,1.39559076
28,NoDOGE,4,83,1.39559076
28,NoDOGE,4,84,1.39559076
28,NoDOGE,4,85,1.39559076
28,NoDOGE,4,86,1.39559076
28,NoDOGE,4,87,1.39559076
28,NoDOGE,4,88,1.39559076
28,NoDOGE,4,89,1.39559076
28,NoDOGE,4,90,1.39559076
28,NoDOGE,4,91,1.39559076
28,NoDOGE,4,92,1.39559076
28,NoDOGE,4,93,1.39559076
28,NoDOGE,4,94,1.50027275
29,NoDOGE,4,0,1.00000000
29,NoDOGE,4,1,1.15546137
29,NoDOGE,4,2,1.15546137
29,NoDOGE,4,3,1.08121829
29,NoDOGE,4,4,1.08121829
29,NoDOGE,4,5,1.36471670
29,NoDOGE,4,6,1.36471670
29,NoDOGE,4,7,1.36471670
29,NoDOGE,4,8,1.38708761
29,NoDOGE,4,9,1.36240753
29,NoDOGE,4,10,1.36240753
29,NoDOGE,4,11,1.36240753
29,NoDOGE,4,12,1.36240753
29,NoDOGE,4,13,1.43425794
29,NoDOGE,4,14,1.43425794
29,NoDOGE,4,15,1.43425794
29,NoDOGE,4,16,1.43425794
29,NoDOGE,4,17,1.43425794
29,NoDOGE,4,18,1.43425794
29,NoDOGE,4,19,1.43425794
29,NoDOGE,4,20,1.43425794
29,NoDOGE,4,21,1.43425794
29,NoDOGE,4,22,1.43425794
29,NoDOGE,4,23,1.43425794
29,NoDOGE,4,24,1.43425794
29,NoDOGE,4,25,1.43425794
29,NoDOGE,4,26,1.43425794
29,NoDOGE,4,27,1.43425794
29,NoDOGE,4,28,1.43425794
29,NoDOGE,4,29,1.43425794
29,NoDOGE,4,30,1.43425794
29,NoDOGE,4,31,1.43425794
29,NoDOGE,4,32,1.43425794
29,NoDOGE,4,33,1.43425794
29,NoDOGE,4,34,1.43425794
29,NoDOGE,4,35,1.43425794
29,NoDOGE,4,36,1.43425794
29,NoDOGE,4,37,1.43425794
29,NoDOGE,4,38,1.43425794
29,NoDOGE,4,39,1.43425794
29,NoDOGE,4,40,1.43425794
29,NoDOGE,4,41,1.43425794
29,NoDOGE,4,42,1.43425794
29,NoDOGE,4,43,1.43425794
29,NoDOGE,4,44,1.43425794
29,NoDOGE,4,45,1.43425794
29,NoDOGE,4,46,1.43425794
29,NoDOGE,4,47,1.43425794
29,NoDOGE,4,48,1.43425794
29,NoDOGE,4,49,1.43425794
29,NoDOGE,4,50,1.43425794
29,NoDOGE,4,51,1.43425794
29,NoDOGE,4,52,1.43425794
29,NoDOGE,4,53,1.43425794
29,NoDOGE,4,54,1.43425794
29,NoDOGE,4,55,1.43425794
29,NoDOGE,4,56,1.43425794
29,NoDOGE,4,57,1.43425794
29,NoDOGE,4,58,1.43425794
29,NoDOGE,4,59,1.50615982
