vl,universe,window,step,equity
1,LowVolume5,1,17,0.8102622262819494
1,LowVolume5,1,18,0.8102622262819494
1,LowVolume5,1,19,0.8102622262819494
1,LowVolume5,1,20,0.8102622262819494
1,LowVolume5,1,21,0.8102622262819494
1,LowVolume5,1,22,0.8102622262819494
1,LowVolume5,1,23,0.8102622262819494
1,LowVolume5,1,24,0.8102622262819494
1,LowVolume5,1,25,0.8102622262819494
1,LowVolume5,1,26,0.8102622262819494
1,LowVolume5,1,27,0.8102622262819494
1,LowVolume5,1,28,0.8102622262819494
1,LowVolume5,1,29,0.8102622262819494
1,LowVolume5,1,30,0.8102622262819494
1,LowVolume5,1,31,0.8102622262819494
1,LowVolume5,1,32,0.8102622262819494
1,LowVolume5,1,33,0.8102622262819494
1,LowVolume5,1,34,0.8102622262819494
1,LowVolume5,1,35,0.8102622262819494
1,LowVolume5,1,36,0.8102622262819494
1,LowVolume5,1,37,0.8102622262819494
1,LowVolume5,1,38,0.8102622262819494
1,LowVolume5,1,39,0.8102622262819494
1,LowVolume5,1,40,0.8102622262819494
1,LowVolume5,1,41,0.8102622262819494
1,LowVolume5,1,42,0.8102622262819494
1,LowVolume5,1,43,0.8102622262819494
1,LowVolume5,1,44,0.8102622262819494
1,LowVolume5,1,45,0.8102622262819494
1,LowVolume5,1,46,0.8102622262819494
1,LowVolume5,1,47,1.147577422214848
1,LowVolume5,1,48,1.147577422214848
1,LowVolume5,1,49,1.147577422214848
1,LowVolume5,1,50,1.147577422214848
1,LowVolume5,1,51,1.147577422214848
1,LowVolume5,1,52,1.147577422214848
1,LowVolume5,1,53,1.147577422214848
1,LowVolume5,1,54,1.147577422214848
1,LowVolume5,1,55,1.3285518245566628
1,LowVolume5,1,56,1.3628380000828035
1,LowVolume5,1,57,1.701143412722328
1,LowVolume5,1,58,1.428567283030875
1,LowVolume5,1,59,1.428567283030875
1,LowVolume5,1,60,1.428567283030875
1,LowVolume5,1,61,1.428567283030875
1,LowVolume5,1,62,1.428567283030875
1,LowVolume5,1,63,1.428567283030875
1,LowVolume5,1,64,1.428567283030875
1,LowVolume5,1,65,1.22068423406995
1,LowVolume5,1,66,1.2443113833859607
1,LowVolume5,1,67,1.2443113833859607
1,LowVolume5,1,68,1.2443113833859607
1,LowVolume5,1,69,1.2443113833859607
1,LowVolume5,1,70,1.0584463512468758
1,LowVolume5,1,71,1.063928085983522
1,LowVolume5,1,72,0.9284524840809989
1,LowVolume5,1,73,0.9284524840809989
1,LowVolume5,1,74,0.9284524840809989
1,LowVolume5,1,75,0.9284524840809989
1,LowVolume5,1,76,0.8541450710386552
1,LowVolume5,1,77,0.8541450710386552
1,LowVolume5,1,78,0.7469165595949704
1,LowVolume5,1,79,0.7469165595949704
1,LowVolume5,2,0,1
1,LowVolume5,2,1,1
1,LowVolume5,2,2,0.9722718709241099
1,LowVolume5,2,3,0.9722718709241099
1,LowVolume5,2,4,0.9722718709241099
1,LowVolume5,2,5,0.9291814490035096
1,LowVolume5,2,6,0.9291814490035096
1,LowVolume5,2,7,0.9291814490035096
1,LowVolume5,2,8,0.9291814490035096
1,LowVolume5,2,9,0.9291814490035096
1,LowVolume5,2,10,0.9291814490035096
1,LowVolume5,2,11,0.9291814490035096
1,LowVolume5,2,12,0.9291814490035096
1,LowVolume5,2,13,1.0250312705046596
1,LowVolume5,2,14,1.0250312705046596
1,LowVolume5,2,15,1.5493948601467595
1,LowVolume5,2,16,1.7922019455311158
1,LowVolume5,2,17,1.7922019455311158
1,LowVolume5,2,18,1.7295518372634218
1,LowVolume5,2,19,1.7295518372634218
1,LowVolume5,2,20,1.7295518372634218
1,LowVolume5,2,21,1.6442392285030705
1,LowVolume5,2,22,1.6442392285030705
1,LowVolume5,2,23,1.6442392285030705
1,LowVolume5,2,24,1.6442392285030705
1,LowVolume5,2,25,1.6442392285030705
1,LowVolume5,2,26,1.6442392285030705
1,LowVolume5,2,27,1.6442392285030705
1,LowVolume5,2,28,1.6442392285030705
1,LowVolume5,2,29,1.6442392285030705
1,LowVolume5,2,30,1.6442392285030705
1,LowVolume5,2,31,1.6442392285030705
1,LowVolume5,2,32,1.6442392285030705
1,LowVolume5,2,33,1.6442392285030705
1,LowVolume5,2,34,1.6442392285030705
1,LowVolume5,2,35,1.6442392285030705
1,LowVolume5,2,36,1.6442392285030705
1,LowVolume5,2,37,1.6442392285030705
1,LowVolume5,2,38,1.6442392285030705
1,LowVolume5,2,39,1.6442392285030705
1,LowVolume5,2,40,1.6442392285030705
1,LowVolume5,2,41,1.6442392285030705
1,LowVolume5,2,42,1.6442392285030705
1,LowVolume5,2,43,1.6442392285030705
1,LowVolume5,2,44,1.6442392285030705
1,LowVolume5,2,45,1.4775925400561314
1,LowVolume5,2,46,1.3993561033040844
1,LowVolume5,2,47,1.3993561033040844
1,LowVolume5,2,48,1.3993561033040844
1,LowVolume5,2,49,1.3993561033040844
1,LowVolume5,2,50,1.3993561033040844
1,LowVolume5,2,51,1.2803708280377293
1,LowVolume5,2,52,1.2803708280377293
1,LowVolume5,2,53,1.2803708280377293
1,LowVolume5,2,54,1.2803708280377293
1,LowVolume5,2,55,1.5028998027131182
1,LowVolume5,2,56,2.8720505883983893
1,LowVolume5,2,57,2.8720505883983893
1,LowVolume5,2,58,2.8720505883983893
1,LowVolume5,2,59,2.8720505883983893
1,LowVolume5,2,60,3.9817285719104487
1,LowVolume5,2,61,3.9817285719104487
1,LowVolume5,2,62,3.9817285719104487
1,LowVolume5,2,63,3.9817285719104487
1,LowVolume5,2,64,3.9817285719104487
1,LowVolume5,2,65,3.9817285719104487
1,LowVolume5,2,66,3.9817285719104487
1,LowVolume5,2,67,3.9817285719104487
1,LowVolume5,2,68,3.9817285719104487
1,LowVolume5,2,69,3.9817285719104487
1,LowVolume5,2,70,3.9817285719104487
1,LowVolume5,2,71,3.9817285719104487
1,LowVolume5,2,72,3.43226025165323
1,LowVolume5,2,73,3.43226025165323
1,LowVolume5,2,74,5.198701839508808
1,LowVolume5,2,75,5.198701839508808
1,LowVolume5,2,76,5.198701839508808
1,LowVolume5,2,77,5.198701839508808
1,LowVolume5,2,78,5.198701839508808
1,LowVolume5,2,79,5.198701839508808
1,LowVolume5,2,80,5.198701839508808
1,LowVolume5,2,81,4.34740445453921
1,LowVolume5,2,82,4.307861184572627
1,LowVolume5,3,0,1
1,LowVolume5,3,1,1
1,LowVolume5,3,2,1
1,LowVolume5,3,3,1
1,LowVolume5,3,4,1
1,LowVolume5,3,5,1
1,LowVolume5,3,6,0.9434848995617601
1,LowVolume5,3,7,1.5922601048920186
1,LowVolume5,3,8,1.5922601048920186
1,LowVolume5,3,9,1.9740729220826063
1,LowVolume5,3,10,1.9740729220826063
1,LowVolume5,3,11,2.6226033211434614
1,LowVolume5,3,12,1.9192378586185819
1,LowVolume5,3,13,1.9192378586185819
1,LowVolume5,3,14,1.9192378586185819
1,LowVolume5,3,15,1.9192378586185819
1,LowVolume5,3,16,1.9192378586185819
1,LowVolume5,3,17,1.9192378586185819
1,LowVolume5,3,18,1.9192378586185819
1,LowVolume5,3,19,1.7376503583234992
1,LowVolume5,3,20,1.9945304019282128
1,LowVolume5,3,21,2.172626401519625
1,LowVolume5,3,22,2.172626401519625
1,LowVolume5,3,23,2.172626401519625
1,LowVolume5,3,24,2.172626401519625
1,LowVolume5,3,25,2.172626401519625
1,LowVolume5,3,26,2.172626401519625
1,LowVolume5,3,27,2.172626401519625
1,LowVolume5,3,28,2.172626401519625
1,LowVolume5,3,29,2.172626401519625
1,LowVolume5,3,30,2.172626401519625
1,LowVolume5,3,31,2.172626401519625
1,LowVolume5,3,32,2.172626401519625
1,LowVolume5,3,33,2.172626401519625
1,LowVolume5,3,34,2.172626401519625
1,LowVolume5,3,35,2.172626401519625
1,LowVolume5,3,36,2.172626401519625
1,LowVolume5,3,37,2.172626401519625
1,LowVolume5,3,38,2.172626401519625
1,LowVolume5,3,39,2.172626401519625
1,LowVolume5,3,40,2.172626401519625
1,LowVolume5,3,41,2.172626401519625
1,LowVolume5,3,42,2.172626401519625
1,LowVolume5,3,43,2.172626401519625
1,LowVolume5,3,44,2.172626401519625
1,LowVolume5,3,45,2.172626401519625
1,LowVolume5,3,46,2.172626401519625
1,LowVolume5,3,47,2.172626401519625
1,LowVolume5,3,48,2.172626401519625
1,LowVolume5,3,49,2.6815475578806427
1,LowVolume5,3,50,2.6815475578806427
1,LowVolume5,3,51,2.6815475578806427
1,LowVolume5,3,52,2.6815475578806427
1,LowVolume5,3,53,2.6815475578806427
1,LowVolume5,3,54,2.6815475578806427
1,LowVolume5,3,55,2.6815475578806427
1,LowVolume5,3,56,2.6815475578806427
1,LowVolume5,3,57,2.6815475578806427
1,LowVolume5,3,58,2.6815475578806427
1,LowVolume5,3,59,2.6815475578806427
1,LowVolume5,3,60,3.1148698328268254
1,LowVolume5,3,61,3.4995662753174615
1,LowVolume5,3,62,3.4995662753174615
1,LowVolume5,3,63,6.4197876012927795
1,LowVolume5,3,64,6.408336278732844
1,LowVolume5,3,65,6.408336278732844
1,LowVolume5,3,66,6.408336278732844
1,LowVolume5,3,67,6.408336278732844
1,LowVolume5,3,68,6.408336278732844
1,LowVolume5,3,69,6.408336278732844
1,LowVolume5,3,70,6.408336278732844
1,LowVolume5,3,71,6.408336278732844
1,LowVolume5,3,72,6.408336278732844
1,LowVolume5,3,73,6.408336278732844
1,LowVolume5,3,74,6.408336278732844
1,LowVolume5,3,75,6.408336278732844
1,LowVolume5,3,76,6.408336278732844
1,LowVolume5,3,77,6.408336278732844
1,LowVolume5,3,78,6.408336278732844
1,LowVolume5,3,79,6.408336278732844
1,LowVolume5,3,80,6.408336278732844
1,LowVolume5,3,81,6.011266838504568
1,LowVolume5,4,0,1
1,LowVolume5,4,1,0.8905124511216299
1,LowVolume5,4,2,0.8905124511216299
1,LowVolume5,4,3,0.8905124511216299
1,LowVolume5,4,4,1.0488032272218712
1,LowVolume5,4,5,1.0661398339086572
1,LowVolume5,4,6,1.0661398339086572
1,LowVolume5,4,7,1.0661398339086572
1,LowVolume5,4,8,1.0661398339086572
1,LowVolume5,4,9,0.8801524443809797
1,LowVolume5,4,10,0.7924844001181798
1,LowVolume5,4,11,0.7924844001181798
1,LowVolume5,4,12,0.7924844001181798
1,LowVolume5,4,13,0.7924844001181798
1,LowVolume5,4,14,0.7924844001181798
1,LowVolume5,4,15,0.7924844001181798
1,LowVolume5,4,16,0.6788054186707878
1,LowVolume5,4,17,0.6788054186707878
1,LowVolume5,4,18,0.6788054186707878
1,LowVolume5,4,19,0.6788054186707878
1,LowVolume5,4,20,0.6788054186707878
1,LowVolume5,4,21,0.6788054186707878
1,LowVolume5,4,22,0.6788054186707878
1,LowVolume5,4,23,0.6788054186707878
1,LowVolume5,4,24,0.6788054186707878
1,LowVolume5,4,25,0.6788054186707878
1,LowVolume5,4,26,0.7206883544531433
1,LowVolume5,4,27,0.7206883544531433
1,LowVolume5,4,28,0.7206883544531433
1,LowVolume5,4,29,0.7206883544531433
1,LowVolume5,4,30,0.7206883544531433
1,LowVolume5,4,31,0.7206883544531433
1,LowVolume5,4,32,0.7206883544531433
1,LowVolume5,4,33,0.7206883544531433
1,LowVolume5,4,34,0.7206883544531433
1,LowVolume5,4,35,0.7206883544531433
1,LowVolume5,4,36,0.7206883544531433
1,LowVolume5,4,37,0.7206883544531433
1,LowVolume5,4,38,0.7206883544531433
1,LowVolume5,4,39,0.7206883544531433
1,LowVolume5,4,40,0.5660303420190315
1,LowVolume5,4,41,0.496032696670113
1,LowVolume5,4,42,0.496032696670113
1,LowVolume5,4,43,0.496032696670113
1,LowVolume5,4,44,0.496032696670113
1,LowVolume5,4,45,0.496032696670113
1,LowVolume5,4,46,0.496032696670113
1,LowVolume5,4,47,0.496032696670113
1,LowVolume5,4,48,0.496032696670113
1,LowVolume5,4,49,0.496032696670113
1,LowVolume5,4,50,0.496032696670113
1,LowVolume5,4,51,0.496032696670113
1,LowVolume5,4,52,0.496032696670113
1,LowVolume5,4,53,0.496032696670113
1,LowVolume5,4,54,0.496032696670113
1,LowVolume5,4,55,0.496032696670113
1,LowVolume5,4,56,0.496032696670113
1,LowVolume5,4,57,0.496032696670113
1,LowVolume5,4,58,0.4207606021404526
1,LowVolume5,4,59,0.4207606021404526
1,LowVolume5,4,60,0.4207606021404526
1,LowVolume5,4,61,0.4207606021404526
1,LowVolume5,4,62,0.4207606021404526
1,LowVolume5,4,63,0.4207606021404526
1,LowVolume5,4,64,0.41839850942645934
1,LowVolume5,4,65,0.41839850942645934
1,LowVolume5,4,66,0.41839850942645934
1,LowVolume5,4,67,0.41839850942645934
1,LowVolume5,4,68,0.41839850942645934
1,LowVolume5,4,69,0.41839850942645934
1,LowVolume5,4,70,0.41839850942645934
1,LowVolume5,4,71,0.41839850942645934
1,LowVolume5,4,72,0.520101531717814
1,LowVolume5,4,73,0.520101531717814
1,LowVolume5,4,74,0.520101531717814
1,LowVolume5,4,75,0.520101531717814
1,LowVolume5,4,76,0.520101531717814
1,LowVolume5,4,77,0.520101531717814
1,LowVolume5,4,78,0.520101531717814
1,LowVolume5,4,79,0.520101531717814
1,LowVolume5,4,80,0.520101531717814
1,LowVolume5,4,81,0.520101531717814
1,LowVolume5,4,82,0.520101531717814
1,LowVolume5,4,83,0.520101531717814
1,LowVolume5,4,84,0.520101531717814
1,LowVolume5,4,85,0.520101531717814
1,LowVolume5,4,86,0.520101531717814
1,LowVolume5,4,87,0.520101531717814
1,LowVolume5,4,88,0.520101531717814
1,LowVolume5,4,89,0.520101531717814
1,LowVolume5,4,90,0.520101531717814
1,LowVolume5,4,91,0.43174738143313185
1,LowVolume5,4,92,0.43174738143313185
1,LowVolume5,4,93,0.43174738143313185
1,LowVolume5,4,94,0.43174738143313185
1,LowVolume5,4,95,0.43174738143313185
1,LowVolume5,4,96,0.43174738143313185
1,LowVolume5,4,97,0.43174738143313185
1,LowVolume5,4,98,0.43174738143313185
1,LowVolume5,4,99,0.43174738143313185
1,LowVolume5,4,100,0.43174738143313185
1,LowVolume5,4,101,0.43174738143313185
1,LowVolume5,4,102,0.43174738143313185
1,LowVolume5,4,103,0.43174738143313185
1,LowVolume5,4,104,0.43174738143313185
1,LowVolume5,4,105,0.43174738143313185
1,LowVolume5,4,106,0.38597333114866494
1,LowVolume5,4,107,0.38597333114866494
1,LowVolume5,4,108,0.38597333114866494
1,LowVolume5,4,109,0.38597333114866494
1,LowVolume5,4,110,0.38597333114866494
1,LowVolume5,4,111,0.30198041096889805
1,LowVolume5,5,0,1
1,LowVolume5,5,1,1
1,LowVolume5,5,2,0.7652933832709113
1,LowVolume5,5,3,0.7652933832709113
1,LowVolume5,5,4,0.7652933832709113
1,LowVolume5,5,5,0.7652933832709113
1,LowVolume5,5,6,0.7652933832709113
1,LowVolume5,5,7,0.6837552754642693
1,LowVolume5,5,8,0.6837552754642693
1,LowVolume5,5,9,0.6837552754642693
1,LowVolume5,5,10,0.6837552754642693
1,LowVolume5,5,11,0.6837552754642693
1,LowVolume5,5,12,0.6837552754642693
1,LowVolume5,5,13,0.6837552754642693
1,LowVolume5,5,14,0.6837552754642693
1,LowVolume5,5,15,0.6292869521245205
1,LowVolume5,5,16,0.6292869521245205
1,LowVolume5,5,17,0.6292869521245205
1,LowVolume5,5,18,0.625247667061405
1,LowVolume5,5,19,0.5199375431340799
1,LowVolume5,5,20,0.5199375431340799
1,LowVolume5,5,21,0.5199375431340799
1,LowVolume5,5,22,0.5199375431340799
1,LowVolume5,5,23,0.5044655578664434
1,LowVolume5,5,24,0.3963180130460994
1,LowVolume5,5,25,0.3963180130460994
1,LowVolume5,5,26,0.46192471115170375
1,LowVolume5,5,27,0.46192471115170375
1,LowVolume5,5,28,0.46192471115170375
1,LowVolume5,5,29,0.46192471115170375
1,LowVolume5,5,30,0.46192471115170375
1,LowVolume5,5,31,0.42525268946282013
1,LowVolume5,5,32,0.42525268946282013
1,LowVolume5,5,33,0.42525268946282013
1,LowVolume5,5,34,0.42525268946282013
1,LowVolume5,5,35,0.42525268946282013
1,LowVolume5,5,36,0.42525268946282013
1,LowVolume5,5,37,0.42525268946282013
1,LowVolume5,5,38,0.420780111744448
1,LowVolume5,5,39,0.420780111744448
1,LowVolume5,5,40,0.3372722104207572
1,LowVolume5,5,41,0.3372722104207572
1,LowVolume5,5,42,0.3372722104207572
1,LowVolume5,5,43,0.285412643269854
1,LowVolume5,5,44,0.285412643269854
1,LowVolume5,5,45,0.285412643269854
1,LowVolume5,5,46,0.285412643269854
1,LowVolume5,5,47,0.21493954990080325
1,LowVolume5,5,48,0.21493954990080325
1,LowVolume5,5,49,0.21493954990080325
1,LowVolume5,5,50,0.21493954990080325
1,LowVolume5,5,51,0.21493954990080325
1,LowVolume5,5,52,0.21493954990080325
1,LowVolume5,5,53,0.21493954990080325
1,LowVolume5,5,54,0.21493954990080325
1,LowVolume5,5,55,0.21493954990080325
1,LowVolume5,5,56,0.21493954990080325
1,LowVolume5,5,57,0.21493954990080325
1,LowVolume5,5,58,0.21493954990080325
1,LowVolume5,5,59,0.1980974029349134
1,LowVolume5,5,60,0.1980974029349134
1,LowVolume5,5,61,0.1980974029349134
1,LowVolume5,5,62,0.1980974029349134
1,LowVolume5,5,63,0.1980974029349134
1,LowVolume5,5,64,0.1980974029349134
1,LowVolume5,5,65,0.1980974029349134
1,LowVolume5,5,66,0.1980974029349134
1,LowVolume5,5,67,0.1980974029349134
1,LowVolume5,5,68,0.1980974029349134
1,LowVolume5,5,69,0.1980974029349134
1,LowVolume5,5,70,0.1980974029349134
1,LowVolume5,5,71,0.18837271108886855
1,LowVolume5,5,72,0.18837271108886855
1,LowVolume5,5,73,0.18837271108886855
1,LowVolume5,5,74,0.18837271108886855
1,LowVolume5,5,75,0.20605791733379988
1,LowVolume5,5,76,0.25545915978807004
1,LowVolume5,5,77,0.2710690446847906
1,LowVolume5,5,78,0.2710690446847906
1,LowVolume5,5,79,0.2710690446847906
1,LowVolume5,5,80,0.2710690446847906
1,LowVolume5,5,81,0.2710690446847906
1,LowVolume5,5,82,0.2710690446847906
1,LowVolume5,5,83,0.2710690446847906
1,LowVolume5,5,84,0.26103579176757946
1,Base5,0,0,1
1,Base5,0,1,1
1,Base5,0,2,1.309724944245455
1,Base5,0,3,1.309724944245455
1,Base5,0,4,1.309724944245455
1,Base5,0,5,1.309724944245455
1,Base5,0,6,1.309724944245455
1,Base5,0,7,1.245051564285885
1,Base5,0,8,1.245051564285885
1,Base5,0,9,0.7506074841444837
1,Base5,0,10,0.7506074841444837
1,Base5,0,11,0.7506074841444837
1,Base5,0,12,0.7506074841444837
1,Base5,0,13,0.7506074841444837
1,Base5,0,14,0.7506074841444837
1,Base5,0,15,0.7506074841444837
1,Base5,0,16,0.7506074841444837
1,Base5,0,17,0.7506074841444837
1,Base5,0,18,0.7506074841444837
1,Base5,0,19,0.7506074841444837
1,Base5,0,20,0.7506074841444837
1,Base5,0,21,0.7506074841444837
1,Base5,0,22,0.7506074841444837
1,Base5,0,23,0.7506074841444837
1,Base5,0,24,0.7506074841444837
1,Base5,0,25,0.7506074841444837
1,Base5,0,26,0.7506074841444837
1,Base5,0,27,0.7506074841444837
1,Base5,0,28,0.7506074841444837
1,Base5,0,29,0.7506074841444837
1,Base5,0,30,0.7506074841444837
1,Base5,0,31,0.7506074841444837
1,Base5,0,32,0.7506074841444837
1,Base5,0,33,0.7506074841444837
1,Base5,0,34,0.7506074841444837
1,Base5,0,35,0.7506074841444837
1,Base5,0,36,0.7506074841444837
1,Base5,0,37,0.7506074841444837
1,Base5,0,38,0.6620098558137042
1,Base5,0,39,0.6620098558137042
1,Base5,0,40,0.6620098558137042
1,Base5,0,41,0.6620098558137042
1,Base5,0,42,0.6620098558137042
1,Base5,0,43,0.5946666533711169
1,Base5,0,44,0.5946666533711169
1,Base5,0,45,0.5946666533711169
1,Base5,0,46,0.5946666533711169
1,Base5,0,47,0.5946666533711169
1,Base5,0,48,0.5946666533711169
1,Base5,0,49,0.5946666533711169
1,Base5,0,50,0.5946666533711169
1,Base5,0,51,0.5946666533711169
1,Base5,0,52,0.5946666533711169
1,Base5,0,53,0.5946666533711169
1,Base5,0,54,0.5946666533711169
1,Base5,0,55,0.5946666533711169
1,Base5,0,56,0.5946666533711169
1,Base5,0,57,0.5679400622083701
1,Base5,0,58,1.0568240975488086
1,Base5,0,59,1.0568240975488086
1,Base5,0,60,1.0568240975488086
1,Base5,0,61,0.9803859561872523
1,Base5,0,62,1.0633571446924437
1,Base5,0,63,1.0891767317758125
1,Base5,0,64,1.338742438773991
1,Base5,0,65,1.338742438773991
1,Base5,0,66,1.338742438773991
1,Base5,0,67,1.338742438773991
1,Base5,0,68,1.338742438773991
1,Base5,0,69,1.338742438773991
1,Base5,0,70,1.338742438773991
1,Base5,0,71,1.672822008431828
1,Base5,0,72,1.5055879226153903
1,Base5,0,73,1.5055879226153903
1,Base5,0,74,1.5055879226153903
1,Base5,0,75,1.5055879226153903
1,Base5,0,76,1.5055879226153903
1,Base5,0,77,1.5055879226153903
1,Base5,0,78,1.5055879226153903
1,Base5,0,79,1.5055879226153903
1,Base5,0,80,1.5055879226153903
1,Base5,0,81,1.5055879226153903
1,Base5,0,82,1.3435014886396643
1,Base5,0,83,1.3435014886396643
1,Base5,0,84,1.3435014886396643
1,Base5,0,85,1.3435014886396643
1,Base5,0,86,1.3435014886396643
1,Base5,0,87,1.3435014886396643
1,Base5,0,88,1.3435014886396643
1,Base5,0,89,1.3435014886396643
1,Base5,0,90,1.3435014886396643
1,Base5,0,91,1.3435014886396643
1,Base5,0,92,1.3435014886396643
1,Base5,0,93,1.8913420669417367
1,Base5,1,0,1
1,Base5,1,1,1
1,Base5,1,2,1
1,Base5,1,3,1
1,Base5,1,4,1
1,Base5,1,5,1
1,Base5,1,6,1
1,Base5,1,7,1
1,Base5,1,8,1
1,Base5,1,9,1
1,Base5,1,10,1
1,Base5,1,11,1
1,Base5,1,12,1
1,Base5,1,13,1
1,Base5,1,14,1
1,Base5,1,15,1
1,Base5,1,16,1
1,Base5,1,17,1
1,Base5,1,18,1
1,Base5,1,19,1
1,Base5,1,20,1
1,Base5,1,21,1
1,Base5,1,22,1
1,Base5,1,23,1
1,Base5,1,24,1
1,Base5,1,25,1
1,Base5,1,26,1
1,Base5,1,27,1
1,Base5,1,28,1
1,Base5,1,29,1
1,Base5,1,30,1
1,Base5,1,31,1
1,Base5,1,32,2.0552695462916453
1,Base5,1,33,2.0552695462916453
1,Base5,1,34,2.0552695462916453
1,Base5,1,35,2.0552695462916453
1,Base5,1,36,2.0552695462916453
1,Base5,1,37,2.0552695462916453
1,Base5,1,38,2.0552695462916453
1,Base5,1,39,2.0552695462916453
1,Base5,1,40,2.0552695462916453
1,Base5,1,41,2.0552695462916453
1,Base5,1,42,2.0552695462916453
1,Base5,1,43,2.0552695462916453
1,Base5,1,44,2.0552695462916453
1,Base5,1,45,2.0552695462916453
1,Base5,1,46,2.0552695462916453
1,Base5,1,47,2.0552695462916453
1,Base5,1,48,2.0552695462916453
1,Base5,1,49,2.0552695462916453
1,Base5,1,50,2.0552695462916453
1,Base5,1,51,2.0552695462916453
1,Base5,1,52,2.0552695462916453
1,Base5,1,53,2.0552695462916453
1,Base5,1,54,2.0552695462916453
1,Base5,1,55,2.0552695462916453
1,Base5,1,56,2.0552695462916453
1,Base5,1,57,2.5849394721875547
1,Base5,1,58,2.5849394721875547
1,Base5,1,59,2.5849394721875547
1,Base5,1,60,2.5849394721875547
1,Base5,1,61,2.5849394721875547
1,Base5,1,62,2.5849394721875547
1,Base5,1,63,2.76042950282843
1,Base5,1,64,2.76042950282843
1,Base5,1,65,2.9128411093467035
1,Base5,1,66,2.9128411093467035
1,Base5,1,67,2.9128411093467035
1,Base5,1,68,2.9128411093467035
1,Base5,1,69,2.9128411093467035
1,Base5,1,70,2.9128411093467035
1,Base5,1,71,2.9128411093467035
1,Base5,1,72,2.9128411093467035
1,Base5,1,73,2.9128411093467035
1,Base5,1,74,2.65863855392466
1,Base5,1,75,2.571114860306472
1,Base5,1,76,2.571114860306472
1,Base5,1,77,2.571114860306472
1,Base5,1,78,2.571114860306472
1,Base5,1,79,16.323910828307522
1,Base5,1,80,16.323910828307522
1,Base5,1,81,16.323910828307522
1,Base5,1,82,16.323910828307522
