hm,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
20,LargeCaps5,5,-75.49,-3.6857,80.79,54,27.78,true,0.245109
22,LargeCaps5,5,-80.06,-4.4759,83.41,54,27.78,true,0.199410
25,LargeCaps5,5,-83.11,-5.2515,84.57,54,25.93,true,0.168901
30,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
35,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
40,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
45,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
50,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
60,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
75,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
90,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
120,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
180,LargeCaps5,5,-85.29,-5.9554,86.56,54,25.93,true,0.147148
5,Legacy3,0,5.60,0.9987,79.17,84,38.10,true,1.056014
8,Legacy3,0,80.89,2.3096,74.57,82,43.90,true,1.808948
10,Legacy3,0,233.67,3.6101,63.56,82,51.22,true,3.336671
12,Legacy3,0,514.17,4.8033,47.84,80,53.75,true,6.141707
15,Legacy3,0,589.04,4.7726,54.62,78,46.15,true,6.890368
18,Legacy3,0,606.25,4.7915,56.53,78,44.87,true,7.062481
20,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
22,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
25,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
30,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
35,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
40,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
45,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
50,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
60,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
75,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
90,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
120,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
180,Legacy3,0,546.81,4.6310,56.53,78,44.87,true,6.468108
5,Legacy3,1,43.62,1.9187,46.51,73,46.58,true,1.436204
8,Legacy3,1,149.57,3.2480,47.14,73,50.68,true,2.495697
10,Legacy3,1,149.75,3.0669,56.75,73,49.32,true,2.497543
12,Legacy3,1,153.76,3.0582,57.79,73,47.95,true,2.537615
15,Legacy3,1,156.74,3.0334,58.80,73,47.95,true,2.567420
18,Legacy3,1,52.45,1.9712,60.92,73,46.58,true,1.524541
20,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
22,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
25,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
30,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
35,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
40,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
45,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
50,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
60,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
75,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
90,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
120,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
180,Legacy3,1,32.22,1.6512,61.64,73,45.21,true,1.322172
5,Legacy3,2,763.11,5.0272,59.61,73,49.32,true,8.631122
8,Legacy3,2,1094.67,5.2181,66.21,72,51.39,true,11.946670
10,Legacy3,2,1490.31,5.6616,66.68,72,47.22,true,15.903115
12,Legacy3,2,1568.87,5.7679,66.68,71,46.48,true,16.688722
15,Legacy3,2,2738.62,6.2218,66.68,70,45.71,true,28.386186
18,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
20,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
22,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
25,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
30,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
35,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
40,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
45,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
50,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
60,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
75,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
90,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
120,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
180,Legacy3,2,1843.50,5.7758,66.68,68,44.12,true,19.435034
5,Legacy3,3,46.59,1.9046,58.44,85,51.76,true,1.465927
8,Legacy3,3,74.08,2.2488,71.72,84,48.81,true,1.740798
10,Legacy3,3,132.66,2.7086,71.72,84,48.81,true,2.326620
12,Legacy3,3,233.71,3.2165,71.72,84,48.81,true,3.337061
15,Legacy3,3,326.61,3.4795,71.72,84,48.81,true,4.266145
18,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
20,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
22,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
25,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
30,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
35,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
40,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
45,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
50,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
60,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
75,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
90,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
120,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
180,Legacy3,3,275.40,3.3320,71.72,84,48.81,true,3.753967
5,Legacy3,4,-57.12,-3.9421,63.94,48,37.50,true,0.428758
8,Legacy3,4,-52.72,-3.0040,62.64,47,46.81,true,0.472794
10,Legacy3,4,-43.57,-1.6882,67.84,47,44.68,true,0.564302
12,Legacy3,4,-13.11,0.4219,67.84,47,46.81,true,0.868897
15,Legacy3,4,-0.16,1.0513,67.84,47,44.68,true,0.998416
18,Legacy3,4,-11.38,0.5860,67.84,47,42.55,true,0.886163
20,Legacy3,4,-13.90,0.4372,67.84,47,44.68,true,0.861035
22,Legacy3,4,-11.48,0.5459,67.84,47,44.68,true,0.885167
25,Legacy3,4,5.43,1.2692,67.84,47,42.55,true,1.054265
30,Legacy3,4,13.80,1.5495,67.84,47,42.55,true,1.137961
35,Legacy3,4,-9.84,0.6720,67.84,47,42.55,true,0.901630
40,Legacy3,4,6.47,1.3279,67.84,47,42.55,true,1.064749
45,Legacy3,4,-19.49,0.1961,67.84,47,42.55,true,0.805094
50,Legacy3,4,-19.49,0.1961,67.84,47,42.55,true,0.805094
60,Legacy3,4,-19.49,0.1961,67.84,47,42.55,true,0.805094
75,Legacy3,4,-19.49,0.1961,67.84,47,42.55,true,0.805094
90,Legacy3,4,-19.49,0.1961,67.84,47,42.55,true,0.805094
120,Legacy3,4,-19.49,0.1961,67.84,47,42.55,true,0.805094
180,Legacy3,4,-19.49,0.1961,67.84,47,42.55,true,0.805094
5,Legacy3,5,-55.10,-3.0605,68.18,46,32.61,true,0.448959
8,Legacy3,5,-73.87,-4.5769,76.98,46,36.96,true,0.261316
10,Legacy3,5,-77.02,-4.9159,80.16,45,35.56,true,0.229819
12,Legacy3,5,-74.95,-4.4672,78.37,45,33.33,true,0.250538
15,Legacy3,5,-78.10,-5.0093,81.10,45,35.56,true,0.218963
18,Legacy3,5,-79.50,-5.3129,82.31,45,35.56,true,0.204970
20,Legacy3,5,-79.99,-5.4040,82.73,45,33.33,true,0.200083
22,Legacy3,5,-82.95,-5.9858,85.28,45,33.33,true,0.170528
25,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
30,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
35,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
40,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
45,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
50,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
60,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
75,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
90,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
120,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
180,Legacy3,5,-86.00,-6.9310,87.92,45,31.11,true,0.139968
5,LowVolume5,0,-25.43,0.3391,80.41,89,39.33,true,0.745709
8,LowVolume5,0,135.06,2.6498,63.59,88,46.59,true,2.350565
10,LowVolume5,0,228.11,3.2131,64.22,86,47.67,true,3.281105
12,LowVolume5,0,548.60,4.0953,63.77,84,48.81,true,6.485962
15,LowVolume5,0,281.24,3.3079,68.48,82,41.46,true,3.812398
18,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
20,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
22,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
25,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
30,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
35,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
40,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
45,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
50,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
60,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
75,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
90,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
120,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
180,LowVolume5,0,294.64,3.3543,69.81,82,41.46,true,3.946378
5,LowVolume5,1,-25.16,0.0660,65.68,73,41.10,true,0.748412
8,LowVolume5,1,41.81,1.8711,70.72,73,49.32,true,1.418115
10,LowVolume5,1,21.30,1.5827,71.08,73,47.95,true,1.213049
12,LowVolume5,1,-17.02,0.8703,74.48,73,45.21,true,0.829832
15,LowVolume5,1,-18.37,0.8894,74.48,73,43.84,true,0.816282
18,LowVolume5,1,-61.94,-0.8061,74.48,73,41.10,true,0.380574
20,LowVolume5,1,-67.87,-1.2143,75.45,73,39.73,true,0.321252
22,LowVolume5,1,-63.88,-0.8898,74.48,73,39.73,true,0.361218
25,LowVolume5,1,-66.75,-1.1130,74.59,73,39.73,true,0.332491
30,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
35,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
40,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
45,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
50,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
60,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
75,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
90,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
120,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
180,LowVolume5,1,-71.71,-1.5479,78.38,73,39.73,true,0.282918
5,LowVolume5,2,889.66,4.5464,70.63,84,46.43,true,9.896621
8,LowVolume5,2,1980.80,5.0108,79.36,84,45.24,true,20.807962
10,LowVolume5,2,1242.03,4.5175,80.48,84,41.67,true,13.420310
12,LowVolume5,2,944.21,4.2403,75.49,84,41.67,true,10.442117
15,LowVolume5,2,1219.38,4.3933,80.38,84,40.48,true,13.193830
18,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
20,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
22,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
25,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
30,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
35,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
40,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
45,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
50,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
60,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
75,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
90,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
120,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
180,LowVolume5,2,1079.88,4.2779,82.46,84,39.29,true,11.798758
5,LowVolume5,3,2636.89,4.8705,85.30,105,55.24,true,27.368949
8,LowVolume5,3,9340.07,5.9855,86.31,104,57.69,true,94.400653
10,LowVolume5,3,17749.01,6.3352,86.31,104,57.69,false,178.490122
12,LowVolume5,3,6571.22,5.4958,92.65,104,54.81,true,66.712208
15,LowVolume5,3,3632.70,4.9743,96.73,104,51.92,true,37.326952
18,LowVolume5,3,3413.71,4.8990,96.73,104,50.96,true,35.137112
20,LowVolume5,3,3986.45,4.9711,96.73,104,50.96,true,40.864538
22,LowVolume5,3,3939.44,4.9499,96.73,104,50.96,true,40.394432
25,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
30,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
35,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
40,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
45,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
50,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
60,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
75,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
90,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
120,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
180,LowVolume5,3,1497.19,4.2902,96.73,104,50.96,true,15.971930
5,LowVolume5,4,-46.46,-1.1672,70.36,47,36.17,true,0.535357
8,LowVolume5,4,-53.89,-1.4225,78.37,47,46.81,true,0.461068
10,LowVolume5,4,-59.71,-2.0104,80.97,47,44.68,true,0.402892
12,LowVolume5,4,-59.19,-1.8219,82.29,47,40.43,true,0.408083
15,LowVolume5,4,-71.73,-3.1177,86.20,47,34.04,true,0.282663
18,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
20,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
22,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
25,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
30,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
35,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
40,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
45,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
50,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
60,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
75,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
90,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
120,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
180,LowVolume5,4,-70.30,-2.9422,86.20,47,36.17,true,0.297019
5,LowVolume5,5,-46.68,-0.0650,75.28,75,41.33,true,0.533212
8,LowVolume5,5,-65.70,-0.6108,75.48,75,44.00,true,0.342988
10,LowVolume5,5,-66.68,-0.5728,77.36,74,39.19,true,0.333236
12,LowVolume5,5,-70.70,-0.7251,84.03,74,40.54,true,0.292951
15,LowVolume5,5,-81.01,-1.4628,87.86,74,36.49,true,0.189880
18,LowVolume5,5,-85.93,-1.9772,90.55,74,33.78,true,0.140651
20,LowVolume5,5,-88.71,-2.3429,91.46,74,28.38,true,0.112896
22,LowVolume5,5,-88.83,-2.2611,92.12,74,28.38,true,0.111709
25,LowVolume5,5,-90.92,-2.6839,93.20,74,28.38,true,0.090773
30,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
35,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
40,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
45,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
50,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
60,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
75,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
90,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
120,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
180,LowVolume5,5,-94.29,-3.7125,94.89,74,27.03,true,0.057070
5,OldGuard4,0,97.54,2.2687,80.91,97,42.27,true,1.975394
8,OldGuard4,0,450.88,3.9847,73.15,95,45.26,true,5.508780
10,OldGuard4,0,408.50,3.8821,69.81,93,50.54,true,5.084999
12,OldGuard4,0,843.65,4.6315,59.49,91,52.75,true,9.436516
15,OldGuard4,0,889.14,4.5998,64.75,89,47.19,true,9.891421
18,OldGuard4,0,838.13,4.5178,66.24,89,44.94,true,9.381291
20,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
22,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
25,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
30,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
35,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
40,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
45,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
50,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
60,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
75,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
90,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
120,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
180,OldGuard4,0,759.18,4.3910,66.24,89,44.94,true,8.591769
5,OldGuard4,1,-8.34,0.5645,63.88,72,43.06,true,0.916576
8,OldGuard4,1,43.24,1.9017,61.32,72,51.39,true,1.432402
10,OldGuard4,1,17.00,1.4657,66.84,72,52.78,true,1.170030
12,OldGuard4,1,-15.82,0.7979,74.69,72,50.00,true,0.841832
15,OldGuard4,1,-25.11,0.5936,77.57,72,48.61,true,0.748912
18,OldGuard4,1,-56.91,-0.7010,78.92,72,47.22,true,0.430884
20,OldGuard4,1,-63.58,-1.1302,82.19,72,45.83,true,0.364181
22,OldGuard4,1,-59.05,-0.7874,79.97,72,45.83,true,0.409488
25,OldGuard4,1,-62.31,-1.0230,81.56,72,45.83,true,0.376922
30,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
35,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
40,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
45,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
50,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
60,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
75,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
90,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
120,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
180,OldGuard4,1,-67.93,-1.4849,84.31,72,45.83,true,0.320725
5,OldGuard4,2,713.18,4.8774,58.98,74,48.65,true,8.131759
8,OldGuard4,2,846.04,4.7931,72.41,73,52.05,true,9.460381
10,OldGuard4,2,1179.42,5.2539,73.00,73,47.95,true,12.794220
12,OldGuard4,2,1247.62,5.3626,72.90,72,47.22,true,13.476181
15,OldGuard4,2,1903.43,5.6446,76.31,71,45.07,true,20.034295
18,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
20,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
22,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
25,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
30,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
35,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
40,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
45,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
50,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
60,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
75,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
90,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
120,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
180,OldGuard4,2,1271.68,5.2002,76.31,69,43.48,true,13.716785
5,OldGuard4,3,46.59,1.9046,58.44,85,51.76,true,1.465927
8,OldGuard4,3,74.08,2.2488,71.72,84,48.81,true,1.740798
10,OldGuard4,3,132.66,2.7086,71.72,84,48.81,true,2.326620
12,OldGuard4,3,233.71,3.2165,71.72,84,48.81,true,3.337061
15,OldGuard4,3,326.61,3.4795,71.72,84,48.81,true,4.266145
18,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
20,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
22,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
25,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
30,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
35,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
40,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
45,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
50,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
60,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
75,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
90,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
120,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
180,OldGuard4,3,275.40,3.3320,71.72,84,48.81,true,3.753967
5,OldGuard4,4,-28.83,-0.3053,68.98,53,39.62,true,0.711734
8,OldGuard4,4,-14.84,0.4496,70.43,53,49.06,true,0.851628
10,OldGuard4,4,-7.61,0.7437,75.36,53,47.17,true,0.923921
12,OldGuard4,4,42.05,2.1930,75.36,53,49.06,true,1.420537
15,OldGuard4,4,63.23,2.5852,75.36,53,47.17,true,1.632283
18,OldGuard4,4,44.88,2.2391,75.36,53,45.28,true,1.448765
20,OldGuard4,4,40.77,2.1576,75.36,53,47.17,true,1.407683
22,OldGuard4,4,44.71,2.2470,75.36,53,47.17,true,1.447136
25,OldGuard4,4,72.36,2.7327,75.36,53,45.28,true,1.723590
30,OldGuard4,4,86.04,2.9454,75.36,53,45.28,true,1.860422
35,OldGuard4,4,47.41,2.2884,75.36,53,45.28,true,1.474051
40,OldGuard4,4,74.07,2.7221,75.36,53,45.28,true,1.740730
45,OldGuard4,4,31.62,1.9481,75.36,53,45.28,true,1.316227
50,OldGuard4,4,31.62,1.9481,75.36,53,45.28,true,1.316227
60,OldGuard4,4,31.62,1.9481,75.36,53,45.28,true,1.316227
75,OldGuard4,4,31.62,1.9481,75.36,53,45.28,true,1.316227
90,OldGuard4,4,31.62,1.9481,75.36,53,45.28,true,1.316227
120,OldGuard4,4,31.62,1.9481,75.36,53,45.28,true,1.316227
180,OldGuard4,4,31.62,1.9481,75.36,53,45.28,true,1.316227
5,OldGuard4,5,46.63,1.9937,71.49,60,33.33,true,1.466346
8,OldGuard4,5,-17.13,1.0763,80.62,60,40.00,true,0.828735
10,OldGuard4,5,-34.85,0.7141,83.87,59,35.59,true,0.651548
12,OldGuard4,5,-48.55,0.3299,84.30,59,33.90,true,0.514521
15,OldGuard4,5,-72.42,-0.7914,89.86,59,32.20,true,0.275755
18,OldGuard4,5,-78.06,-1.2197,91.93,59,30.51,true,0.219409
20,OldGuard4,5,-77.95,-1.2050,91.89,59,28.81,true,0.220512
22,OldGuard4,5,-80.80,-1.4288,92.94,59,28.81,true,0.192049
25,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
30,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
35,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
40,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
45,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
50,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
60,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
75,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
90,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
120,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
180,OldGuard4,5,-82.47,-1.6071,93.56,59,28.81,true,0.175277
