day,ad_equity,small_equity,ddbudget_equity,turtle_equity
633,1.091284,0.776839,2.070437,5.784342
634,1.090659,0.775289,2.071110,5.784342
635,1.090034,0.773743,2.071783,5.784342
636,1.089410,0.772199,2.072456,5.784342
637,1.088786,0.770659,2.072212,5.784342
638,1.088162,0.769122,2.071967,5.784342
639,1.087539,0.767587,2.071723,5.784342
640,1.086916,0.766056,2.071479,5.784342
641,1.086916,0.764528,2.072734,5.784342
642,1.080206,0.763003,2.074187,5.784342
643,1.073536,0.761481,2.110126,5.784342
644,1.066908,0.759962,2.118577,5.784342
645,1.060321,0.755777,2.127062,5.784342
646,1.053774,0.807057,2.134336,5.784342
647,1.047268,0.870708,2.167730,5.784342
648,1.040802,0.939378,2.205626,5.784342
649,1.034376,1.013464,2.244185,7.440620
650,1.027990,1.093392,2.283418,7.440620
651,1.021643,1.179625,2.319643,14.910764
652,1.015336,1.258258,2.356444,14.910764
653,1.009067,1.348635,2.389034,14.910764
654,1.002837,1.445503,2.412692,14.910764
655,0.996645,1.549330,2.428823,11.571182
656,0.990492,1.660613,2.485767,11.571182
657,0.984376,1.779890,2.544047,11.571182
658,0.978299,1.907734,2.603693,11.571182
659,0.972259,2.044761,2.664737,11.571182
660,0.966256,2.191630,2.727213,11.571182
661,0.960290,2.349048,2.812376,11.571182
662,0.954361,2.517773,2.900199,11.571182
663,0.954361,2.698617,2.990765,11.571182
664,0.955377,2.892451,3.087236,11.571182
665,0.956394,3.100207,3.184229,11.571182
666,0.957413,3.322886,3.284269,11.571182
667,0.958432,3.326823,3.387452,11.571182
668,0.959452,3.325362,3.416393,11.571182
669,0.960474,3.352596,3.429525,11.571182
670,0.961496,3.380054,3.452571,11.571182
671,0.962520,3.407736,3.475772,11.571182
672,0.963545,3.435645,3.499129,11.571182
673,0.964571,3.463783,3.522643,11.571182
674,0.965597,3.494092,3.546315,11.571182
675,0.966625,3.556037,3.574610,11.571182
676,0.967655,3.619080,3.614667,11.571182
677,0.968685,3.683240,3.655173,11.571182
678,0.969716,3.748538,3.696133,11.571182
679,0.970748,3.814994,3.737553,11.571182
680,0.971782,3.882628,3.779436,11.571182
681,0.972817,3.951461,3.821789,11.571182
682,0.973852,4.021514,3.844653,11.571182
683,0.974889,4.092809,3.867653,11.571182
684,0.975927,4.165368,3.890792,11.571182
685,0.975927,4.239214,3.914068,11.571182
686,0.992813,4.314368,3.936790,11.571182
687,1.009990,4.390855,3.970996,11.571182
688,1.027465,4.468698,4.005499,11.571182
689,1.045243,4.529129,4.040302,11.571182
690,1.063328,4.547887,4.069743,11.571182
691,1.081726,4.584525,4.086673,11.571182
692,1.100442,4.621459,4.109005,11.571182
693,1.119482,4.658690,4.131460,11.571182
694,1.138851,4.696222,4.154037,11.571182
695,1.158556,4.734055,4.176737,11.571182
696,1.178602,4.756111,4.212984,11.571182
697,1.198994,4.778270,4.257639,11.571182
698,1.219739,4.800531,4.312085,11.571182
699,1.240843,4.816977,4.367228,11.571182
700,1.262313,4.841506,4.421282,11.571182
701,1.284153,4.854696,4.478459,11.571182
702,1.306372,4.867922,4.501917,11.571182
703,1.328975,4.881183,4.525497,11.571182
704,1.351969,4.894481,4.549201,11.571182
705,1.375361,4.907816,4.573029,11.571182
706,1.399158,4.921186,4.591707,11.571182
707,1.399158,4.934593,4.610461,11.571182
708,1.410939,4.948036,4.621315,11.571182
709,1.422819,4.939947,4.636085,11.571182
710,1.434799,4.931872,4.644166,11.864096
711,1.446880,4.939973,4.652262,11.864096
712,1.459063,4.913083,4.665453,11.864096
713,1.471348,4.886340,4.660964,11.864096
714,1.483737,4.889731,4.656480,11.864096
715,1.496230,4.893124,4.638790,11.864096
716,1.508828,4.896520,4.621167,11.864096
717,1.521532,4.899918,4.608102,11.864096
718,1.534344,4.871559,4.595073,11.864096
719,1.547263,4.843364,4.581180,11.864096
720,1.560291,4.815332,4.567330,11.864096
721,1.573428,4.787462,4.553522,11.864096
722,1.586677,4.759754,4.539755,11.864096
723,1.600037,4.714188,4.538426,11.864096
724,1.613509,4.669058,4.531370,11.864096
725,1.627095,4.624360,4.524326,11.864096
726,1.640795,4.580091,4.517292,11.864096
727,1.654610,4.536245,4.510270,11.864096
728,1.668542,4.492818,4.503258,12.468577
729,1.668542,4.449808,4.496257,12.468577
730,1.664291,4.407209,4.486691,12.468577
731,1.660052,4.365018,4.473336,12.468577
732,1.655823,4.323231,4.460020,12.468577
733,1.651604,4.320165,4.443264,12.468577
734,1.647397,4.290713,4.428789,12.468577
735,1.643200,4.261462,4.414086,11.837920
736,1.639014,4.258387,4.400248,11.837920
737,1.634839,4.255314,4.390242,11.837920
738,1.630674,4.252243,4.378327,11.837920
739,1.626520,4.273026,4.372981,11.837920
740,1.622376,4.386237,4.370095,11.837920
741,1.618243,4.502448,4.376654,11.837920
742,1.614121,4.621738,4.410279,11.837920
743,1.610009,4.744189,4.444162,11.837920
744,1.605908,4.869884,4.478306,11.837920
745,1.601817,4.998909,4.512711,11.837920
746,1.597736,5.131352,4.547382,11.837920
747,1.593666,5.267304,4.582318,11.837920
748,1.589606,5.406859,4.617523,11.837920
749,1.585556,5.550111,4.652999,11.837920
750,1.581517,5.697158,4.688747,11.837920
751,1.581517,5.848101,4.724769,11.837920
752,1.569428,6.003043,4.765081,11.837920
753,1.557432,6.162091,4.793595,11.837920
754,1.545527,6.325352,4.822280,11.837920
755,1.533713,6.512925,4.851136,11.837920
756,1.521989,6.746983,4.886631,11.837920
757,1.510355,6.953969,4.941336,11.837920
758,1.498810,7.119015,4.995783,11.837920
759,1.487353,7.287977,5.039265,11.837920
760,1.475984,7.460949,5.075429,11.837920
761,1.464702,7.483062,5.111853,11.837920
762,1.453506,7.489875,5.114496,11.837920
763,1.442395,7.496693,5.113638,11.837920
764,1.431370,7.503518,5.108372,11.837920
765,1.420428,7.510350,5.103112,10.846643
766,1.409571,7.517187,5.097857,10.846643
767,1.398796,7.524031,5.092607,10.846643
768,1.388104,7.530880,5.087362,10.846643
769,1.377493,7.537736,5.082124,10.846643
770,1.366964,7.544599,5.087628,10.846643
771,1.356515,7.551467,5.088454,10.846643
772,1.346146,7.558342,5.086688,10.846643
773,1.346146,7.565223,5.084922,10.846643
774,1.348449,7.572110,5.089634,12.277276
775,1.350757,7.579004,5.095803,12.277276
776,1.353068,7.585904,5.101979,12.277276
777,1.355384,7.515049,5.108163,12.277276
778,1.357703,7.496187,5.096900,12.277276
779,1.360027,7.499689,5.092599,12.277276
780,1.362354,7.528076,5.093354,12.277276
781,1.364686,7.556571,5.099162,12.277276
782,1.367021,7.585174,5.104977,12.277276
783,1.369360,7.628504,5.115051,12.277276
784,1.371704,7.672082,5.128431,12.277276
785,1.374051,7.754046,5.141847,12.277276
786,1.376402,7.836885,5.163817,11.418641
787,1.378758,7.920609,5.185881,11.418641
788,1.381117,8.005228,5.208039,11.418641
789,1.383481,8.090751,5.232592,11.418641
790,1.385848,8.177187,5.257261,11.418641
791,1.388220,8.264547,5.282046,11.418641
792,1.390596,8.352840,5.306444,11.418641
793,1.392975,8.442076,5.332097,11.418641
794,1.395359,8.532266,5.355672,11.418641
795,1.395359,8.623419,5.377261,11.418641
796,1.422199,8.715546,5.398017,11.418641
797,1.449554,8.808657,5.428591,11.418641
798,1.477436,8.902763,5.459338,11.418641
799,1.505855,8.971264,5.490259,11.418641
800,1.534819,9.040292,5.515885,11.418641
801,1.564341,9.091915,5.568251,11.418641
802,1.594431,9.109755,5.617431,11.418641
803,1.625100,9.127630,5.660027,11.418641
804,1.656358,9.116577,5.702947,11.418641
805,1.688218,9.105538,5.740159,11.418641
806,1.720691,9.076456,5.777615,11.418641
807,1.753788,9.019127,5.811496,11.418641
808,1.787522,8.962160,5.839527,11.212382
809,1.821904,8.905553,5.867693,11.212382
810,1.856949,8.849304,5.894500,11.212382
811,1.892667,8.793409,5.920377,11.212382
812,1.929072,8.737868,5.946368,11.212382
813,1.966177,8.682678,5.972474,11.212382
814,2.003996,8.627836,5.998693,11.212382
815,2.042543,8.528309,6.025028,11.212382
816,2.081831,8.429930,6.041625,11.212382
817,2.081831,8.332686,6.058268,11.212382
818,2.090424,8.236563,6.036113,11.080036
819,2.099052,8.141549,6.022344,11.080036
820,2.107716,8.047632,6.024817,11.080036
821,2.116416,7.954797,6.027290,11.080036
822,2.125152,7.863034,6.036935,11.080036
823,2.133923,7.818837,6.046594,11.080036
824,2.142731,7.754946,6.059846,11.080036
825,2.151576,7.691577,6.091063,11.080036
826,2.160456,7.648750,6.122441,11.080036
827,2.169374,7.606162,6.155575,11.080036
828,2.178328,7.627945,6.188888,10.075962
829,2.187319,7.657387,6.227599,10.075962
830,2.196348,7.686942,6.267173,10.075962
831,2.205413,7.716611,6.317252,10.075962
832,2.214516,7.746394,6.389294,10.075962
833,2.223657,7.776293,6.462157,10.075962
834,2.232835,7.806306,6.512791,10.075962
835,2.242051,7.836436,6.563822,10.075962
836,2.251306,7.866682,6.615252,10.075962
837,2.260598,7.897045,6.666663,10.075962
838,2.269929,7.927525,6.718473,10.075962
839,2.269929,7.958122,6.758934,10.075962
840,2.260012,7.988838,6.790340,10.075962
841,2.250139,8.019672,6.812004,10.075962
842,2.240308,8.050625,6.833736,10.075962
843,2.230521,8.081698,6.823832,10.075962
844,2.220776,8.112891,6.813942,9.972143
845,2.211074,8.130987,6.804066,9.972143
846,2.201414,8.149123,6.793097,9.972143
847,2.191797,8.165805,6.782145,9.972143
848,2.182221,8.178415,6.771086,9.972143
849,2.172688,8.202336,6.752614,9.972143
850,2.163196,8.224969,6.735124,9.972143
851,2.153745,8.202854,6.721904,9.972143
852,2.144336,8.180799,6.700721,9.972143
853,2.134968,8.158802,6.679604,9.972143
854,2.125641,8.136865,6.658554,9.972143
855,2.116354,8.114987,6.637570,8.711067
856,2.107108,8.093168,6.616652,8.711067
857,2.097903,8.071408,6.595800,8.711067
858,2.088737,8.049706,6.575014,8.711067
859,2.079612,8.028062,6.554293,8.711067
860,2.070527,8.006477,6.526465,8.711067
861,2.070527,7.984949,6.498755,8.711067
862,2.088176,7.963480,6.480626,8.711067
863,2.105976,7.942068,6.480962,8.711067
864,2.123928,7.920714,6.470381,8.711067
865,2.142033,7.899417,6.478863,8.711067
866,2.160292,7.878177,6.487357,8.711067
867,2.178707,7.853433,6.495862,8.711067
868,2.197279,7.828766,6.504084,8.711067
869,2.216009,7.789705,6.512316,8.711067
870,2.234899,7.760134,6.527427,8.711067
871,2.253950,7.690188,6.549899,8.711067
872,2.273163,7.663525,6.561355,8.711067
873,2.292540,7.862306,6.576471,8.711067
874,2.312082,8.066243,6.610959,8.711067
875,2.331791,8.275471,6.645629,8.711067
876,2.351667,8.490125,6.720702,8.711067
877,2.371713,8.710346,6.796623,8.711067
878,2.391930,8.936281,6.877019,8.711067
879,2.412320,9.168075,6.955739,8.711067
880,2.432883,9.405882,7.035361,8.711067
881,2.453621,9.649858,7.115894,8.711067
882,2.474537,9.900161,7.197350,8.711067
883,2.474537,10.156958,7.279737,8.711067
884,2.480579,10.420415,7.342383,8.711067
885,2.486636,10.690706,7.411544,8.711067
886,2.492707,10.968008,7.481357,8.711067
887,2.498794,11.252502,7.551827,8.711067
888,2.504895,11.544376,7.622960,8.711067
889,2.511012,11.843821,7.694764,8.711067
890,2.517143,12.151033,7.767245,8.711067
891,2.523289,12.411399,7.840408,8.711067
892,2.529450,12.720365,7.902470,8.711067
893,2.535626,13.054310,7.980119,8.711067
894,2.541818,13.049036,8.062145,8.711067
895,2.548024,13.079352,8.073378,8.711067
896,2.554246,13.109738,8.091966,8.711067
897,2.560482,13.140195,8.110597,8.711067
898,2.566734,13.170723,8.129270,8.711067
899,2.573002,13.201321,8.143382,8.711067
900,2.579284,13.231991,8.159507,8.711067
901,2.585582,13.262732,8.176741,8.711067
902,2.591895,13.293544,8.194012,9.710808
903,2.598224,13.324428,8.224709,9.710808
904,2.604568,13.355384,8.255522,9.710808
905,2.604568,13.386411,8.286450,9.710808
906,2.602812,13.417511,8.310749,9.710808
907,2.601057,13.448683,8.333252,9.710808
908,2.599303,13.479927,8.355816,9.710808
909,2.597551,13.511244,8.378441,9.710808
910,2.595799,13.542634,8.401127,9.710808
911,2.594049,13.574096,8.423874,9.710808
912,2.592300,13.605632,8.446684,9.710808
913,2.590552,13.594892,8.469555,9.710808
914,2.588806,13.567241,8.483700,9.710808
915,2.587060,13.508579,8.494349,9.710808
916,2.585316,13.400914,8.498529,9.710808
917,2.583573,13.294107,8.492381,10.739688
918,2.581831,13.188152,8.486237,10.739688
919,2.580090,13.110501,8.480098,10.739688
920,2.578350,13.110746,8.479849,10.739688
921,2.576612,13.110991,8.483982,10.739688
922,2.574875,13.111235,8.538225,10.739688
923,2.573138,13.111480,8.592814,10.739688
924,2.571404,13.111725,8.651790,10.739688
925,2.569670,13.128174,8.711170,10.739688
926,2.567937,13.159756,8.761612,10.739688
927,2.567937,13.191414,8.815707,10.739688
928,2.622716,13.223148,8.872118,9.148775
929,2.678663,13.254959,8.991975,9.148775
930,2.735803,13.286846,9.113452,9.148775
931,2.794162,13.318810,9.216573,9.148775
932,2.853766,13.350851,9.320861,9.148775
933,2.914642,13.382968,9.426329,9.148775
934,2.976816,13.415163,9.532991,9.148775
935,3.040317,13.447436,9.567662,10.310739
936,3.105172,13.423199,9.602460,10.310739
937,3.171410,13.399006,9.623915,10.310739
938,3.239062,13.374857,9.645418,10.310739
939,3.308157,13.350751,9.666969,10.310739
940,3.378725,13.326688,9.688568,10.310739
941,3.450799,13.249283,9.710215,10.310739
942,3.524410,13.167481,9.730499,10.310739
943,3.599592,13.086183,9.770655,10.310739
944,3.676377,13.005387,9.810977,10.310739
945,3.754801,12.925090,9.851465,10.310739
946,3.834897,12.918768,9.892121,10.310739
947,3.916702,12.797668,9.950438,10.310739
948,4.000251,12.677703,9.984375,10.310739
949,4.000251,12.558863,10.018193,10.310739
950,3.961325,12.441136,9.980891,10.310739
951,3.922778,12.414755,9.911353,10.310739
952,3.884605,12.735230,9.866264,10.310739
953,3.846804,13.078914,9.913250,10.310739
954,3.809371,13.431873,9.964335,10.310739
955,3.772303,13.794358,10.015683,10.310739
956,3.735595,14.166624,10.071646,10.310739
957,3.699244,14.548937,10.127921,10.310739
958,3.663246,14.941568,10.184511,10.310739
959,3.627600,15.344794,10.241418,10.310739
960,3.592300,15.758903,10.298642,10.310739
961,3.557343,16.184186,10.379569,10.310739
962,3.522727,16.620947,10.461133,10.310739
963,3.488447,17.049505,10.545037,10.310739
964,3.454501,17.489114,10.625386,10.310739
965,3.420886,17.940057,10.706347,10.310739
966,3.387597,18.402627,10.787925,10.310739
967,3.354633,18.957139,10.867634,10.310739
968,3.321989,19.528359,10.963683,10.310739
969,3.289663,20.116792,11.060581,10.310739
970,3.257651,20.722956,11.159612,10.310739
971,3.257651,21.347385,11.262864,10.310739
972,3.251928,21.990629,11.378031,10.310739
973,3.246214,22.002731,11.492377,10.310739
974,3.240510,21.961195,11.494549,10.310739
975,3.234817,21.815149,11.487381,10.310739
976,3.229133,21.670074,11.461980,10.310739
977,3.223459,21.525963,11.436636,10.310739
978,3.217796,21.382811,11.411348,10.310739
979,3.212142,21.240611,11.386116,10.310739
980,3.206498,21.099357,11.360940,10.310739
981,3.200864,20.959042,11.335820,10.310739
982,3.195240,20.819660,11.310755,10.310739
983,3.189626,20.681205,11.284420,10.310739
984,3.184022,20.543671,11.255486,10.310739
985,3.178427,20.463170,11.232177,10.310739
986,3.172843,20.324195,11.219143,10.310739
987,3.167268,20.186164,11.195382,10.310739
988,3.161703,20.049070,11.172089,10.310739
989,3.156148,19.912908,11.148846,10.310739
990,3.150602,19.777670,11.125650,10.310739
991,3.145066,19.643351,11.120134,10.310739
992,3.139541,19.509944,11.107263,10.310739
993,3.139541,19.366031,11.102294,12.074339
994,3.158059,19.223180,11.099929,12.074339
995,3.176687,19.186571,11.108477,12.074339
996,3.195425,19.650522,11.123109,13.966715
997,3.214274,20.096169,11.166777,13.966715
998,3.233234,20.551923,11.263637,13.966715
999,3.252305,21.018012,11.361338,13.966715
1000,3.271489,21.494672,11.459887,13.966715
1001,3.290786,21.982142,11.564271,13.966715
1002,3.310197,22.480667,11.695491,13.966715
1003,3.329723,22.469731,11.828200,13.966715
1004,3.349363,22.458801,11.871081,13.966715
1005,3.369120,22.447877,11.914117,13.966715
1006,3.388993,22.436957,11.955189,13.966715
1007,3.408983,22.426043,12.007711,13.966715
1008,3.429091,22.415134,12.060464,13.966715
1009,3.449318,22.404231,12.113448,13.966715
1010,3.469664,22.393333,12.166666,15.925188
1011,3.490130,22.382440,12.220117,15.925188
1012,3.510717,22.371552,12.273803,15.925188
1013,3.531425,22.360670,12.327724,15.925188
1014,3.552256,22.223725,12.370779,15.925188
1015,3.552256,22.178330,12.378560,15.925188
1016,3.520042,22.133028,12.395886,15.925188
1017,3.488121,22.087819,12.401995,15.925188
1018,3.456490,22.147165,12.408108,15.340746
1019,3.425145,22.206670,12.448596,15.340746
1020,3.394084,22.266334,12.489217,15.340746
1021,3.363305,22.326160,12.529971,15.340746
1022,3.332806,22.386145,12.570857,15.340746
1023,3.302583,22.446292,12.611877,15.340746
1024,3.272633,22.363399,12.653031,15.340746
1025,3.242956,22.426975,12.667411,15.340746
1026,3.213547,22.490731,12.709405,15.340746
1027,3.184406,22.554669,12.751538,15.340746
1028,3.155528,22.618789,12.848875,15.340746
1029,3.126913,22.683090,12.946956,15.340746
1030,3.098557,22.571332,13.045785,15.340746
1031,3.070458,22.460125,13.111581,15.340746
1032,3.042614,22.349466,13.177709,15.340746
1033,3.015022,22.239351,13.244171,14.048317
1034,2.987681,22.129780,13.310968,14.048317
1035,2.960587,22.020748,13.378101,14.048317
1036,2.933739,22.030463,13.488285,14.048317
1037,2.933739,22.040182,13.623512,14.048317
1038,2.988563,22.049905,13.780686,14.048317
1039,3.044412,21.712689,13.982593,14.048317
1040,3.101304,21.624296,14.157749,14.048317
1041,3.159260,21.472373,14.312457,14.048317
1042,3.218298,21.321517,14.427783,14.048317
1043,3.278440,21.171721,14.526062,14.048317
1044,3.339705,21.022978,14.625012,14.048317
1045,3.402116,20.875279,14.724635,14.048317
1046,3.465693,20.826449,14.824937,14.048317
1047,3.530458,20.777734,14.949081,14.048317
1048,3.596433,20.729132,15.074265,14.048317
1049,3.663641,20.680644,15.200497,14.048317
1050,3.732105,20.632270,15.394066,14.048317
1051,3.801848,20.536687,15.590100,14.048317
1052,3.872895,20.441546,15.776711,17.794003
1053,3.945269,20.346846,15.965557,17.794003
1054,4.018996,20.252585,16.173920,17.794003
1055,4.094101,20.216577,16.385004,17.794003
1056,4.170609,20.180632,16.603519,17.794003
1057,4.248547,20.144751,16.824949,17.794003
1058,4.327942,19.929724,17.049331,17.794003
1059,4.327942,19.705779,17.261539,17.794003
1060,4.317373,19.484350,17.367893,17.794003
1061,4.306831,19.265409,17.460764,17.794003
1062,4.296314,18.998903,17.654584,17.794003
1063,4.285823,18.800259,17.644512,17.794003
1064,4.275357,18.603692,17.623645,21.781057
1065,4.264918,18.409181,17.602802,21.781057
1066,4.254503,18.216703,17.581984,21.781057
1067,4.244114,18.026238,17.561191,21.781057
1068,4.233751,17.837764,17.528182,21.781057
1069,4.223412,17.651261,17.495234,18.753696
1070,4.213099,17.466708,17.462349,18.753696
1071,4.202811,17.284084,17.429525,18.753696
1072,4.192549,17.103370,17.396763,18.753696
1073,4.182311,16.948158,17.364063,18.753696
1074,4.172098,16.794355,17.335419,18.753696
1075,4.161910,16.641947,17.306823,18.753696
1076,4.151748,16.490923,17.278274,18.753696
1077,4.141609,16.341269,17.249772,18.753696
1078,4.131496,16.192973,17.221317,21.147770
1079,4.121408,16.046023,17.192909,21.147770
1080,4.111344,15.911191,17.164548,21.147770
1081,4.111344,15.777492,17.138157,21.147770
1082,4.112409,15.644917,17.125755,21.147770
1083,4.113474,15.513456,17.114842,21.147770
1084,4.114540,15.433192,17.149163,21.147770
1085,4.115606,15.353343,17.175657,21.147770
1086,4.116672,15.273908,17.202191,21.147770
1087,4.117739,15.194883,17.228766,21.147770
1088,4.118806,15.116267,17.255383,21.147770
1089,4.119873,15.038058,17.282040,21.147770
1090,4.120940,14.903366,17.347347,21.147770
1091,4.122008,14.769881,17.401964,21.147770
1092,4.123076,14.637591,17.456753,21.147770
1093,4.124144,14.506486,17.511714,21.147770
1094,4.125212,14.459480,17.566848,21.147770
1095,4.126281,14.412627,17.590418,21.147770
1096,4.127350,14.365925,17.567342,21.147770
1097,4.128419,14.319375,17.544295,21.147770
1098,4.129489,14.272976,17.521279,21.147770
1099,4.130559,14.226727,17.520037,24.887834
1100,4.131629,14.180628,17.518795,24.887834
1101,4.132699,14.263650,17.517553,24.887834
1102,4.133770,14.281037,17.542864,24.887834
1103,4.133770,14.298446,17.554658,24.887834
1104,4.197076,14.315876,17.564944,24.887834
1105,4.261352,14.302014,17.664902,24.887834
1106,4.326611,14.248430,17.758988,24.887834
1107,4.392871,14.192920,17.845353,24.765025
1108,4.460145,14.137627,17.931693,24.765025
1109,4.528449,14.082549,18.018452,24.765025
1110,4.597799,14.027686,18.105630,24.765025
1111,4.668212,13.975932,18.126416,24.765025
1112,4.739702,13.924370,18.147850,24.765025
1113,4.812288,13.872997,18.169309,24.765025
1114,4.885985,13.821814,18.176308,24.765025
1115,4.960811,13.770820,18.206208,24.765025
1116,5.036782,13.720014,18.236158,24.765025
1117,5.113917,13.669396,18.300010,24.765025
1118,5.192234,13.618964,18.364085,24.765025
1119,5.271749,13.568719,18.428385,24.765025
1120,5.352483,13.518658,18.515859,24.765025
1121,5.434453,13.468783,18.603029,24.765025
1122,5.517678,13.419091,18.690610,24.765025
1123,5.602177,13.369583,18.787691,24.765025
1124,5.687971,13.330828,18.878649,24.765025
1125,5.687971,13.292186,18.972535,24.765025
1126,5.621365,13.253656,18.970037,30.495625
1127,5.555538,13.280951,18.893493,30.495625
1128,5.490482,13.394996,18.832870,30.495625
1129,5.426188,13.510021,18.792932,30.495625
1130,5.362647,13.515677,18.753078,30.495625
1131,5.299850,13.521335,18.687777,30.495625
1132,5.237789,13.526996,18.622704,30.495625
1133,5.176454,13.580767,18.557858,30.495625
1134,5.115837,13.697092,18.504237,30.495625
1135,5.055931,13.814414,18.515489,30.495625
1136,4.996725,13.932740,18.526747,30.495625
1137,4.938213,14.052080,18.538012,30.495625
1138,4.880387,14.172443,18.549283,30.495625
1139,4.823237,14.293836,18.560562,30.495625
1140,4.766756,14.416269,18.571847,30.495625
1141,4.710937,14.539750,18.583140,30.495625
1142,4.655772,14.664290,18.556332,30.495625
1143,4.601253,14.789896,18.529562,30.495625
1144,4.547372,14.916578,18.488704,30.495625
1145,4.494122,15.008006,18.474676,30.495625
1146,4.441495,15.212541,18.420409,30.495625
1147,4.441495,15.419865,18.414372,30.495625
1148,4.436747,15.630013,18.506175,30.495625
1149,4.432005,15.736930,18.595138,30.495625
1150,4.427267,15.844578,18.663491,30.495625
1151,4.422535,15.952962,18.732096,30.495625
1152,4.417807,16.065434,18.800952,30.495625
1153,4.413085,16.178698,18.870719,30.495625
1154,4.408367,16.292760,18.940745,30.495625
1155,4.403655,16.379788,19.011031,30.495625
1156,4.398948,16.467281,19.076164,30.495625
1157,4.394246,16.555241,19.141520,30.495625
1158,4.389548,16.643671,19.207099,30.495625
1159,4.384856,16.732574,19.272904,30.495625
1160,4.380169,16.821951,19.338934,30.495625
1161,4.375487,16.911806,19.405190,30.495625
1162,4.370810,17.002140,19.471673,30.495625
1163,4.366138,17.092958,19.538384,30.495625
1164,4.361470,17.184260,19.605323,30.495625
1165,4.356808,17.276050,19.672492,30.495625
1166,4.352151,17.368330,19.725278,30.495625
1167,4.347499,17.241616,19.778206,30.495625
1168,4.342852,17.216570,19.828216,30.495625
1169,4.342852,17.191559,19.858839,30.495625
1170,4.337004,17.166585,20.020800,30.495625
1171,4.331165,17.141647,20.147508,30.495625
1172,4.325333,17.116746,20.204403,30.495625
1173,4.319510,17.000344,20.298023,30.495625
1174,4.313694,17.127200,20.373985,30.495625
1175,4.307886,17.255003,20.498662,30.495625
1176,4.302085,17.245380,20.610887,30.495625
1177,4.296293,17.354225,20.696178,30.495625
1178,4.290508,17.544994,20.805516,30.495625
1179,4.284732,17.737860,20.931665,30.495625
1180,4.278963,17.932847,21.058578,30.495625
1181,4.273201,18.129976,21.186261,30.495625
1182,4.267448,18.329273,21.314718,47.249194
1183,4.261702,18.530761,21.428333,47.249194
1184,4.255964,18.734463,21.542554,47.249194
1185,4.250234,18.881436,21.657384,47.249194
1186,4.244511,19.029562,21.766009,44.519411
1187,4.238796,19.178850,21.875179,44.519411
1188,4.233089,19.329309,21.984896,44.519411
1189,4.227389,19.480949,22.095164,44.519411
1190,4.221698,19.606243,22.205984,44.519411
1191,4.221698,19.732343,22.176914,44.519411
1192,4.259324,19.859254,22.202927,44.519411
1193,4.297286,19.986982,22.261952,44.519411
1194,4.335587,20.115531,22.245152,44.519411
1195,4.374229,20.190353,22.228365,44.519411
1196,4.413215,20.265453,22.205562,44.519411
1197,4.452548,20.340833,22.292180,40.475753
1198,4.492233,20.416493,22.388481,40.475753
1199,4.532271,20.769397,22.504628,40.475753
1200,4.572665,20.770089,22.723141,40.475753
1201,4.613420,20.770781,22.799602,34.738709
1202,4.654538,20.771474,22.876320,34.738709
1203,4.696023,20.772166,22.953297,34.738709
1204,4.737877,20.772858,23.030532,34.738709
1205,4.780104,20.773551,23.108027,34.738709
1206,4.822708,21.240000,23.185783,34.738709
1207,4.865691,21.235136,23.437081,34.738709
1208,4.909057,21.230274,23.513895,34.738709
1209,4.952810,21.225413,23.590960,34.738709
1210,4.996953,21.220553,23.602508,34.738709
1211,5.041490,21.533558,23.614061,34.738709
1212,5.086423,21.851179,23.743525,34.738709
1213,5.086423,22.173486,23.877324,34.738709
1214,5.115034,22.500546,23.990596,34.738709
1215,5.143806,22.832431,24.117900,34.738709
1216,5.172740,23.169211,24.277534,34.738709
1217,5.201836,23.510959,24.463104,34.738709
1218,5.231096,23.857747,24.650093,34.738709
1219,5.260521,24.209650,24.876297,34.738709
1220,5.290111,24.265656,25.104576,34.738709
1221,5.319868,24.451188,25.230878,34.738709
1222,5.349792,24.638138,25.402664,34.738709
1223,5.379885,24.826518,25.575618,34.738709
1224,5.410146,25.016338,25.749751,34.738709
1225,5.440578,25.207609,25.925069,34.738709
1226,5.471181,25.400343,26.101580,34.738709
1227,5.501957,25.594550,26.279293,34.738709
1228,5.532905,25.894563,26.404263,34.738709
1229,5.564027,26.198092,26.565701,34.738709
1230,5.595325,26.505179,26.728126,34.738709
1231,5.626798,26.815866,26.983071,34.738709
1232,5.658449,27.130195,27.186269,34.738709
1233,5.690278,27.448208,27.390998,34.738709
1234,5.722285,27.951028,27.597268,34.738709
1235,5.722285,28.463058,27.865779,34.738709
1236,5.694544,28.984469,28.084654,34.738709
1237,5.666937,29.515431,28.259864,34.738709
1238,5.639464,30.056120,28.425192,34.738709
1239,5.612124,30.606714,28.526510,29.644641
1240,5.584917,31.167394,28.628188,29.644641
1241,5.557842,31.546031,28.730229,29.644641
1242,5.530898,31.699018,28.773542,29.644641
1243,5.504084,31.916783,28.746916,29.644641
1244,5.477401,32.146467,28.739672,29.644641
1245,5.450846,32.377803,28.735558,29.644641
1246,5.424421,32.610804,28.731444,29.644641
1247,5.398124,32.845481,28.727331,29.644641
1248,5.371954,33.081848,28.723218,29.644641
1249,5.345911,33.319915,28.698251,29.644641
1250,5.319994,33.427795,28.673306,29.644641
1251,5.294203,33.655906,28.610546,29.644641
1252,5.268537,33.885574,28.576341,29.644641
1253,5.242996,34.116810,28.520137,29.644641
1254,5.217578,34.349623,28.431262,29.644641
1255,5.192283,34.200445,28.342664,29.644641
