cp,universe,window,ret_pct,sharpe,max_dd_pct,trades,win_rate_pct,equity_final,pass
19,NoDOGE,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
19,NoDOGE,3,309.7423,9.870111,34.09,17,64.71,4.097423,true
19,NoDOGE,4,4.3235,1.279913,31.51,12,33.33,1.043235,true
19,NoDOGE,5,53.5840,4.352628,19.78,14,50.00,1.535840,true
19,Legacy4,0,150.2152,6.333292,34.76,19,68.42,2.502152,true
19,Legacy4,1,35.7778,4.818946,31.23,12,50.00,1.357778,true
19,Legacy4,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
19,Legacy4,3,27.1144,3.054485,46.74,16,43.75,1.271144,true
19,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
19,Legacy4,5,-10.3497,-0.301708,28.79,13,38.46,0.896503,false
19,Legacy5BNB,0,221.4746,7.533720,34.76,19,68.42,3.214746,true
19,Legacy5BNB,1,-13.0007,-1.582463,27.31,14,50.00,0.869993,false
19,Legacy5BNB,2,258.6263,6.745626,19.77,12,66.67,3.586263,true
19,Legacy5BNB,3,131.5054,6.105791,39.12,15,46.67,2.315054,true
19,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
19,Legacy5BNB,5,-0.8361,0.924256,22.69,11,36.36,0.991639,false
19,OldGuardNoBNB,0,219.2733,8.481141,27.76,20,60.00,3.192733,true
19,OldGuardNoBNB,1,-10.2055,-0.094618,33.41,13,38.46,0.897945,false
19,OldGuardNoBNB,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
19,OldGuardNoBNB,3,27.1144,3.054485,46.74,16,43.75,1.271144,true
19,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
19,OldGuardNoBNB,5,-0.3060,1.085300,29.56,14,42.86,0.996940,false
19,LargeCaps5,0,199.9809,6.999652,41.93,16,50.00,2.999809,true
19,LargeCaps5,1,-7.9105,-0.151817,31.71,10,40.00,0.920895,false
19,LargeCaps5,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
19,LargeCaps5,3,362.7999,9.381541,34.09,15,53.33,4.627999,true
19,LargeCaps5,4,16.1695,2.231697,22.16,12,41.67,1.161695,true
19,LargeCaps5,5,46.6639,3.971546,19.78,14,42.86,1.466639,true
19,Legacy3,0,190.6578,7.555012,23.16,19,68.42,2.906578,true
19,Legacy3,1,89.2022,7.479242,14.35,14,57.14,1.892022,true
19,Legacy3,2,47.0005,2.589335,43.12,16,31.25,1.470005,true
19,Legacy3,3,11.1177,2.268773,41.51,14,42.86,1.111177,true
19,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
19,Legacy3,5,-33.5910,-4.262832,41.88,14,28.57,0.664090,false
19,LowVolume5,0,103.4341,4.611886,32.70,21,42.86,2.034341,true
19,LowVolume5,1,42.9655,3.473507,34.42,16,62.50,1.429655,true
19,LowVolume5,2,395.6871,6.043881,34.05,17,58.82,4.956871,true
19,LowVolume5,3,585.6578,10.114504,24.88,16,62.50,6.856578,true
19,LowVolume5,4,-48.5677,-2.662052,52.92,17,35.29,0.514323,false
19,LowVolume5,5,-13.6642,0.542953,58.38,18,44.44,0.863358,false
19,OldGuard4,0,255.1653,7.773955,29.27,21,57.14,3.551653,true
19,OldGuard4,1,65.9431,7.793176,18.17,12,66.67,1.659431,true
19,OldGuard4,2,57.9391,2.941226,32.33,15,40.00,1.579391,true
19,OldGuard4,3,11.1177,2.268773,41.51,14,42.86,1.111177,true
19,OldGuard4,4,-32.3031,-2.854779,41.94,13,30.77,0.676969,false
19,OldGuard4,5,-30.7592,-1.627824,55.75,16,25.00,0.692408,false
20,Base5,0,657.8386,12.161883,34.45,16,62.50,7.578386,true
20,Base5,1,214.0150,2.762240,25.21,15,60.00,3.140150,true
20,Base5,2,396.8520,6.858926,23.62,14,64.29,4.968520,true
20,Base5,3,96.9113,5.079143,47.69,19,47.37,1.969113,true
20,Base5,4,4.3235,1.279913,31.51,12,33.33,1.043235,true
20,Base5,5,84.0394,5.580036,19.29,16,62.50,1.840394,true
20,NoDOGE,0,657.8386,12.161883,34.45,16,62.50,7.578386,true
20,NoDOGE,1,-7.9105,-0.151817,31.71,10,40.00,0.920895,false
20,NoDOGE,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
20,NoDOGE,3,142.8513,6.047558,47.69,18,55.56,2.428513,true
20,NoDOGE,4,4.3235,1.279913,31.51,12,33.33,1.043235,true
20,NoDOGE,5,61.3718,4.702272,19.29,14,50.00,1.613718,true
20,Legacy4,0,183.9075,7.209242,26.96,19,68.42,2.839075,true
20,Legacy4,1,48.1516,5.860451,24.97,12,50.00,1.481516,true
20,Legacy4,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
20,Legacy4,3,32.0216,3.289455,46.74,16,43.75,1.320216,true
20,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
20,Legacy4,5,-14.8101,-0.639258,28.79,14,35.71,0.851899,false
20,Legacy5BNB,0,259.9116,8.357120,26.96,19,68.42,3.599116,true
20,Legacy5BNB,1,-21.0899,-4.241272,28.70,13,38.46,0.789101,false
20,Legacy5BNB,2,252.7766,6.692860,19.77,13,61.54,3.527766,true
20,Legacy5BNB,3,140.4427,6.338850,39.12,15,46.67,2.404427,true
20,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
20,Legacy5BNB,5,4.1922,1.586336,22.69,11,36.36,1.041922,true
20,OldGuardNoBNB,0,316.3179,10.916258,16.28,20,65.00,4.163179,true
20,OldGuardNoBNB,1,-10.2055,-0.094618,33.41,13,38.46,0.897945,false
20,OldGuardNoBNB,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
20,OldGuardNoBNB,3,32.0216,3.289455,46.74,16,43.75,1.320216,true
20,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
20,OldGuardNoBNB,5,-29.9773,-2.069122,35.86,14,35.71,0.700227,false
20,LargeCaps5,0,212.3610,7.436179,34.45,16,43.75,3.123610,true
20,LargeCaps5,1,-7.9105,-0.151817,31.71,10,40.00,0.920895,false
20,LargeCaps5,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
20,LargeCaps5,3,281.2185,7.966878,47.69,16,50.00,3.812185,true
20,LargeCaps5,4,16.1695,2.231697,22.16,12,41.67,1.161695,true
20,LargeCaps5,5,54.1007,4.325028,19.29,14,42.86,1.541007,true
20,Legacy3,0,215.5026,7.991147,23.16,19,68.42,3.155026,true
20,Legacy3,1,130.7597,11.181081,7.11,13,69.23,2.307597,true
20,Legacy3,2,47.0005,2.589335,43.12,16,31.25,1.470005,true
20,Legacy3,3,15.4074,2.512561,39.26,14,42.86,1.154074,true
20,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
20,Legacy3,5,-36.8951,-4.194381,44.39,15,26.67,0.631049,false
20,LowVolume5,0,163.3059,5.772071,32.70,21,52.38,2.633059,true
20,LowVolume5,1,23.5455,2.534961,43.33,15,53.33,1.235455,true
20,LowVolume5,2,330.9058,5.573852,34.05,18,55.56,4.309058,true
20,LowVolume5,3,585.6578,10.114504,24.88,16,62.50,6.856578,true
20,LowVolume5,4,-47.9848,-2.891803,51.57,16,31.25,0.520152,false
20,LowVolume5,5,-47.6296,-2.524816,63.62,19,36.84,0.523704,false
20,OldGuard4,0,313.6602,8.773188,23.16,21,61.90,4.136602,true
20,OldGuard4,1,75.1115,8.544929,13.64,12,66.67,1.751115,true
20,OldGuard4,2,57.9391,2.941226,32.33,15,40.00,1.579391,true
20,OldGuard4,3,15.4074,2.512561,39.26,14,42.86,1.154074,true
20,OldGuard4,4,-32.3031,-2.854779,41.94,13,30.77,0.676969,false
20,OldGuard4,5,-51.9576,-5.684993,57.67,16,18.75,0.480424,false
21,Base5,0,651.5898,12.011471,34.99,16,62.50,7.515898,true
21,Base5,1,200.1308,2.649768,22.40,16,62.50,3.001308,true
21,Base5,2,396.8520,6.858926,23.62,14,64.29,4.968520,true
21,Base5,3,101.8183,5.114626,41.36,20,45.00,2.018183,true
21,Base5,4,7.6759,1.539020,29.31,12,33.33,1.076759,true
21,Base5,5,84.0394,5.580036,19.29,16,62.50,1.840394,true
21,NoDOGE,0,651.5898,12.011471,34.99,16,62.50,7.515898,true
21,NoDOGE,1,-7.9105,-0.151817,31.71,10,40.00,0.920895,false
21,NoDOGE,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
21,NoDOGE,3,148.9032,6.058840,41.36,19,52.63,2.489032,true
21,NoDOGE,4,7.6759,1.539020,29.31,12,33.33,1.076759,true
21,NoDOGE,5,61.3718,4.702272,19.29,14,50.00,1.613718,true
21,Legacy4,0,183.9075,7.209242,26.96,19,68.42,2.839075,true
21,Legacy4,1,35.7778,4.818946,31.23,12,50.00,1.357778,true
21,Legacy4,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
21,Legacy4,3,3.5307,1.512717,46.74,17,41.18,1.035307,true
21,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
21,Legacy4,5,-5.7354,0.561734,28.79,14,35.71,0.942646,false
21,Legacy5BNB,0,230.3800,7.861581,26.96,19,68.42,3.303800,true
21,Legacy5BNB,1,-13.0007,-1.582463,27.31,14,50.00,0.869993,false
21,Legacy5BNB,2,252.7766,6.692860,19.77,13,61.54,3.527766,true
21,Legacy5BNB,3,88.5539,4.209462,39.12,16,43.75,1.885539,true
21,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
21,Legacy5BNB,5,4.1922,1.586336,22.69,11,36.36,1.041922,true
21,OldGuardNoBNB,0,316.3179,10.916258,16.28,20,65.00,4.163179,true
21,OldGuardNoBNB,1,-10.2055,-0.094618,33.41,13,38.46,0.897945,false
21,OldGuardNoBNB,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
21,OldGuardNoBNB,3,3.5307,1.512717,46.74,17,41.18,1.035307,true
21,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
21,OldGuardNoBNB,5,-29.9773,-2.069122,35.86,14,35.71,0.700227,false
21,LargeCaps5,0,209.7854,7.337491,34.99,16,43.75,3.097854,true
21,LargeCaps5,1,-7.9105,-0.151817,31.71,10,40.00,0.920895,false
21,LargeCaps5,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
21,LargeCaps5,3,290.7185,8.005630,41.36,17,47.06,3.907185,true
21,LargeCaps5,4,19.9025,2.503436,21.15,12,41.67,1.199025,true
21,LargeCaps5,5,54.1007,4.325028,19.29,14,42.86,1.541007,true
21,Legacy3,0,215.5026,7.991147,23.16,19,68.42,3.155026,true
21,Legacy3,1,89.2022,7.479242,14.35,14,57.14,1.892022,true
21,Legacy3,2,47.0005,2.589335,43.12,16,31.25,1.470005,true
21,Legacy3,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
21,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
21,Legacy3,5,-30.1729,-2.536390,45.91,15,26.67,0.698271,false
21,LowVolume5,0,163.3059,5.772071,32.70,21,52.38,2.633059,true
21,LowVolume5,1,24.1041,2.426249,43.33,15,53.33,1.241041,true
21,LowVolume5,2,381.5735,6.489875,34.34,18,50.00,4.815735,true
21,LowVolume5,3,437.6894,7.523589,41.09,17,64.71,5.376894,true
21,LowVolume5,4,-47.9848,-2.891803,51.57,16,31.25,0.520152,false
21,LowVolume5,5,-47.6296,-2.524816,63.62,19,36.84,0.523704,false
21,OldGuard4,0,313.6602,8.773188,23.16,21,61.90,4.136602,true
21,OldGuard4,1,75.1115,8.544929,13.64,12,66.67,1.751115,true
21,OldGuard4,2,57.9391,2.941226,32.33,15,40.00,1.579391,true
21,OldGuard4,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
21,OldGuard4,4,-32.3031,-2.854779,41.94,13,30.77,0.676969,false
21,OldGuard4,5,-46.8399,-4.195753,58.82,16,18.75,0.531601,false
22,Base5,0,651.5898,12.011471,34.99,16,62.50,7.515898,true
22,Base5,1,200.1308,2.649768,22.40,16,62.50,3.001308,true
22,Base5,2,297.5512,5.947964,23.62,15,60.00,3.975512,true
22,Base5,3,113.2798,5.049284,41.36,21,42.86,2.132798,true
22,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
22,Base5,5,84.0394,5.580036,19.29,16,62.50,1.840394,true
22,NoDOGE,0,651.5898,12.011471,34.99,16,62.50,7.515898,true
22,NoDOGE,1,-7.9105,-0.151817,31.71,10,40.00,0.920895,false
22,NoDOGE,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
22,NoDOGE,3,163.0387,5.924845,41.36,20,50.00,2.630387,true
22,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
22,NoDOGE,5,61.3718,4.702272,19.29,14,50.00,1.613718,true
22,Legacy4,0,183.9075,7.209242,26.96,19,68.42,2.839075,true
22,Legacy4,1,35.7778,4.818946,31.23,12,50.00,1.357778,true
22,Legacy4,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
22,Legacy4,3,-3.3965,1.178007,50.30,18,38.89,0.966035,false
22,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
22,Legacy4,5,-5.7354,0.561734,28.79,14,35.71,0.942646,false
22,Legacy5BNB,0,230.3800,7.861581,26.96,19,68.42,3.303800,true
22,Legacy5BNB,1,-13.0007,-1.582463,27.31,14,50.00,0.869993,false
22,Legacy5BNB,2,252.7766,6.692860,19.77,13,61.54,3.527766,true
22,Legacy5BNB,3,105.7630,4.535509,38.53,16,43.75,2.057630,true
22,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
22,Legacy5BNB,5,4.1922,1.586336,22.69,11,36.36,1.041922,true
22,OldGuardNoBNB,0,316.3179,10.916258,16.28,20,65.00,4.163179,true
22,OldGuardNoBNB,1,-10.2055,-0.094618,33.41,13,38.46,0.897945,false
22,OldGuardNoBNB,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
22,OldGuardNoBNB,3,-3.3965,1.178007,50.30,18,38.89,0.966035,false
22,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
22,OldGuardNoBNB,5,-29.9773,-2.069122,35.86,14,35.71,0.700227,false
22,LargeCaps5,0,209.7854,7.337491,34.99,16,43.75,3.097854,true
22,LargeCaps5,1,-7.9105,-0.151817,31.71,10,40.00,0.920895,false
22,LargeCaps5,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
22,LargeCaps5,3,326.3789,8.438279,41.36,17,47.06,4.263789,true
22,LargeCaps5,4,16.3546,2.272650,22.16,12,41.67,1.163546,true
22,LargeCaps5,5,54.1007,4.325028,19.29,14,42.86,1.541007,true
22,Legacy3,0,215.5026,7.991147,23.16,19,68.42,3.155026,true
22,Legacy3,1,89.2022,7.479242,14.35,14,57.14,1.892022,true
22,Legacy3,2,47.0005,2.589335,43.12,16,31.25,1.470005,true
22,Legacy3,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
22,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
22,Legacy3,5,-30.1729,-2.536390,45.91,15,26.67,0.698271,false
22,LowVolume5,0,163.3059,5.772071,32.70,21,52.38,2.633059,true
22,LowVolume5,1,26.9296,2.530364,42.04,15,53.33,1.269296,true
22,LowVolume5,2,381.5735,6.489875,34.34,18,50.00,4.815735,true
22,LowVolume5,3,379.8383,7.620801,39.36,17,64.71,4.798383,true
22,LowVolume5,4,-49.2132,-2.950910,52.72,16,31.25,0.507868,false
22,LowVolume5,5,-47.6296,-2.524816,63.62,19,36.84,0.523704,false
22,OldGuard4,0,313.6602,8.773188,23.16,21,61.90,4.136602,true
22,OldGuard4,1,75.1115,8.544929,13.64,12,66.67,1.751115,true
22,OldGuard4,2,57.9391,2.941226,32.33,15,40.00,1.579391,true
22,OldGuard4,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
22,OldGuard4,4,-27.7340,-2.016325,41.59,14,35.71,0.722660,false
22,OldGuard4,5,-46.8399,-4.195753,58.82,16,18.75,0.531601,false
23,Base5,0,651.5898,12.011471,34.99,16,62.50,7.515898,true
23,Base5,1,224.4986,2.831335,22.40,15,60.00,3.244986,true
23,Base5,2,396.8520,6.858926,23.62,14,64.29,4.968520,true
23,Base5,3,189.6737,6.383299,32.48,20,50.00,2.896737,true
23,Base5,4,7.8475,1.570397,29.31,12,33.33,1.078475,true
23,Base5,5,49.3063,4.993643,21.37,16,56.25,1.493063,true
23,NoDOGE,0,651.5898,12.011471,34.99,16,62.50,7.515898,true
23,NoDOGE,1,13.3119,2.918493,20.82,10,50.00,1.133119,true
23,NoDOGE,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
23,NoDOGE,3,257.2555,7.364839,31.54,19,57.89,3.572555,true
23,NoDOGE,4,7.8475,1.570397,29.31,12,33.33,1.078475,true
23,NoDOGE,5,30.9167,3.871635,21.37,14,42.86,1.309167,true
23,Legacy4,0,183.9075,7.209242,26.96,19,68.42,2.839075,true
23,Legacy4,1,34.0558,4.646361,32.11,12,50.00,1.340558,true
23,Legacy4,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
23,Legacy4,3,-3.3965,1.178007,50.30,18,38.89,0.966035,false
23,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
23,Legacy4,5,-8.7331,0.291779,28.79,14,35.71,0.912669,false
23,Legacy5BNB,0,230.3800,7.861581,26.96,19,68.42,3.303800,true
23,Legacy5BNB,1,2.2621,0.813312,31.69,15,53.33,1.022621,true
23,Legacy5BNB,2,252.7766,6.692860,19.77,13,61.54,3.527766,true
23,Legacy5BNB,3,105.7630,4.535509,38.53,16,43.75,2.057630,true
23,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
23,Legacy5BNB,5,0.8788,1.185508,22.69,11,36.36,1.008788,true
23,OldGuardNoBNB,0,316.3179,10.916258,16.28,20,65.00,4.163179,true
23,OldGuardNoBNB,1,1.3414,1.186975,31.98,13,46.15,1.013414,true
23,OldGuardNoBNB,2,207.2074,6.204971,19.77,12,58.33,3.072074,true
23,OldGuardNoBNB,3,-3.3965,1.178007,50.30,18,38.89,0.966035,false
23,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
23,OldGuardNoBNB,5,-32.2041,-2.293232,35.86,14,35.71,0.677959,false
23,LargeCaps5,0,209.7854,7.337491,34.99,16,43.75,3.097854,true
23,LargeCaps5,1,13.3119,2.918493,20.82,10,50.00,1.133119,true
23,LargeCaps5,2,318.9395,6.562122,23.62,16,50.00,4.189395,true
23,LargeCaps5,3,479.1018,10.033012,31.54,16,56.25,5.791018,true
23,LargeCaps5,4,20.0936,2.548240,21.15,12,41.67,1.200936,true
23,LargeCaps5,5,25.0179,3.398483,21.37,14,35.71,1.250179,true
23,Legacy3,0,215.5026,7.991147,23.16,19,68.42,3.155026,true
23,Legacy3,1,89.2022,7.479242,14.35,14,57.14,1.892022,true
23,Legacy3,2,68.4416,3.050396,43.12,16,31.25,1.684416,true
23,Legacy3,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
23,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
23,Legacy3,5,-32.3935,-2.779062,47.63,15,26.67,0.676065,false
23,LowVolume5,0,163.3059,5.772071,32.70,21,52.38,2.633059,true
23,LowVolume5,1,23.5455,2.534961,43.33,15,53.33,1.235455,true
23,LowVolume5,2,451.8147,6.990804,34.34,18,50.00,5.518147,true
23,LowVolume5,3,379.8383,7.620801,39.36,17,64.71,4.798383,true
23,LowVolume5,4,-47.9129,-2.782761,51.68,16,31.25,0.520871,false
23,LowVolume5,5,-47.6296,-2.524816,63.62,19,36.84,0.523704,false
23,OldGuard4,0,313.6602,8.773188,23.16,21,61.90,4.136602,true
23,OldGuard4,1,75.1115,8.544929,13.64,12,66.67,1.751115,true
23,OldGuard4,2,80.9757,3.429477,32.33,15,40.00,1.809757,true
23,OldGuard4,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
23,OldGuard4,4,-27.7340,-2.016325,41.59,14,35.71,0.722660,false
23,OldGuard4,5,-48.5305,-4.389848,60.13,16,18.75,0.514695,false
24,Base5,0,453.3107,10.160975,34.99,17,58.82,5.533107,true
24,Base5,1,224.4986,2.831335,22.40,15,60.00,3.244986,true
24,Base5,2,396.8520,6.858926,23.62,14,64.29,4.968520,true
24,Base5,3,113.2798,5.049284,41.36,21,42.86,2.132798,true
24,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
24,Base5,5,45.8822,4.734403,23.17,16,56.25,1.458822,true
24,NoDOGE,0,453.3107,10.160975,34.99,17,58.82,5.533107,true
24,NoDOGE,1,13.3119,2.918493,20.82,10,50.00,1.133119,true
24,NoDOGE,2,229.8276,5.740195,23.62,16,43.75,3.298276,true
24,NoDOGE,3,163.0387,5.924845,41.36,20,50.00,2.630387,true
24,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
24,NoDOGE,5,27.9143,3.622030,23.17,14,42.86,1.279143,true
24,Legacy4,0,183.9075,7.209242,26.96,19,68.42,2.839075,true
24,Legacy4,1,31.4127,4.376237,33.44,13,46.15,1.314127,true
24,Legacy4,2,185.4887,5.851046,19.77,12,58.33,2.854887,true
24,Legacy4,3,-3.3965,1.178007,50.30,18,38.89,0.966035,false
24,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
24,Legacy4,5,0.4928,1.270744,28.79,13,38.46,1.004928,true
24,Legacy5BNB,0,230.3800,7.861581,26.96,19,68.42,3.303800,true
24,Legacy5BNB,1,3.0461,0.893881,31.17,15,53.33,1.030461,true
24,Legacy5BNB,2,227.8363,6.337701,19.77,13,61.54,3.278363,true
24,Legacy5BNB,3,105.7630,4.535509,38.53,16,43.75,2.057630,true
24,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
24,Legacy5BNB,5,-1.4347,0.914864,22.69,11,36.36,0.985653,false
24,OldGuardNoBNB,0,316.3179,10.916258,16.28,20,65.00,4.163179,true
24,OldGuardNoBNB,1,1.3414,1.186975,31.98,13,46.15,1.013414,true
24,OldGuardNoBNB,2,185.4887,5.851046,19.77,12,58.33,2.854887,true
24,OldGuardNoBNB,3,-3.3965,1.178007,50.30,18,38.89,0.966035,false
24,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
24,OldGuardNoBNB,5,-33.7589,-2.456688,37.33,14,35.71,0.662411,false
24,LargeCaps5,0,313.5475,9.239650,34.99,16,56.25,4.135475,true
24,LargeCaps5,1,13.3119,2.918493,20.82,10,50.00,1.133119,true
24,LargeCaps5,2,226.9561,5.683006,23.62,16,43.75,3.269561,true
24,LargeCaps5,3,326.3789,8.438279,41.36,17,47.06,4.263789,true
24,LargeCaps5,4,16.3546,2.272650,22.16,12,41.67,1.163546,true
24,LargeCaps5,5,22.1508,3.155711,23.17,14,35.71,1.221508,true
24,Legacy3,0,215.5026,7.991147,23.16,19,68.42,3.155026,true
24,Legacy3,1,53.0652,6.033320,20.65,14,50.00,1.530652,true
24,Legacy3,2,45.4079,2.430050,50.89,16,31.25,1.454079,true
24,Legacy3,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
24,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
24,Legacy3,5,-25.5594,-1.679934,43.31,14,28.57,0.744406,false
24,LowVolume5,0,163.3059,5.772071,32.70,21,52.38,2.633059,true
24,LowVolume5,1,24.1041,2.426249,43.33,15,53.33,1.241041,true
24,LowVolume5,2,173.5288,4.340485,47.11,20,40.00,2.735288,true
24,LowVolume5,3,379.8383,7.620801,39.36,17,64.71,4.798383,true
24,LowVolume5,4,-51.3826,-3.073321,54.90,16,31.25,0.486174,false
24,LowVolume5,5,-47.6296,-2.524816,63.62,19,36.84,0.523704,false
24,OldGuard4,0,313.6602,8.773188,23.16,21,61.90,4.136602,true
24,OldGuard4,1,76.4540,8.709904,12.98,12,66.67,1.764540,true
24,OldGuard4,2,41.8300,2.475799,46.97,15,33.33,1.418300,true
24,OldGuard4,3,-9.4981,0.680128,49.72,15,40.00,0.905019,false
24,OldGuard4,4,-27.7340,-2.016325,41.59,14,35.71,0.722660,false
24,OldGuard4,5,-43.3276,-3.421889,56.84,15,20.00,0.566724,false
25,Base5,0,490.4001,10.384483,34.99,17,58.82,5.904001,true
25,Base5,1,224.4986,2.831335,22.40,15,60.00,3.244986,true
25,Base5,2,248.7780,5.481870,23.62,15,53.33,3.487780,true
25,Base5,3,171.2406,6.130180,32.48,21,47.62,2.712406,true
25,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
25,Base5,5,45.8822,4.734403,23.17,16,56.25,1.458822,true
25,NoDOGE,0,490.4001,10.384483,34.99,17,58.82,5.904001,true
25,NoDOGE,1,13.3119,2.918493,20.82,10,50.00,1.133119,true
25,NoDOGE,2,220.4260,5.623681,23.62,16,43.75,3.204260,true
25,NoDOGE,3,234.5219,7.082261,31.54,20,55.00,3.345219,true
25,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
25,NoDOGE,5,27.9143,3.622030,23.17,14,42.86,1.279143,true
25,Legacy4,0,183.9075,7.209242,26.96,19,68.42,2.839075,true
25,Legacy4,1,31.4127,4.376237,33.44,13,46.15,1.314127,true
25,Legacy4,2,185.4887,5.851046,19.77,12,58.33,2.854887,true
25,Legacy4,3,19.6577,2.016414,51.60,18,44.44,1.196577,true
25,Legacy4,4,46.9719,5.085937,26.86,11,54.55,1.469719,true
25,Legacy4,5,0.4928,1.270744,28.79,13,38.46,1.004928,true
25,Legacy5BNB,0,230.3800,7.861581,26.96,19,68.42,3.303800,true
25,Legacy5BNB,1,3.0461,0.893881,31.17,15,53.33,1.030461,true
25,Legacy5BNB,2,227.8363,6.337701,19.77,13,61.54,3.278363,true
25,Legacy5BNB,3,161.6809,5.528700,33.57,16,50.00,2.616809,true
25,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
25,Legacy5BNB,5,-1.4347,0.914864,22.69,11,36.36,0.985653,false
25,OldGuardNoBNB,0,316.3179,10.916258,16.28,20,65.00,4.163179,true
25,OldGuardNoBNB,1,1.3414,1.186975,31.98,13,46.15,1.013414,true
25,OldGuardNoBNB,2,185.4887,5.851046,19.77,12,58.33,2.854887,true
25,OldGuardNoBNB,3,19.6577,2.016414,51.60,18,44.44,1.196577,true
25,OldGuardNoBNB,4,27.1402,3.280176,26.86,12,50.00,1.271402,true
25,OldGuardNoBNB,5,-33.7589,-2.456688,37.33,14,35.71,0.662411,false
25,LargeCaps5,0,341.2683,9.433479,34.99,16,56.25,4.412683,true
25,LargeCaps5,1,13.3119,2.918493,20.82,10,50.00,1.133119,true
25,LargeCaps5,2,217.6363,5.566626,23.62,16,43.75,3.176363,true
25,LargeCaps5,3,442.2512,9.723838,31.54,17,52.94,5.422512,true
25,LargeCaps5,4,16.3546,2.272650,22.16,12,41.67,1.163546,true
25,LargeCaps5,5,22.1508,3.155711,23.17,14,35.71,1.221508,true
25,Legacy3,0,215.5026,7.991147,23.16,19,68.42,3.155026,true
25,Legacy3,1,53.0652,6.033320,20.65,14,50.00,1.530652,true
25,Legacy3,2,46.6376,2.448726,50.48,16,31.25,1.466376,true
25,Legacy3,3,12.0999,1.700103,43.19,15,46.67,1.120999,true
25,Legacy3,4,-9.2799,-0.113628,27.18,12,41.67,0.907201,false
25,Legacy3,5,-25.5594,-1.679934,43.31,14,28.57,0.744406,false
25,LowVolume5,0,111.3619,4.875002,32.70,21,47.62,2.113619,true
25,LowVolume5,1,26.7227,2.548054,42.13,15,53.33,1.267227,true
